peak,gene
chr6-17591106-17591806,FAM8A1
chr6-17599758-17601266,FAM8A1
chr6-17701710-17702203,FAM8A1
chr6-17705560-17707174,FAM8A1
chr6-17884389-17885346,FAM8A1
chr6-17931950-17932846,FAM8A1
chr6-17986680-17988407,FAM8A1
chr6-17993002-17993909,FAM8A1
chr6-17907249-17908260,FAM8A1
chr6-17580117-17581429,NUP153
chr6-17591106-17591806,NUP153
chr6-17599758-17601266,NUP153
chr6-17701710-17702203,NUP153
chr6-17705560-17707174,NUP153
chr6-17884389-17885346,NUP153
chr6-17931950-17932846,NUP153
chr6-17986680-17988407,NUP153
chr6-17993002-17993909,NUP153
chr6-18121844-18122950,NUP153
chr6-18152760-18153302,NUP153
chr6-18154584-18156412,NUP153
chr6-18165798-18166918,NUP153
chr6-17907249-17908260,NUP153
chr6-17580117-17581429,KIF13A
chr6-17591106-17591806,KIF13A
chr6-17599758-17601266,KIF13A
chr6-17701710-17702203,KIF13A
chr6-17705560-17707174,KIF13A
chr6-17884389-17885346,KIF13A
chr6-17931950-17932846,KIF13A
chr6-17986680-17988407,KIF13A
chr6-17993002-17993909,KIF13A
chr6-18121844-18122950,KIF13A
chr6-18152760-18153302,KIF13A
chr6-18154584-18156412,KIF13A
chr6-18165798-18166918,KIF13A
chr6-18260457-18260966,KIF13A
chr6-18262820-18265026,KIF13A
chr6-18330281-18331262,KIF13A
chr6-18386948-18387711,KIF13A
chr6-18400567-18401486,KIF13A
chr6-17907249-17908260,KIF13A
chr6-17701710-17702203,TPMT
chr6-17705560-17707174,TPMT
chr6-17884389-17885346,TPMT
chr6-17931950-17932846,TPMT
chr6-17986680-17988407,TPMT
chr6-17993002-17993909,TPMT
chr6-18121844-18122950,TPMT
chr6-18152760-18153302,TPMT
chr6-18154584-18156412,TPMT
chr6-18165798-18166918,TPMT
chr6-18260457-18260966,TPMT
chr6-18262820-18265026,TPMT
chr6-18330281-18331262,TPMT
chr6-18386948-18387711,TPMT
chr6-18400567-18401486,TPMT
chr6-18501058-18502046,TPMT
chr6-17907249-17908260,TPMT
chr6-17701710-17702203,KDM1B
chr6-17705560-17707174,KDM1B
chr6-17884389-17885346,KDM1B
chr6-17931950-17932846,KDM1B
chr6-17986680-17988407,KDM1B
chr6-17993002-17993909,KDM1B
chr6-18121844-18122950,KDM1B
chr6-18152760-18153302,KDM1B
chr6-18154584-18156412,KDM1B
chr6-18165798-18166918,KDM1B
chr6-18260457-18260966,KDM1B
chr6-18262820-18265026,KDM1B
chr6-18330281-18331262,KDM1B
chr6-18386948-18387711,KDM1B
chr6-18400567-18401486,KDM1B
chr6-18501058-18502046,KDM1B
chr6-17907249-17908260,KDM1B
chr6-17884389-17885346,DEK
chr6-17931950-17932846,DEK
chr6-17986680-17988407,DEK
chr6-17993002-17993909,DEK
chr6-18121844-18122950,DEK
chr6-18152760-18153302,DEK
chr6-18154584-18156412,DEK
chr6-18165798-18166918,DEK
chr6-18260457-18260966,DEK
chr6-18262820-18265026,DEK
chr6-18330281-18331262,DEK
chr6-18386948-18387711,DEK
chr6-18400567-18401486,DEK
chr6-18501058-18502046,DEK
chr6-17907249-17908260,DEK
chr6-17931950-17932846,RNF144B
chr6-17986680-17988407,RNF144B
chr6-17993002-17993909,RNF144B
chr6-18121844-18122950,RNF144B
chr6-18152760-18153302,RNF144B
chr6-18154584-18156412,RNF144B
chr6-18165798-18166918,RNF144B
chr6-18260457-18260966,RNF144B
chr6-18262820-18265026,RNF144B
chr6-18330281-18331262,RNF144B
chr6-18386948-18387711,RNF144B
chr6-18400567-18401486,RNF144B
chr6-18501058-18502046,RNF144B
chr6-17907249-17908260,RNF144B
chr6-20173641-20174639,MBOAT1
chr6-20211629-20213103,MBOAT1
chr6-20291545-20292019,MBOAT1
chr6-20319034-20320553,MBOAT1
chr6-20325754-20326515,MBOAT1
chr6-20366071-20367251,MBOAT1
chr6-20400842-20401989,MBOAT1
chr6-20402191-20404195,MBOAT1
chr6-20533893-20535216,MBOAT1
chr6-20168446-20169623,MBOAT1
chr6-20528008-20529375,MBOAT1
chr6-20173641-20174639,E2F3
chr6-20211629-20213103,E2F3
chr6-20291545-20292019,E2F3
chr6-20319034-20320553,E2F3
chr6-20325754-20326515,E2F3
chr6-20366071-20367251,E2F3
chr6-20400842-20401989,E2F3
chr6-20402191-20404195,E2F3
chr6-20533893-20535216,E2F3
chr6-20168446-20169623,E2F3
chr6-20528008-20529375,E2F3
chr6-20173641-20174639,CDKAL1
chr6-20211629-20213103,CDKAL1
chr6-20291545-20292019,CDKAL1
chr6-20319034-20320553,CDKAL1
chr6-20325754-20326515,CDKAL1
chr6-20366071-20367251,CDKAL1
chr6-20400842-20401989,CDKAL1
chr6-20402191-20404195,CDKAL1
chr6-20533893-20535216,CDKAL1
chr6-21586984-21589528,CDKAL1
chr6-20168446-20169623,CDKAL1
chr6-20528008-20529375,CDKAL1
chr6-21593341-21596142,CDKAL1
chr6-21586984-21589528,SOX4
chr6-22062615-22063645,SOX4
chr6-21593341-21596142,SOX4
chr6-21855464-21857197,SOX4
chr6-21986852-21988002,SOX4
chr6-24359610-24360370,MRS2
chr6-24402496-24403622,MRS2
chr6-24494363-24495806,MRS2
chr6-24645456-24646641,MRS2
chr6-24666053-24667797,MRS2
chr6-24719109-24721872,MRS2
chr6-24743072-24744217,MRS2
chr6-24774322-24775977,MRS2
chr6-24855706-24856262,MRS2
chr6-24857967-24858910,MRS2
chr6-24910373-24911486,MRS2
chr6-24359610-24360370,TDP2
chr6-24402496-24403622,TDP2
chr6-24494363-24495806,TDP2
chr6-24645456-24646641,TDP2
chr6-24666053-24667797,TDP2
chr6-24719109-24721872,TDP2
chr6-24743072-24744217,TDP2
chr6-24774322-24775977,TDP2
chr6-24855706-24856262,TDP2
chr6-24857967-24858910,TDP2
chr6-24910373-24911486,TDP2
chr6-24929278-24929571,TDP2
chr6-24933715-24934321,TDP2
chr6-24935274-24936316,TDP2
chr6-24936594-24936872,TDP2
chr6-24948707-24949484,TDP2
chr6-24951546-24952382,TDP2
chr6-24960387-24961480,TDP2
chr6-24973990-24975071,TDP2
chr6-24991000-24992182,TDP2
chr6-24996391-24997553,TDP2
chr6-25006177-25007754,TDP2
chr6-25015009-25015591,TDP2
chr6-25017622-25018270,TDP2
chr6-25026802-25027861,TDP2
chr6-25035053-25036467,TDP2
chr6-25040916-25042832,TDP2
chr6-25050018-25050841,TDP2
chr6-25055785-25056595,TDP2
chr6-25070444-25071071,TDP2
chr6-25136762-25139015,TDP2
chr6-24359610-24360370,ACOT13
chr6-24402496-24403622,ACOT13
chr6-24494363-24495806,ACOT13
chr6-24645456-24646641,ACOT13
chr6-24666053-24667797,ACOT13
chr6-24719109-24721872,ACOT13
chr6-24743072-24744217,ACOT13
chr6-24774322-24775977,ACOT13
chr6-24855706-24856262,ACOT13
chr6-24857967-24858910,ACOT13
chr6-24910373-24911486,ACOT13
chr6-24929278-24929571,ACOT13
chr6-24933715-24934321,ACOT13
chr6-24935274-24936316,ACOT13
chr6-24936594-24936872,ACOT13
chr6-24948707-24949484,ACOT13
chr6-24951546-24952382,ACOT13
chr6-24960387-24961480,ACOT13
chr6-24973990-24975071,ACOT13
chr6-24991000-24992182,ACOT13
chr6-24996391-24997553,ACOT13
chr6-25006177-25007754,ACOT13
chr6-25015009-25015591,ACOT13
chr6-25017622-25018270,ACOT13
chr6-25026802-25027861,ACOT13
chr6-25035053-25036467,ACOT13
chr6-25040916-25042832,ACOT13
chr6-25050018-25050841,ACOT13
chr6-25055785-25056595,ACOT13
chr6-25070444-25071071,ACOT13
chr6-25136762-25139015,ACOT13
chr6-24359610-24360370,C6orf62
chr6-24402496-24403622,C6orf62
chr6-24494363-24495806,C6orf62
chr6-24645456-24646641,C6orf62
chr6-24666053-24667797,C6orf62
chr6-24719109-24721872,C6orf62
chr6-24743072-24744217,C6orf62
chr6-24774322-24775977,C6orf62
chr6-24855706-24856262,C6orf62
chr6-24857967-24858910,C6orf62
chr6-24910373-24911486,C6orf62
chr6-24929278-24929571,C6orf62
chr6-24933715-24934321,C6orf62
chr6-24935274-24936316,C6orf62
chr6-24936594-24936872,C6orf62
chr6-24948707-24949484,C6orf62
chr6-24951546-24952382,C6orf62
chr6-24960387-24961480,C6orf62
chr6-24973990-24975071,C6orf62
chr6-24991000-24992182,C6orf62
chr6-24996391-24997553,C6orf62
chr6-25006177-25007754,C6orf62
chr6-25015009-25015591,C6orf62
chr6-25017622-25018270,C6orf62
chr6-25026802-25027861,C6orf62
chr6-25035053-25036467,C6orf62
chr6-25040916-25042832,C6orf62
chr6-25050018-25050841,C6orf62
chr6-25055785-25056595,C6orf62
chr6-25070444-25071071,C6orf62
chr6-25136762-25139015,C6orf62
chr6-24359610-24360370,RIPOR2
chr6-24402496-24403622,RIPOR2
chr6-24494363-24495806,RIPOR2
chr6-24645456-24646641,RIPOR2
chr6-24666053-24667797,RIPOR2
chr6-24719109-24721872,RIPOR2
chr6-24743072-24744217,RIPOR2
chr6-24774322-24775977,RIPOR2
chr6-24855706-24856262,RIPOR2
chr6-24857967-24858910,RIPOR2
chr6-24910373-24911486,RIPOR2
chr6-24929278-24929571,RIPOR2
chr6-24933715-24934321,RIPOR2
chr6-24935274-24936316,RIPOR2
chr6-24936594-24936872,RIPOR2
chr6-24948707-24949484,RIPOR2
chr6-24951546-24952382,RIPOR2
chr6-24960387-24961480,RIPOR2
chr6-24973990-24975071,RIPOR2
chr6-24991000-24992182,RIPOR2
chr6-24996391-24997553,RIPOR2
chr6-25006177-25007754,RIPOR2
chr6-25015009-25015591,RIPOR2
chr6-25017622-25018270,RIPOR2
chr6-25026802-25027861,RIPOR2
chr6-25035053-25036467,RIPOR2
chr6-25040916-25042832,RIPOR2
chr6-25050018-25050841,RIPOR2
chr6-25055785-25056595,RIPOR2
chr6-25070444-25071071,RIPOR2
chr6-25136762-25139015,RIPOR2
chr6-25278518-25280059,RIPOR2
chr6-25366663-25367599,RIPOR2
chr6-25404039-25405897,RIPOR2
chr6-24855706-24856262,CARMIL1
chr6-24857967-24858910,CARMIL1
chr6-24910373-24911486,CARMIL1
chr6-24929278-24929571,CARMIL1
chr6-24933715-24934321,CARMIL1
chr6-24935274-24936316,CARMIL1
chr6-24936594-24936872,CARMIL1
chr6-24948707-24949484,CARMIL1
chr6-24951546-24952382,CARMIL1
chr6-24960387-24961480,CARMIL1
chr6-24973990-24975071,CARMIL1
chr6-24991000-24992182,CARMIL1
chr6-24996391-24997553,CARMIL1
chr6-25006177-25007754,CARMIL1
chr6-25015009-25015591,CARMIL1
chr6-25017622-25018270,CARMIL1
chr6-25026802-25027861,CARMIL1
chr6-25035053-25036467,CARMIL1
chr6-25040916-25042832,CARMIL1
chr6-25050018-25050841,CARMIL1
chr6-25055785-25056595,CARMIL1
chr6-25070444-25071071,CARMIL1
chr6-25136762-25139015,CARMIL1
chr6-25278518-25280059,CARMIL1
chr6-25366663-25367599,CARMIL1
chr6-25404039-25405897,CARMIL1
chr6-25865625-25866431,CARMIL1
chr6-25881701-25882565,CARMIL1
chr6-25961851-25963619,CARMIL1
chr6-25991688-25993117,CARMIL1
chr6-26020186-26022322,CARMIL1
chr6-26026054-26027568,CARMIL1
chr6-26043055-26045792,CARMIL1
chr6-26054475-26056949,CARMIL1
chr6-26064379-26064853,CARMIL1
chr6-26065717-26066258,CARMIL1
chr6-26086165-26086727,CARMIL1
chr6-26087154-26088076,CARMIL1
chr6-26097134-26097609,CARMIL1
chr6-26103401-26104817,CARMIL1
chr6-26017360-26017961,CARMIL1
chr6-26031644-26034338,CARMIL1
chr6-25865625-25866431,TRIM38
chr6-25881701-25882565,TRIM38
chr6-25961851-25963619,TRIM38
chr6-25991688-25993117,TRIM38
chr6-26020186-26022322,TRIM38
chr6-26026054-26027568,TRIM38
chr6-26043055-26045792,TRIM38
chr6-26054475-26056949,TRIM38
chr6-26064379-26064853,TRIM38
chr6-26065717-26066258,TRIM38
chr6-26086165-26086727,TRIM38
chr6-26087154-26088076,TRIM38
chr6-26097134-26097609,TRIM38
chr6-26103401-26104817,TRIM38
chr6-26122514-26124771,TRIM38
chr6-26156167-26159433,TRIM38
chr6-26171167-26173159,TRIM38
chr6-26183164-26184232,TRIM38
chr6-26188034-26189419,TRIM38
chr6-26195259-26195818,TRIM38
chr6-26196622-26197643,TRIM38
chr6-26198578-26199950,TRIM38
chr6-26204142-26206467,TRIM38
chr6-26215313-26217462,TRIM38
chr6-26223075-26224530,TRIM38
chr6-26232679-26235128,TRIM38
chr6-26239809-26241352,TRIM38
chr6-26249244-26252038,TRIM38
chr6-26259956-26261488,TRIM38
chr6-26270961-26271696,TRIM38
chr6-26272176-26274257,TRIM38
chr6-26284171-26286635,TRIM38
chr6-26304227-26305656,TRIM38
chr6-26321803-26323201,TRIM38
chr6-26327994-26328660,TRIM38
chr6-26341244-26342582,TRIM38
chr6-26363936-26365613,TRIM38
chr6-26382764-26384004,TRIM38
chr6-26401546-26402621,TRIM38
chr6-26420621-26421921,TRIM38
chr6-26439319-26440941,TRIM38
chr6-26457291-26458427,TRIM38
chr6-26472739-26473144,TRIM38
chr6-26473499-26474789,TRIM38
chr6-26017360-26017961,TRIM38
chr6-26031644-26034338,TRIM38
chr6-26311087-26313770,TRIM38
chr6-25865625-25866431,BTN3A2
chr6-25881701-25882565,BTN3A2
chr6-25961851-25963619,BTN3A2
chr6-25991688-25993117,BTN3A2
chr6-26020186-26022322,BTN3A2
chr6-26026054-26027568,BTN3A2
chr6-26043055-26045792,BTN3A2
chr6-26054475-26056949,BTN3A2
chr6-26064379-26064853,BTN3A2
chr6-26065717-26066258,BTN3A2
chr6-26086165-26086727,BTN3A2
chr6-26087154-26088076,BTN3A2
chr6-26097134-26097609,BTN3A2
chr6-26103401-26104817,BTN3A2
chr6-26122514-26124771,BTN3A2
chr6-26156167-26159433,BTN3A2
chr6-26171167-26173159,BTN3A2
chr6-26183164-26184232,BTN3A2
chr6-26188034-26189419,BTN3A2
chr6-26195259-26195818,BTN3A2
chr6-26196622-26197643,BTN3A2
chr6-26198578-26199950,BTN3A2
chr6-26204142-26206467,BTN3A2
chr6-26215313-26217462,BTN3A2
chr6-26223075-26224530,BTN3A2
chr6-26232679-26235128,BTN3A2
chr6-26239809-26241352,BTN3A2
chr6-26249244-26252038,BTN3A2
chr6-26259956-26261488,BTN3A2
chr6-26270961-26271696,BTN3A2
chr6-26272176-26274257,BTN3A2
chr6-26284171-26286635,BTN3A2
chr6-26304227-26305656,BTN3A2
chr6-26321803-26323201,BTN3A2
chr6-26327994-26328660,BTN3A2
chr6-26341244-26342582,BTN3A2
chr6-26363936-26365613,BTN3A2
chr6-26382764-26384004,BTN3A2
chr6-26401546-26402621,BTN3A2
chr6-26420621-26421921,BTN3A2
chr6-26439319-26440941,BTN3A2
chr6-26457291-26458427,BTN3A2
chr6-26472739-26473144,BTN3A2
chr6-26473499-26474789,BTN3A2
chr6-26501084-26502442,BTN3A2
chr6-26520309-26522401,BTN3A2
chr6-26531978-26533341,BTN3A2
chr6-26536620-26536950,BTN3A2
chr6-26537136-26538812,BTN3A2
chr6-26545303-26546055,BTN3A2
chr6-26550335-26550852,BTN3A2
chr6-26553095-26555540,BTN3A2
chr6-26568055-26569409,BTN3A2
chr6-26571568-26572175,BTN3A2
chr6-26572430-26572857,BTN3A2
chr6-26576397-26577944,BTN3A2
chr6-26595409-26596132,BTN3A2
chr6-26596491-26597380,BTN3A2
chr6-26659047-26660369,BTN3A2
chr6-26017360-26017961,BTN3A2
chr6-26031644-26034338,BTN3A2
chr6-26311087-26313770,BTN3A2
chr6-26607255-26607921,BTN3A2
chr6-25961851-25963619,BTN2A2
chr6-25991688-25993117,BTN2A2
chr6-26020186-26022322,BTN2A2
chr6-26026054-26027568,BTN2A2
chr6-26043055-26045792,BTN2A2
chr6-26054475-26056949,BTN2A2
chr6-26064379-26064853,BTN2A2
chr6-26065717-26066258,BTN2A2
chr6-26086165-26086727,BTN2A2
chr6-26087154-26088076,BTN2A2
chr6-26097134-26097609,BTN2A2
chr6-26103401-26104817,BTN2A2
chr6-26122514-26124771,BTN2A2
chr6-26156167-26159433,BTN2A2
chr6-26171167-26173159,BTN2A2
chr6-26183164-26184232,BTN2A2
chr6-26188034-26189419,BTN2A2
chr6-26195259-26195818,BTN2A2
chr6-26196622-26197643,BTN2A2
chr6-26198578-26199950,BTN2A2
chr6-26204142-26206467,BTN2A2
chr6-26215313-26217462,BTN2A2
chr6-26223075-26224530,BTN2A2
chr6-26232679-26235128,BTN2A2
chr6-26239809-26241352,BTN2A2
chr6-26249244-26252038,BTN2A2
chr6-26259956-26261488,BTN2A2
chr6-26270961-26271696,BTN2A2
chr6-26272176-26274257,BTN2A2
chr6-26284171-26286635,BTN2A2
chr6-26304227-26305656,BTN2A2
chr6-26321803-26323201,BTN2A2
chr6-26327994-26328660,BTN2A2
chr6-26341244-26342582,BTN2A2
chr6-26363936-26365613,BTN2A2
chr6-26382764-26384004,BTN2A2
chr6-26401546-26402621,BTN2A2
chr6-26420621-26421921,BTN2A2
chr6-26439319-26440941,BTN2A2
chr6-26457291-26458427,BTN2A2
chr6-26472739-26473144,BTN2A2
chr6-26473499-26474789,BTN2A2
chr6-26501084-26502442,BTN2A2
chr6-26520309-26522401,BTN2A2
chr6-26531978-26533341,BTN2A2
chr6-26536620-26536950,BTN2A2
chr6-26537136-26538812,BTN2A2
chr6-26545303-26546055,BTN2A2
chr6-26550335-26550852,BTN2A2
chr6-26553095-26555540,BTN2A2
chr6-26568055-26569409,BTN2A2
chr6-26571568-26572175,BTN2A2
chr6-26572430-26572857,BTN2A2
chr6-26576397-26577944,BTN2A2
chr6-26595409-26596132,BTN2A2
chr6-26596491-26597380,BTN2A2
chr6-26659047-26660369,BTN2A2
chr6-26017360-26017961,BTN2A2
chr6-26031644-26034338,BTN2A2
chr6-26311087-26313770,BTN2A2
chr6-26607255-26607921,BTN2A2
chr6-25961851-25963619,BTN3A1
chr6-25991688-25993117,BTN3A1
chr6-26020186-26022322,BTN3A1
chr6-26026054-26027568,BTN3A1
chr6-26043055-26045792,BTN3A1
chr6-26054475-26056949,BTN3A1
chr6-26064379-26064853,BTN3A1
chr6-26065717-26066258,BTN3A1
chr6-26086165-26086727,BTN3A1
chr6-26087154-26088076,BTN3A1
chr6-26097134-26097609,BTN3A1
chr6-26103401-26104817,BTN3A1
chr6-26122514-26124771,BTN3A1
chr6-26156167-26159433,BTN3A1
chr6-26171167-26173159,BTN3A1
chr6-26183164-26184232,BTN3A1
chr6-26188034-26189419,BTN3A1
chr6-26195259-26195818,BTN3A1
chr6-26196622-26197643,BTN3A1
chr6-26198578-26199950,BTN3A1
chr6-26204142-26206467,BTN3A1
chr6-26215313-26217462,BTN3A1
chr6-26223075-26224530,BTN3A1
chr6-26232679-26235128,BTN3A1
chr6-26239809-26241352,BTN3A1
chr6-26249244-26252038,BTN3A1
chr6-26259956-26261488,BTN3A1
chr6-26270961-26271696,BTN3A1
chr6-26272176-26274257,BTN3A1
chr6-26284171-26286635,BTN3A1
chr6-26304227-26305656,BTN3A1
chr6-26321803-26323201,BTN3A1
chr6-26327994-26328660,BTN3A1
chr6-26341244-26342582,BTN3A1
chr6-26363936-26365613,BTN3A1
chr6-26382764-26384004,BTN3A1
chr6-26401546-26402621,BTN3A1
chr6-26420621-26421921,BTN3A1
chr6-26439319-26440941,BTN3A1
chr6-26457291-26458427,BTN3A1
chr6-26472739-26473144,BTN3A1
chr6-26473499-26474789,BTN3A1
chr6-26501084-26502442,BTN3A1
chr6-26520309-26522401,BTN3A1
chr6-26531978-26533341,BTN3A1
chr6-26536620-26536950,BTN3A1
chr6-26537136-26538812,BTN3A1
chr6-26545303-26546055,BTN3A1
chr6-26550335-26550852,BTN3A1
chr6-26553095-26555540,BTN3A1
chr6-26568055-26569409,BTN3A1
chr6-26571568-26572175,BTN3A1
chr6-26572430-26572857,BTN3A1
chr6-26576397-26577944,BTN3A1
chr6-26595409-26596132,BTN3A1
chr6-26596491-26597380,BTN3A1
chr6-26659047-26660369,BTN3A1
chr6-26017360-26017961,BTN3A1
chr6-26031644-26034338,BTN3A1
chr6-26311087-26313770,BTN3A1
chr6-26607255-26607921,BTN3A1
chr6-25961851-25963619,BTN3A3
chr6-25991688-25993117,BTN3A3
chr6-26020186-26022322,BTN3A3
chr6-26026054-26027568,BTN3A3
chr6-26043055-26045792,BTN3A3
chr6-26054475-26056949,BTN3A3
chr6-26064379-26064853,BTN3A3
chr6-26065717-26066258,BTN3A3
chr6-26086165-26086727,BTN3A3
chr6-26087154-26088076,BTN3A3
chr6-26097134-26097609,BTN3A3
chr6-26103401-26104817,BTN3A3
chr6-26122514-26124771,BTN3A3
chr6-26156167-26159433,BTN3A3
chr6-26171167-26173159,BTN3A3
chr6-26183164-26184232,BTN3A3
chr6-26188034-26189419,BTN3A3
chr6-26195259-26195818,BTN3A3
chr6-26196622-26197643,BTN3A3
chr6-26198578-26199950,BTN3A3
chr6-26204142-26206467,BTN3A3
chr6-26215313-26217462,BTN3A3
chr6-26223075-26224530,BTN3A3
chr6-26232679-26235128,BTN3A3
chr6-26239809-26241352,BTN3A3
chr6-26249244-26252038,BTN3A3
chr6-26259956-26261488,BTN3A3
chr6-26270961-26271696,BTN3A3
chr6-26272176-26274257,BTN3A3
chr6-26284171-26286635,BTN3A3
chr6-26304227-26305656,BTN3A3
chr6-26321803-26323201,BTN3A3
chr6-26327994-26328660,BTN3A3
chr6-26341244-26342582,BTN3A3
chr6-26363936-26365613,BTN3A3
chr6-26382764-26384004,BTN3A3
chr6-26401546-26402621,BTN3A3
chr6-26420621-26421921,BTN3A3
chr6-26439319-26440941,BTN3A3
chr6-26457291-26458427,BTN3A3
chr6-26472739-26473144,BTN3A3
chr6-26473499-26474789,BTN3A3
chr6-26501084-26502442,BTN3A3
chr6-26520309-26522401,BTN3A3
chr6-26531978-26533341,BTN3A3
chr6-26536620-26536950,BTN3A3
chr6-26537136-26538812,BTN3A3
chr6-26545303-26546055,BTN3A3
chr6-26550335-26550852,BTN3A3
chr6-26553095-26555540,BTN3A3
chr6-26568055-26569409,BTN3A3
chr6-26571568-26572175,BTN3A3
chr6-26572430-26572857,BTN3A3
chr6-26576397-26577944,BTN3A3
chr6-26595409-26596132,BTN3A3
chr6-26596491-26597380,BTN3A3
chr6-26659047-26660369,BTN3A3
chr6-26017360-26017961,BTN3A3
chr6-26031644-26034338,BTN3A3
chr6-26311087-26313770,BTN3A3
chr6-26607255-26607921,BTN3A3
chr6-25961851-25963619,BTN2A1
chr6-25991688-25993117,BTN2A1
chr6-26020186-26022322,BTN2A1
chr6-26026054-26027568,BTN2A1
chr6-26043055-26045792,BTN2A1
chr6-26054475-26056949,BTN2A1
chr6-26064379-26064853,BTN2A1
chr6-26065717-26066258,BTN2A1
chr6-26086165-26086727,BTN2A1
chr6-26087154-26088076,BTN2A1
chr6-26097134-26097609,BTN2A1
chr6-26103401-26104817,BTN2A1
chr6-26122514-26124771,BTN2A1
chr6-26156167-26159433,BTN2A1
chr6-26171167-26173159,BTN2A1
chr6-26183164-26184232,BTN2A1
chr6-26188034-26189419,BTN2A1
chr6-26195259-26195818,BTN2A1
chr6-26196622-26197643,BTN2A1
chr6-26198578-26199950,BTN2A1
chr6-26204142-26206467,BTN2A1
chr6-26215313-26217462,BTN2A1
chr6-26223075-26224530,BTN2A1
chr6-26232679-26235128,BTN2A1
chr6-26239809-26241352,BTN2A1
chr6-26249244-26252038,BTN2A1
chr6-26259956-26261488,BTN2A1
chr6-26270961-26271696,BTN2A1
chr6-26272176-26274257,BTN2A1
chr6-26284171-26286635,BTN2A1
chr6-26304227-26305656,BTN2A1
chr6-26321803-26323201,BTN2A1
chr6-26327994-26328660,BTN2A1
chr6-26341244-26342582,BTN2A1
chr6-26363936-26365613,BTN2A1
chr6-26382764-26384004,BTN2A1
chr6-26401546-26402621,BTN2A1
chr6-26420621-26421921,BTN2A1
chr6-26439319-26440941,BTN2A1
chr6-26457291-26458427,BTN2A1
chr6-26472739-26473144,BTN2A1
chr6-26473499-26474789,BTN2A1
chr6-26501084-26502442,BTN2A1
chr6-26520309-26522401,BTN2A1
chr6-26531978-26533341,BTN2A1
chr6-26536620-26536950,BTN2A1
chr6-26537136-26538812,BTN2A1
chr6-26545303-26546055,BTN2A1
chr6-26550335-26550852,BTN2A1
chr6-26553095-26555540,BTN2A1
chr6-26568055-26569409,BTN2A1
chr6-26571568-26572175,BTN2A1
chr6-26572430-26572857,BTN2A1
chr6-26576397-26577944,BTN2A1
chr6-26595409-26596132,BTN2A1
chr6-26596491-26597380,BTN2A1
chr6-26659047-26660369,BTN2A1
chr6-26956030-26957175,BTN2A1
chr6-26017360-26017961,BTN2A1
chr6-26031644-26034338,BTN2A1
chr6-26311087-26313770,BTN2A1
chr6-26607255-26607921,BTN2A1
