peak,gene
chr11-66020188-66021361,RELA
chr11-66022276-66022755,RELA
chr11-66044816-66045503,RELA
chr11-66051302-66052707,RELA
chr11-66068150-66068482,RELA
chr11-66068834-66071018,RELA
chr11-66080331-66081850,RELA
chr11-66100196-66101331,RELA
chr11-66115390-66115971,RELA
chr11-66126597-66127629,RELA
chr11-65354041-65355795,RELA
chr11-65421281-65421652,RELA
chr11-65960928-65962318,RELA
chr11-65225014-65226306,KAT5
chr11-65261113-65262545,KAT5
chr11-65290315-65291139,KAT5
chr11-65291362-65292586,KAT5
chr11-65308231-65309257,KAT5
chr11-65314282-65315872,KAT5
chr11-65316273-65316721,KAT5
chr11-65329551-65330198,KAT5
chr11-65333126-65334446,KAT5
chr11-65362100-65363227,KAT5
chr11-65366105-65366569,KAT5
chr11-65378092-65378558,KAT5
chr11-65381738-65382919,KAT5
chr11-65386163-65386781,KAT5
chr11-65403233-65404164,KAT5
chr11-65416368-65416646,KAT5
chr11-65418595-65419297,KAT5
chr11-65422050-65422496,KAT5
chr11-65422712-65423020,KAT5
chr11-65424922-65425469,KAT5
chr11-65429927-65430318,KAT5
chr11-65431356-65431669,KAT5
chr11-65440730-65441189,KAT5
chr11-65453017-65453524,KAT5
chr11-65454668-65455477,KAT5
chr11-65471375-65472477,KAT5
chr11-65476674-65478087,KAT5
chr11-65487331-65488366,KAT5
chr11-65492600-65493148,KAT5
chr11-65496959-65497936,KAT5
chr11-65498149-65499317,KAT5
chr11-65506551-65508522,KAT5
chr11-65510652-65511046,KAT5
chr11-65521867-65522357,KAT5
chr11-65522689-65523721,KAT5
chr11-65524118-65525629,KAT5
chr11-65539626-65541210,KAT5
chr11-65545792-65547040,KAT5
chr11-65552001-65552379,KAT5
chr11-65553004-65553666,KAT5
chr11-65557531-65558808,KAT5
chr11-65565905-65566319,KAT5
chr11-65569353-65570540,KAT5
chr11-65572315-65572658,KAT5
chr11-65574109-65574750,KAT5
chr11-65575502-65576144,KAT5
chr11-65577058-65577759,KAT5
chr11-65587889-65588979,KAT5
chr11-65593528-65594032,KAT5
chr11-65613633-65614569,KAT5
chr11-65614786-65616284,KAT5
chr11-65625645-65626322,KAT5
chr11-65637827-65639007,KAT5
chr11-65639472-65641040,KAT5
chr11-65651628-65653429,KAT5
chr11-65662120-65664172,KAT5
chr11-65706106-65706695,KAT5
chr11-65711275-65712812,KAT5
chr11-65719694-65720938,KAT5
chr11-65769575-65770175,KAT5
chr11-65775460-65776547,KAT5
chr11-65779805-65781509,KAT5
chr11-65786318-65788208,KAT5
chr11-65817557-65818506,KAT5
chr11-65832839-65834587,KAT5
chr11-65856851-65858478,KAT5
chr11-65859100-65860904,KAT5
chr11-65872131-65874000,KAT5
chr11-65879307-65880034,KAT5
chr11-65884500-65884927,KAT5
chr11-65887952-65889026,KAT5
chr11-65890193-65891337,KAT5
chr11-65893911-65894188,KAT5
chr11-65899102-65900837,KAT5
chr11-65918482-65920217,KAT5
chr11-65927392-65928977,KAT5
chr11-65940995-65941916,KAT5
chr11-65956500-65957224,KAT5
chr11-65988472-65989596,KAT5
chr11-66001538-66003001,KAT5
chr11-66020188-66021361,KAT5
chr11-66022276-66022755,KAT5
chr11-66044816-66045503,KAT5
chr11-66051302-66052707,KAT5
chr11-66068150-66068482,KAT5
chr11-66068834-66071018,KAT5
chr11-66080331-66081850,KAT5
chr11-66100196-66101331,KAT5
chr11-66115390-66115971,KAT5
chr11-66126597-66127629,KAT5
chr11-65354041-65355795,KAT5
chr11-65421281-65421652,KAT5
chr11-65960928-65962318,KAT5
chr11-65225014-65226306,RNASEH2C
chr11-65261113-65262545,RNASEH2C
chr11-65290315-65291139,RNASEH2C
chr11-65291362-65292586,RNASEH2C
chr11-65308231-65309257,RNASEH2C
chr11-65314282-65315872,RNASEH2C
chr11-65316273-65316721,RNASEH2C
chr11-65329551-65330198,RNASEH2C
chr11-65333126-65334446,RNASEH2C
chr11-65362100-65363227,RNASEH2C
chr11-65366105-65366569,RNASEH2C
chr11-65378092-65378558,RNASEH2C
chr11-65381738-65382919,RNASEH2C
chr11-65386163-65386781,RNASEH2C
chr11-65403233-65404164,RNASEH2C
chr11-65416368-65416646,RNASEH2C
chr11-65418595-65419297,RNASEH2C
chr11-65422050-65422496,RNASEH2C
chr11-65422712-65423020,RNASEH2C
chr11-65424922-65425469,RNASEH2C
chr11-65429927-65430318,RNASEH2C
chr11-65431356-65431669,RNASEH2C
chr11-65440730-65441189,RNASEH2C
chr11-65453017-65453524,RNASEH2C
chr11-65454668-65455477,RNASEH2C
chr11-65471375-65472477,RNASEH2C
chr11-65476674-65478087,RNASEH2C
chr11-65487331-65488366,RNASEH2C
chr11-65492600-65493148,RNASEH2C
chr11-65496959-65497936,RNASEH2C
chr11-65498149-65499317,RNASEH2C
chr11-65506551-65508522,RNASEH2C
chr11-65510652-65511046,RNASEH2C
chr11-65521867-65522357,RNASEH2C
chr11-65522689-65523721,RNASEH2C
chr11-65524118-65525629,RNASEH2C
chr11-65539626-65541210,RNASEH2C
chr11-65545792-65547040,RNASEH2C
chr11-65552001-65552379,RNASEH2C
chr11-65553004-65553666,RNASEH2C
chr11-65557531-65558808,RNASEH2C
chr11-65565905-65566319,RNASEH2C
chr11-65569353-65570540,RNASEH2C
chr11-65572315-65572658,RNASEH2C
chr11-65574109-65574750,RNASEH2C
chr11-65575502-65576144,RNASEH2C
chr11-65577058-65577759,RNASEH2C
chr11-65587889-65588979,RNASEH2C
chr11-65593528-65594032,RNASEH2C
chr11-65613633-65614569,RNASEH2C
chr11-65614786-65616284,RNASEH2C
chr11-65625645-65626322,RNASEH2C
chr11-65637827-65639007,RNASEH2C
chr11-65639472-65641040,RNASEH2C
chr11-65651628-65653429,RNASEH2C
chr11-65662120-65664172,RNASEH2C
chr11-65706106-65706695,RNASEH2C
chr11-65711275-65712812,RNASEH2C
chr11-65719694-65720938,RNASEH2C
chr11-65769575-65770175,RNASEH2C
chr11-65775460-65776547,RNASEH2C
chr11-65779805-65781509,RNASEH2C
chr11-65786318-65788208,RNASEH2C
chr11-65817557-65818506,RNASEH2C
chr11-65832839-65834587,RNASEH2C
chr11-65856851-65858478,RNASEH2C
chr11-65859100-65860904,RNASEH2C
chr11-65872131-65874000,RNASEH2C
chr11-65879307-65880034,RNASEH2C
chr11-65884500-65884927,RNASEH2C
chr11-65887952-65889026,RNASEH2C
chr11-65890193-65891337,RNASEH2C
chr11-65893911-65894188,RNASEH2C
chr11-65899102-65900837,RNASEH2C
chr11-65918482-65920217,RNASEH2C
chr11-65927392-65928977,RNASEH2C
chr11-65940995-65941916,RNASEH2C
chr11-65956500-65957224,RNASEH2C
chr11-65988472-65989596,RNASEH2C
chr11-66001538-66003001,RNASEH2C
chr11-66020188-66021361,RNASEH2C
chr11-66022276-66022755,RNASEH2C
chr11-66044816-66045503,RNASEH2C
chr11-66051302-66052707,RNASEH2C
chr11-66068150-66068482,RNASEH2C
chr11-66068834-66071018,RNASEH2C
chr11-66080331-66081850,RNASEH2C
chr11-66100196-66101331,RNASEH2C
chr11-66115390-66115971,RNASEH2C
chr11-66126597-66127629,RNASEH2C
chr11-65354041-65355795,RNASEH2C
chr11-65421281-65421652,RNASEH2C
chr11-65960928-65962318,RNASEH2C
chr11-65290315-65291139,AP5B1
chr11-65291362-65292586,AP5B1
chr11-65308231-65309257,AP5B1
chr11-65314282-65315872,AP5B1
chr11-65316273-65316721,AP5B1
chr11-65329551-65330198,AP5B1
chr11-65333126-65334446,AP5B1
chr11-65362100-65363227,AP5B1
chr11-65366105-65366569,AP5B1
chr11-65378092-65378558,AP5B1
chr11-65381738-65382919,AP5B1
chr11-65386163-65386781,AP5B1
chr11-65403233-65404164,AP5B1
chr11-65416368-65416646,AP5B1
chr11-65418595-65419297,AP5B1
chr11-65422050-65422496,AP5B1
chr11-65422712-65423020,AP5B1
chr11-65424922-65425469,AP5B1
chr11-65429927-65430318,AP5B1
chr11-65431356-65431669,AP5B1
chr11-65440730-65441189,AP5B1
chr11-65453017-65453524,AP5B1
chr11-65454668-65455477,AP5B1
chr11-65471375-65472477,AP5B1
chr11-65476674-65478087,AP5B1
chr11-65487331-65488366,AP5B1
chr11-65492600-65493148,AP5B1
chr11-65496959-65497936,AP5B1
chr11-65498149-65499317,AP5B1
chr11-65506551-65508522,AP5B1
chr11-65510652-65511046,AP5B1
chr11-65521867-65522357,AP5B1
chr11-65522689-65523721,AP5B1
chr11-65524118-65525629,AP5B1
chr11-65539626-65541210,AP5B1
chr11-65545792-65547040,AP5B1
chr11-65552001-65552379,AP5B1
chr11-65553004-65553666,AP5B1
chr11-65557531-65558808,AP5B1
chr11-65565905-65566319,AP5B1
chr11-65569353-65570540,AP5B1
chr11-65572315-65572658,AP5B1
chr11-65574109-65574750,AP5B1
chr11-65575502-65576144,AP5B1
chr11-65577058-65577759,AP5B1
chr11-65587889-65588979,AP5B1
chr11-65593528-65594032,AP5B1
chr11-65613633-65614569,AP5B1
chr11-65614786-65616284,AP5B1
chr11-65625645-65626322,AP5B1
chr11-65637827-65639007,AP5B1
chr11-65639472-65641040,AP5B1
chr11-65651628-65653429,AP5B1
chr11-65662120-65664172,AP5B1
chr11-65706106-65706695,AP5B1
chr11-65711275-65712812,AP5B1
chr11-65719694-65720938,AP5B1
chr11-65769575-65770175,AP5B1
chr11-65775460-65776547,AP5B1
chr11-65779805-65781509,AP5B1
chr11-65786318-65788208,AP5B1
chr11-65817557-65818506,AP5B1
chr11-65832839-65834587,AP5B1
chr11-65856851-65858478,AP5B1
chr11-65859100-65860904,AP5B1
chr11-65872131-65874000,AP5B1
chr11-65879307-65880034,AP5B1
chr11-65884500-65884927,AP5B1
chr11-65887952-65889026,AP5B1
chr11-65890193-65891337,AP5B1
chr11-65893911-65894188,AP5B1
chr11-65899102-65900837,AP5B1
chr11-65918482-65920217,AP5B1
chr11-65927392-65928977,AP5B1
chr11-65940995-65941916,AP5B1
chr11-65956500-65957224,AP5B1
chr11-65988472-65989596,AP5B1
chr11-66001538-66003001,AP5B1
chr11-66020188-66021361,AP5B1
chr11-66022276-66022755,AP5B1
chr11-66044816-66045503,AP5B1
chr11-66051302-66052707,AP5B1
chr11-66068150-66068482,AP5B1
chr11-66068834-66071018,AP5B1
chr11-66080331-66081850,AP5B1
chr11-66100196-66101331,AP5B1
chr11-66115390-66115971,AP5B1
chr11-66126597-66127629,AP5B1
chr11-66221777-66223056,AP5B1
chr11-66266963-66268952,AP5B1
chr11-66269152-66269564,AP5B1
chr11-66277713-66278512,AP5B1
chr11-65354041-65355795,AP5B1
chr11-65421281-65421652,AP5B1
chr11-65960928-65962318,AP5B1
chr11-66256775-66258620,AP5B1
chr11-65329551-65330198,CFL1
chr11-65333126-65334446,CFL1
chr11-65362100-65363227,CFL1
chr11-65366105-65366569,CFL1
chr11-65378092-65378558,CFL1
chr11-65381738-65382919,CFL1
chr11-65386163-65386781,CFL1
chr11-65403233-65404164,CFL1
chr11-65416368-65416646,CFL1
chr11-65418595-65419297,CFL1
chr11-65422050-65422496,CFL1
chr11-65422712-65423020,CFL1
chr11-65424922-65425469,CFL1
chr11-65429927-65430318,CFL1
chr11-65431356-65431669,CFL1
chr11-65440730-65441189,CFL1
chr11-65453017-65453524,CFL1
chr11-65454668-65455477,CFL1
chr11-65471375-65472477,CFL1
chr11-65476674-65478087,CFL1
chr11-65487331-65488366,CFL1
chr11-65492600-65493148,CFL1
chr11-65496959-65497936,CFL1
chr11-65498149-65499317,CFL1
chr11-65506551-65508522,CFL1
chr11-65510652-65511046,CFL1
chr11-65521867-65522357,CFL1
chr11-65522689-65523721,CFL1
chr11-65524118-65525629,CFL1
chr11-65539626-65541210,CFL1
chr11-65545792-65547040,CFL1
chr11-65552001-65552379,CFL1
chr11-65553004-65553666,CFL1
chr11-65557531-65558808,CFL1
chr11-65565905-65566319,CFL1
chr11-65569353-65570540,CFL1
chr11-65572315-65572658,CFL1
chr11-65574109-65574750,CFL1
chr11-65575502-65576144,CFL1
chr11-65577058-65577759,CFL1
chr11-65587889-65588979,CFL1
chr11-65593528-65594032,CFL1
chr11-65613633-65614569,CFL1
chr11-65614786-65616284,CFL1
chr11-65625645-65626322,CFL1
chr11-65637827-65639007,CFL1
chr11-65639472-65641040,CFL1
chr11-65651628-65653429,CFL1
chr11-65662120-65664172,CFL1
chr11-65706106-65706695,CFL1
chr11-65711275-65712812,CFL1
chr11-65719694-65720938,CFL1
chr11-65769575-65770175,CFL1
chr11-65775460-65776547,CFL1
chr11-65779805-65781509,CFL1
chr11-65786318-65788208,CFL1
chr11-65817557-65818506,CFL1
chr11-65832839-65834587,CFL1
chr11-65856851-65858478,CFL1
chr11-65859100-65860904,CFL1
chr11-65872131-65874000,CFL1
chr11-65879307-65880034,CFL1
chr11-65884500-65884927,CFL1
chr11-65887952-65889026,CFL1
chr11-65890193-65891337,CFL1
chr11-65893911-65894188,CFL1
chr11-65899102-65900837,CFL1
chr11-65918482-65920217,CFL1
chr11-65927392-65928977,CFL1
chr11-65940995-65941916,CFL1
chr11-65956500-65957224,CFL1
chr11-65988472-65989596,CFL1
chr11-66001538-66003001,CFL1
chr11-66020188-66021361,CFL1
chr11-66022276-66022755,CFL1
chr11-66044816-66045503,CFL1
chr11-66051302-66052707,CFL1
chr11-66068150-66068482,CFL1
chr11-66068834-66071018,CFL1
chr11-66080331-66081850,CFL1
chr11-66100196-66101331,CFL1
chr11-66115390-66115971,CFL1
chr11-66126597-66127629,CFL1
chr11-66221777-66223056,CFL1
chr11-66266963-66268952,CFL1
chr11-66269152-66269564,CFL1
chr11-66277713-66278512,CFL1
chr11-66281898-66282807,CFL1
chr11-66291512-66291931,CFL1
chr11-66311809-66313182,CFL1
chr11-66316918-66318628,CFL1
chr11-66326315-66326797,CFL1
chr11-66327802-66328663,CFL1
chr11-66335627-66337145,CFL1
chr11-66344633-66345385,CFL1
chr11-66346995-66348352,CFL1
chr11-65354041-65355795,CFL1
chr11-65421281-65421652,CFL1
chr11-65960928-65962318,CFL1
chr11-66256775-66258620,CFL1
chr11-66288457-66289795,CFL1
chr11-65362100-65363227,MUS81
chr11-65366105-65366569,MUS81
chr11-65378092-65378558,MUS81
chr11-65381738-65382919,MUS81
chr11-65386163-65386781,MUS81
chr11-65403233-65404164,MUS81
chr11-65416368-65416646,MUS81
chr11-65418595-65419297,MUS81
chr11-65422050-65422496,MUS81
chr11-65422712-65423020,MUS81
chr11-65424922-65425469,MUS81
chr11-65429927-65430318,MUS81
chr11-65431356-65431669,MUS81
chr11-65440730-65441189,MUS81
chr11-65453017-65453524,MUS81
chr11-65454668-65455477,MUS81
chr11-65471375-65472477,MUS81
chr11-65476674-65478087,MUS81
chr11-65487331-65488366,MUS81
chr11-65492600-65493148,MUS81
chr11-65496959-65497936,MUS81
chr11-65498149-65499317,MUS81
chr11-65506551-65508522,MUS81
chr11-65510652-65511046,MUS81
chr11-65521867-65522357,MUS81
chr11-65522689-65523721,MUS81
chr11-65524118-65525629,MUS81
chr11-65539626-65541210,MUS81
chr11-65545792-65547040,MUS81
chr11-65552001-65552379,MUS81
chr11-65553004-65553666,MUS81
chr11-65557531-65558808,MUS81
chr11-65565905-65566319,MUS81
chr11-65569353-65570540,MUS81
chr11-65572315-65572658,MUS81
chr11-65574109-65574750,MUS81
chr11-65575502-65576144,MUS81
chr11-65577058-65577759,MUS81
chr11-65587889-65588979,MUS81
chr11-65593528-65594032,MUS81
chr11-65613633-65614569,MUS81
chr11-65614786-65616284,MUS81
chr11-65625645-65626322,MUS81
chr11-65637827-65639007,MUS81
chr11-65639472-65641040,MUS81
chr11-65651628-65653429,MUS81
chr11-65662120-65664172,MUS81
chr11-65706106-65706695,MUS81
chr11-65711275-65712812,MUS81
chr11-65719694-65720938,MUS81
chr11-65769575-65770175,MUS81
chr11-65775460-65776547,MUS81
chr11-65779805-65781509,MUS81
chr11-65786318-65788208,MUS81
chr11-65817557-65818506,MUS81
chr11-65832839-65834587,MUS81
chr11-65856851-65858478,MUS81
chr11-65859100-65860904,MUS81
chr11-65872131-65874000,MUS81
chr11-65879307-65880034,MUS81
chr11-65884500-65884927,MUS81
chr11-65887952-65889026,MUS81
chr11-65890193-65891337,MUS81
chr11-65893911-65894188,MUS81
chr11-65899102-65900837,MUS81
chr11-65918482-65920217,MUS81
chr11-65927392-65928977,MUS81
chr11-65940995-65941916,MUS81
chr11-65956500-65957224,MUS81
chr11-65988472-65989596,MUS81
chr11-66001538-66003001,MUS81
chr11-66020188-66021361,MUS81
chr11-66022276-66022755,MUS81
chr11-66044816-66045503,MUS81
chr11-66051302-66052707,MUS81
chr11-66068150-66068482,MUS81
chr11-66068834-66071018,MUS81
chr11-66080331-66081850,MUS81
chr11-66100196-66101331,MUS81
chr11-66115390-66115971,MUS81
chr11-66126597-66127629,MUS81
chr11-66221777-66223056,MUS81
chr11-66266963-66268952,MUS81
chr11-66269152-66269564,MUS81
chr11-66277713-66278512,MUS81
chr11-66281898-66282807,MUS81
chr11-66291512-66291931,MUS81
chr11-66311809-66313182,MUS81
chr11-66316918-66318628,MUS81
chr11-66326315-66326797,MUS81
chr11-66327802-66328663,MUS81
chr11-66335627-66337145,MUS81
chr11-66344633-66345385,MUS81
chr11-66346995-66348352,MUS81
chr11-65421281-65421652,MUS81
chr11-65960928-65962318,MUS81
chr11-66256775-66258620,MUS81
chr11-66288457-66289795,MUS81
chr11-65381738-65382919,CTSW
chr11-65386163-65386781,CTSW
chr11-65403233-65404164,CTSW
chr11-65416368-65416646,CTSW
chr11-65418595-65419297,CTSW
chr11-65422050-65422496,CTSW
chr11-65422712-65423020,CTSW
chr11-65424922-65425469,CTSW
chr11-65429927-65430318,CTSW
chr11-65431356-65431669,CTSW
chr11-65440730-65441189,CTSW
chr11-65453017-65453524,CTSW
chr11-65454668-65455477,CTSW
chr11-65471375-65472477,CTSW
chr11-65476674-65478087,CTSW
chr11-65487331-65488366,CTSW
chr11-65492600-65493148,CTSW
chr11-65496959-65497936,CTSW
chr11-65498149-65499317,CTSW
chr11-65506551-65508522,CTSW
chr11-65510652-65511046,CTSW
chr11-65521867-65522357,CTSW
chr11-65522689-65523721,CTSW
chr11-65524118-65525629,CTSW
chr11-65539626-65541210,CTSW
chr11-65545792-65547040,CTSW
chr11-65552001-65552379,CTSW
chr11-65553004-65553666,CTSW
chr11-65557531-65558808,CTSW
chr11-65565905-65566319,CTSW
chr11-65569353-65570540,CTSW
chr11-65572315-65572658,CTSW
chr11-65574109-65574750,CTSW
chr11-65575502-65576144,CTSW
chr11-65577058-65577759,CTSW
chr11-65587889-65588979,CTSW
chr11-65593528-65594032,CTSW
chr11-65613633-65614569,CTSW
chr11-65614786-65616284,CTSW
chr11-65625645-65626322,CTSW
chr11-65637827-65639007,CTSW
chr11-65639472-65641040,CTSW
chr11-65651628-65653429,CTSW
chr11-65662120-65664172,CTSW
chr11-65706106-65706695,CTSW
chr11-65711275-65712812,CTSW
chr11-65719694-65720938,CTSW
chr11-65769575-65770175,CTSW
chr11-65775460-65776547,CTSW
chr11-65779805-65781509,CTSW
chr11-65786318-65788208,CTSW
chr11-65817557-65818506,CTSW
chr11-65832839-65834587,CTSW
chr11-65856851-65858478,CTSW
chr11-65859100-65860904,CTSW
chr11-65872131-65874000,CTSW
chr11-65879307-65880034,CTSW
chr11-65884500-65884927,CTSW
chr11-65887952-65889026,CTSW
chr11-65890193-65891337,CTSW
chr11-65893911-65894188,CTSW
chr11-65899102-65900837,CTSW
chr11-65918482-65920217,CTSW
chr11-65927392-65928977,CTSW
chr11-65940995-65941916,CTSW
chr11-65956500-65957224,CTSW
chr11-65988472-65989596,CTSW
chr11-66001538-66003001,CTSW
chr11-66020188-66021361,CTSW
chr11-66022276-66022755,CTSW
chr11-66044816-66045503,CTSW
chr11-66051302-66052707,CTSW
chr11-66068150-66068482,CTSW
chr11-66068834-66071018,CTSW
chr11-66080331-66081850,CTSW
chr11-66100196-66101331,CTSW
chr11-66115390-66115971,CTSW
chr11-66126597-66127629,CTSW
chr11-66221777-66223056,CTSW
chr11-66266963-66268952,CTSW
chr11-66269152-66269564,CTSW
chr11-66277713-66278512,CTSW
chr11-66281898-66282807,CTSW
chr11-66291512-66291931,CTSW
chr11-66311809-66313182,CTSW
chr11-66316918-66318628,CTSW
chr11-66326315-66326797,CTSW
chr11-66327802-66328663,CTSW
chr11-66335627-66337145,CTSW
chr11-66344633-66345385,CTSW
chr11-66346995-66348352,CTSW
chr11-65421281-65421652,CTSW
chr11-65960928-65962318,CTSW
chr11-66256775-66258620,CTSW
chr11-66288457-66289795,CTSW
chr11-66370998-66372661,CTSW
chr11-65386163-65386781,FIBP
chr11-65403233-65404164,FIBP
chr11-65416368-65416646,FIBP
chr11-65418595-65419297,FIBP
chr11-65422050-65422496,FIBP
chr11-65422712-65423020,FIBP
chr11-65424922-65425469,FIBP
chr11-65429927-65430318,FIBP
chr11-65431356-65431669,FIBP
chr11-65440730-65441189,FIBP
chr11-65453017-65453524,FIBP
chr11-65454668-65455477,FIBP
chr11-65471375-65472477,FIBP
chr11-65476674-65478087,FIBP
chr11-65487331-65488366,FIBP
chr11-65492600-65493148,FIBP
chr11-65496959-65497936,FIBP
chr11-65498149-65499317,FIBP
chr11-65506551-65508522,FIBP
chr11-65510652-65511046,FIBP
chr11-65521867-65522357,FIBP
chr11-65522689-65523721,FIBP
chr11-65524118-65525629,FIBP
chr11-65539626-65541210,FIBP
chr11-65545792-65547040,FIBP
chr11-65552001-65552379,FIBP
chr11-65553004-65553666,FIBP
chr11-65557531-65558808,FIBP
chr11-65565905-65566319,FIBP
chr11-65569353-65570540,FIBP
chr11-65572315-65572658,FIBP
chr11-65574109-65574750,FIBP
chr11-65575502-65576144,FIBP
chr11-65577058-65577759,FIBP
chr11-65587889-65588979,FIBP
chr11-65593528-65594032,FIBP
chr11-65613633-65614569,FIBP
chr11-65614786-65616284,FIBP
chr11-65625645-65626322,FIBP
chr11-65637827-65639007,FIBP
chr11-65639472-65641040,FIBP
chr11-65651628-65653429,FIBP
chr11-65662120-65664172,FIBP
chr11-65706106-65706695,FIBP
chr11-65711275-65712812,FIBP
chr11-65719694-65720938,FIBP
chr11-65769575-65770175,FIBP
chr11-65775460-65776547,FIBP
chr11-65779805-65781509,FIBP
chr11-65786318-65788208,FIBP
chr11-65817557-65818506,FIBP
chr11-65832839-65834587,FIBP
chr11-65856851-65858478,FIBP
chr11-65859100-65860904,FIBP
chr11-65872131-65874000,FIBP
chr11-65879307-65880034,FIBP
chr11-65884500-65884927,FIBP
chr11-65887952-65889026,FIBP
chr11-65890193-65891337,FIBP
chr11-65893911-65894188,FIBP
chr11-65899102-65900837,FIBP
chr11-65918482-65920217,FIBP
chr11-65927392-65928977,FIBP
chr11-65940995-65941916,FIBP
chr11-65956500-65957224,FIBP
chr11-65988472-65989596,FIBP
chr11-66001538-66003001,FIBP
chr11-66020188-66021361,FIBP
chr11-66022276-66022755,FIBP
chr11-66044816-66045503,FIBP
chr11-66051302-66052707,FIBP
chr11-66068150-66068482,FIBP
chr11-66068834-66071018,FIBP
chr11-66080331-66081850,FIBP
chr11-66100196-66101331,FIBP
chr11-66115390-66115971,FIBP
chr11-66126597-66127629,FIBP
chr11-66221777-66223056,FIBP
chr11-66266963-66268952,FIBP
chr11-66269152-66269564,FIBP
chr11-66277713-66278512,FIBP
chr11-66281898-66282807,FIBP
chr11-66291512-66291931,FIBP
chr11-66311809-66313182,FIBP
chr11-66316918-66318628,FIBP
chr11-66326315-66326797,FIBP
