peak,gene
chr12-6168645-6169676,IFFO1
chr12-6199599-6201493,IFFO1
chr12-6230512-6231144,IFFO1
chr12-6278149-6279090,IFFO1
chr12-6335622-6336802,IFFO1
chr12-6337163-6337520,IFFO1
chr12-6340783-6341065,IFFO1
chr12-6341490-6342172,IFFO1
chr12-6345342-6346124,IFFO1
chr12-6363026-6364193,IFFO1
chr12-6367528-6368427,IFFO1
chr12-6376183-6377262,IFFO1
chr12-6382987-6384456,IFFO1
chr12-6416173-6417366,IFFO1
chr12-6423362-6424067,IFFO1
chr12-6426669-6427578,IFFO1
chr12-6433840-6434667,IFFO1
chr12-6444564-6445444,IFFO1
chr12-6451099-6452643,IFFO1
chr12-6460758-6462517,IFFO1
chr12-6469862-6471320,IFFO1
chr12-6492764-6494576,IFFO1
chr12-6532320-6532930,IFFO1
chr12-6533286-6535458,IFFO1
chr12-6537838-6538096,IFFO1
chr12-6550325-6550697,IFFO1
chr12-6554138-6554447,IFFO1
chr12-6554999-6556362,IFFO1
chr12-6557985-6558298,IFFO1
chr12-6567361-6568701,IFFO1
chr12-6603174-6603536,IFFO1
chr12-6605393-6605625,IFFO1
chr12-6605895-6608567,IFFO1
chr12-6613006-6614372,IFFO1
chr12-6617724-6618012,IFFO1
chr12-6620050-6621012,IFFO1
chr12-6627416-6627942,IFFO1
chr12-6631212-6632609,IFFO1
chr12-6643455-6644566,IFFO1
chr12-6646560-6647582,IFFO1
chr12-6662582-6663561,IFFO1
chr12-6688297-6689971,IFFO1
chr12-6699838-6700999,IFFO1
chr12-6723422-6724799,IFFO1
chr12-6744771-6746216,IFFO1
chr12-6752395-6753919,IFFO1
chr12-6764029-6764631,IFFO1
chr12-6772108-6772548,IFFO1
chr12-6773368-6774087,IFFO1
chr12-6774692-6775078,IFFO1
chr12-6778434-6779251,IFFO1
chr12-6786380-6787130,IFFO1
chr12-6789079-6789692,IFFO1
chr12-6791888-6793273,IFFO1
chr12-6821064-6821978,IFFO1
chr12-6825490-6825857,IFFO1
chr12-6828191-6829554,IFFO1
chr12-6835564-6836037,IFFO1
chr12-6850868-6853327,IFFO1
chr12-6866778-6868191,IFFO1
chr12-6872221-6874035,IFFO1
chr12-6890588-6891860,IFFO1
chr12-6899492-6900342,IFFO1
chr12-6904259-6905490,IFFO1
chr12-6924228-6924605,IFFO1
chr12-6927359-6928624,IFFO1
chr12-6936560-6938285,IFFO1
chr12-6943229-6944876,IFFO1
chr12-6949300-6949545,IFFO1
chr12-6950890-6951474,IFFO1
chr12-6953421-6954271,IFFO1
chr12-6958807-6959623,IFFO1
chr12-6960792-6962005,IFFO1
chr12-6964896-6965353,IFFO1
chr12-6969992-6971401,IFFO1
chr12-7017798-7019101,IFFO1
chr12-6323155-6324399,IFFO1
chr12-6635235-6636516,IFFO1
chr12-6766073-6767269,IFFO1
chr12-6913768-6915409,IFFO1
chr12-6946147-6946824,IFFO1
chr12-6074226-6075688,NOP2
chr12-6138598-6139264,NOP2
chr12-6140759-6141397,NOP2
chr12-6166909-6168406,NOP2
chr12-6168645-6169676,NOP2
chr12-6199599-6201493,NOP2
chr12-6230512-6231144,NOP2
chr12-6278149-6279090,NOP2
chr12-6335622-6336802,NOP2
chr12-6337163-6337520,NOP2
chr12-6340783-6341065,NOP2
chr12-6341490-6342172,NOP2
chr12-6345342-6346124,NOP2
chr12-6363026-6364193,NOP2
chr12-6367528-6368427,NOP2
chr12-6376183-6377262,NOP2
chr12-6382987-6384456,NOP2
chr12-6416173-6417366,NOP2
chr12-6423362-6424067,NOP2
chr12-6426669-6427578,NOP2
chr12-6433840-6434667,NOP2
chr12-6444564-6445444,NOP2
chr12-6451099-6452643,NOP2
chr12-6460758-6462517,NOP2
chr12-6469862-6471320,NOP2
chr12-6492764-6494576,NOP2
chr12-6532320-6532930,NOP2
chr12-6533286-6535458,NOP2
chr12-6537838-6538096,NOP2
chr12-6550325-6550697,NOP2
chr12-6554138-6554447,NOP2
chr12-6554999-6556362,NOP2
chr12-6557985-6558298,NOP2
chr12-6567361-6568701,NOP2
chr12-6603174-6603536,NOP2
chr12-6605393-6605625,NOP2
chr12-6605895-6608567,NOP2
chr12-6613006-6614372,NOP2
chr12-6617724-6618012,NOP2
chr12-6620050-6621012,NOP2
chr12-6627416-6627942,NOP2
chr12-6631212-6632609,NOP2
chr12-6643455-6644566,NOP2
chr12-6646560-6647582,NOP2
chr12-6662582-6663561,NOP2
chr12-6688297-6689971,NOP2
chr12-6699838-6700999,NOP2
chr12-6723422-6724799,NOP2
chr12-6744771-6746216,NOP2
chr12-6752395-6753919,NOP2
chr12-6764029-6764631,NOP2
chr12-6772108-6772548,NOP2
chr12-6773368-6774087,NOP2
chr12-6774692-6775078,NOP2
chr12-6778434-6779251,NOP2
chr12-6786380-6787130,NOP2
chr12-6789079-6789692,NOP2
chr12-6791888-6793273,NOP2
chr12-6821064-6821978,NOP2
chr12-6825490-6825857,NOP2
chr12-6828191-6829554,NOP2
chr12-6835564-6836037,NOP2
chr12-6850868-6853327,NOP2
chr12-6866778-6868191,NOP2
chr12-6872221-6874035,NOP2
chr12-6890588-6891860,NOP2
chr12-6899492-6900342,NOP2
chr12-6904259-6905490,NOP2
chr12-6924228-6924605,NOP2
chr12-6927359-6928624,NOP2
chr12-6936560-6938285,NOP2
chr12-6943229-6944876,NOP2
chr12-6949300-6949545,NOP2
chr12-6950890-6951474,NOP2
chr12-6953421-6954271,NOP2
chr12-6958807-6959623,NOP2
chr12-6960792-6962005,NOP2
chr12-6964896-6965353,NOP2
chr12-6969992-6971401,NOP2
chr12-7017798-7019101,NOP2
chr12-6323155-6324399,NOP2
chr12-6635235-6636516,NOP2
chr12-6766073-6767269,NOP2
chr12-6913768-6915409,NOP2
chr12-6946147-6946824,NOP2
chr12-6074226-6075688,CHD4
chr12-6138598-6139264,CHD4
chr12-6140759-6141397,CHD4
chr12-6166909-6168406,CHD4
chr12-6168645-6169676,CHD4
chr12-6199599-6201493,CHD4
chr12-6230512-6231144,CHD4
chr12-6278149-6279090,CHD4
chr12-6335622-6336802,CHD4
chr12-6337163-6337520,CHD4
chr12-6340783-6341065,CHD4
chr12-6341490-6342172,CHD4
chr12-6345342-6346124,CHD4
chr12-6363026-6364193,CHD4
chr12-6367528-6368427,CHD4
chr12-6376183-6377262,CHD4
chr12-6382987-6384456,CHD4
chr12-6416173-6417366,CHD4
chr12-6423362-6424067,CHD4
chr12-6426669-6427578,CHD4
chr12-6433840-6434667,CHD4
chr12-6444564-6445444,CHD4
chr12-6451099-6452643,CHD4
chr12-6460758-6462517,CHD4
chr12-6469862-6471320,CHD4
chr12-6492764-6494576,CHD4
chr12-6532320-6532930,CHD4
chr12-6533286-6535458,CHD4
chr12-6537838-6538096,CHD4
chr12-6550325-6550697,CHD4
chr12-6554138-6554447,CHD4
chr12-6554999-6556362,CHD4
chr12-6557985-6558298,CHD4
chr12-6567361-6568701,CHD4
chr12-6603174-6603536,CHD4
chr12-6605393-6605625,CHD4
chr12-6605895-6608567,CHD4
chr12-6613006-6614372,CHD4
chr12-6617724-6618012,CHD4
chr12-6620050-6621012,CHD4
chr12-6627416-6627942,CHD4
chr12-6631212-6632609,CHD4
chr12-6643455-6644566,CHD4
chr12-6646560-6647582,CHD4
chr12-6662582-6663561,CHD4
chr12-6688297-6689971,CHD4
chr12-6699838-6700999,CHD4
chr12-6723422-6724799,CHD4
chr12-6744771-6746216,CHD4
chr12-6752395-6753919,CHD4
chr12-6764029-6764631,CHD4
chr12-6772108-6772548,CHD4
chr12-6773368-6774087,CHD4
chr12-6774692-6775078,CHD4
chr12-6778434-6779251,CHD4
chr12-6786380-6787130,CHD4
chr12-6789079-6789692,CHD4
chr12-6791888-6793273,CHD4
chr12-6821064-6821978,CHD4
chr12-6825490-6825857,CHD4
chr12-6828191-6829554,CHD4
chr12-6835564-6836037,CHD4
chr12-6850868-6853327,CHD4
chr12-6866778-6868191,CHD4
chr12-6872221-6874035,CHD4
chr12-6890588-6891860,CHD4
chr12-6899492-6900342,CHD4
chr12-6904259-6905490,CHD4
chr12-6924228-6924605,CHD4
chr12-6927359-6928624,CHD4
chr12-6936560-6938285,CHD4
chr12-6943229-6944876,CHD4
chr12-6949300-6949545,CHD4
chr12-6950890-6951474,CHD4
chr12-6953421-6954271,CHD4
chr12-6958807-6959623,CHD4
chr12-6960792-6962005,CHD4
chr12-6964896-6965353,CHD4
chr12-6969992-6971401,CHD4
chr12-7017798-7019101,CHD4
chr12-7091670-7092779,CHD4
chr12-7107692-7109465,CHD4
chr12-6323155-6324399,CHD4
chr12-6635235-6636516,CHD4
chr12-6766073-6767269,CHD4
chr12-6913768-6915409,CHD4
chr12-6946147-6946824,CHD4
chr12-6166909-6168406,ING4
chr12-6168645-6169676,ING4
chr12-6199599-6201493,ING4
chr12-6230512-6231144,ING4
chr12-6278149-6279090,ING4
chr12-6335622-6336802,ING4
chr12-6337163-6337520,ING4
chr12-6340783-6341065,ING4
chr12-6341490-6342172,ING4
chr12-6345342-6346124,ING4
chr12-6363026-6364193,ING4
chr12-6367528-6368427,ING4
chr12-6376183-6377262,ING4
chr12-6382987-6384456,ING4
chr12-6416173-6417366,ING4
chr12-6423362-6424067,ING4
chr12-6426669-6427578,ING4
chr12-6433840-6434667,ING4
chr12-6444564-6445444,ING4
chr12-6451099-6452643,ING4
chr12-6460758-6462517,ING4
chr12-6469862-6471320,ING4
chr12-6492764-6494576,ING4
chr12-6532320-6532930,ING4
chr12-6533286-6535458,ING4
chr12-6537838-6538096,ING4
chr12-6550325-6550697,ING4
chr12-6554138-6554447,ING4
chr12-6554999-6556362,ING4
chr12-6557985-6558298,ING4
chr12-6567361-6568701,ING4
chr12-6603174-6603536,ING4
chr12-6605393-6605625,ING4
chr12-6605895-6608567,ING4
chr12-6613006-6614372,ING4
chr12-6617724-6618012,ING4
chr12-6620050-6621012,ING4
chr12-6627416-6627942,ING4
chr12-6631212-6632609,ING4
chr12-6643455-6644566,ING4
chr12-6646560-6647582,ING4
chr12-6662582-6663561,ING4
chr12-6688297-6689971,ING4
chr12-6699838-6700999,ING4
chr12-6723422-6724799,ING4
chr12-6744771-6746216,ING4
chr12-6752395-6753919,ING4
chr12-6764029-6764631,ING4
chr12-6772108-6772548,ING4
chr12-6773368-6774087,ING4
chr12-6774692-6775078,ING4
chr12-6778434-6779251,ING4
chr12-6786380-6787130,ING4
chr12-6789079-6789692,ING4
chr12-6791888-6793273,ING4
chr12-6821064-6821978,ING4
chr12-6825490-6825857,ING4
chr12-6828191-6829554,ING4
chr12-6835564-6836037,ING4
chr12-6850868-6853327,ING4
chr12-6866778-6868191,ING4
chr12-6872221-6874035,ING4
chr12-6890588-6891860,ING4
chr12-6899492-6900342,ING4
chr12-6904259-6905490,ING4
chr12-6924228-6924605,ING4
chr12-6927359-6928624,ING4
chr12-6936560-6938285,ING4
chr12-6943229-6944876,ING4
chr12-6949300-6949545,ING4
chr12-6950890-6951474,ING4
chr12-6953421-6954271,ING4
chr12-6958807-6959623,ING4
chr12-6960792-6962005,ING4
chr12-6964896-6965353,ING4
chr12-6969992-6971401,ING4
chr12-7017798-7019101,ING4
chr12-7091670-7092779,ING4
chr12-7107692-7109465,ING4
chr12-7129552-7131813,ING4
chr12-6323155-6324399,ING4
chr12-6635235-6636516,ING4
chr12-6766073-6767269,ING4
chr12-6913768-6915409,ING4
chr12-6946147-6946824,ING4
chr12-6230512-6231144,COPS7A
chr12-6278149-6279090,COPS7A
chr12-6335622-6336802,COPS7A
chr12-6337163-6337520,COPS7A
chr12-6340783-6341065,COPS7A
chr12-6341490-6342172,COPS7A
chr12-6345342-6346124,COPS7A
chr12-6363026-6364193,COPS7A
chr12-6367528-6368427,COPS7A
chr12-6376183-6377262,COPS7A
chr12-6382987-6384456,COPS7A
chr12-6416173-6417366,COPS7A
chr12-6423362-6424067,COPS7A
chr12-6426669-6427578,COPS7A
chr12-6433840-6434667,COPS7A
chr12-6444564-6445444,COPS7A
chr12-6451099-6452643,COPS7A
chr12-6460758-6462517,COPS7A
chr12-6469862-6471320,COPS7A
chr12-6492764-6494576,COPS7A
chr12-6532320-6532930,COPS7A
chr12-6533286-6535458,COPS7A
chr12-6537838-6538096,COPS7A
chr12-6550325-6550697,COPS7A
chr12-6554138-6554447,COPS7A
chr12-6554999-6556362,COPS7A
chr12-6557985-6558298,COPS7A
chr12-6567361-6568701,COPS7A
chr12-6603174-6603536,COPS7A
chr12-6605393-6605625,COPS7A
chr12-6605895-6608567,COPS7A
chr12-6613006-6614372,COPS7A
chr12-6617724-6618012,COPS7A
chr12-6620050-6621012,COPS7A
chr12-6627416-6627942,COPS7A
chr12-6631212-6632609,COPS7A
chr12-6643455-6644566,COPS7A
chr12-6646560-6647582,COPS7A
chr12-6662582-6663561,COPS7A
chr12-6688297-6689971,COPS7A
chr12-6699838-6700999,COPS7A
chr12-6723422-6724799,COPS7A
chr12-6744771-6746216,COPS7A
chr12-6752395-6753919,COPS7A
chr12-6764029-6764631,COPS7A
chr12-6772108-6772548,COPS7A
chr12-6773368-6774087,COPS7A
chr12-6774692-6775078,COPS7A
chr12-6778434-6779251,COPS7A
chr12-6786380-6787130,COPS7A
chr12-6789079-6789692,COPS7A
chr12-6791888-6793273,COPS7A
chr12-6821064-6821978,COPS7A
chr12-6825490-6825857,COPS7A
chr12-6828191-6829554,COPS7A
chr12-6835564-6836037,COPS7A
chr12-6850868-6853327,COPS7A
chr12-6866778-6868191,COPS7A
chr12-6872221-6874035,COPS7A
chr12-6890588-6891860,COPS7A
chr12-6899492-6900342,COPS7A
chr12-6904259-6905490,COPS7A
chr12-6924228-6924605,COPS7A
chr12-6927359-6928624,COPS7A
chr12-6936560-6938285,COPS7A
chr12-6943229-6944876,COPS7A
chr12-6949300-6949545,COPS7A
chr12-6950890-6951474,COPS7A
chr12-6953421-6954271,COPS7A
chr12-6958807-6959623,COPS7A
chr12-6960792-6962005,COPS7A
chr12-6964896-6965353,COPS7A
chr12-6969992-6971401,COPS7A
chr12-7017798-7019101,COPS7A
chr12-7091670-7092779,COPS7A
chr12-7107692-7109465,COPS7A
chr12-7129552-7131813,COPS7A
chr12-7188349-7190440,COPS7A
chr12-6323155-6324399,COPS7A
chr12-6635235-6636516,COPS7A
chr12-6766073-6767269,COPS7A
chr12-6913768-6915409,COPS7A
chr12-6946147-6946824,COPS7A
chr12-6278149-6279090,MLF2
chr12-6335622-6336802,MLF2
chr12-6337163-6337520,MLF2
chr12-6340783-6341065,MLF2
chr12-6341490-6342172,MLF2
chr12-6345342-6346124,MLF2
chr12-6363026-6364193,MLF2
chr12-6367528-6368427,MLF2
chr12-6376183-6377262,MLF2
chr12-6382987-6384456,MLF2
chr12-6416173-6417366,MLF2
chr12-6423362-6424067,MLF2
chr12-6426669-6427578,MLF2
chr12-6433840-6434667,MLF2
chr12-6444564-6445444,MLF2
chr12-6451099-6452643,MLF2
chr12-6460758-6462517,MLF2
chr12-6469862-6471320,MLF2
chr12-6492764-6494576,MLF2
chr12-6532320-6532930,MLF2
chr12-6533286-6535458,MLF2
chr12-6537838-6538096,MLF2
chr12-6550325-6550697,MLF2
chr12-6554138-6554447,MLF2
chr12-6554999-6556362,MLF2
chr12-6557985-6558298,MLF2
chr12-6567361-6568701,MLF2
chr12-6603174-6603536,MLF2
chr12-6605393-6605625,MLF2
chr12-6605895-6608567,MLF2
chr12-6613006-6614372,MLF2
chr12-6617724-6618012,MLF2
chr12-6620050-6621012,MLF2
chr12-6627416-6627942,MLF2
chr12-6631212-6632609,MLF2
chr12-6643455-6644566,MLF2
chr12-6646560-6647582,MLF2
chr12-6662582-6663561,MLF2
chr12-6688297-6689971,MLF2
chr12-6699838-6700999,MLF2
chr12-6723422-6724799,MLF2
chr12-6744771-6746216,MLF2
chr12-6752395-6753919,MLF2
chr12-6764029-6764631,MLF2
chr12-6772108-6772548,MLF2
chr12-6773368-6774087,MLF2
chr12-6774692-6775078,MLF2
chr12-6778434-6779251,MLF2
chr12-6786380-6787130,MLF2
chr12-6789079-6789692,MLF2
chr12-6791888-6793273,MLF2
chr12-6821064-6821978,MLF2
chr12-6825490-6825857,MLF2
chr12-6828191-6829554,MLF2
chr12-6835564-6836037,MLF2
chr12-6850868-6853327,MLF2
chr12-6866778-6868191,MLF2
chr12-6872221-6874035,MLF2
chr12-6890588-6891860,MLF2
chr12-6899492-6900342,MLF2
chr12-6904259-6905490,MLF2
chr12-6924228-6924605,MLF2
chr12-6927359-6928624,MLF2
chr12-6936560-6938285,MLF2
chr12-6943229-6944876,MLF2
chr12-6949300-6949545,MLF2
chr12-6950890-6951474,MLF2
chr12-6953421-6954271,MLF2
chr12-6958807-6959623,MLF2
chr12-6960792-6962005,MLF2
chr12-6964896-6965353,MLF2
chr12-6969992-6971401,MLF2
chr12-7017798-7019101,MLF2
chr12-7091670-7092779,MLF2
chr12-7107692-7109465,MLF2
chr12-7129552-7131813,MLF2
chr12-7188349-7190440,MLF2
chr12-6323155-6324399,MLF2
chr12-6635235-6636516,MLF2
chr12-6766073-6767269,MLF2
chr12-6913768-6915409,MLF2
chr12-6946147-6946824,MLF2
chr12-6335622-6336802,CD4
chr12-6337163-6337520,CD4
chr12-6340783-6341065,CD4
chr12-6341490-6342172,CD4
chr12-6345342-6346124,CD4
chr12-6363026-6364193,CD4
chr12-6367528-6368427,CD4
chr12-6376183-6377262,CD4
chr12-6382987-6384456,CD4
chr12-6416173-6417366,CD4
chr12-6423362-6424067,CD4
chr12-6426669-6427578,CD4
chr12-6433840-6434667,CD4
chr12-6444564-6445444,CD4
chr12-6451099-6452643,CD4
chr12-6460758-6462517,CD4
chr12-6469862-6471320,CD4
chr12-6492764-6494576,CD4
chr12-6532320-6532930,CD4
chr12-6533286-6535458,CD4
chr12-6537838-6538096,CD4
chr12-6550325-6550697,CD4
chr12-6554138-6554447,CD4
chr12-6554999-6556362,CD4
chr12-6557985-6558298,CD4
chr12-6567361-6568701,CD4
chr12-6603174-6603536,CD4
chr12-6605393-6605625,CD4
chr12-6605895-6608567,CD4
chr12-6613006-6614372,CD4
chr12-6617724-6618012,CD4
chr12-6620050-6621012,CD4
chr12-6627416-6627942,CD4
chr12-6631212-6632609,CD4
chr12-6643455-6644566,CD4
chr12-6646560-6647582,CD4
chr12-6662582-6663561,CD4
chr12-6688297-6689971,CD4
chr12-6699838-6700999,CD4
chr12-6723422-6724799,CD4
chr12-6744771-6746216,CD4
chr12-6752395-6753919,CD4
chr12-6764029-6764631,CD4
chr12-6772108-6772548,CD4
chr12-6773368-6774087,CD4
chr12-6774692-6775078,CD4
chr12-6778434-6779251,CD4
chr12-6786380-6787130,CD4
chr12-6789079-6789692,CD4
chr12-6791888-6793273,CD4
chr12-6821064-6821978,CD4
chr12-6825490-6825857,CD4
chr12-6828191-6829554,CD4
chr12-6835564-6836037,CD4
chr12-6850868-6853327,CD4
chr12-6866778-6868191,CD4
chr12-6872221-6874035,CD4
chr12-6890588-6891860,CD4
chr12-6899492-6900342,CD4
chr12-6904259-6905490,CD4
chr12-6924228-6924605,CD4
chr12-6927359-6928624,CD4
chr12-6936560-6938285,CD4
chr12-6943229-6944876,CD4
chr12-6949300-6949545,CD4
chr12-6950890-6951474,CD4
chr12-6953421-6954271,CD4
chr12-6958807-6959623,CD4
