peak,gene
chr7-66412992-66414083,LINC00174
chr7-66492414-66494168,LINC00174
chr7-66557269-66558960,LINC00174
chr7-66591428-66592828,LINC00174
chr7-66627820-66629452,LINC00174
chr7-66631492-66631775,LINC00174
chr7-66653541-66655345,LINC00174
chr7-66739725-66741506,LINC00174
chr7-66758452-66759680,LINC00174
chr7-66844004-66845385,LINC00174
chr7-66845584-66846034,LINC00174
chr7-66848014-66848711,LINC00174
chr7-66920484-66922433,LINC00174
chr7-66075180-66076977,LINC00174
chr7-66681376-66682921,LINC00174
chr7-66204564-66205927,KCTD7
chr7-66412992-66414083,KCTD7
chr7-66492414-66494168,KCTD7
chr7-66557269-66558960,KCTD7
chr7-66591428-66592828,KCTD7
chr7-66627820-66629452,KCTD7
chr7-66631492-66631775,KCTD7
chr7-66653541-66655345,KCTD7
chr7-66739725-66741506,KCTD7
chr7-66758452-66759680,KCTD7
chr7-66844004-66845385,KCTD7
chr7-66845584-66846034,KCTD7
chr7-66848014-66848711,KCTD7
chr7-66920484-66922433,KCTD7
chr7-66994497-66995839,KCTD7
chr7-66996186-66997001,KCTD7
chr7-67128425-67129509,KCTD7
chr7-66681376-66682921,KCTD7
chr7-66204564-66205927,RABGEF1
chr7-66412992-66414083,RABGEF1
chr7-66492414-66494168,RABGEF1
chr7-66557269-66558960,RABGEF1
chr7-66591428-66592828,RABGEF1
chr7-66627820-66629452,RABGEF1
chr7-66631492-66631775,RABGEF1
chr7-66653541-66655345,RABGEF1
chr7-66739725-66741506,RABGEF1
chr7-66758452-66759680,RABGEF1
chr7-66844004-66845385,RABGEF1
chr7-66845584-66846034,RABGEF1
chr7-66848014-66848711,RABGEF1
chr7-66920484-66922433,RABGEF1
chr7-66994497-66995839,RABGEF1
chr7-66996186-66997001,RABGEF1
chr7-67128425-67129509,RABGEF1
chr7-67301952-67303192,RABGEF1
chr7-66681376-66682921,RABGEF1
chr7-66492414-66494168,TMEM248
chr7-66557269-66558960,TMEM248
chr7-66591428-66592828,TMEM248
chr7-66627820-66629452,TMEM248
chr7-66631492-66631775,TMEM248
chr7-66653541-66655345,TMEM248
chr7-66739725-66741506,TMEM248
chr7-66758452-66759680,TMEM248
chr7-66844004-66845385,TMEM248
chr7-66845584-66846034,TMEM248
chr7-66848014-66848711,TMEM248
chr7-66920484-66922433,TMEM248
chr7-66994497-66995839,TMEM248
chr7-66996186-66997001,TMEM248
chr7-67128425-67129509,TMEM248
chr7-67301952-67303192,TMEM248
chr7-66681376-66682921,TMEM248
chr7-66492414-66494168,SBDS
chr7-66557269-66558960,SBDS
chr7-66591428-66592828,SBDS
chr7-66627820-66629452,SBDS
chr7-66631492-66631775,SBDS
chr7-66653541-66655345,SBDS
chr7-66739725-66741506,SBDS
chr7-66758452-66759680,SBDS
chr7-66844004-66845385,SBDS
chr7-66845584-66846034,SBDS
chr7-66848014-66848711,SBDS
chr7-66920484-66922433,SBDS
chr7-66994497-66995839,SBDS
chr7-66996186-66997001,SBDS
chr7-67128425-67129509,SBDS
chr7-67301952-67303192,SBDS
chr7-66681376-66682921,SBDS
chr7-66557269-66558960,TYW1
chr7-66591428-66592828,TYW1
chr7-66627820-66629452,TYW1
chr7-66631492-66631775,TYW1
chr7-66653541-66655345,TYW1
chr7-66739725-66741506,TYW1
chr7-66758452-66759680,TYW1
chr7-66844004-66845385,TYW1
chr7-66845584-66846034,TYW1
chr7-66848014-66848711,TYW1
chr7-66920484-66922433,TYW1
chr7-66994497-66995839,TYW1
chr7-66996186-66997001,TYW1
chr7-67128425-67129509,TYW1
chr7-67301952-67303192,TYW1
chr7-66681376-66682921,TYW1
chr7-69256335-69257134,AUTS2
chr7-69597167-69598931,AUTS2
chr7-69824042-69825488,AUTS2
chr7-70660130-70660925,AUTS2
chr7-70693368-70695900,AUTS2
chr7-70647674-70648759,AUTS2
chr7-72805388-72806390,TYW1B
chr7-72827717-72830327,TYW1B
chr7-72878828-72880253,TYW1B
chr7-73005327-73006296,TYW1B
chr7-73307981-73309191,TYW1B
chr7-73323731-73324790,TYW1B
chr7-72924325-72925848,TYW1B
chr7-73154306-73155076,TYW1B
chr7-72805388-72806390,POM121
chr7-72827717-72830327,POM121
chr7-72878828-72880253,POM121
chr7-73005327-73006296,POM121
chr7-73307981-73309191,POM121
chr7-73323731-73324790,POM121
chr7-73399096-73399775,POM121
chr7-73433340-73434288,POM121
chr7-72924325-72925848,POM121
chr7-73154306-73155076,POM121
chr7-72805388-72806390,NSUN5
chr7-72827717-72830327,NSUN5
chr7-72878828-72880253,NSUN5
chr7-73005327-73006296,NSUN5
chr7-73307981-73309191,NSUN5
chr7-73323731-73324790,NSUN5
chr7-73399096-73399775,NSUN5
chr7-73433340-73434288,NSUN5
chr7-73521442-73522987,NSUN5
chr7-73556596-73558106,NSUN5
chr7-73578051-73579260,NSUN5
chr7-73581739-73582367,NSUN5
chr7-73587319-73588243,NSUN5
chr7-73667330-73668670,NSUN5
chr7-73682512-73683952,NSUN5
chr7-73717606-73719902,NSUN5
chr7-73725408-73726254,NSUN5
chr7-73734645-73735062,NSUN5
chr7-73738001-73739474,NSUN5
chr7-72924325-72925848,NSUN5
chr7-73154306-73155076,NSUN5
chr7-73005327-73006296,BAZ1B
chr7-73307981-73309191,BAZ1B
chr7-73323731-73324790,BAZ1B
chr7-73399096-73399775,BAZ1B
chr7-73433340-73434288,BAZ1B
chr7-73521442-73522987,BAZ1B
chr7-73556596-73558106,BAZ1B
chr7-73578051-73579260,BAZ1B
chr7-73581739-73582367,BAZ1B
chr7-73587319-73588243,BAZ1B
chr7-73667330-73668670,BAZ1B
chr7-73682512-73683952,BAZ1B
chr7-73717606-73719902,BAZ1B
chr7-73725408-73726254,BAZ1B
chr7-73734645-73735062,BAZ1B
chr7-73738001-73739474,BAZ1B
chr7-73855518-73855993,BAZ1B
chr7-73154306-73155076,BAZ1B
chr7-73842033-73842976,BAZ1B
chr7-73307981-73309191,BCL7B
chr7-73323731-73324790,BCL7B
chr7-73399096-73399775,BCL7B
chr7-73433340-73434288,BCL7B
chr7-73521442-73522987,BCL7B
chr7-73556596-73558106,BCL7B
chr7-73578051-73579260,BCL7B
chr7-73581739-73582367,BCL7B
chr7-73587319-73588243,BCL7B
chr7-73667330-73668670,BCL7B
chr7-73682512-73683952,BCL7B
chr7-73717606-73719902,BCL7B
chr7-73725408-73726254,BCL7B
chr7-73734645-73735062,BCL7B
chr7-73738001-73739474,BCL7B
chr7-73855518-73855993,BCL7B
chr7-73154306-73155076,BCL7B
chr7-73842033-73842976,BCL7B
chr7-73307981-73309191,BUD23
chr7-73323731-73324790,BUD23
chr7-73399096-73399775,BUD23
chr7-73433340-73434288,BUD23
chr7-73521442-73522987,BUD23
chr7-73556596-73558106,BUD23
chr7-73578051-73579260,BUD23
chr7-73581739-73582367,BUD23
chr7-73587319-73588243,BUD23
chr7-73667330-73668670,BUD23
chr7-73682512-73683952,BUD23
chr7-73717606-73719902,BUD23
chr7-73725408-73726254,BUD23
chr7-73734645-73735062,BUD23
chr7-73738001-73739474,BUD23
chr7-73855518-73855993,BUD23
chr7-74061761-74062492,BUD23
chr7-74067561-74068346,BUD23
chr7-74083100-74084804,BUD23
chr7-74092575-74095122,BUD23
chr7-74133866-74134622,BUD23
chr7-74173655-74175070,BUD23
chr7-73842033-73842976,BUD23
chr7-73587319-73588243,LIMK1
chr7-73667330-73668670,LIMK1
chr7-73682512-73683952,LIMK1
chr7-73717606-73719902,LIMK1
chr7-73725408-73726254,LIMK1
chr7-73734645-73735062,LIMK1
chr7-73738001-73739474,LIMK1
chr7-73855518-73855993,LIMK1
chr7-74061761-74062492,LIMK1
chr7-74067561-74068346,LIMK1
chr7-74083100-74084804,LIMK1
chr7-74092575-74095122,LIMK1
chr7-74133866-74134622,LIMK1
chr7-74173655-74175070,LIMK1
chr7-74206443-74206949,LIMK1
chr7-74209290-74210210,LIMK1
chr7-74217318-74218101,LIMK1
chr7-74226543-74226954,LIMK1
chr7-74230321-74230733,LIMK1
chr7-74253382-74255219,LIMK1
chr7-74269604-74270228,LIMK1
chr7-74272328-74272930,LIMK1
chr7-74288448-74290787,LIMK1
chr7-74452180-74454174,LIMK1
chr7-74480235-74481288,LIMK1
chr7-74605916-74606928,LIMK1
chr7-74610169-74610717,LIMK1
chr7-73842033-73842976,LIMK1
chr7-73682512-73683952,EIF4H
chr7-73717606-73719902,EIF4H
chr7-73725408-73726254,EIF4H
chr7-73734645-73735062,EIF4H
chr7-73738001-73739474,EIF4H
chr7-73855518-73855993,EIF4H
chr7-74061761-74062492,EIF4H
chr7-74067561-74068346,EIF4H
chr7-74083100-74084804,EIF4H
chr7-74092575-74095122,EIF4H
chr7-74133866-74134622,EIF4H
chr7-74173655-74175070,EIF4H
chr7-74206443-74206949,EIF4H
chr7-74209290-74210210,EIF4H
chr7-74217318-74218101,EIF4H
chr7-74226543-74226954,EIF4H
chr7-74230321-74230733,EIF4H
chr7-74253382-74255219,EIF4H
chr7-74269604-74270228,EIF4H
chr7-74272328-74272930,EIF4H
chr7-74288448-74290787,EIF4H
chr7-74452180-74454174,EIF4H
chr7-74480235-74481288,EIF4H
chr7-74605916-74606928,EIF4H
chr7-74610169-74610717,EIF4H
chr7-74649516-74650802,EIF4H
chr7-74656476-74656808,EIF4H
chr7-74657116-74658743,EIF4H
chr7-74659814-74660013,EIF4H
chr7-74660727-74661238,EIF4H
chr7-73842033-73842976,EIF4H
chr7-73717606-73719902,LAT2
chr7-73725408-73726254,LAT2
chr7-73734645-73735062,LAT2
chr7-73738001-73739474,LAT2
chr7-73855518-73855993,LAT2
chr7-74061761-74062492,LAT2
chr7-74067561-74068346,LAT2
chr7-74083100-74084804,LAT2
chr7-74092575-74095122,LAT2
chr7-74133866-74134622,LAT2
chr7-74173655-74175070,LAT2
chr7-74206443-74206949,LAT2
chr7-74209290-74210210,LAT2
chr7-74217318-74218101,LAT2
chr7-74226543-74226954,LAT2
chr7-74230321-74230733,LAT2
chr7-74253382-74255219,LAT2
chr7-74269604-74270228,LAT2
chr7-74272328-74272930,LAT2
chr7-74288448-74290787,LAT2
chr7-74452180-74454174,LAT2
chr7-74480235-74481288,LAT2
chr7-74605916-74606928,LAT2
chr7-74610169-74610717,LAT2
chr7-74649516-74650802,LAT2
chr7-74656476-74656808,LAT2
chr7-74657116-74658743,LAT2
chr7-74659814-74660013,LAT2
chr7-74660727-74661238,LAT2
chr7-73842033-73842976,LAT2
chr7-73734645-73735062,RFC2
chr7-73738001-73739474,RFC2
chr7-73855518-73855993,RFC2
chr7-74061761-74062492,RFC2
chr7-74067561-74068346,RFC2
chr7-74083100-74084804,RFC2
chr7-74092575-74095122,RFC2
chr7-74133866-74134622,RFC2
chr7-74173655-74175070,RFC2
chr7-74206443-74206949,RFC2
chr7-74209290-74210210,RFC2
chr7-74217318-74218101,RFC2
chr7-74226543-74226954,RFC2
chr7-74230321-74230733,RFC2
chr7-74253382-74255219,RFC2
chr7-74269604-74270228,RFC2
chr7-74272328-74272930,RFC2
chr7-74288448-74290787,RFC2
chr7-74452180-74454174,RFC2
chr7-74480235-74481288,RFC2
chr7-74605916-74606928,RFC2
chr7-74610169-74610717,RFC2
chr7-74649516-74650802,RFC2
chr7-74656476-74656808,RFC2
chr7-74657116-74658743,RFC2
chr7-74659814-74660013,RFC2
chr7-74660727-74661238,RFC2
chr7-73842033-73842976,RFC2
chr7-73855518-73855993,CLIP2
chr7-74061761-74062492,CLIP2
chr7-74067561-74068346,CLIP2
chr7-74083100-74084804,CLIP2
chr7-74092575-74095122,CLIP2
chr7-74133866-74134622,CLIP2
chr7-74173655-74175070,CLIP2
chr7-74206443-74206949,CLIP2
chr7-74209290-74210210,CLIP2
chr7-74217318-74218101,CLIP2
chr7-74226543-74226954,CLIP2
chr7-74230321-74230733,CLIP2
chr7-74253382-74255219,CLIP2
chr7-74269604-74270228,CLIP2
chr7-74272328-74272930,CLIP2
chr7-74288448-74290787,CLIP2
chr7-74452180-74454174,CLIP2
chr7-74480235-74481288,CLIP2
chr7-74605916-74606928,CLIP2
chr7-74610169-74610717,CLIP2
chr7-74649516-74650802,CLIP2
chr7-74656476-74656808,CLIP2
chr7-74657116-74658743,CLIP2
chr7-74659814-74660013,CLIP2
chr7-74660727-74661238,CLIP2
chr7-74788458-74788923,CLIP2
chr7-74890237-74891030,CLIP2
chr7-73842033-73842976,CLIP2
chr7-74173655-74175070,GTF2I
chr7-74206443-74206949,GTF2I
chr7-74209290-74210210,GTF2I
chr7-74217318-74218101,GTF2I
chr7-74226543-74226954,GTF2I
chr7-74230321-74230733,GTF2I
chr7-74253382-74255219,GTF2I
chr7-74269604-74270228,GTF2I
chr7-74272328-74272930,GTF2I
chr7-74288448-74290787,GTF2I
chr7-74452180-74454174,GTF2I
chr7-74480235-74481288,GTF2I
chr7-74605916-74606928,GTF2I
chr7-74610169-74610717,GTF2I
chr7-74649516-74650802,GTF2I
chr7-74656476-74656808,GTF2I
chr7-74657116-74658743,GTF2I
chr7-74659814-74660013,GTF2I
chr7-74660727-74661238,GTF2I
chr7-74788458-74788923,GTF2I
chr7-74890237-74891030,GTF2I
chr7-74964078-74964676,GTF2I
chr7-75072795-75074152,GTF2I
chr7-75092020-75093134,GTF2I
chr7-75156236-75157431,GTF2I
chr7-74288448-74290787,NCF1
chr7-74452180-74454174,NCF1
chr7-74480235-74481288,NCF1
chr7-74605916-74606928,NCF1
chr7-74610169-74610717,NCF1
chr7-74649516-74650802,NCF1
chr7-74656476-74656808,NCF1
chr7-74657116-74658743,NCF1
chr7-74659814-74660013,NCF1
chr7-74660727-74661238,NCF1
chr7-74788458-74788923,NCF1
chr7-74890237-74891030,NCF1
chr7-74964078-74964676,NCF1
chr7-75072795-75074152,NCF1
chr7-75092020-75093134,NCF1
chr7-75156236-75157431,NCF1
chr7-74452180-74454174,GTF2IRD2
chr7-74480235-74481288,GTF2IRD2
chr7-74605916-74606928,GTF2IRD2
chr7-74610169-74610717,GTF2IRD2
chr7-74649516-74650802,GTF2IRD2
chr7-74656476-74656808,GTF2IRD2
chr7-74657116-74658743,GTF2IRD2
chr7-74659814-74660013,GTF2IRD2
chr7-74660727-74661238,GTF2IRD2
chr7-74788458-74788923,GTF2IRD2
chr7-74890237-74891030,GTF2IRD2
chr7-74964078-74964676,GTF2IRD2
chr7-75072795-75074152,GTF2IRD2
chr7-75092020-75093134,GTF2IRD2
chr7-75156236-75157431,GTF2IRD2
chr7-74605916-74606928,RCC1L
chr7-74610169-74610717,RCC1L
chr7-74649516-74650802,RCC1L
chr7-74656476-74656808,RCC1L
chr7-74657116-74658743,RCC1L
chr7-74659814-74660013,RCC1L
chr7-74660727-74661238,RCC1L
chr7-74788458-74788923,RCC1L
chr7-74890237-74891030,RCC1L
chr7-74964078-74964676,RCC1L
chr7-75072795-75074152,RCC1L
chr7-75092020-75093134,RCC1L
chr7-75156236-75157431,RCC1L
chr7-75427309-75428427,RCC1L
chr7-75442128-75442978,RCC1L
chr7-75485322-75486603,RCC1L
chr7-75527154-75528563,RCC1L
chr7-75534626-75535493,RCC1L
chr7-75569294-75570142,RCC1L
chr7-74605916-74606928,GTF2IRD2B
chr7-74610169-74610717,GTF2IRD2B
chr7-74649516-74650802,GTF2IRD2B
chr7-74656476-74656808,GTF2IRD2B
chr7-74657116-74658743,GTF2IRD2B
chr7-74659814-74660013,GTF2IRD2B
chr7-74660727-74661238,GTF2IRD2B
chr7-74788458-74788923,GTF2IRD2B
chr7-74890237-74891030,GTF2IRD2B
chr7-74964078-74964676,GTF2IRD2B
chr7-75072795-75074152,GTF2IRD2B
chr7-75092020-75093134,GTF2IRD2B
chr7-75156236-75157431,GTF2IRD2B
chr7-75427309-75428427,GTF2IRD2B
chr7-75442128-75442978,GTF2IRD2B
chr7-75485322-75486603,GTF2IRD2B
chr7-75527154-75528563,GTF2IRD2B
chr7-75534626-75535493,GTF2IRD2B
chr7-75569294-75570142,GTF2IRD2B
chr7-75617365-75618307,GTF2IRD2B
chr7-75623247-75624723,GTF2IRD2B
chr7-75638007-75639719,GTF2IRD2B
chr7-75642701-75643168,GTF2IRD2B
chr7-74964078-74964676,TRIM73
chr7-75072795-75074152,TRIM73
chr7-75092020-75093134,TRIM73
chr7-75156236-75157431,TRIM73
chr7-75427309-75428427,TRIM73
chr7-75442128-75442978,TRIM73
chr7-75485322-75486603,TRIM73
chr7-75527154-75528563,TRIM73
chr7-75534626-75535493,TRIM73
chr7-75569294-75570142,TRIM73
chr7-75617365-75618307,TRIM73
chr7-75623247-75624723,TRIM73
chr7-75638007-75639719,TRIM73
chr7-75642701-75643168,TRIM73
chr7-75670510-75671586,TRIM73
chr7-75727613-75728522,TRIM73
chr7-75738314-75739970,TRIM73
chr7-75761660-75762772,TRIM73
chr7-75842516-75843306,TRIM73
chr7-75847481-75848118,TRIM73
chr7-75856288-75856935,TRIM73
chr7-75861408-75861990,TRIM73
chr7-75866291-75866833,TRIM73
chr7-75876255-75876807,TRIM73
chr7-75878389-75879547,TRIM73
chr7-75879886-75880186,TRIM73
chr7-75905617-75906478,TRIM73
chr7-74964078-74964676,POM121C
chr7-75072795-75074152,POM121C
chr7-75092020-75093134,POM121C
chr7-75156236-75157431,POM121C
chr7-75427309-75428427,POM121C
chr7-75442128-75442978,POM121C
chr7-75485322-75486603,POM121C
chr7-75527154-75528563,POM121C
chr7-75534626-75535493,POM121C
chr7-75569294-75570142,POM121C
chr7-75617365-75618307,POM121C
chr7-75623247-75624723,POM121C
chr7-75638007-75639719,POM121C
chr7-75642701-75643168,POM121C
chr7-75670510-75671586,POM121C
chr7-75727613-75728522,POM121C
chr7-75738314-75739970,POM121C
chr7-75761660-75762772,POM121C
chr7-75842516-75843306,POM121C
chr7-75847481-75848118,POM121C
chr7-75856288-75856935,POM121C
chr7-75861408-75861990,POM121C
chr7-75866291-75866833,POM121C
chr7-75876255-75876807,POM121C
chr7-75878389-75879547,POM121C
chr7-75879886-75880186,POM121C
chr7-75905617-75906478,POM121C
chr7-75914159-75916225,POM121C
chr7-75945175-75946674,POM121C
chr7-75951283-75951927,POM121C
chr7-75953502-75954304,POM121C
chr7-75072795-75074152,HIP1
chr7-75092020-75093134,HIP1
chr7-75156236-75157431,HIP1
chr7-75427309-75428427,HIP1
chr7-75442128-75442978,HIP1
chr7-75485322-75486603,HIP1
chr7-75527154-75528563,HIP1
chr7-75534626-75535493,HIP1
chr7-75569294-75570142,HIP1
chr7-75617365-75618307,HIP1
chr7-75623247-75624723,HIP1
chr7-75638007-75639719,HIP1
chr7-75642701-75643168,HIP1
chr7-75670510-75671586,HIP1
chr7-75727613-75728522,HIP1
chr7-75738314-75739970,HIP1
chr7-75761660-75762772,HIP1
chr7-75842516-75843306,HIP1
chr7-75847481-75848118,HIP1
chr7-75856288-75856935,HIP1
chr7-75861408-75861990,HIP1
chr7-75866291-75866833,HIP1
chr7-75876255-75876807,HIP1
chr7-75878389-75879547,HIP1
chr7-75879886-75880186,HIP1
chr7-75905617-75906478,HIP1
chr7-75914159-75916225,HIP1
chr7-75945175-75946674,HIP1
chr7-75951283-75951927,HIP1
chr7-75953502-75954304,HIP1
chr7-75993412-75994900,HIP1
chr7-75996944-75997645,HIP1
chr7-76008406-76009485,HIP1
chr7-76047126-76048840,HIP1
chr7-76132889-76134249,HIP1
chr7-76153329-76153895,HIP1
chr7-76155632-76156276,HIP1
chr7-76166087-76167171,HIP1
chr7-76177796-76178639,HIP1
chr7-76201464-76202208,HIP1
chr7-75427309-75428427,RHBDD2
chr7-75442128-75442978,RHBDD2
chr7-75485322-75486603,RHBDD2
chr7-75527154-75528563,RHBDD2
chr7-75534626-75535493,RHBDD2
chr7-75569294-75570142,RHBDD2
chr7-75617365-75618307,RHBDD2
chr7-75623247-75624723,RHBDD2
chr7-75638007-75639719,RHBDD2
chr7-75642701-75643168,RHBDD2
chr7-75670510-75671586,RHBDD2
chr7-75727613-75728522,RHBDD2
chr7-75738314-75739970,RHBDD2
chr7-75761660-75762772,RHBDD2
chr7-75842516-75843306,RHBDD2
chr7-75847481-75848118,RHBDD2
chr7-75856288-75856935,RHBDD2
chr7-75861408-75861990,RHBDD2
chr7-75866291-75866833,RHBDD2
chr7-75876255-75876807,RHBDD2
chr7-75878389-75879547,RHBDD2
chr7-75879886-75880186,RHBDD2
chr7-75905617-75906478,RHBDD2
chr7-75914159-75916225,RHBDD2
chr7-75945175-75946674,RHBDD2
chr7-75951283-75951927,RHBDD2
chr7-75953502-75954304,RHBDD2
chr7-75993412-75994900,RHBDD2
chr7-75996944-75997645,RHBDD2
chr7-76008406-76009485,RHBDD2
chr7-76047126-76048840,RHBDD2
chr7-76132889-76134249,RHBDD2
chr7-76153329-76153895,RHBDD2
chr7-76155632-76156276,RHBDD2
chr7-76166087-76167171,RHBDD2
chr7-76177796-76178639,RHBDD2
chr7-76281303-76283023,RHBDD2
chr7-76291265-76292460,RHBDD2
chr7-76302122-76304391,RHBDD2
chr7-76314040-76314581,RHBDD2
chr7-76317456-76319007,RHBDD2
chr7-76357945-76359785,RHBDD2
chr7-76364140-76365080,RHBDD2
chr7-76379254-76380554,RHBDD2
chr7-76201464-76202208,RHBDD2
chr7-75427309-75428427,POR
chr7-75442128-75442978,POR
chr7-75485322-75486603,POR
chr7-75527154-75528563,POR
chr7-75534626-75535493,POR
chr7-75569294-75570142,POR
chr7-75617365-75618307,POR
chr7-75623247-75624723,POR
chr7-75638007-75639719,POR
chr7-75642701-75643168,POR
chr7-75670510-75671586,POR
chr7-75727613-75728522,POR
chr7-75738314-75739970,POR
chr7-75761660-75762772,POR
chr7-75842516-75843306,POR
chr7-75847481-75848118,POR
chr7-75856288-75856935,POR
chr7-75861408-75861990,POR
chr7-75866291-75866833,POR
chr7-75876255-75876807,POR
chr7-75878389-75879547,POR
chr7-75879886-75880186,POR
chr7-75905617-75906478,POR
chr7-75914159-75916225,POR
chr7-75945175-75946674,POR
chr7-75951283-75951927,POR
chr7-75953502-75954304,POR
chr7-75993412-75994900,POR
chr7-75996944-75997645,POR
chr7-76008406-76009485,POR
chr7-76047126-76048840,POR
chr7-76132889-76134249,POR
chr7-76153329-76153895,POR
chr7-76155632-76156276,POR
chr7-76166087-76167171,POR
chr7-76177796-76178639,POR
chr7-76281303-76283023,POR
chr7-76291265-76292460,POR
chr7-76302122-76304391,POR
chr7-76314040-76314581,POR
chr7-76317456-76319007,POR
chr7-76357945-76359785,POR
chr7-76364140-76365080,POR
chr7-76379254-76380554,POR
chr7-76392627-76393914,POR
chr7-76397185-76397918,POR
chr7-76201464-76202208,POR
chr7-75527154-75528563,STYXL1
chr7-75534626-75535493,STYXL1
chr7-75569294-75570142,STYXL1
chr7-75617365-75618307,STYXL1
chr7-75623247-75624723,STYXL1
chr7-75638007-75639719,STYXL1
chr7-75642701-75643168,STYXL1
chr7-75670510-75671586,STYXL1
chr7-75727613-75728522,STYXL1
chr7-75738314-75739970,STYXL1
chr7-75761660-75762772,STYXL1
chr7-75842516-75843306,STYXL1
chr7-75847481-75848118,STYXL1
chr7-75856288-75856935,STYXL1
chr7-75861408-75861990,STYXL1
chr7-75866291-75866833,STYXL1
chr7-75876255-75876807,STYXL1
chr7-75878389-75879547,STYXL1
chr7-75879886-75880186,STYXL1
chr7-75905617-75906478,STYXL1
chr7-75914159-75916225,STYXL1
chr7-75945175-75946674,STYXL1
chr7-75951283-75951927,STYXL1
chr7-75953502-75954304,STYXL1
chr7-75993412-75994900,STYXL1
chr7-75996944-75997645,STYXL1
chr7-76008406-76009485,STYXL1
chr7-76047126-76048840,STYXL1
chr7-76132889-76134249,STYXL1
chr7-76153329-76153895,STYXL1
chr7-76155632-76156276,STYXL1
chr7-76166087-76167171,STYXL1
chr7-76177796-76178639,STYXL1
chr7-76281303-76283023,STYXL1
chr7-76291265-76292460,STYXL1
chr7-76302122-76304391,STYXL1
chr7-76314040-76314581,STYXL1
chr7-76317456-76319007,STYXL1
chr7-76357945-76359785,STYXL1
chr7-76364140-76365080,STYXL1
chr7-76379254-76380554,STYXL1
chr7-76392627-76393914,STYXL1
chr7-76397185-76397918,STYXL1
chr7-76507680-76508404,STYXL1
chr7-76201464-76202208,STYXL1
chr7-75569294-75570142,MDH2
chr7-75617365-75618307,MDH2
chr7-75623247-75624723,MDH2
chr7-75638007-75639719,MDH2
chr7-75642701-75643168,MDH2
chr7-75670510-75671586,MDH2
chr7-75727613-75728522,MDH2
chr7-75738314-75739970,MDH2
