peak,gene
chr20-62980942-62981547,GID8
chr20-63008717-63009403,GID8
chr20-63009821-63010652,GID8
chr20-63101541-63103629,GID8
chr20-63178815-63179570,GID8
chr20-63215180-63216936,GID8
chr20-63272029-63273300,GID8
chr20-63434010-63435228,GID8
chr20-62602411-62604186,GID8
chr20-62816253-62817154,GID8
chr20-62832208-62833275,GID8
chr20-62651032-62652690,GID8
chr20-62727243-62728805,YTHDF1
chr20-62739416-62741182,YTHDF1
chr20-62776144-62777695,YTHDF1
chr20-62791410-62791733,YTHDF1
chr20-62793566-62794769,YTHDF1
chr20-62795075-62796785,YTHDF1
chr20-62803924-62805536,YTHDF1
chr20-62805831-62806279,YTHDF1
chr20-62808282-62808519,YTHDF1
chr20-62824689-62825338,YTHDF1
chr20-62837684-62838768,YTHDF1
chr20-62860490-62862309,YTHDF1
chr20-62899758-62901024,YTHDF1
chr20-62918148-62919164,YTHDF1
chr20-62925605-62926792,YTHDF1
chr20-62928714-62929506,YTHDF1
chr20-62937036-62938889,YTHDF1
chr20-62952328-62954869,YTHDF1
chr20-62972180-62973004,YTHDF1
chr20-62977517-62978366,YTHDF1
chr20-62980942-62981547,YTHDF1
chr20-63008717-63009403,YTHDF1
chr20-63009821-63010652,YTHDF1
chr20-63101541-63103629,YTHDF1
chr20-63178815-63179570,YTHDF1
chr20-63215180-63216936,YTHDF1
chr20-63272029-63273300,YTHDF1
chr20-63434010-63435228,YTHDF1
chr20-63495990-63496412,YTHDF1
chr20-63498652-63499703,YTHDF1
chr20-63567069-63568877,YTHDF1
chr20-63573404-63574728,YTHDF1
chr20-63580574-63581286,YTHDF1
chr20-63612165-63613479,YTHDF1
chr20-63625975-63628495,YTHDF1
chr20-63639135-63639565,YTHDF1
chr20-63641164-63642480,YTHDF1
chr20-63657709-63659107,YTHDF1
chr20-63686089-63687231,YTHDF1
chr20-63696199-63696926,YTHDF1
chr20-63706816-63708556,YTHDF1
chr20-62816253-62817154,YTHDF1
chr20-62832208-62833275,YTHDF1
chr20-63519582-63521438,YTHDF1
chr20-63537066-63538459,YTHDF1
chr20-63552556-63554593,YTHDF1
chr20-63635078-63636130,YTHDF1
chr20-63651415-63653903,YTHDF1
chr20-62776144-62777695,ARFGAP1
chr20-62791410-62791733,ARFGAP1
chr20-62793566-62794769,ARFGAP1
chr20-62795075-62796785,ARFGAP1
chr20-62803924-62805536,ARFGAP1
chr20-62805831-62806279,ARFGAP1
chr20-62808282-62808519,ARFGAP1
chr20-62824689-62825338,ARFGAP1
chr20-62837684-62838768,ARFGAP1
chr20-62860490-62862309,ARFGAP1
chr20-62899758-62901024,ARFGAP1
chr20-62918148-62919164,ARFGAP1
chr20-62925605-62926792,ARFGAP1
chr20-62928714-62929506,ARFGAP1
chr20-62937036-62938889,ARFGAP1
chr20-62952328-62954869,ARFGAP1
chr20-62972180-62973004,ARFGAP1
chr20-62977517-62978366,ARFGAP1
chr20-62980942-62981547,ARFGAP1
chr20-63008717-63009403,ARFGAP1
chr20-63009821-63010652,ARFGAP1
chr20-63101541-63103629,ARFGAP1
chr20-63178815-63179570,ARFGAP1
chr20-63215180-63216936,ARFGAP1
chr20-63272029-63273300,ARFGAP1
chr20-63434010-63435228,ARFGAP1
chr20-63495990-63496412,ARFGAP1
chr20-63498652-63499703,ARFGAP1
chr20-63567069-63568877,ARFGAP1
chr20-63573404-63574728,ARFGAP1
chr20-63580574-63581286,ARFGAP1
chr20-63612165-63613479,ARFGAP1
chr20-63625975-63628495,ARFGAP1
chr20-63639135-63639565,ARFGAP1
chr20-63641164-63642480,ARFGAP1
chr20-63657709-63659107,ARFGAP1
chr20-63686089-63687231,ARFGAP1
chr20-63696199-63696926,ARFGAP1
chr20-63706816-63708556,ARFGAP1
chr20-63730335-63731259,ARFGAP1
chr20-63736210-63736660,ARFGAP1
chr20-63737139-63737667,ARFGAP1
chr20-63738878-63741082,ARFGAP1
chr20-63750774-63751541,ARFGAP1
chr20-62816253-62817154,ARFGAP1
chr20-62832208-62833275,ARFGAP1
chr20-63519582-63521438,ARFGAP1
chr20-63537066-63538459,ARFGAP1
chr20-63552556-63554593,ARFGAP1
chr20-63635078-63636130,ARFGAP1
chr20-63651415-63653903,ARFGAP1
chr20-63101541-63103629,PPDPF
chr20-63178815-63179570,PPDPF
chr20-63215180-63216936,PPDPF
chr20-63272029-63273300,PPDPF
chr20-63434010-63435228,PPDPF
chr20-63495990-63496412,PPDPF
chr20-63498652-63499703,PPDPF
chr20-63567069-63568877,PPDPF
chr20-63573404-63574728,PPDPF
chr20-63580574-63581286,PPDPF
chr20-63612165-63613479,PPDPF
chr20-63625975-63628495,PPDPF
chr20-63639135-63639565,PPDPF
chr20-63641164-63642480,PPDPF
chr20-63657709-63659107,PPDPF
chr20-63686089-63687231,PPDPF
chr20-63696199-63696926,PPDPF
chr20-63706816-63708556,PPDPF
chr20-63730335-63731259,PPDPF
chr20-63736210-63736660,PPDPF
chr20-63737139-63737667,PPDPF
chr20-63738878-63741082,PPDPF
chr20-63750774-63751541,PPDPF
chr20-63802935-63804452,PPDPF
chr20-63853956-63855067,PPDPF
chr20-63873027-63873968,PPDPF
chr20-63894328-63895659,PPDPF
chr20-63895906-63896596,PPDPF
chr20-63900368-63900667,PPDPF
chr20-63940791-63941967,PPDPF
chr20-63948219-63949886,PPDPF
chr20-63955279-63957473,PPDPF
chr20-63968698-63970396,PPDPF
chr20-63973707-63974149,PPDPF
chr20-63519582-63521438,PPDPF
chr20-63537066-63538459,PPDPF
chr20-63552556-63554593,PPDPF
chr20-63635078-63636130,PPDPF
chr20-63651415-63653903,PPDPF
chr20-63863720-63866010,PPDPF
chr20-63978416-63981444,PPDPF
chr20-63829768-63832411,PPDPF
chr20-63101541-63103629,HELZ2
chr20-63178815-63179570,HELZ2
chr20-63215180-63216936,HELZ2
chr20-63272029-63273300,HELZ2
chr20-63434010-63435228,HELZ2
chr20-63495990-63496412,HELZ2
chr20-63498652-63499703,HELZ2
chr20-63567069-63568877,HELZ2
chr20-63573404-63574728,HELZ2
chr20-63580574-63581286,HELZ2
chr20-63612165-63613479,HELZ2
chr20-63625975-63628495,HELZ2
chr20-63639135-63639565,HELZ2
chr20-63641164-63642480,HELZ2
chr20-63657709-63659107,HELZ2
chr20-63686089-63687231,HELZ2
chr20-63696199-63696926,HELZ2
chr20-63706816-63708556,HELZ2
chr20-63730335-63731259,HELZ2
chr20-63736210-63736660,HELZ2
chr20-63737139-63737667,HELZ2
chr20-63738878-63741082,HELZ2
chr20-63750774-63751541,HELZ2
chr20-63802935-63804452,HELZ2
chr20-63853956-63855067,HELZ2
chr20-63873027-63873968,HELZ2
chr20-63894328-63895659,HELZ2
chr20-63895906-63896596,HELZ2
chr20-63900368-63900667,HELZ2
chr20-63940791-63941967,HELZ2
chr20-63948219-63949886,HELZ2
chr20-63955279-63957473,HELZ2
chr20-63968698-63970396,HELZ2
chr20-63973707-63974149,HELZ2
chr20-64038224-64039258,HELZ2
chr20-64041851-64042492,HELZ2
chr20-64048419-64049573,HELZ2
chr20-64057094-64058076,HELZ2
chr20-64062600-64063790,HELZ2
chr20-64065928-64066346,HELZ2
chr20-63519582-63521438,HELZ2
chr20-63537066-63538459,HELZ2
chr20-63552556-63554593,HELZ2
chr20-63635078-63636130,HELZ2
chr20-63651415-63653903,HELZ2
chr20-63863720-63866010,HELZ2
chr20-63978416-63981444,HELZ2
chr20-63829768-63832411,HELZ2
chr20-63101541-63103629,GMEB2
chr20-63178815-63179570,GMEB2
chr20-63215180-63216936,GMEB2
chr20-63272029-63273300,GMEB2
chr20-63434010-63435228,GMEB2
chr20-63495990-63496412,GMEB2
chr20-63498652-63499703,GMEB2
chr20-63567069-63568877,GMEB2
chr20-63573404-63574728,GMEB2
chr20-63580574-63581286,GMEB2
chr20-63612165-63613479,GMEB2
chr20-63625975-63628495,GMEB2
chr20-63639135-63639565,GMEB2
chr20-63641164-63642480,GMEB2
chr20-63657709-63659107,GMEB2
chr20-63686089-63687231,GMEB2
chr20-63696199-63696926,GMEB2
chr20-63706816-63708556,GMEB2
chr20-63730335-63731259,GMEB2
chr20-63736210-63736660,GMEB2
chr20-63737139-63737667,GMEB2
chr20-63738878-63741082,GMEB2
chr20-63750774-63751541,GMEB2
chr20-63802935-63804452,GMEB2
chr20-63853956-63855067,GMEB2
chr20-63873027-63873968,GMEB2
chr20-63894328-63895659,GMEB2
chr20-63895906-63896596,GMEB2
chr20-63900368-63900667,GMEB2
chr20-63940791-63941967,GMEB2
chr20-63948219-63949886,GMEB2
chr20-63955279-63957473,GMEB2
chr20-63968698-63970396,GMEB2
chr20-63973707-63974149,GMEB2
chr20-64038224-64039258,GMEB2
chr20-64041851-64042492,GMEB2
chr20-64048419-64049573,GMEB2
chr20-64057094-64058076,GMEB2
chr20-64062600-64063790,GMEB2
chr20-64065928-64066346,GMEB2
chr20-64079253-64080335,GMEB2
chr20-64083330-64084334,GMEB2
chr20-64099962-64100748,GMEB2
chr20-64101722-64102658,GMEB2
chr20-64119521-64120771,GMEB2
chr20-63519582-63521438,GMEB2
chr20-63537066-63538459,GMEB2
chr20-63552556-63554593,GMEB2
chr20-63635078-63636130,GMEB2
chr20-63651415-63653903,GMEB2
chr20-63863720-63866010,GMEB2
chr20-63978416-63981444,GMEB2
chr20-64077081-64078328,GMEB2
chr20-63829768-63832411,GMEB2
chr20-63178815-63179570,MHENCR
chr20-63215180-63216936,MHENCR
chr20-63272029-63273300,MHENCR
chr20-63434010-63435228,MHENCR
chr20-63495990-63496412,MHENCR
chr20-63498652-63499703,MHENCR
chr20-63567069-63568877,MHENCR
chr20-63573404-63574728,MHENCR
chr20-63580574-63581286,MHENCR
chr20-63612165-63613479,MHENCR
chr20-63625975-63628495,MHENCR
chr20-63639135-63639565,MHENCR
chr20-63641164-63642480,MHENCR
chr20-63657709-63659107,MHENCR
chr20-63686089-63687231,MHENCR
chr20-63696199-63696926,MHENCR
chr20-63706816-63708556,MHENCR
chr20-63730335-63731259,MHENCR
chr20-63736210-63736660,MHENCR
chr20-63737139-63737667,MHENCR
chr20-63738878-63741082,MHENCR
chr20-63750774-63751541,MHENCR
chr20-63802935-63804452,MHENCR
chr20-63853956-63855067,MHENCR
chr20-63873027-63873968,MHENCR
chr20-63894328-63895659,MHENCR
chr20-63895906-63896596,MHENCR
chr20-63900368-63900667,MHENCR
chr20-63940791-63941967,MHENCR
chr20-63948219-63949886,MHENCR
chr20-63955279-63957473,MHENCR
chr20-63968698-63970396,MHENCR
chr20-63973707-63974149,MHENCR
chr20-64038224-64039258,MHENCR
chr20-64041851-64042492,MHENCR
chr20-64048419-64049573,MHENCR
chr20-64057094-64058076,MHENCR
chr20-64062600-64063790,MHENCR
chr20-64065928-64066346,MHENCR
chr20-64079253-64080335,MHENCR
chr20-64083330-64084334,MHENCR
chr20-64099962-64100748,MHENCR
chr20-64101722-64102658,MHENCR
chr20-64119521-64120771,MHENCR
chr20-63519582-63521438,MHENCR
chr20-63537066-63538459,MHENCR
chr20-63552556-63554593,MHENCR
chr20-63635078-63636130,MHENCR
chr20-63651415-63653903,MHENCR
chr20-63863720-63866010,MHENCR
chr20-63978416-63981444,MHENCR
chr20-64077081-64078328,MHENCR
chr20-63829768-63832411,MHENCR
chr20-63178815-63179570,STMN3
chr20-63215180-63216936,STMN3
chr20-63272029-63273300,STMN3
chr20-63434010-63435228,STMN3
chr20-63495990-63496412,STMN3
chr20-63498652-63499703,STMN3
chr20-63567069-63568877,STMN3
chr20-63573404-63574728,STMN3
chr20-63580574-63581286,STMN3
chr20-63612165-63613479,STMN3
chr20-63625975-63628495,STMN3
chr20-63639135-63639565,STMN3
chr20-63641164-63642480,STMN3
chr20-63657709-63659107,STMN3
chr20-63686089-63687231,STMN3
chr20-63696199-63696926,STMN3
chr20-63706816-63708556,STMN3
chr20-63730335-63731259,STMN3
chr20-63736210-63736660,STMN3
chr20-63737139-63737667,STMN3
chr20-63738878-63741082,STMN3
chr20-63750774-63751541,STMN3
chr20-63802935-63804452,STMN3
chr20-63853956-63855067,STMN3
chr20-63873027-63873968,STMN3
chr20-63894328-63895659,STMN3
chr20-63895906-63896596,STMN3
chr20-63900368-63900667,STMN3
chr20-63940791-63941967,STMN3
chr20-63948219-63949886,STMN3
chr20-63955279-63957473,STMN3
chr20-63968698-63970396,STMN3
chr20-63973707-63974149,STMN3
chr20-64038224-64039258,STMN3
chr20-64041851-64042492,STMN3
chr20-64048419-64049573,STMN3
chr20-64057094-64058076,STMN3
chr20-64062600-64063790,STMN3
chr20-64065928-64066346,STMN3
chr20-64079253-64080335,STMN3
chr20-64083330-64084334,STMN3
chr20-64099962-64100748,STMN3
chr20-64101722-64102658,STMN3
chr20-64119521-64120771,STMN3
chr20-63519582-63521438,STMN3
chr20-63537066-63538459,STMN3
chr20-63552556-63554593,STMN3
chr20-63635078-63636130,STMN3
chr20-63651415-63653903,STMN3
chr20-63863720-63866010,STMN3
chr20-63978416-63981444,STMN3
chr20-64077081-64078328,STMN3
chr20-63829768-63832411,STMN3
chr20-63215180-63216936,ARFRP1
chr20-63272029-63273300,ARFRP1
chr20-63434010-63435228,ARFRP1
chr20-63495990-63496412,ARFRP1
chr20-63498652-63499703,ARFRP1
chr20-63567069-63568877,ARFRP1
chr20-63573404-63574728,ARFRP1
chr20-63580574-63581286,ARFRP1
chr20-63612165-63613479,ARFRP1
chr20-63625975-63628495,ARFRP1
chr20-63639135-63639565,ARFRP1
chr20-63641164-63642480,ARFRP1
chr20-63657709-63659107,ARFRP1
chr20-63686089-63687231,ARFRP1
chr20-63696199-63696926,ARFRP1
chr20-63706816-63708556,ARFRP1
chr20-63730335-63731259,ARFRP1
chr20-63736210-63736660,ARFRP1
chr20-63737139-63737667,ARFRP1
chr20-63738878-63741082,ARFRP1
chr20-63750774-63751541,ARFRP1
chr20-63802935-63804452,ARFRP1
chr20-63853956-63855067,ARFRP1
chr20-63873027-63873968,ARFRP1
chr20-63894328-63895659,ARFRP1
chr20-63895906-63896596,ARFRP1
chr20-63900368-63900667,ARFRP1
chr20-63940791-63941967,ARFRP1
chr20-63948219-63949886,ARFRP1
chr20-63955279-63957473,ARFRP1
chr20-63968698-63970396,ARFRP1
chr20-63973707-63974149,ARFRP1
chr20-64038224-64039258,ARFRP1
chr20-64041851-64042492,ARFRP1
chr20-64048419-64049573,ARFRP1
chr20-64057094-64058076,ARFRP1
chr20-64062600-64063790,ARFRP1
chr20-64065928-64066346,ARFRP1
chr20-64079253-64080335,ARFRP1
chr20-64083330-64084334,ARFRP1
chr20-64099962-64100748,ARFRP1
chr20-64101722-64102658,ARFRP1
chr20-64119521-64120771,ARFRP1
chr20-63519582-63521438,ARFRP1
chr20-63537066-63538459,ARFRP1
chr20-63552556-63554593,ARFRP1
chr20-63635078-63636130,ARFRP1
chr20-63651415-63653903,ARFRP1
chr20-63863720-63866010,ARFRP1
chr20-63978416-63981444,ARFRP1
chr20-64077081-64078328,ARFRP1
chr20-63829768-63832411,ARFRP1
chr20-63215180-63216936,ZGPAT
chr20-63272029-63273300,ZGPAT
chr20-63434010-63435228,ZGPAT
chr20-63495990-63496412,ZGPAT
chr20-63498652-63499703,ZGPAT
chr20-63567069-63568877,ZGPAT
chr20-63573404-63574728,ZGPAT
chr20-63580574-63581286,ZGPAT
chr20-63612165-63613479,ZGPAT
chr20-63625975-63628495,ZGPAT
chr20-63639135-63639565,ZGPAT
chr20-63641164-63642480,ZGPAT
chr20-63657709-63659107,ZGPAT
chr20-63686089-63687231,ZGPAT
chr20-63696199-63696926,ZGPAT
chr20-63706816-63708556,ZGPAT
chr20-63730335-63731259,ZGPAT
chr20-63736210-63736660,ZGPAT
chr20-63737139-63737667,ZGPAT
chr20-63738878-63741082,ZGPAT
chr20-63750774-63751541,ZGPAT
chr20-63802935-63804452,ZGPAT
chr20-63853956-63855067,ZGPAT
chr20-63873027-63873968,ZGPAT
chr20-63894328-63895659,ZGPAT
chr20-63895906-63896596,ZGPAT
chr20-63900368-63900667,ZGPAT
chr20-63940791-63941967,ZGPAT
chr20-63948219-63949886,ZGPAT
chr20-63955279-63957473,ZGPAT
chr20-63968698-63970396,ZGPAT
chr20-63973707-63974149,ZGPAT
chr20-64038224-64039258,ZGPAT
chr20-64041851-64042492,ZGPAT
chr20-64048419-64049573,ZGPAT
chr20-64057094-64058076,ZGPAT
chr20-64062600-64063790,ZGPAT
chr20-64065928-64066346,ZGPAT
chr20-64079253-64080335,ZGPAT
chr20-64083330-64084334,ZGPAT
chr20-64099962-64100748,ZGPAT
chr20-64101722-64102658,ZGPAT
chr20-64119521-64120771,ZGPAT
chr20-63519582-63521438,ZGPAT
chr20-63537066-63538459,ZGPAT
chr20-63552556-63554593,ZGPAT
chr20-63635078-63636130,ZGPAT
chr20-63651415-63653903,ZGPAT
chr20-63863720-63866010,ZGPAT
chr20-63978416-63981444,ZGPAT
chr20-64077081-64078328,ZGPAT
chr20-63829768-63832411,ZGPAT
chr20-63272029-63273300,LIME1
chr20-63434010-63435228,LIME1
chr20-63495990-63496412,LIME1
chr20-63498652-63499703,LIME1
chr20-63567069-63568877,LIME1
chr20-63573404-63574728,LIME1
chr20-63580574-63581286,LIME1
chr20-63612165-63613479,LIME1
chr20-63625975-63628495,LIME1
chr20-63639135-63639565,LIME1
chr20-63641164-63642480,LIME1
chr20-63657709-63659107,LIME1
chr20-63686089-63687231,LIME1
chr20-63696199-63696926,LIME1
chr20-63706816-63708556,LIME1
chr20-63730335-63731259,LIME1
chr20-63736210-63736660,LIME1
chr20-63737139-63737667,LIME1
chr20-63738878-63741082,LIME1
chr20-63750774-63751541,LIME1
chr20-63802935-63804452,LIME1
chr20-63853956-63855067,LIME1
chr20-63873027-63873968,LIME1
chr20-63894328-63895659,LIME1
chr20-63895906-63896596,LIME1
chr20-63900368-63900667,LIME1
chr20-63940791-63941967,LIME1
chr20-63948219-63949886,LIME1
chr20-63955279-63957473,LIME1
chr20-63968698-63970396,LIME1
chr20-63973707-63974149,LIME1
chr20-64038224-64039258,LIME1
chr20-64041851-64042492,LIME1
chr20-64048419-64049573,LIME1
chr20-64057094-64058076,LIME1
chr20-64062600-64063790,LIME1
chr20-64065928-64066346,LIME1
chr20-64079253-64080335,LIME1
chr20-64083330-64084334,LIME1
chr20-64099962-64100748,LIME1
chr20-64101722-64102658,LIME1
chr20-64119521-64120771,LIME1
chr20-63519582-63521438,LIME1
chr20-63537066-63538459,LIME1
chr20-63552556-63554593,LIME1
chr20-63635078-63636130,LIME1
chr20-63651415-63653903,LIME1
chr20-63863720-63866010,LIME1
chr20-63978416-63981444,LIME1
chr20-64077081-64078328,LIME1
chr20-63829768-63832411,LIME1
chr20-63272029-63273300,SLC2A4RG
chr20-63434010-63435228,SLC2A4RG
chr20-63495990-63496412,SLC2A4RG
chr20-63498652-63499703,SLC2A4RG
chr20-63567069-63568877,SLC2A4RG
chr20-63573404-63574728,SLC2A4RG
chr20-63580574-63581286,SLC2A4RG
chr20-63612165-63613479,SLC2A4RG
chr20-63625975-63628495,SLC2A4RG
chr20-63639135-63639565,SLC2A4RG
chr20-63641164-63642480,SLC2A4RG
chr20-63657709-63659107,SLC2A4RG
chr20-63686089-63687231,SLC2A4RG
chr20-63696199-63696926,SLC2A4RG
chr20-63706816-63708556,SLC2A4RG
chr20-63730335-63731259,SLC2A4RG
chr20-63736210-63736660,SLC2A4RG
chr20-63737139-63737667,SLC2A4RG
chr20-63738878-63741082,SLC2A4RG
chr20-63750774-63751541,SLC2A4RG
chr20-63802935-63804452,SLC2A4RG
chr20-63853956-63855067,SLC2A4RG
chr20-63873027-63873968,SLC2A4RG
chr20-63894328-63895659,SLC2A4RG
chr20-63895906-63896596,SLC2A4RG
chr20-63900368-63900667,SLC2A4RG
chr20-63940791-63941967,SLC2A4RG
chr20-63948219-63949886,SLC2A4RG
chr20-63955279-63957473,SLC2A4RG
chr20-63968698-63970396,SLC2A4RG
chr20-63973707-63974149,SLC2A4RG
chr20-64038224-64039258,SLC2A4RG
chr20-64041851-64042492,SLC2A4RG
chr20-64048419-64049573,SLC2A4RG
chr20-64057094-64058076,SLC2A4RG
chr20-64062600-64063790,SLC2A4RG
chr20-64065928-64066346,SLC2A4RG
chr20-64079253-64080335,SLC2A4RG
chr20-64083330-64084334,SLC2A4RG
chr20-64099962-64100748,SLC2A4RG
chr20-64101722-64102658,SLC2A4RG
chr20-64119521-64120771,SLC2A4RG
chr20-63519582-63521438,SLC2A4RG
chr20-63537066-63538459,SLC2A4RG
chr20-63552556-63554593,SLC2A4RG
chr20-63635078-63636130,SLC2A4RG
chr20-63651415-63653903,SLC2A4RG
chr20-63863720-63866010,SLC2A4RG
chr20-63978416-63981444,SLC2A4RG
chr20-64077081-64078328,SLC2A4RG
chr20-63829768-63832411,SLC2A4RG
chr20-63434010-63435228,TPD52L2
chr20-63495990-63496412,TPD52L2
chr20-63498652-63499703,TPD52L2
chr20-63567069-63568877,TPD52L2
chr20-63573404-63574728,TPD52L2
chr20-63580574-63581286,TPD52L2
chr20-63612165-63613479,TPD52L2
chr20-63625975-63628495,TPD52L2
chr20-63639135-63639565,TPD52L2
chr20-63641164-63642480,TPD52L2
chr20-63657709-63659107,TPD52L2
chr20-63686089-63687231,TPD52L2
chr20-63696199-63696926,TPD52L2
chr20-63706816-63708556,TPD52L2
chr20-63730335-63731259,TPD52L2
chr20-63736210-63736660,TPD52L2
chr20-63737139-63737667,TPD52L2
chr20-63738878-63741082,TPD52L2
chr20-63750774-63751541,TPD52L2
chr20-63802935-63804452,TPD52L2
chr20-63853956-63855067,TPD52L2
chr20-63873027-63873968,TPD52L2
chr20-63894328-63895659,TPD52L2
chr20-63895906-63896596,TPD52L2
chr20-63900368-63900667,TPD52L2
chr20-63940791-63941967,TPD52L2
chr20-63948219-63949886,TPD52L2
chr20-63955279-63957473,TPD52L2
chr20-63968698-63970396,TPD52L2
chr20-63973707-63974149,TPD52L2
chr20-64038224-64039258,TPD52L2
chr20-64041851-64042492,TPD52L2
chr20-64048419-64049573,TPD52L2
chr20-64057094-64058076,TPD52L2
chr20-64062600-64063790,TPD52L2
chr20-64065928-64066346,TPD52L2
chr20-64079253-64080335,TPD52L2
chr20-64083330-64084334,TPD52L2
chr20-64099962-64100748,TPD52L2
chr20-64101722-64102658,TPD52L2
chr20-64119521-64120771,TPD52L2
chr20-64254980-64256478,TPD52L2
chr20-64285577-64287007,TPD52L2
chr20-63519582-63521438,TPD52L2
chr20-63537066-63538459,TPD52L2
chr20-63552556-63554593,TPD52L2
chr20-63635078-63636130,TPD52L2
chr20-63651415-63653903,TPD52L2
chr20-63863720-63866010,TPD52L2
chr20-63978416-63981444,TPD52L2
chr20-64077081-64078328,TPD52L2
chr20-63829768-63832411,TPD52L2
chr20-63434010-63435228,DNAJC5
chr20-63495990-63496412,DNAJC5
chr20-63498652-63499703,DNAJC5
chr20-63567069-63568877,DNAJC5
chr20-63573404-63574728,DNAJC5
chr20-63580574-63581286,DNAJC5
chr20-63612165-63613479,DNAJC5
chr20-63625975-63628495,DNAJC5
chr20-63639135-63639565,DNAJC5
chr20-63641164-63642480,DNAJC5
chr20-63657709-63659107,DNAJC5
chr20-63686089-63687231,DNAJC5
chr20-63696199-63696926,DNAJC5
chr20-63706816-63708556,DNAJC5
chr20-63730335-63731259,DNAJC5
chr20-63736210-63736660,DNAJC5
chr20-63737139-63737667,DNAJC5
chr20-63738878-63741082,DNAJC5
chr20-63750774-63751541,DNAJC5
chr20-63802935-63804452,DNAJC5
chr20-63853956-63855067,DNAJC5
chr20-63873027-63873968,DNAJC5
chr20-63894328-63895659,DNAJC5
chr20-63895906-63896596,DNAJC5
chr20-63900368-63900667,DNAJC5
chr20-63940791-63941967,DNAJC5
chr20-63948219-63949886,DNAJC5
chr20-63955279-63957473,DNAJC5
chr20-63968698-63970396,DNAJC5
chr20-63973707-63974149,DNAJC5
chr20-64038224-64039258,DNAJC5
chr20-64041851-64042492,DNAJC5
chr20-64048419-64049573,DNAJC5
chr20-64057094-64058076,DNAJC5
chr20-64062600-64063790,DNAJC5
chr20-64065928-64066346,DNAJC5
chr20-64079253-64080335,DNAJC5
chr20-64083330-64084334,DNAJC5
chr20-64099962-64100748,DNAJC5
chr20-64101722-64102658,DNAJC5
chr20-64119521-64120771,DNAJC5
chr20-64254980-64256478,DNAJC5
chr20-64285577-64287007,DNAJC5
chr20-63519582-63521438,DNAJC5
chr20-63537066-63538459,DNAJC5
chr20-63552556-63554593,DNAJC5
chr20-63635078-63636130,DNAJC5
chr20-63651415-63653903,DNAJC5
chr20-63863720-63866010,DNAJC5
chr20-63978416-63981444,DNAJC5
