peak,gene
chr16-1535377-1535960,CRAMP1
chr16-1543088-1544097,CRAMP1
chr16-1610052-1611157,CRAMP1
chr16-1611598-1612706,CRAMP1
chr16-1613928-1614704,CRAMP1
chr16-1677303-1678984,CRAMP1
chr16-1705191-1707143,CRAMP1
chr16-1721872-1722559,CRAMP1
chr16-1770531-1771839,CRAMP1
chr16-1772354-1774082,CRAMP1
chr16-1781648-1783448,CRAMP1
chr16-1825618-1827567,CRAMP1
chr16-1854448-1855887,CRAMP1
chr16-1929089-1930339,CRAMP1
chr16-1938154-1938687,CRAMP1
chr16-1941717-1943685,CRAMP1
chr16-1958758-1959823,CRAMP1
chr16-1963917-1965602,CRAMP1
chr16-1971350-1972706,CRAMP1
chr16-1983402-1984536,CRAMP1
chr16-1989879-1991570,CRAMP1
chr16-1991771-1992781,CRAMP1
chr16-2003694-2004150,CRAMP1
chr16-2008684-2010521,CRAMP1
chr16-2022723-2023676,CRAMP1
chr16-2026573-2027431,CRAMP1
chr16-2032682-2033882,CRAMP1
chr16-2128271-2128795,CRAMP1
chr16-2135238-2136442,CRAMP1
chr16-2140384-2140880,CRAMP1
chr16-2147715-2149098,CRAMP1
chr16-2153344-2153822,CRAMP1
chr16-2154769-2156393,CRAMP1
chr16-1342345-1343536,CRAMP1
chr16-1474418-1475596,CRAMP1
chr16-2046994-2048435,CRAMP1
chr16-1300661-1301296,JPT2
chr16-1304113-1304604,JPT2
chr16-1308520-1310251,JPT2
chr16-1331672-1332269,JPT2
chr16-1333227-1333731,JPT2
chr16-1351227-1352297,JPT2
chr16-1363396-1363786,JPT2
chr16-1378762-1379919,JPT2
chr16-1407647-1408771,JPT2
chr16-1413513-1415108,JPT2
chr16-1420084-1421438,JPT2
chr16-1428219-1428980,JPT2
chr16-1432017-1433027,JPT2
chr16-1444325-1446066,JPT2
chr16-1469518-1470167,JPT2
chr16-1470645-1471199,JPT2
chr16-1480199-1480817,JPT2
chr16-1492555-1494022,JPT2
chr16-1525458-1527373,JPT2
chr16-1533183-1534347,JPT2
chr16-1535377-1535960,JPT2
chr16-1543088-1544097,JPT2
chr16-1610052-1611157,JPT2
chr16-1611598-1612706,JPT2
chr16-1613928-1614704,JPT2
chr16-1677303-1678984,JPT2
chr16-1705191-1707143,JPT2
chr16-1721872-1722559,JPT2
chr16-1770531-1771839,JPT2
chr16-1772354-1774082,JPT2
chr16-1781648-1783448,JPT2
chr16-1825618-1827567,JPT2
chr16-1854448-1855887,JPT2
chr16-1929089-1930339,JPT2
chr16-1938154-1938687,JPT2
chr16-1941717-1943685,JPT2
chr16-1958758-1959823,JPT2
chr16-1963917-1965602,JPT2
chr16-1971350-1972706,JPT2
chr16-1983402-1984536,JPT2
chr16-1989879-1991570,JPT2
chr16-1991771-1992781,JPT2
chr16-2003694-2004150,JPT2
chr16-2008684-2010521,JPT2
chr16-2022723-2023676,JPT2
chr16-2026573-2027431,JPT2
chr16-2032682-2033882,JPT2
chr16-2128271-2128795,JPT2
chr16-2135238-2136442,JPT2
chr16-2140384-2140880,JPT2
chr16-2147715-2149098,JPT2
chr16-2153344-2153822,JPT2
chr16-2154769-2156393,JPT2
chr16-1342345-1343536,JPT2
chr16-1474418-1475596,JPT2
chr16-2046994-2048435,JPT2
chr16-2194872-2197030,JPT2
chr16-1300661-1301296,MAPK8IP3
chr16-1304113-1304604,MAPK8IP3
chr16-1308520-1310251,MAPK8IP3
chr16-1331672-1332269,MAPK8IP3
chr16-1333227-1333731,MAPK8IP3
chr16-1351227-1352297,MAPK8IP3
chr16-1363396-1363786,MAPK8IP3
chr16-1378762-1379919,MAPK8IP3
chr16-1407647-1408771,MAPK8IP3
chr16-1413513-1415108,MAPK8IP3
chr16-1420084-1421438,MAPK8IP3
chr16-1428219-1428980,MAPK8IP3
chr16-1432017-1433027,MAPK8IP3
chr16-1444325-1446066,MAPK8IP3
chr16-1469518-1470167,MAPK8IP3
chr16-1470645-1471199,MAPK8IP3
chr16-1480199-1480817,MAPK8IP3
chr16-1492555-1494022,MAPK8IP3
chr16-1525458-1527373,MAPK8IP3
chr16-1533183-1534347,MAPK8IP3
chr16-1535377-1535960,MAPK8IP3
chr16-1543088-1544097,MAPK8IP3
chr16-1610052-1611157,MAPK8IP3
chr16-1611598-1612706,MAPK8IP3
chr16-1613928-1614704,MAPK8IP3
chr16-1677303-1678984,MAPK8IP3
chr16-1705191-1707143,MAPK8IP3
chr16-1721872-1722559,MAPK8IP3
chr16-1770531-1771839,MAPK8IP3
chr16-1772354-1774082,MAPK8IP3
chr16-1781648-1783448,MAPK8IP3
chr16-1825618-1827567,MAPK8IP3
chr16-1854448-1855887,MAPK8IP3
chr16-1929089-1930339,MAPK8IP3
chr16-1938154-1938687,MAPK8IP3
chr16-1941717-1943685,MAPK8IP3
chr16-1958758-1959823,MAPK8IP3
chr16-1963917-1965602,MAPK8IP3
chr16-1971350-1972706,MAPK8IP3
chr16-1983402-1984536,MAPK8IP3
chr16-1989879-1991570,MAPK8IP3
chr16-1991771-1992781,MAPK8IP3
chr16-2003694-2004150,MAPK8IP3
chr16-2008684-2010521,MAPK8IP3
chr16-2022723-2023676,MAPK8IP3
chr16-2026573-2027431,MAPK8IP3
chr16-2032682-2033882,MAPK8IP3
chr16-2128271-2128795,MAPK8IP3
chr16-2135238-2136442,MAPK8IP3
chr16-2140384-2140880,MAPK8IP3
chr16-2147715-2149098,MAPK8IP3
chr16-2153344-2153822,MAPK8IP3
chr16-2154769-2156393,MAPK8IP3
chr16-2204727-2206250,MAPK8IP3
chr16-2214112-2215517,MAPK8IP3
chr16-2222880-2224311,MAPK8IP3
chr16-2250864-2252110,MAPK8IP3
chr16-2267366-2269093,MAPK8IP3
chr16-1342345-1343536,MAPK8IP3
chr16-1474418-1475596,MAPK8IP3
chr16-2046994-2048435,MAPK8IP3
chr16-2194872-2197030,MAPK8IP3
chr16-1300661-1301296,NME3
chr16-1304113-1304604,NME3
chr16-1308520-1310251,NME3
chr16-1331672-1332269,NME3
chr16-1333227-1333731,NME3
chr16-1351227-1352297,NME3
chr16-1363396-1363786,NME3
chr16-1378762-1379919,NME3
chr16-1407647-1408771,NME3
chr16-1413513-1415108,NME3
chr16-1420084-1421438,NME3
chr16-1428219-1428980,NME3
chr16-1432017-1433027,NME3
chr16-1444325-1446066,NME3
chr16-1469518-1470167,NME3
chr16-1470645-1471199,NME3
chr16-1480199-1480817,NME3
chr16-1492555-1494022,NME3
chr16-1525458-1527373,NME3
chr16-1533183-1534347,NME3
chr16-1535377-1535960,NME3
chr16-1543088-1544097,NME3
chr16-1610052-1611157,NME3
chr16-1611598-1612706,NME3
chr16-1613928-1614704,NME3
chr16-1677303-1678984,NME3
chr16-1705191-1707143,NME3
chr16-1721872-1722559,NME3
chr16-1770531-1771839,NME3
chr16-1772354-1774082,NME3
chr16-1781648-1783448,NME3
chr16-1825618-1827567,NME3
chr16-1854448-1855887,NME3
chr16-1929089-1930339,NME3
chr16-1938154-1938687,NME3
chr16-1941717-1943685,NME3
chr16-1958758-1959823,NME3
chr16-1963917-1965602,NME3
chr16-1971350-1972706,NME3
chr16-1983402-1984536,NME3
chr16-1989879-1991570,NME3
chr16-1991771-1992781,NME3
chr16-2003694-2004150,NME3
chr16-2008684-2010521,NME3
chr16-2022723-2023676,NME3
chr16-2026573-2027431,NME3
chr16-2032682-2033882,NME3
chr16-2128271-2128795,NME3
chr16-2135238-2136442,NME3
chr16-2140384-2140880,NME3
chr16-2147715-2149098,NME3
chr16-2153344-2153822,NME3
chr16-2154769-2156393,NME3
chr16-2204727-2206250,NME3
chr16-2214112-2215517,NME3
chr16-2222880-2224311,NME3
chr16-2250864-2252110,NME3
chr16-2267366-2269093,NME3
chr16-1342345-1343536,NME3
chr16-1474418-1475596,NME3
chr16-2046994-2048435,NME3
chr16-2194872-2197030,NME3
chr16-1300661-1301296,MRPS34
chr16-1304113-1304604,MRPS34
chr16-1308520-1310251,MRPS34
chr16-1331672-1332269,MRPS34
chr16-1333227-1333731,MRPS34
chr16-1351227-1352297,MRPS34
chr16-1363396-1363786,MRPS34
chr16-1378762-1379919,MRPS34
chr16-1407647-1408771,MRPS34
chr16-1413513-1415108,MRPS34
chr16-1420084-1421438,MRPS34
chr16-1428219-1428980,MRPS34
chr16-1432017-1433027,MRPS34
chr16-1444325-1446066,MRPS34
chr16-1469518-1470167,MRPS34
chr16-1470645-1471199,MRPS34
chr16-1480199-1480817,MRPS34
chr16-1492555-1494022,MRPS34
chr16-1525458-1527373,MRPS34
chr16-1533183-1534347,MRPS34
chr16-1535377-1535960,MRPS34
chr16-1543088-1544097,MRPS34
chr16-1610052-1611157,MRPS34
chr16-1611598-1612706,MRPS34
chr16-1613928-1614704,MRPS34
chr16-1677303-1678984,MRPS34
chr16-1705191-1707143,MRPS34
chr16-1721872-1722559,MRPS34
chr16-1770531-1771839,MRPS34
chr16-1772354-1774082,MRPS34
chr16-1781648-1783448,MRPS34
chr16-1825618-1827567,MRPS34
chr16-1854448-1855887,MRPS34
chr16-1929089-1930339,MRPS34
chr16-1938154-1938687,MRPS34
chr16-1941717-1943685,MRPS34
chr16-1958758-1959823,MRPS34
chr16-1963917-1965602,MRPS34
chr16-1971350-1972706,MRPS34
chr16-1983402-1984536,MRPS34
chr16-1989879-1991570,MRPS34
chr16-1991771-1992781,MRPS34
chr16-2003694-2004150,MRPS34
chr16-2008684-2010521,MRPS34
chr16-2022723-2023676,MRPS34
chr16-2026573-2027431,MRPS34
chr16-2032682-2033882,MRPS34
chr16-2128271-2128795,MRPS34
chr16-2135238-2136442,MRPS34
