peak,gene
chr13-110657818-110658749,RAB20
chr13-110665416-110666612,RAB20
chr13-110675584-110677291,RAB20
chr13-110712105-110716008,RAB20
chr13-110913945-110915893,RAB20
chr13-110916205-110916643,RAB20
chr13-110705469-110706994,RAB20
chr13-110160300-110161734,CARS2
chr13-110471086-110472161,CARS2
chr13-110519971-110521252,CARS2
chr13-110536031-110536737,CARS2
chr13-110560665-110562461,CARS2
chr13-110614985-110616568,CARS2
chr13-110644668-110645514,CARS2
chr13-110657818-110658749,CARS2
chr13-110665416-110666612,CARS2
chr13-110675584-110677291,CARS2
chr13-110712105-110716008,CARS2
chr13-110913945-110915893,CARS2
chr13-110916205-110916643,CARS2
chr13-111114363-111116123,CARS2
chr13-111152864-111154406,CARS2
chr13-111176793-111177700,CARS2
chr13-111184418-111185066,CARS2
chr13-111188930-111189778,CARS2
chr13-110705469-110706994,CARS2
chr13-110471086-110472161,ING1
chr13-110519971-110521252,ING1
chr13-110536031-110536737,ING1
chr13-110560665-110562461,ING1
chr13-110614985-110616568,ING1
chr13-110644668-110645514,ING1
chr13-110657818-110658749,ING1
chr13-110665416-110666612,ING1
chr13-110675584-110677291,ING1
chr13-110712105-110716008,ING1
chr13-110913945-110915893,ING1
chr13-110916205-110916643,ING1
chr13-111114363-111116123,ING1
chr13-111152864-111154406,ING1
chr13-111176793-111177700,ING1
chr13-111184418-111185066,ING1
chr13-111188930-111189778,ING1
chr13-110705469-110706994,ING1
chr13-110471086-110472161,ANKRD10
chr13-110519971-110521252,ANKRD10
chr13-110536031-110536737,ANKRD10
chr13-110560665-110562461,ANKRD10
chr13-110614985-110616568,ANKRD10
chr13-110644668-110645514,ANKRD10
chr13-110657818-110658749,ANKRD10
chr13-110665416-110666612,ANKRD10
chr13-110675584-110677291,ANKRD10
chr13-110712105-110716008,ANKRD10
chr13-110913945-110915893,ANKRD10
chr13-110916205-110916643,ANKRD10
chr13-111114363-111116123,ANKRD10
chr13-111152864-111154406,ANKRD10
chr13-111176793-111177700,ANKRD10
chr13-111184418-111185066,ANKRD10
chr13-111188930-111189778,ANKRD10
chr13-110705469-110706994,ANKRD10
chr13-110614985-110616568,ARHGEF7
chr13-110644668-110645514,ARHGEF7
chr13-110657818-110658749,ARHGEF7
chr13-110665416-110666612,ARHGEF7
chr13-110675584-110677291,ARHGEF7
chr13-110712105-110716008,ARHGEF7
chr13-110913945-110915893,ARHGEF7
chr13-110916205-110916643,ARHGEF7
chr13-111114363-111116123,ARHGEF7
chr13-111152864-111154406,ARHGEF7
chr13-111176793-111177700,ARHGEF7
chr13-111184418-111185066,ARHGEF7
chr13-111188930-111189778,ARHGEF7
chr13-110705469-110706994,ARHGEF7
chr13-112583406-112583908,TUBGCP3
chr13-112587141-112588684,TUBGCP3
chr13-112605813-112606706,TUBGCP3
chr13-112691108-112691630,TUBGCP3
chr13-112767540-112768440,TUBGCP3
chr13-112873330-112874804,TUBGCP3
chr13-112893922-112895619,TUBGCP3
chr13-112942377-112943987,TUBGCP3
chr13-112968188-112969693,TUBGCP3
chr13-112688431-112690909,TUBGCP3
chr13-112066199-112067202,TUBGCP3
chr13-112583406-112583908,ATP11A
chr13-112587141-112588684,ATP11A
chr13-112605813-112606706,ATP11A
chr13-112691108-112691630,ATP11A
chr13-112767540-112768440,ATP11A
chr13-112873330-112874804,ATP11A
chr13-112893922-112895619,ATP11A
chr13-112942377-112943987,ATP11A
chr13-112968188-112969693,ATP11A
chr13-113152796-113154743,ATP11A
chr13-113175691-113176815,ATP11A
chr13-113207965-113210341,ATP11A
chr13-113296493-113297961,ATP11A
chr13-112688431-112690909,ATP11A
chr13-112691108-112691630,PCID2
chr13-112767540-112768440,PCID2
chr13-112873330-112874804,PCID2
chr13-112893922-112895619,PCID2
chr13-112942377-112943987,PCID2
chr13-112968188-112969693,PCID2
chr13-113152796-113154743,PCID2
chr13-113175691-113176815,PCID2
chr13-113207965-113210341,PCID2
chr13-113296493-113297961,PCID2
chr13-113489871-113491767,PCID2
chr13-113584176-113585578,PCID2
chr13-113616171-113617329,PCID2
chr13-113634007-113635193,PCID2
chr13-112688431-112690909,PCID2
chr13-113393249-113394333,PCID2
chr13-113606620-113608126,PCID2
chr13-112767540-112768440,CUL4A
chr13-112873330-112874804,CUL4A
chr13-112893922-112895619,CUL4A
chr13-112942377-112943987,CUL4A
chr13-112968188-112969693,CUL4A
chr13-113152796-113154743,CUL4A
chr13-113175691-113176815,CUL4A
chr13-113207965-113210341,CUL4A
chr13-113296493-113297961,CUL4A
chr13-113489871-113491767,CUL4A
chr13-113584176-113585578,CUL4A
chr13-113616171-113617329,CUL4A
chr13-113634007-113635193,CUL4A
chr13-113723745-113725306,CUL4A
chr13-113758367-113759677,CUL4A
chr13-113393249-113394333,CUL4A
chr13-113606620-113608126,CUL4A
chr13-112873330-112874804,LAMP1
chr13-112893922-112895619,LAMP1
chr13-112942377-112943987,LAMP1
chr13-112968188-112969693,LAMP1
chr13-113152796-113154743,LAMP1
chr13-113175691-113176815,LAMP1
chr13-113207965-113210341,LAMP1
chr13-113296493-113297961,LAMP1
chr13-113489871-113491767,LAMP1
chr13-113584176-113585578,LAMP1
chr13-113616171-113617329,LAMP1
chr13-113634007-113635193,LAMP1
chr13-113723745-113725306,LAMP1
chr13-113758367-113759677,LAMP1
chr13-113816499-113817303,LAMP1
chr13-113393249-113394333,LAMP1
chr13-113606620-113608126,LAMP1
chr13-112968188-112969693,DCUN1D2
chr13-113152796-113154743,DCUN1D2
chr13-113175691-113176815,DCUN1D2
chr13-113207965-113210341,DCUN1D2
chr13-113296493-113297961,DCUN1D2
chr13-113489871-113491767,DCUN1D2
chr13-113584176-113585578,DCUN1D2
chr13-113616171-113617329,DCUN1D2
chr13-113634007-113635193,DCUN1D2
chr13-113723745-113725306,DCUN1D2
chr13-113758367-113759677,DCUN1D2
chr13-113816499-113817303,DCUN1D2
chr13-113862874-113864209,DCUN1D2
chr13-113393249-113394333,DCUN1D2
chr13-113606620-113608126,DCUN1D2
chr13-113950612-113951515,DCUN1D2
chr13-113152796-113154743,TMCO3
chr13-113175691-113176815,TMCO3
chr13-113207965-113210341,TMCO3
chr13-113296493-113297961,TMCO3
chr13-113489871-113491767,TMCO3
chr13-113584176-113585578,TMCO3
chr13-113616171-113617329,TMCO3
chr13-113634007-113635193,TMCO3
chr13-113723745-113725306,TMCO3
chr13-113758367-113759677,TMCO3
chr13-113816499-113817303,TMCO3
chr13-113862874-113864209,TMCO3
chr13-113393249-113394333,TMCO3
chr13-113606620-113608126,TMCO3
chr13-113950612-113951515,TMCO3
chr13-113152796-113154743,TFDP1
chr13-113175691-113176815,TFDP1
chr13-113207965-113210341,TFDP1
chr13-113296493-113297961,TFDP1
chr13-113489871-113491767,TFDP1
chr13-113584176-113585578,TFDP1
chr13-113616171-113617329,TFDP1
chr13-113634007-113635193,TFDP1
chr13-113723745-113725306,TFDP1
chr13-113758367-113759677,TFDP1
chr13-113816499-113817303,TFDP1
chr13-113862874-113864209,TFDP1
chr13-114067146-114068460,TFDP1
chr13-114110211-114110899,TFDP1
chr13-114115138-114115658,TFDP1
chr13-114124816-114125364,TFDP1
chr13-114128679-114129321,TFDP1
chr13-114131637-114132818,TFDP1
chr13-114134169-114134828,TFDP1
chr13-114140081-114141165,TFDP1
chr13-113393249-113394333,TFDP1
chr13-113606620-113608126,TFDP1
chr13-113950612-113951515,TFDP1
chr13-114065109-114066098,TFDP1
chr13-114130732-114131445,TFDP1
chr13-113489871-113491767,GAS6-AS1
chr13-113584176-113585578,GAS6-AS1
chr13-113616171-113617329,GAS6-AS1
chr13-113634007-113635193,GAS6-AS1
chr13-113723745-113725306,GAS6-AS1
chr13-113758367-113759677,GAS6-AS1
chr13-113816499-113817303,GAS6-AS1
chr13-113862874-113864209,GAS6-AS1
chr13-114067146-114068460,GAS6-AS1
chr13-114110211-114110899,GAS6-AS1
chr13-114115138-114115658,GAS6-AS1
chr13-114124816-114125364,GAS6-AS1
chr13-114128679-114129321,GAS6-AS1
chr13-114131637-114132818,GAS6-AS1
chr13-114134169-114134828,GAS6-AS1
chr13-114140081-114141165,GAS6-AS1
chr13-114142183-114143460,GAS6-AS1
chr13-114148225-114148973,GAS6-AS1
chr13-114151633-114151884,GAS6-AS1
chr13-114155710-114156597,GAS6-AS1
chr13-114161366-114162448,GAS6-AS1
chr13-114222246-114222841,GAS6-AS1
chr13-114225574-114227110,GAS6-AS1
chr13-114234399-114235456,GAS6-AS1
chr13-114280441-114282549,GAS6-AS1
chr13-114313236-114315377,GAS6-AS1
chr13-114339744-114340527,GAS6-AS1
chr13-113393249-113394333,GAS6-AS1
chr13-113606620-113608126,GAS6-AS1
chr13-113950612-113951515,GAS6-AS1
chr13-114065109-114066098,GAS6-AS1
chr13-114130732-114131445,GAS6-AS1
chr13-113489871-113491767,RASA3
chr13-113584176-113585578,RASA3
chr13-113616171-113617329,RASA3
chr13-113634007-113635193,RASA3
chr13-113723745-113725306,RASA3
chr13-113758367-113759677,RASA3
chr13-113816499-113817303,RASA3
chr13-113862874-113864209,RASA3
chr13-114067146-114068460,RASA3
chr13-114110211-114110899,RASA3
chr13-114115138-114115658,RASA3
chr13-114124816-114125364,RASA3
chr13-114128679-114129321,RASA3
chr13-114131637-114132818,RASA3
chr13-114134169-114134828,RASA3
chr13-114140081-114141165,RASA3
chr13-114142183-114143460,RASA3
chr13-114148225-114148973,RASA3
chr13-114151633-114151884,RASA3
chr13-114155710-114156597,RASA3
chr13-114161366-114162448,RASA3
chr13-114222246-114222841,RASA3
chr13-114225574-114227110,RASA3
chr13-114234399-114235456,RASA3
chr13-114280441-114282549,RASA3
chr13-114313236-114315377,RASA3
chr13-114339744-114340527,RASA3
chr13-113606620-113608126,RASA3
chr13-113950612-113951515,RASA3
chr13-114065109-114066098,RASA3
chr13-114130732-114131445,RASA3
chr13-113758367-113759677,CDC16
chr13-113816499-113817303,CDC16
chr13-113862874-113864209,CDC16
chr13-114067146-114068460,CDC16
chr13-114110211-114110899,CDC16
chr13-114115138-114115658,CDC16
chr13-114124816-114125364,CDC16
chr13-114128679-114129321,CDC16
chr13-114131637-114132818,CDC16
chr13-114134169-114134828,CDC16
chr13-114140081-114141165,CDC16
chr13-114142183-114143460,CDC16
chr13-114148225-114148973,CDC16
chr13-114151633-114151884,CDC16
chr13-114155710-114156597,CDC16
chr13-114161366-114162448,CDC16
chr13-114222246-114222841,CDC16
chr13-114225574-114227110,CDC16
chr13-114234399-114235456,CDC16
chr13-114280441-114282549,CDC16
chr13-114313236-114315377,CDC16
chr13-114339744-114340527,CDC16
chr13-113950612-113951515,CDC16
chr13-114065109-114066098,CDC16
chr13-114130732-114131445,CDC16
chr13-113816499-113817303,UPF3A
chr13-113862874-113864209,UPF3A
chr13-114067146-114068460,UPF3A
chr13-114110211-114110899,UPF3A
chr13-114115138-114115658,UPF3A
chr13-114124816-114125364,UPF3A
chr13-114128679-114129321,UPF3A
chr13-114131637-114132818,UPF3A
chr13-114134169-114134828,UPF3A
chr13-114140081-114141165,UPF3A
chr13-114142183-114143460,UPF3A
chr13-114148225-114148973,UPF3A
chr13-114151633-114151884,UPF3A
chr13-114155710-114156597,UPF3A
chr13-114161366-114162448,UPF3A
chr13-114222246-114222841,UPF3A
chr13-114225574-114227110,UPF3A
chr13-114234399-114235456,UPF3A
chr13-114280441-114282549,UPF3A
chr13-114313236-114315377,UPF3A
chr13-114339744-114340527,UPF3A
chr13-113950612-113951515,UPF3A
chr13-114065109-114066098,UPF3A
chr13-114130732-114131445,UPF3A
chr13-113816499-113817303,CHAMP1
chr13-113862874-113864209,CHAMP1
chr13-114067146-114068460,CHAMP1
chr13-114110211-114110899,CHAMP1
chr13-114115138-114115658,CHAMP1
chr13-114124816-114125364,CHAMP1
chr13-114128679-114129321,CHAMP1
chr13-114131637-114132818,CHAMP1
chr13-114134169-114134828,CHAMP1
chr13-114140081-114141165,CHAMP1
chr13-114142183-114143460,CHAMP1
chr13-114148225-114148973,CHAMP1
chr13-114151633-114151884,CHAMP1
chr13-114155710-114156597,CHAMP1
chr13-114161366-114162448,CHAMP1
chr13-114222246-114222841,CHAMP1
chr13-114225574-114227110,CHAMP1
chr13-114234399-114235456,CHAMP1
chr13-114280441-114282549,CHAMP1
chr13-114313236-114315377,CHAMP1
chr13-114339744-114340527,CHAMP1
chr13-113950612-113951515,CHAMP1
chr13-114065109-114066098,CHAMP1
chr13-114130732-114131445,CHAMP1
chr14-20305269-20306164,TTC5
chr14-20342206-20343874,TTC5
chr14-20412330-20414064,TTC5
chr14-20415583-20416110,TTC5
chr14-20427216-20428282,TTC5
chr14-20440414-20441379,TTC5
chr14-20454269-20455785,TTC5
chr14-20460462-20462126,TTC5
chr14-20468847-20470523,TTC5
chr14-20476835-20477926,TTC5
chr14-20609169-20610324,TTC5
chr14-20612265-20612776,TTC5
chr14-20613098-20614180,TTC5
chr14-20624668-20625745,TTC5
chr14-20630334-20631293,TTC5
chr14-20631695-20633606,TTC5
chr14-20662764-20664249,TTC5
chr14-20681196-20684662,TTC5
chr14-20714616-20716300,TTC5
chr14-20780483-20781353,TTC5
chr14-20332481-20333583,TTC5
chr14-20305269-20306164,TEP1
chr14-20342206-20343874,TEP1
chr14-20412330-20414064,TEP1
chr14-20415583-20416110,TEP1
chr14-20427216-20428282,TEP1
chr14-20440414-20441379,TEP1
chr14-20454269-20455785,TEP1
chr14-20460462-20462126,TEP1
chr14-20468847-20470523,TEP1
chr14-20476835-20477926,TEP1
chr14-20609169-20610324,TEP1
chr14-20612265-20612776,TEP1
chr14-20613098-20614180,TEP1
chr14-20624668-20625745,TEP1
chr14-20630334-20631293,TEP1
chr14-20631695-20633606,TEP1
chr14-20662764-20664249,TEP1
chr14-20681196-20684662,TEP1
chr14-20714616-20716300,TEP1
chr14-20780483-20781353,TEP1
chr14-20873393-20874313,TEP1
chr14-20332481-20333583,TEP1
chr14-20305269-20306164,OSGEP
chr14-20342206-20343874,OSGEP
chr14-20412330-20414064,OSGEP
chr14-20415583-20416110,OSGEP
chr14-20427216-20428282,OSGEP
chr14-20440414-20441379,OSGEP
chr14-20454269-20455785,OSGEP
chr14-20460462-20462126,OSGEP
chr14-20468847-20470523,OSGEP
chr14-20476835-20477926,OSGEP
chr14-20609169-20610324,OSGEP
chr14-20612265-20612776,OSGEP
chr14-20613098-20614180,OSGEP
chr14-20624668-20625745,OSGEP
chr14-20630334-20631293,OSGEP
chr14-20631695-20633606,OSGEP
chr14-20662764-20664249,OSGEP
chr14-20681196-20684662,OSGEP
chr14-20714616-20716300,OSGEP
chr14-20780483-20781353,OSGEP
chr14-20873393-20874313,OSGEP
chr14-20332481-20333583,OSGEP
chr14-20305269-20306164,APEX1
chr14-20342206-20343874,APEX1
chr14-20412330-20414064,APEX1
chr14-20415583-20416110,APEX1
chr14-20427216-20428282,APEX1
chr14-20440414-20441379,APEX1
chr14-20454269-20455785,APEX1
chr14-20460462-20462126,APEX1
chr14-20468847-20470523,APEX1
chr14-20476835-20477926,APEX1
chr14-20609169-20610324,APEX1
chr14-20612265-20612776,APEX1
chr14-20613098-20614180,APEX1
chr14-20624668-20625745,APEX1
chr14-20630334-20631293,APEX1
chr14-20631695-20633606,APEX1
chr14-20662764-20664249,APEX1
chr14-20681196-20684662,APEX1
chr14-20714616-20716300,APEX1
chr14-20780483-20781353,APEX1
chr14-20873393-20874313,APEX1
chr14-20332481-20333583,APEX1
chr14-20305269-20306164,PIP4P1
chr14-20342206-20343874,PIP4P1
chr14-20412330-20414064,PIP4P1
chr14-20415583-20416110,PIP4P1
chr14-20427216-20428282,PIP4P1
chr14-20440414-20441379,PIP4P1
chr14-20454269-20455785,PIP4P1
chr14-20460462-20462126,PIP4P1
chr14-20468847-20470523,PIP4P1
chr14-20476835-20477926,PIP4P1
chr14-20609169-20610324,PIP4P1
chr14-20612265-20612776,PIP4P1
chr14-20613098-20614180,PIP4P1
chr14-20624668-20625745,PIP4P1
chr14-20630334-20631293,PIP4P1
chr14-20631695-20633606,PIP4P1
chr14-20662764-20664249,PIP4P1
chr14-20681196-20684662,PIP4P1
chr14-20714616-20716300,PIP4P1
chr14-20780483-20781353,PIP4P1
chr14-20873393-20874313,PIP4P1
chr14-20332481-20333583,PIP4P1
chr14-20305269-20306164,PNP
chr14-20342206-20343874,PNP
chr14-20412330-20414064,PNP
chr14-20415583-20416110,PNP
chr14-20427216-20428282,PNP
chr14-20440414-20441379,PNP
chr14-20454269-20455785,PNP
chr14-20460462-20462126,PNP
chr14-20468847-20470523,PNP
chr14-20476835-20477926,PNP
chr14-20609169-20610324,PNP
chr14-20612265-20612776,PNP
chr14-20613098-20614180,PNP
chr14-20624668-20625745,PNP
chr14-20630334-20631293,PNP
chr14-20631695-20633606,PNP
chr14-20662764-20664249,PNP
chr14-20681196-20684662,PNP
chr14-20714616-20716300,PNP
chr14-20780483-20781353,PNP
chr14-20873393-20874313,PNP
chr14-20332481-20333583,PNP
chr14-20970684-20971940,PNP
chr14-20305269-20306164,RNASE6
chr14-20342206-20343874,RNASE6
chr14-20412330-20414064,RNASE6
chr14-20415583-20416110,RNASE6
chr14-20427216-20428282,RNASE6
chr14-20440414-20441379,RNASE6
chr14-20454269-20455785,RNASE6
chr14-20460462-20462126,RNASE6
chr14-20468847-20470523,RNASE6
chr14-20476835-20477926,RNASE6
chr14-20609169-20610324,RNASE6
chr14-20612265-20612776,RNASE6
chr14-20613098-20614180,RNASE6
chr14-20624668-20625745,RNASE6
chr14-20630334-20631293,RNASE6
chr14-20631695-20633606,RNASE6
chr14-20662764-20664249,RNASE6
chr14-20681196-20684662,RNASE6
chr14-20714616-20716300,RNASE6
chr14-20780483-20781353,RNASE6
chr14-20873393-20874313,RNASE6
chr14-20988737-20990513,RNASE6
chr14-21014540-21015593,RNASE6
chr14-21024153-21026017,RNASE6
chr14-21072167-21072445,RNASE6
chr14-21085156-21085703,RNASE6
chr14-21087015-21088036,RNASE6
chr14-21092096-21092869,RNASE6
chr14-21097634-21098850,RNASE6
chr14-21103346-21104733,RNASE6
chr14-21106276-21107185,RNASE6
chr14-21191595-21192730,RNASE6
chr14-21229186-21230152,RNASE6
chr14-21268831-21270327,RNASE6
chr14-20332481-20333583,RNASE6
chr14-21068465-21071829,RNASE6
chr14-20970684-20971940,RNASE6
chr14-20609169-20610324,METTL17
chr14-20612265-20612776,METTL17
chr14-20613098-20614180,METTL17
chr14-20624668-20625745,METTL17
chr14-20630334-20631293,METTL17
chr14-20631695-20633606,METTL17
chr14-20662764-20664249,METTL17
chr14-20681196-20684662,METTL17
chr14-20714616-20716300,METTL17
chr14-20780483-20781353,METTL17
chr14-20873393-20874313,METTL17
chr14-20988737-20990513,METTL17
chr14-21014540-21015593,METTL17
chr14-21024153-21026017,METTL17
chr14-21072167-21072445,METTL17
chr14-21085156-21085703,METTL17
chr14-21087015-21088036,METTL17
chr14-21092096-21092869,METTL17
chr14-21097634-21098850,METTL17
chr14-21103346-21104733,METTL17
chr14-21106276-21107185,METTL17
chr14-21191595-21192730,METTL17
chr14-21229186-21230152,METTL17
chr14-21268831-21270327,METTL17
chr14-21308095-21309192,METTL17
chr14-21319430-21320378,METTL17
chr14-21352154-21352862,METTL17
chr14-21383068-21384874,METTL17
chr14-21436572-21437759,METTL17
chr14-21455000-21456741,METTL17
chr14-21476268-21477706,METTL17
chr14-21068465-21071829,METTL17
chr14-20970684-20971940,METTL17
chr14-20609169-20610324,ARHGEF40
chr14-20612265-20612776,ARHGEF40
chr14-20613098-20614180,ARHGEF40
chr14-20624668-20625745,ARHGEF40
chr14-20630334-20631293,ARHGEF40
chr14-20631695-20633606,ARHGEF40
chr14-20662764-20664249,ARHGEF40
chr14-20681196-20684662,ARHGEF40
chr14-20714616-20716300,ARHGEF40
chr14-20780483-20781353,ARHGEF40
chr14-20873393-20874313,ARHGEF40
chr14-20988737-20990513,ARHGEF40
chr14-21014540-21015593,ARHGEF40
chr14-21024153-21026017,ARHGEF40
chr14-21072167-21072445,ARHGEF40
chr14-21085156-21085703,ARHGEF40
chr14-21087015-21088036,ARHGEF40
chr14-21092096-21092869,ARHGEF40
chr14-21097634-21098850,ARHGEF40
chr14-21103346-21104733,ARHGEF40
chr14-21106276-21107185,ARHGEF40
chr14-21191595-21192730,ARHGEF40
chr14-21229186-21230152,ARHGEF40
chr14-21268831-21270327,ARHGEF40
chr14-21308095-21309192,ARHGEF40
chr14-21319430-21320378,ARHGEF40
chr14-21352154-21352862,ARHGEF40
chr14-21383068-21384874,ARHGEF40
chr14-21436572-21437759,ARHGEF40
chr14-21455000-21456741,ARHGEF40
chr14-21476268-21477706,ARHGEF40
chr14-21510543-21511823,ARHGEF40
chr14-21525070-21526607,ARHGEF40
chr14-21068465-21071829,ARHGEF40
chr14-20970684-20971940,ARHGEF40
chr14-20714616-20716300,HNRNPC
chr14-20780483-20781353,HNRNPC
chr14-20873393-20874313,HNRNPC
chr14-20988737-20990513,HNRNPC
chr14-21014540-21015593,HNRNPC
chr14-21024153-21026017,HNRNPC
chr14-21072167-21072445,HNRNPC
chr14-21085156-21085703,HNRNPC
chr14-21087015-21088036,HNRNPC
chr14-21092096-21092869,HNRNPC
chr14-21097634-21098850,HNRNPC
chr14-21103346-21104733,HNRNPC
chr14-21106276-21107185,HNRNPC
chr14-21191595-21192730,HNRNPC
chr14-21229186-21230152,HNRNPC
chr14-21268831-21270327,HNRNPC
chr14-21308095-21309192,HNRNPC
chr14-21319430-21320378,HNRNPC
chr14-21352154-21352862,HNRNPC
chr14-21383068-21384874,HNRNPC
chr14-21436572-21437759,HNRNPC
chr14-21455000-21456741,HNRNPC
chr14-21476268-21477706,HNRNPC
chr14-21510543-21511823,HNRNPC
chr14-21525070-21526607,HNRNPC
chr14-21068465-21071829,HNRNPC
chr14-20970684-20971940,HNRNPC
chr14-20873393-20874313,SUPT16H
chr14-20988737-20990513,SUPT16H
chr14-21014540-21015593,SUPT16H
