peak,gene
chr9-114988816-114990298,TNFSF8
chr9-114995480-114996315,TNFSF8
chr9-115013680-115014296,TNFSF8
chr9-114556919-114557510,TNFSF8
chr9-117703255-117704676,TLR4
chr9-117717741-117718457,TLR4
chr9-117725198-117725978,TLR4
chr9-117782612-117784201,TLR4
chr9-117825703-117826386,TLR4
chr9-120579496-120580458,CDK5RAP2
chr9-120583777-120584384,CDK5RAP2
chr9-120692492-120693545,CDK5RAP2
chr9-120710265-120710563,CDK5RAP2
chr9-120713330-120715180,CDK5RAP2
chr9-120734994-120735862,CDK5RAP2
chr9-120792670-120794407,CDK5RAP2
chr9-120842403-120843522,CDK5RAP2
chr9-120846283-120846963,CDK5RAP2
chr9-120868074-120869433,CDK5RAP2
chr9-120875774-120877708,CDK5RAP2
chr9-120890386-120890989,CDK5RAP2
chr9-120891296-120891941,CDK5RAP2
chr9-120892145-120893069,CDK5RAP2
chr9-120903629-120904505,CDK5RAP2
chr9-120915923-120916386,CDK5RAP2
chr9-120925661-120926831,CDK5RAP2
chr9-120928361-120929352,CDK5RAP2
chr9-120931228-120931904,CDK5RAP2
chr9-120935348-120936825,CDK5RAP2
chr9-120944246-120944866,CDK5RAP2
chr9-121071504-121072498,CDK5RAP2
chr9-121074218-121075680,CDK5RAP2
chr9-120579496-120580458,MEGF9
chr9-120583777-120584384,MEGF9
chr9-120692492-120693545,MEGF9
chr9-120710265-120710563,MEGF9
chr9-120713330-120715180,MEGF9
chr9-120734994-120735862,MEGF9
chr9-120792670-120794407,MEGF9
chr9-120842403-120843522,MEGF9
chr9-120846283-120846963,MEGF9
chr9-120868074-120869433,MEGF9
chr9-120875774-120877708,MEGF9
chr9-120890386-120890989,MEGF9
chr9-120891296-120891941,MEGF9
chr9-120892145-120893069,MEGF9
chr9-120903629-120904505,MEGF9
chr9-120915923-120916386,MEGF9
chr9-120925661-120926831,MEGF9
chr9-120928361-120929352,MEGF9
chr9-120931228-120931904,MEGF9
chr9-120935348-120936825,MEGF9
chr9-120944246-120944866,MEGF9
chr9-121071504-121072498,MEGF9
chr9-121074218-121075680,MEGF9
chr9-121121170-121122129,MEGF9
chr9-121132566-121133672,MEGF9
chr9-121200476-121202420,MEGF9
chr9-121207212-121207959,MEGF9
chr9-121213013-121213528,MEGF9
chr9-120579496-120580458,FBXW2
chr9-120583777-120584384,FBXW2
chr9-120692492-120693545,FBXW2
chr9-120710265-120710563,FBXW2
chr9-120713330-120715180,FBXW2
chr9-120734994-120735862,FBXW2
chr9-120792670-120794407,FBXW2
chr9-120842403-120843522,FBXW2
chr9-120846283-120846963,FBXW2
chr9-120868074-120869433,FBXW2
chr9-120875774-120877708,FBXW2
chr9-120890386-120890989,FBXW2
chr9-120891296-120891941,FBXW2
chr9-120892145-120893069,FBXW2
chr9-120903629-120904505,FBXW2
chr9-120915923-120916386,FBXW2
chr9-120925661-120926831,FBXW2
chr9-120928361-120929352,FBXW2
chr9-120931228-120931904,FBXW2
chr9-120935348-120936825,FBXW2
chr9-120944246-120944866,FBXW2
chr9-121071504-121072498,FBXW2
chr9-121074218-121075680,FBXW2
chr9-121121170-121122129,FBXW2
chr9-121132566-121133672,FBXW2
chr9-121200476-121202420,FBXW2
chr9-121207212-121207959,FBXW2
chr9-121213013-121213528,FBXW2
chr9-121249181-121249977,FBXW2
chr9-121267741-121269287,FBXW2
chr9-120579496-120580458,PSMD5
chr9-120583777-120584384,PSMD5
chr9-120692492-120693545,PSMD5
chr9-120710265-120710563,PSMD5
chr9-120713330-120715180,PSMD5
chr9-120734994-120735862,PSMD5
chr9-120792670-120794407,PSMD5
chr9-120842403-120843522,PSMD5
chr9-120846283-120846963,PSMD5
chr9-120868074-120869433,PSMD5
chr9-120875774-120877708,PSMD5
chr9-120890386-120890989,PSMD5
chr9-120891296-120891941,PSMD5
chr9-120892145-120893069,PSMD5
chr9-120903629-120904505,PSMD5
chr9-120915923-120916386,PSMD5
chr9-120925661-120926831,PSMD5
chr9-120928361-120929352,PSMD5
chr9-120931228-120931904,PSMD5
chr9-120935348-120936825,PSMD5
chr9-120944246-120944866,PSMD5
chr9-121071504-121072498,PSMD5
chr9-121074218-121075680,PSMD5
chr9-121121170-121122129,PSMD5
chr9-121132566-121133672,PSMD5
chr9-121200476-121202420,PSMD5
chr9-121207212-121207959,PSMD5
chr9-121213013-121213528,PSMD5
chr9-121249181-121249977,PSMD5
chr9-121267741-121269287,PSMD5
chr9-121298800-121300015,PSMD5
chr9-121319789-121320434,PSMD5
chr9-120579496-120580458,PHF19
chr9-120583777-120584384,PHF19
chr9-120692492-120693545,PHF19
chr9-120710265-120710563,PHF19
chr9-120713330-120715180,PHF19
chr9-120734994-120735862,PHF19
chr9-120792670-120794407,PHF19
chr9-120842403-120843522,PHF19
chr9-120846283-120846963,PHF19
chr9-120868074-120869433,PHF19
chr9-120875774-120877708,PHF19
chr9-120890386-120890989,PHF19
chr9-120891296-120891941,PHF19
chr9-120892145-120893069,PHF19
chr9-120903629-120904505,PHF19
chr9-120915923-120916386,PHF19
chr9-120925661-120926831,PHF19
chr9-120928361-120929352,PHF19
chr9-120931228-120931904,PHF19
chr9-120935348-120936825,PHF19
chr9-120944246-120944866,PHF19
chr9-121071504-121072498,PHF19
chr9-121074218-121075680,PHF19
chr9-121121170-121122129,PHF19
chr9-121132566-121133672,PHF19
chr9-121200476-121202420,PHF19
chr9-121207212-121207959,PHF19
chr9-121213013-121213528,PHF19
chr9-121249181-121249977,PHF19
chr9-121267741-121269287,PHF19
chr9-121298800-121300015,PHF19
chr9-121319789-121320434,PHF19
chr9-121353243-121354160,PHF19
chr9-121369378-121370737,PHF19
chr9-120579496-120580458,TRAF1
chr9-120583777-120584384,TRAF1
chr9-120692492-120693545,TRAF1
chr9-120710265-120710563,TRAF1
chr9-120713330-120715180,TRAF1
chr9-120734994-120735862,TRAF1
chr9-120792670-120794407,TRAF1
chr9-120842403-120843522,TRAF1
chr9-120846283-120846963,TRAF1
chr9-120868074-120869433,TRAF1
chr9-120875774-120877708,TRAF1
chr9-120890386-120890989,TRAF1
chr9-120891296-120891941,TRAF1
chr9-120892145-120893069,TRAF1
chr9-120903629-120904505,TRAF1
chr9-120915923-120916386,TRAF1
chr9-120925661-120926831,TRAF1
chr9-120928361-120929352,TRAF1
chr9-120931228-120931904,TRAF1
chr9-120935348-120936825,TRAF1
chr9-120944246-120944866,TRAF1
chr9-121071504-121072498,TRAF1
chr9-121074218-121075680,TRAF1
chr9-121121170-121122129,TRAF1
chr9-121132566-121133672,TRAF1
chr9-121200476-121202420,TRAF1
chr9-121207212-121207959,TRAF1
chr9-121213013-121213528,TRAF1
chr9-121249181-121249977,TRAF1
chr9-121267741-121269287,TRAF1
chr9-121298800-121300015,TRAF1
chr9-121319789-121320434,TRAF1
chr9-121353243-121354160,TRAF1
chr9-121369378-121370737,TRAF1
chr9-120579496-120580458,CNTRL
chr9-120583777-120584384,CNTRL
chr9-120692492-120693545,CNTRL
chr9-120710265-120710563,CNTRL
chr9-120713330-120715180,CNTRL
chr9-120734994-120735862,CNTRL
chr9-120792670-120794407,CNTRL
chr9-120842403-120843522,CNTRL
chr9-120846283-120846963,CNTRL
chr9-120868074-120869433,CNTRL
chr9-120875774-120877708,CNTRL
chr9-120890386-120890989,CNTRL
chr9-120891296-120891941,CNTRL
chr9-120892145-120893069,CNTRL
chr9-120903629-120904505,CNTRL
chr9-120915923-120916386,CNTRL
chr9-120925661-120926831,CNTRL
chr9-120928361-120929352,CNTRL
chr9-120931228-120931904,CNTRL
chr9-120935348-120936825,CNTRL
chr9-120944246-120944866,CNTRL
chr9-121071504-121072498,CNTRL
chr9-121074218-121075680,CNTRL
chr9-121121170-121122129,CNTRL
chr9-121132566-121133672,CNTRL
chr9-121200476-121202420,CNTRL
chr9-121207212-121207959,CNTRL
chr9-121213013-121213528,CNTRL
chr9-121249181-121249977,CNTRL
chr9-121267741-121269287,CNTRL
chr9-121298800-121300015,CNTRL
chr9-121319789-121320434,CNTRL
chr9-121353243-121354160,CNTRL
chr9-121369378-121370737,CNTRL
chr9-121485226-121486435,CNTRL
chr9-121498947-121500050,CNTRL
chr9-120692492-120693545,RAB14
chr9-120710265-120710563,RAB14
chr9-120713330-120715180,RAB14
chr9-120734994-120735862,RAB14
chr9-120792670-120794407,RAB14
chr9-120842403-120843522,RAB14
chr9-120846283-120846963,RAB14
chr9-120868074-120869433,RAB14
chr9-120875774-120877708,RAB14
chr9-120890386-120890989,RAB14
chr9-120891296-120891941,RAB14
chr9-120892145-120893069,RAB14
chr9-120903629-120904505,RAB14
chr9-120915923-120916386,RAB14
chr9-120925661-120926831,RAB14
chr9-120928361-120929352,RAB14
chr9-120931228-120931904,RAB14
chr9-120935348-120936825,RAB14
chr9-120944246-120944866,RAB14
chr9-121071504-121072498,RAB14
chr9-121074218-121075680,RAB14
chr9-121121170-121122129,RAB14
chr9-121132566-121133672,RAB14
chr9-121200476-121202420,RAB14
chr9-121207212-121207959,RAB14
chr9-121213013-121213528,RAB14
chr9-121249181-121249977,RAB14
chr9-121267741-121269287,RAB14
chr9-121298800-121300015,RAB14
chr9-121319789-121320434,RAB14
chr9-121353243-121354160,RAB14
chr9-121369378-121370737,RAB14
chr9-121485226-121486435,RAB14
chr9-121498947-121500050,RAB14
chr9-121698684-121700378,RAB14
chr9-120710265-120710563,GSN
chr9-120713330-120715180,GSN
chr9-120734994-120735862,GSN
chr9-120792670-120794407,GSN
chr9-120842403-120843522,GSN
chr9-120846283-120846963,GSN
chr9-120868074-120869433,GSN
chr9-120875774-120877708,GSN
chr9-120890386-120890989,GSN
chr9-120891296-120891941,GSN
chr9-120892145-120893069,GSN
chr9-120903629-120904505,GSN
chr9-120915923-120916386,GSN
chr9-120925661-120926831,GSN
chr9-120928361-120929352,GSN
chr9-120931228-120931904,GSN
chr9-120935348-120936825,GSN
chr9-120944246-120944866,GSN
chr9-121071504-121072498,GSN
chr9-121074218-121075680,GSN
chr9-121121170-121122129,GSN
chr9-121132566-121133672,GSN
chr9-121200476-121202420,GSN
chr9-121207212-121207959,GSN
chr9-121213013-121213528,GSN
chr9-121249181-121249977,GSN
chr9-121267741-121269287,GSN
chr9-121298800-121300015,GSN
chr9-121319789-121320434,GSN
chr9-121353243-121354160,GSN
chr9-121369378-121370737,GSN
chr9-121485226-121486435,GSN
chr9-121498947-121500050,GSN
chr9-121698684-121700378,GSN
chr9-120842403-120843522,STOM
chr9-120846283-120846963,STOM
chr9-120868074-120869433,STOM
chr9-120875774-120877708,STOM
chr9-120890386-120890989,STOM
chr9-120891296-120891941,STOM
chr9-120892145-120893069,STOM
chr9-120903629-120904505,STOM
chr9-120915923-120916386,STOM
chr9-120925661-120926831,STOM
chr9-120928361-120929352,STOM
chr9-120931228-120931904,STOM
chr9-120935348-120936825,STOM
chr9-120944246-120944866,STOM
chr9-121071504-121072498,STOM
chr9-121074218-121075680,STOM
chr9-121121170-121122129,STOM
chr9-121132566-121133672,STOM
chr9-121200476-121202420,STOM
chr9-121207212-121207959,STOM
chr9-121213013-121213528,STOM
chr9-121249181-121249977,STOM
chr9-121267741-121269287,STOM
chr9-121298800-121300015,STOM
chr9-121319789-121320434,STOM
chr9-121353243-121354160,STOM
chr9-121369378-121370737,STOM
chr9-121485226-121486435,STOM
chr9-121498947-121500050,STOM
chr9-121698684-121700378,STOM
chr9-122263958-122265746,NDUFA8
chr9-122370321-122371529,NDUFA8
chr9-122405475-122406817,NDUFA8
chr9-122463718-122465329,NDUFA8
chr9-121698684-121700378,NDUFA8
chr9-122092255-122093766,NDUFA8
chr9-122158880-122160119,NDUFA8
chr9-122263958-122265746,RBM18
chr9-122370321-122371529,RBM18
chr9-122405475-122406817,RBM18
chr9-122463718-122465329,RBM18
chr9-122092255-122093766,RBM18
chr9-122158880-122160119,RBM18
chr9-122263958-122265746,MRRF
chr9-122370321-122371529,MRRF
chr9-122405475-122406817,MRRF
chr9-122463718-122465329,MRRF
chr9-122809888-122810646,MRRF
chr9-122827397-122828874,MRRF
chr9-122092255-122093766,MRRF
chr9-122158880-122160119,MRRF
chr9-122370321-122371529,PDCL
chr9-122405475-122406817,PDCL
chr9-122463718-122465329,PDCL
chr9-122809888-122810646,PDCL
chr9-122827397-122828874,PDCL
chr9-122846194-122846970,PDCL
chr9-122900857-122901120,PDCL
chr9-122904365-122905826,PDCL
chr9-122930756-122932111,PDCL
chr9-122940343-122941791,PDCL
chr9-123267342-123269228,PDCL
chr9-123304469-123305352,PDCL
chr9-123326540-123327025,PDCL
chr9-122912482-122914116,PDCL
chr9-123322366-123323373,PDCL
chr9-122370321-122371529,RC3H2
chr9-122405475-122406817,RC3H2
chr9-122463718-122465329,RC3H2
chr9-122809888-122810646,RC3H2
chr9-122827397-122828874,RC3H2
chr9-122846194-122846970,RC3H2
chr9-122900857-122901120,RC3H2
chr9-122904365-122905826,RC3H2
chr9-122930756-122932111,RC3H2
chr9-122940343-122941791,RC3H2
chr9-123267342-123269228,RC3H2
chr9-123304469-123305352,RC3H2
chr9-123326540-123327025,RC3H2
chr9-122912482-122914116,RC3H2
chr9-123322366-123323373,RC3H2
chr9-123338630-123340765,RC3H2
chr9-122463718-122465329,RABGAP1
chr9-122809888-122810646,RABGAP1
chr9-122827397-122828874,RABGAP1
chr9-122846194-122846970,RABGAP1
chr9-122900857-122901120,RABGAP1
chr9-122904365-122905826,RABGAP1
chr9-122930756-122932111,RABGAP1
chr9-122940343-122941791,RABGAP1
chr9-123267342-123269228,RABGAP1
chr9-123304469-123305352,RABGAP1
chr9-123326540-123327025,RABGAP1
chr9-122912482-122914116,RABGAP1
chr9-123322366-123323373,RABGAP1
chr9-123338630-123340765,RABGAP1
chr9-122809888-122810646,STRBP
chr9-122827397-122828874,STRBP
chr9-122846194-122846970,STRBP
chr9-122900857-122901120,STRBP
chr9-122904365-122905826,STRBP
chr9-122930756-122932111,STRBP
chr9-122940343-122941791,STRBP
chr9-123267342-123269228,STRBP
chr9-123304469-123305352,STRBP
chr9-123326540-123327025,STRBP
chr9-123637624-123638549,STRBP
chr9-122912482-122914116,STRBP
chr9-123322366-123323373,STRBP
chr9-123338630-123340765,STRBP
chr9-122900857-122901120,DENND1A
chr9-122904365-122905826,DENND1A
chr9-122930756-122932111,DENND1A
chr9-122940343-122941791,DENND1A
chr9-123267342-123269228,DENND1A
chr9-123304469-123305352,DENND1A
chr9-123326540-123327025,DENND1A
chr9-123637624-123638549,DENND1A
chr9-123834787-123836031,DENND1A
chr9-123866498-123867624,DENND1A
chr9-123927608-123928133,DENND1A
chr9-123929044-123930383,DENND1A
chr9-123997549-123998191,DENND1A
chr9-124196896-124197928,DENND1A
chr9-124202072-124203181,DENND1A
chr9-124216490-124217645,DENND1A
chr9-124218436-124219052,DENND1A
chr9-124238566-124239794,DENND1A
chr9-124257620-124258798,DENND1A
chr9-124260972-124261505,DENND1A
chr9-124285900-124286914,DENND1A
chr9-124414789-124415774,DENND1A
chr9-122912482-122914116,DENND1A
chr9-123322366-123323373,DENND1A
chr9-124223075-124223756,DENND1A
chr9-123338630-123340765,DENND1A
chr9-123834787-123836031,NEK6
chr9-123866498-123867624,NEK6
chr9-123927608-123928133,NEK6
chr9-123929044-123930383,NEK6
chr9-123997549-123998191,NEK6
chr9-124196896-124197928,NEK6
chr9-124202072-124203181,NEK6
chr9-124216490-124217645,NEK6
chr9-124218436-124219052,NEK6
chr9-124238566-124239794,NEK6
chr9-124257620-124258798,NEK6
chr9-124260972-124261505,NEK6
chr9-124285900-124286914,NEK6
chr9-124414789-124415774,NEK6
chr9-124657969-124659652,NEK6
chr9-124711620-124712319,NEK6
chr9-124769749-124771807,NEK6
chr9-124774449-124774660,NEK6
chr9-124776914-124777762,NEK6
chr9-124800089-124801139,NEK6
chr9-124852696-124853718,NEK6
chr9-124223075-124223756,NEK6
chr9-123866498-123867624,PSMB7
chr9-123927608-123928133,PSMB7
chr9-123929044-123930383,PSMB7
chr9-123997549-123998191,PSMB7
chr9-124196896-124197928,PSMB7
chr9-124202072-124203181,PSMB7
chr9-124216490-124217645,PSMB7
chr9-124218436-124219052,PSMB7
chr9-124238566-124239794,PSMB7
chr9-124257620-124258798,PSMB7
chr9-124260972-124261505,PSMB7
chr9-124285900-124286914,PSMB7
chr9-124414789-124415774,PSMB7
chr9-124657969-124659652,PSMB7
chr9-124711620-124712319,PSMB7
chr9-124769749-124771807,PSMB7
chr9-124774449-124774660,PSMB7
chr9-124776914-124777762,PSMB7
chr9-124800089-124801139,PSMB7
chr9-124852696-124853718,PSMB7
chr9-124868380-124870505,PSMB7
chr9-124223075-124223756,PSMB7
chr9-124861138-124862642,PSMB7
chr9-124894473-124895417,PSMB7
chr9-124196896-124197928,NR6A1
chr9-124202072-124203181,NR6A1
chr9-124216490-124217645,NR6A1
chr9-124218436-124219052,NR6A1
chr9-124238566-124239794,NR6A1
chr9-124257620-124258798,NR6A1
chr9-124260972-124261505,NR6A1
chr9-124285900-124286914,NR6A1
chr9-124414789-124415774,NR6A1
chr9-124657969-124659652,NR6A1
chr9-124711620-124712319,NR6A1
chr9-124769749-124771807,NR6A1
chr9-124774449-124774660,NR6A1
chr9-124776914-124777762,NR6A1
chr9-124800089-124801139,NR6A1
chr9-124852696-124853718,NR6A1
chr9-124868380-124870505,NR6A1
chr9-124940216-124942163,NR6A1
chr9-124965273-124966350,NR6A1
chr9-125125691-125126707,NR6A1
chr9-125142565-125143913,NR6A1
chr9-125194529-125195425,NR6A1
chr9-125199952-125201077,NR6A1
chr9-125240534-125242165,NR6A1
chr9-125258959-125259468,NR6A1
chr9-125261145-125262549,NR6A1
chr9-124223075-124223756,NR6A1
chr9-124861138-124862642,NR6A1
chr9-124894473-124895417,NR6A1
chr9-125188964-125190255,NR6A1
chr9-124414789-124415774,RPL35
chr9-124657969-124659652,RPL35
chr9-124711620-124712319,RPL35
chr9-124769749-124771807,RPL35
chr9-124774449-124774660,RPL35
chr9-124776914-124777762,RPL35
chr9-124800089-124801139,RPL35
chr9-124852696-124853718,RPL35
chr9-124868380-124870505,RPL35
chr9-124940216-124942163,RPL35
chr9-124965273-124966350,RPL35
chr9-125125691-125126707,RPL35
chr9-125142565-125143913,RPL35
chr9-125194529-125195425,RPL35
chr9-125199952-125201077,RPL35
chr9-125240534-125242165,RPL35
chr9-125258959-125259468,RPL35
chr9-125261145-125262549,RPL35
chr9-124861138-124862642,RPL35
chr9-124894473-124895417,RPL35
chr9-125188964-125190255,RPL35
chr9-124414789-124415774,ARPC5L
chr9-124657969-124659652,ARPC5L
chr9-124711620-124712319,ARPC5L
chr9-124769749-124771807,ARPC5L
chr9-124774449-124774660,ARPC5L
chr9-124776914-124777762,ARPC5L
chr9-124800089-124801139,ARPC5L
chr9-124852696-124853718,ARPC5L
chr9-124868380-124870505,ARPC5L
chr9-124940216-124942163,ARPC5L
chr9-124965273-124966350,ARPC5L
chr9-125125691-125126707,ARPC5L
chr9-125142565-125143913,ARPC5L
chr9-125194529-125195425,ARPC5L
chr9-125199952-125201077,ARPC5L
chr9-125240534-125242165,ARPC5L
chr9-125258959-125259468,ARPC5L
chr9-125261145-125262549,ARPC5L
chr9-124861138-124862642,ARPC5L
chr9-124894473-124895417,ARPC5L
chr9-125188964-125190255,ARPC5L
chr9-124414789-124415774,GOLGA1
chr9-124657969-124659652,GOLGA1
chr9-124711620-124712319,GOLGA1
chr9-124769749-124771807,GOLGA1
chr9-124774449-124774660,GOLGA1
chr9-124776914-124777762,GOLGA1
chr9-124800089-124801139,GOLGA1
chr9-124852696-124853718,GOLGA1
chr9-124868380-124870505,GOLGA1
chr9-124940216-124942163,GOLGA1
chr9-124965273-124966350,GOLGA1
chr9-125125691-125126707,GOLGA1
chr9-125142565-125143913,GOLGA1
chr9-125194529-125195425,GOLGA1
chr9-125199952-125201077,GOLGA1
chr9-125240534-125242165,GOLGA1
chr9-125258959-125259468,GOLGA1
chr9-125261145-125262549,GOLGA1
chr9-125407661-125408806,GOLGA1
chr9-124861138-124862642,GOLGA1
chr9-124894473-124895417,GOLGA1
chr9-125188964-125190255,GOLGA1
chr9-124657969-124659652,SCAI
chr9-124711620-124712319,SCAI
chr9-124769749-124771807,SCAI
chr9-124774449-124774660,SCAI
chr9-124776914-124777762,SCAI
chr9-124800089-124801139,SCAI
chr9-124852696-124853718,SCAI
chr9-124868380-124870505,SCAI
chr9-124940216-124942163,SCAI
chr9-124965273-124966350,SCAI
chr9-125125691-125126707,SCAI
chr9-125142565-125143913,SCAI
chr9-125194529-125195425,SCAI
chr9-125199952-125201077,SCAI
chr9-125240534-125242165,SCAI
chr9-125258959-125259468,SCAI
chr9-125261145-125262549,SCAI
chr9-125407661-125408806,SCAI
chr9-125521526-125522676,SCAI
chr9-125529794-125531136,SCAI
chr9-124861138-124862642,SCAI
chr9-124894473-124895417,SCAI
chr9-125188964-125190255,SCAI
chr9-125632099-125633241,SCAI
chr9-124657969-124659652,PPP6C
chr9-124711620-124712319,PPP6C
chr9-124769749-124771807,PPP6C
chr9-124774449-124774660,PPP6C
chr9-124776914-124777762,PPP6C
chr9-124800089-124801139,PPP6C
chr9-124852696-124853718,PPP6C
chr9-124868380-124870505,PPP6C
chr9-124940216-124942163,PPP6C
chr9-124965273-124966350,PPP6C
chr9-125125691-125126707,PPP6C
chr9-125142565-125143913,PPP6C
chr9-125194529-125195425,PPP6C
chr9-125199952-125201077,PPP6C
chr9-125240534-125242165,PPP6C
chr9-125258959-125259468,PPP6C
