peak,gene
chr17-5096728-5097866,SCIMP
chr17-5191224-5192316,SCIMP
chr17-5196663-5197272,SCIMP
chr17-5220702-5221646,SCIMP
chr17-5226956-5227801,SCIMP
chr17-5232440-5233302,SCIMP
chr17-5234491-5235402,SCIMP
chr17-5237422-5237988,SCIMP
chr17-5248764-5249960,SCIMP
chr17-5281437-5283009,SCIMP
chr17-5418358-5420521,SCIMP
chr17-5467893-5469331,SCIMP
chr17-5485521-5487148,SCIMP
chr17-5499727-5501414,SCIMP
chr17-5583622-5585171,SCIMP
chr17-5587457-5587717,SCIMP
chr17-4832696-4834462,SCIMP
chr17-4947197-4950344,SCIMP
chr17-4996886-4998894,SCIMP
chr17-5438400-5439770,SCIMP
chr17-5110818-5112306,SCIMP
chr17-5241867-5243317,SCIMP
chr17-4789161-4790752,RABEP1
chr17-4795552-4796498,RABEP1
chr17-4806536-4807992,RABEP1
chr17-4842981-4843919,RABEP1
chr17-4844859-4845592,RABEP1
chr17-4888895-4889357,RABEP1
chr17-4899115-4899887,RABEP1
chr17-4900522-4901278,RABEP1
chr17-4901557-4902070,RABEP1
chr17-4903037-4903802,RABEP1
chr17-4908340-4909451,RABEP1
chr17-4920155-4920845,RABEP1
chr17-4939313-4940964,RABEP1
chr17-4966221-4968570,RABEP1
chr17-4986312-4988483,RABEP1
chr17-5016539-5017335,RABEP1
chr17-5030844-5032037,RABEP1
chr17-5048932-5049719,RABEP1
chr17-5077692-5079027,RABEP1
chr17-5096728-5097866,RABEP1
chr17-5191224-5192316,RABEP1
chr17-5196663-5197272,RABEP1
chr17-5220702-5221646,RABEP1
chr17-5226956-5227801,RABEP1
chr17-5232440-5233302,RABEP1
chr17-5234491-5235402,RABEP1
chr17-5237422-5237988,RABEP1
chr17-5248764-5249960,RABEP1
chr17-5281437-5283009,RABEP1
chr17-5418358-5420521,RABEP1
chr17-5467893-5469331,RABEP1
chr17-5485521-5487148,RABEP1
chr17-5499727-5501414,RABEP1
chr17-5583622-5585171,RABEP1
chr17-5587457-5587717,RABEP1
chr17-4832696-4834462,RABEP1
chr17-4947197-4950344,RABEP1
chr17-4996886-4998894,RABEP1
chr17-5438400-5439770,RABEP1
chr17-5110818-5112306,RABEP1
chr17-5241867-5243317,RABEP1
chr17-4888895-4889357,NUP88
chr17-4899115-4899887,NUP88
chr17-4900522-4901278,NUP88
chr17-4901557-4902070,NUP88
chr17-4903037-4903802,NUP88
chr17-4908340-4909451,NUP88
chr17-4920155-4920845,NUP88
chr17-4939313-4940964,NUP88
chr17-4966221-4968570,NUP88
chr17-4986312-4988483,NUP88
chr17-5016539-5017335,NUP88
chr17-5030844-5032037,NUP88
chr17-5048932-5049719,NUP88
chr17-5077692-5079027,NUP88
chr17-5096728-5097866,NUP88
chr17-5191224-5192316,NUP88
chr17-5196663-5197272,NUP88
chr17-5220702-5221646,NUP88
chr17-5226956-5227801,NUP88
chr17-5232440-5233302,NUP88
chr17-5234491-5235402,NUP88
chr17-5237422-5237988,NUP88
chr17-5248764-5249960,NUP88
chr17-5281437-5283009,NUP88
chr17-5418358-5420521,NUP88
chr17-5467893-5469331,NUP88
chr17-5485521-5487148,NUP88
chr17-5499727-5501414,NUP88
chr17-5583622-5585171,NUP88
chr17-5587457-5587717,NUP88
chr17-4947197-4950344,NUP88
chr17-4996886-4998894,NUP88
chr17-5438400-5439770,NUP88
chr17-5110818-5112306,NUP88
chr17-5241867-5243317,NUP88
chr17-4920155-4920845,RPAIN
chr17-4939313-4940964,RPAIN
chr17-4966221-4968570,RPAIN
chr17-4986312-4988483,RPAIN
chr17-5016539-5017335,RPAIN
chr17-5030844-5032037,RPAIN
chr17-5048932-5049719,RPAIN
chr17-5077692-5079027,RPAIN
chr17-5096728-5097866,RPAIN
chr17-5191224-5192316,RPAIN
chr17-5196663-5197272,RPAIN
chr17-5220702-5221646,RPAIN
chr17-5226956-5227801,RPAIN
chr17-5232440-5233302,RPAIN
chr17-5234491-5235402,RPAIN
chr17-5237422-5237988,RPAIN
chr17-5248764-5249960,RPAIN
chr17-5281437-5283009,RPAIN
chr17-5418358-5420521,RPAIN
chr17-5467893-5469331,RPAIN
chr17-5485521-5487148,RPAIN
chr17-5499727-5501414,RPAIN
chr17-5583622-5585171,RPAIN
chr17-5587457-5587717,RPAIN
chr17-4947197-4950344,RPAIN
chr17-4996886-4998894,RPAIN
chr17-5438400-5439770,RPAIN
chr17-5110818-5112306,RPAIN
chr17-5241867-5243317,RPAIN
chr17-4939313-4940964,C1QBP
chr17-4966221-4968570,C1QBP
chr17-4986312-4988483,C1QBP
chr17-5016539-5017335,C1QBP
chr17-5030844-5032037,C1QBP
chr17-5048932-5049719,C1QBP
chr17-5077692-5079027,C1QBP
chr17-5096728-5097866,C1QBP
chr17-5191224-5192316,C1QBP
chr17-5196663-5197272,C1QBP
chr17-5220702-5221646,C1QBP
chr17-5226956-5227801,C1QBP
chr17-5232440-5233302,C1QBP
chr17-5234491-5235402,C1QBP
chr17-5237422-5237988,C1QBP
chr17-5248764-5249960,C1QBP
chr17-5281437-5283009,C1QBP
chr17-5418358-5420521,C1QBP
chr17-5467893-5469331,C1QBP
chr17-5485521-5487148,C1QBP
chr17-5499727-5501414,C1QBP
chr17-5583622-5585171,C1QBP
chr17-5587457-5587717,C1QBP
chr17-4947197-4950344,C1QBP
chr17-4996886-4998894,C1QBP
chr17-5438400-5439770,C1QBP
chr17-5110818-5112306,C1QBP
chr17-5241867-5243317,C1QBP
chr17-4939313-4940964,DHX33
chr17-4966221-4968570,DHX33
chr17-4986312-4988483,DHX33
chr17-5016539-5017335,DHX33
chr17-5030844-5032037,DHX33
chr17-5048932-5049719,DHX33
chr17-5077692-5079027,DHX33
chr17-5096728-5097866,DHX33
chr17-5191224-5192316,DHX33
chr17-5196663-5197272,DHX33
chr17-5220702-5221646,DHX33
chr17-5226956-5227801,DHX33
chr17-5232440-5233302,DHX33
chr17-5234491-5235402,DHX33
chr17-5237422-5237988,DHX33
chr17-5248764-5249960,DHX33
chr17-5281437-5283009,DHX33
chr17-5418358-5420521,DHX33
chr17-5467893-5469331,DHX33
chr17-5485521-5487148,DHX33
chr17-5499727-5501414,DHX33
chr17-5583622-5585171,DHX33
chr17-5587457-5587717,DHX33
chr17-4947197-4950344,DHX33
chr17-4996886-4998894,DHX33
chr17-5438400-5439770,DHX33
chr17-5110818-5112306,DHX33
chr17-5241867-5243317,DHX33
chr17-4986312-4988483,DERL2
chr17-5016539-5017335,DERL2
chr17-5030844-5032037,DERL2
chr17-5048932-5049719,DERL2
chr17-5077692-5079027,DERL2
chr17-5096728-5097866,DERL2
chr17-5191224-5192316,DERL2
chr17-5196663-5197272,DERL2
chr17-5220702-5221646,DERL2
chr17-5226956-5227801,DERL2
chr17-5232440-5233302,DERL2
chr17-5234491-5235402,DERL2
chr17-5237422-5237988,DERL2
chr17-5248764-5249960,DERL2
chr17-5281437-5283009,DERL2
chr17-5418358-5420521,DERL2
chr17-5467893-5469331,DERL2
chr17-5485521-5487148,DERL2
chr17-5499727-5501414,DERL2
chr17-5583622-5585171,DERL2
chr17-5587457-5587717,DERL2
chr17-4996886-4998894,DERL2
chr17-5438400-5439770,DERL2
chr17-5110818-5112306,DERL2
chr17-5241867-5243317,DERL2
chr17-4986312-4988483,MIS12
chr17-5016539-5017335,MIS12
chr17-5030844-5032037,MIS12
chr17-5048932-5049719,MIS12
chr17-5077692-5079027,MIS12
chr17-5096728-5097866,MIS12
chr17-5191224-5192316,MIS12
chr17-5196663-5197272,MIS12
chr17-5220702-5221646,MIS12
chr17-5226956-5227801,MIS12
chr17-5232440-5233302,MIS12
chr17-5234491-5235402,MIS12
chr17-5237422-5237988,MIS12
chr17-5248764-5249960,MIS12
chr17-5281437-5283009,MIS12
chr17-5418358-5420521,MIS12
chr17-5467893-5469331,MIS12
chr17-5485521-5487148,MIS12
chr17-5499727-5501414,MIS12
chr17-5583622-5585171,MIS12
chr17-5587457-5587717,MIS12
chr17-4996886-4998894,MIS12
chr17-5438400-5439770,MIS12
chr17-5110818-5112306,MIS12
chr17-5241867-5243317,MIS12
chr17-5016539-5017335,NLRP1
chr17-5030844-5032037,NLRP1
chr17-5048932-5049719,NLRP1
chr17-5077692-5079027,NLRP1
chr17-5096728-5097866,NLRP1
chr17-5191224-5192316,NLRP1
chr17-5196663-5197272,NLRP1
chr17-5220702-5221646,NLRP1
chr17-5226956-5227801,NLRP1
chr17-5232440-5233302,NLRP1
chr17-5234491-5235402,NLRP1
chr17-5237422-5237988,NLRP1
chr17-5248764-5249960,NLRP1
chr17-5281437-5283009,NLRP1
chr17-5418358-5420521,NLRP1
chr17-5467893-5469331,NLRP1
chr17-5485521-5487148,NLRP1
chr17-5499727-5501414,NLRP1
chr17-5583622-5585171,NLRP1
chr17-5587457-5587717,NLRP1
chr17-5438400-5439770,NLRP1
chr17-5110818-5112306,NLRP1
chr17-5241867-5243317,NLRP1
chr17-6427175-6427852,KIAA0753
chr17-6443365-6444715,KIAA0753
chr17-6639505-6641621,KIAA0753
chr17-6656979-6657519,KIAA0753
chr17-6660072-6661250,KIAA0753
chr17-6752218-6753362,KIAA0753
chr17-6755330-6756342,KIAA0753
chr17-7004574-7005298,KIAA0753
chr17-7014134-7015633,KIAA0753
chr17-7021815-7022533,KIAA0753
chr17-7023003-7024130,KIAA0753
chr17-7029497-7030076,KIAA0753
chr17-7035014-7036788,KIAA0753
chr17-7041986-7044066,KIAA0753
chr17-7045845-7047225,KIAA0753
chr17-7051894-7052417,KIAA0753
chr17-7114672-7115510,KIAA0753
chr17-7120524-7121683,KIAA0753
chr17-7130694-7131723,KIAA0753
chr17-7131910-7132335,KIAA0753
chr17-7132545-7133807,KIAA0753
chr17-6454362-6455801,KIAA0753
chr17-6650616-6652390,KIAA0753
chr17-6830873-6832245,KIAA0753
chr17-7012155-7013634,KIAA0753
chr17-7093866-7094896,KIAA0753
chr17-6427175-6427852,TXNDC17
chr17-6443365-6444715,TXNDC17
chr17-6639505-6641621,TXNDC17
chr17-6656979-6657519,TXNDC17
chr17-6660072-6661250,TXNDC17
chr17-6752218-6753362,TXNDC17
chr17-6755330-6756342,TXNDC17
chr17-7004574-7005298,TXNDC17
chr17-7014134-7015633,TXNDC17
chr17-7021815-7022533,TXNDC17
chr17-7023003-7024130,TXNDC17
chr17-7029497-7030076,TXNDC17
chr17-7035014-7036788,TXNDC17
chr17-7041986-7044066,TXNDC17
chr17-7045845-7047225,TXNDC17
chr17-7051894-7052417,TXNDC17
chr17-7114672-7115510,TXNDC17
chr17-7120524-7121683,TXNDC17
chr17-7130694-7131723,TXNDC17
chr17-7131910-7132335,TXNDC17
chr17-7132545-7133807,TXNDC17
chr17-6454362-6455801,TXNDC17
chr17-6650616-6652390,TXNDC17
chr17-6830873-6832245,TXNDC17
chr17-7012155-7013634,TXNDC17
chr17-7093866-7094896,TXNDC17
chr17-6427175-6427852,MED31
chr17-6443365-6444715,MED31
chr17-6639505-6641621,MED31
chr17-6656979-6657519,MED31
chr17-6660072-6661250,MED31
chr17-6752218-6753362,MED31
chr17-6755330-6756342,MED31
chr17-7004574-7005298,MED31
chr17-7014134-7015633,MED31
chr17-7021815-7022533,MED31
chr17-7023003-7024130,MED31
chr17-7029497-7030076,MED31
chr17-7035014-7036788,MED31
chr17-7041986-7044066,MED31
chr17-7045845-7047225,MED31
chr17-7051894-7052417,MED31
chr17-7114672-7115510,MED31
chr17-7120524-7121683,MED31
chr17-7130694-7131723,MED31
chr17-7131910-7132335,MED31
chr17-7132545-7133807,MED31
chr17-6454362-6455801,MED31
chr17-6650616-6652390,MED31
chr17-6830873-6832245,MED31
chr17-7012155-7013634,MED31
chr17-7093866-7094896,MED31
chr17-6427175-6427852,XAF1
chr17-6443365-6444715,XAF1
chr17-6639505-6641621,XAF1
chr17-6656979-6657519,XAF1
chr17-6660072-6661250,XAF1
chr17-6752218-6753362,XAF1
chr17-6755330-6756342,XAF1
chr17-7004574-7005298,XAF1
chr17-7014134-7015633,XAF1
chr17-7021815-7022533,XAF1
chr17-7023003-7024130,XAF1
chr17-7029497-7030076,XAF1
chr17-7035014-7036788,XAF1
chr17-7041986-7044066,XAF1
chr17-7045845-7047225,XAF1
chr17-7051894-7052417,XAF1
chr17-7114672-7115510,XAF1
chr17-7120524-7121683,XAF1
chr17-7130694-7131723,XAF1
chr17-7131910-7132335,XAF1
chr17-7132545-7133807,XAF1
chr17-7167507-7168196,XAF1
chr17-7173926-7174677,XAF1
chr17-7176951-7177868,XAF1
chr17-7204331-7205591,XAF1
chr17-7213748-7215262,XAF1
chr17-7219638-7220481,XAF1
chr17-7220751-7221193,XAF1
chr17-7233929-7234779,XAF1
chr17-7237693-7238396,XAF1
chr17-7239181-7239940,XAF1
chr17-7240449-7240660,XAF1
chr17-7241858-7243228,XAF1
chr17-7250737-7252882,XAF1
chr17-7260701-7262037,XAF1
chr17-7262227-7263739,XAF1
chr17-6454362-6455801,XAF1
chr17-6650616-6652390,XAF1
chr17-6830873-6832245,XAF1
chr17-7012155-7013634,XAF1
chr17-7093866-7094896,XAF1
chr17-6427175-6427852,ALOX12-AS1
chr17-6443365-6444715,ALOX12-AS1
chr17-6639505-6641621,ALOX12-AS1
chr17-6656979-6657519,ALOX12-AS1
chr17-6660072-6661250,ALOX12-AS1
chr17-6752218-6753362,ALOX12-AS1
chr17-6755330-6756342,ALOX12-AS1
chr17-7004574-7005298,ALOX12-AS1
chr17-7014134-7015633,ALOX12-AS1
chr17-7021815-7022533,ALOX12-AS1
chr17-7023003-7024130,ALOX12-AS1
chr17-7029497-7030076,ALOX12-AS1
chr17-7035014-7036788,ALOX12-AS1
chr17-7041986-7044066,ALOX12-AS1
chr17-7045845-7047225,ALOX12-AS1
chr17-7051894-7052417,ALOX12-AS1
chr17-7114672-7115510,ALOX12-AS1
chr17-7120524-7121683,ALOX12-AS1
chr17-7130694-7131723,ALOX12-AS1
chr17-7131910-7132335,ALOX12-AS1
chr17-7132545-7133807,ALOX12-AS1
chr17-7167507-7168196,ALOX12-AS1
chr17-7173926-7174677,ALOX12-AS1
chr17-7176951-7177868,ALOX12-AS1
chr17-7204331-7205591,ALOX12-AS1
chr17-7213748-7215262,ALOX12-AS1
chr17-7219638-7220481,ALOX12-AS1
chr17-7220751-7221193,ALOX12-AS1
chr17-7233929-7234779,ALOX12-AS1
chr17-7237693-7238396,ALOX12-AS1
chr17-7239181-7239940,ALOX12-AS1
chr17-7240449-7240660,ALOX12-AS1
chr17-7241858-7243228,ALOX12-AS1
chr17-7250737-7252882,ALOX12-AS1
chr17-7260701-7262037,ALOX12-AS1
chr17-7262227-7263739,ALOX12-AS1
chr17-7280374-7282548,ALOX12-AS1
