peak,gene
chr12-76155734-76156311,NAP1L1
chr12-76158356-76159248,NAP1L1
chr12-76347851-76349016,NAP1L1
chr12-76558608-76560344,NAP1L1
chr12-76569498-76570537,NAP1L1
chr12-75943823-75944911,OSBPL8
chr12-75963934-75964574,OSBPL8
chr12-75969330-75970115,OSBPL8
chr12-75977523-75978431,OSBPL8
chr12-76019999-76021380,OSBPL8
chr12-76029981-76032540,OSBPL8
chr12-76083590-76085733,OSBPL8
chr12-76155734-76156311,OSBPL8
chr12-76158356-76159248,OSBPL8
chr12-76347851-76349016,OSBPL8
chr12-76558608-76560344,OSBPL8
chr12-76569498-76570537,OSBPL8
chr12-76588302-76589321,OSBPL8
chr12-76763215-76764820,OSBPL8
chr12-76347851-76349016,ZDHHC17
chr12-76558608-76560344,ZDHHC17
chr12-76569498-76570537,ZDHHC17
chr12-76588302-76589321,ZDHHC17
chr12-76763215-76764820,ZDHHC17
chr12-77065057-77066207,ZDHHC17
chr12-79689401-79691354,PPP1R12A
chr12-79927760-79928479,PPP1R12A
chr12-79933861-79935951,PPP1R12A
chr12-81949167-81950220,CCDC59
chr12-82357761-82359084,CCDC59
chr12-82685695-82687915,CCDC59
chr12-81949167-81950220,METTL25
chr12-82357761-82359084,METTL25
chr12-82685695-82687915,METTL25
chr12-82357761-82359084,TMTC2
chr12-82685695-82687915,TMTC2
chr12-88035089-88036158,CEP290
chr12-88141479-88142978,CEP290
chr12-88035089-88036158,TMTC3
chr12-88141479-88142978,TMTC3
chr12-89155870-89156661,DUSP6
chr12-89160464-89160963,DUSP6
chr12-89162468-89163149,DUSP6
chr12-89166253-89167114,DUSP6
chr12-89224850-89225930,DUSP6
chr12-89243698-89245469,DUSP6
chr12-89333392-89334245,DUSP6
chr12-89345765-89347026,DUSP6
chr12-89351411-89353077,DUSP6
chr12-89353293-89354328,DUSP6
chr12-89397896-89398691,DUSP6
chr12-89427343-89428102,DUSP6
chr12-89461195-89462177,DUSP6
chr12-89468476-89469701,DUSP6
chr12-89524171-89526416,DUSP6
chr12-89707612-89710411,DUSP6
chr12-89720885-89722073,DUSP6
chr12-89733442-89734061,DUSP6
chr12-89756093-89757373,DUSP6
chr12-89760738-89761078,DUSP6
chr12-89762376-89762892,DUSP6
chr12-89768730-89769666,DUSP6
chr12-89789623-89790300,DUSP6
chr12-89155870-89156661,POC1B
chr12-89160464-89160963,POC1B
chr12-89162468-89163149,POC1B
chr12-89166253-89167114,POC1B
chr12-89224850-89225930,POC1B
chr12-89243698-89245469,POC1B
chr12-89333392-89334245,POC1B
chr12-89345765-89347026,POC1B
chr12-89351411-89353077,POC1B
chr12-89353293-89354328,POC1B
chr12-89397896-89398691,POC1B
chr12-89427343-89428102,POC1B
chr12-89461195-89462177,POC1B
chr12-89468476-89469701,POC1B
chr12-89524171-89526416,POC1B
chr12-89707612-89710411,POC1B
chr12-89720885-89722073,POC1B
chr12-89733442-89734061,POC1B
chr12-89756093-89757373,POC1B
chr12-89760738-89761078,POC1B
chr12-89762376-89762892,POC1B
chr12-89768730-89769666,POC1B
chr12-89789623-89790300,POC1B
chr12-89856225-89856806,POC1B
chr12-89862625-89864385,POC1B
chr12-89880468-89881173,POC1B
chr12-89926782-89927772,POC1B
chr12-89949541-89950743,POC1B
chr12-89155870-89156661,POC1B-AS1
chr12-89160464-89160963,POC1B-AS1
chr12-89162468-89163149,POC1B-AS1
chr12-89166253-89167114,POC1B-AS1
chr12-89224850-89225930,POC1B-AS1
chr12-89243698-89245469,POC1B-AS1
chr12-89333392-89334245,POC1B-AS1
chr12-89345765-89347026,POC1B-AS1
chr12-89351411-89353077,POC1B-AS1
chr12-89353293-89354328,POC1B-AS1
chr12-89397896-89398691,POC1B-AS1
chr12-89427343-89428102,POC1B-AS1
chr12-89461195-89462177,POC1B-AS1
chr12-89468476-89469701,POC1B-AS1
chr12-89524171-89526416,POC1B-AS1
chr12-89707612-89710411,POC1B-AS1
chr12-89720885-89722073,POC1B-AS1
chr12-89733442-89734061,POC1B-AS1
chr12-89756093-89757373,POC1B-AS1
chr12-89760738-89761078,POC1B-AS1
chr12-89762376-89762892,POC1B-AS1
chr12-89768730-89769666,POC1B-AS1
chr12-89789623-89790300,POC1B-AS1
chr12-89856225-89856806,POC1B-AS1
chr12-89862625-89864385,POC1B-AS1
chr12-89880468-89881173,POC1B-AS1
chr12-89926782-89927772,POC1B-AS1
chr12-89949541-89950743,POC1B-AS1
chr12-89155870-89156661,ATP2B1
chr12-89160464-89160963,ATP2B1
chr12-89162468-89163149,ATP2B1
chr12-89166253-89167114,ATP2B1
chr12-89224850-89225930,ATP2B1
chr12-89243698-89245469,ATP2B1
chr12-89333392-89334245,ATP2B1
chr12-89345765-89347026,ATP2B1
chr12-89351411-89353077,ATP2B1
chr12-89353293-89354328,ATP2B1
chr12-89397896-89398691,ATP2B1
chr12-89427343-89428102,ATP2B1
chr12-89461195-89462177,ATP2B1
chr12-89468476-89469701,ATP2B1
chr12-89524171-89526416,ATP2B1
chr12-89707612-89710411,ATP2B1
chr12-89720885-89722073,ATP2B1
chr12-89733442-89734061,ATP2B1
chr12-89756093-89757373,ATP2B1
chr12-89760738-89761078,ATP2B1
chr12-89762376-89762892,ATP2B1
chr12-89768730-89769666,ATP2B1
chr12-89789623-89790300,ATP2B1
chr12-89856225-89856806,ATP2B1
chr12-89862625-89864385,ATP2B1
chr12-89880468-89881173,ATP2B1
chr12-89926782-89927772,ATP2B1
chr12-89949541-89950743,ATP2B1
chr12-89224850-89225930,ATP2B1-AS1
chr12-89243698-89245469,ATP2B1-AS1
chr12-89333392-89334245,ATP2B1-AS1
chr12-89345765-89347026,ATP2B1-AS1
chr12-89351411-89353077,ATP2B1-AS1
chr12-89353293-89354328,ATP2B1-AS1
chr12-89397896-89398691,ATP2B1-AS1
chr12-89427343-89428102,ATP2B1-AS1
chr12-89461195-89462177,ATP2B1-AS1
chr12-89468476-89469701,ATP2B1-AS1
chr12-89524171-89526416,ATP2B1-AS1
chr12-89707612-89710411,ATP2B1-AS1
chr12-89720885-89722073,ATP2B1-AS1
chr12-89733442-89734061,ATP2B1-AS1
chr12-89756093-89757373,ATP2B1-AS1
chr12-89760738-89761078,ATP2B1-AS1
chr12-89762376-89762892,ATP2B1-AS1
chr12-89768730-89769666,ATP2B1-AS1
chr12-89789623-89790300,ATP2B1-AS1
chr12-89856225-89856806,ATP2B1-AS1
chr12-89862625-89864385,ATP2B1-AS1
chr12-89880468-89881173,ATP2B1-AS1
chr12-89926782-89927772,ATP2B1-AS1
chr12-89949541-89950743,ATP2B1-AS1
chr12-91778089-91779296,LINC01619
chr12-91870695-91872126,LINC01619
chr12-91876735-91877634,LINC01619
chr12-91977983-91979126,LINC01619
chr12-92030038-92031163,LINC01619
chr12-92034774-92035400,LINC01619
chr12-92055807-92056218,LINC01619
chr12-92070840-92071412,LINC01619
chr12-92079921-92080729,LINC01619
chr12-92123469-92124838,LINC01619
chr12-92132290-92132594,LINC01619
chr12-92144041-92146517,LINC01619
chr12-92158601-92159509,LINC01619
chr12-92172098-92173147,LINC01619
chr12-92208071-92209129,LINC01619
chr12-92217468-92219067,LINC01619
chr12-92297293-92298585,LINC01619
chr12-92360394-92360870,LINC01619
chr12-92362766-92364393,LINC01619
chr12-92378693-92379456,LINC01619
chr12-92398341-92399229,LINC01619
chr12-92403702-92404247,LINC01619
chr12-92444541-92446099,LINC01619
chr12-92504553-92506228,LINC01619
chr12-92539086-92540795,LINC01619
chr12-92569873-92570656,LINC01619
chr12-92592811-92594462,LINC01619
chr12-91778089-91779296,BTG1
chr12-91870695-91872126,BTG1
chr12-91876735-91877634,BTG1
chr12-91977983-91979126,BTG1
chr12-92030038-92031163,BTG1
chr12-92034774-92035400,BTG1
chr12-92055807-92056218,BTG1
chr12-92070840-92071412,BTG1
chr12-92079921-92080729,BTG1
chr12-92123469-92124838,BTG1
chr12-92132290-92132594,BTG1
chr12-92144041-92146517,BTG1
chr12-92158601-92159509,BTG1
chr12-92172098-92173147,BTG1
chr12-92208071-92209129,BTG1
chr12-92217468-92219067,BTG1
chr12-92297293-92298585,BTG1
chr12-92360394-92360870,BTG1
chr12-92362766-92364393,BTG1
chr12-92378693-92379456,BTG1
chr12-92398341-92399229,BTG1
chr12-92403702-92404247,BTG1
chr12-92444541-92446099,BTG1
chr12-92504553-92506228,BTG1
chr12-92539086-92540795,BTG1
chr12-92569873-92570656,BTG1
chr12-92592811-92594462,BTG1
chr12-92297293-92298585,EEA1
chr12-92360394-92360870,EEA1
chr12-92362766-92364393,EEA1
chr12-92378693-92379456,EEA1
chr12-92398341-92399229,EEA1
chr12-92403702-92404247,EEA1
chr12-92444541-92446099,EEA1
chr12-92504553-92506228,EEA1
chr12-92539086-92540795,EEA1
chr12-92569873-92570656,EEA1
chr12-92592811-92594462,EEA1
chr12-92928317-92929833,EEA1
chr12-92970774-92971395,EEA1
chr12-92987298-92988564,EEA1
chr12-93097862-93098556,EEA1
chr12-93138896-93139401,EEA1
chr12-93183942-93184948,EEA1
chr12-93243442-93244860,EEA1
chr12-93377421-93378934,EEA1
chr12-92928317-92929833,NUDT4
chr12-92970774-92971395,NUDT4
chr12-92987298-92988564,NUDT4
chr12-93097862-93098556,NUDT4
chr12-93138896-93139401,NUDT4
chr12-93183942-93184948,NUDT4
chr12-93243442-93244860,NUDT4
chr12-93377421-93378934,NUDT4
chr12-93440945-93442566,NUDT4
chr12-93447415-93448226,NUDT4
chr12-93466961-93468076,NUDT4
chr12-93569516-93572201,NUDT4
chr12-93591052-93591896,NUDT4
chr12-93676669-93678085,NUDT4
chr12-93741664-93742966,NUDT4
chr12-93772702-93773658,NUDT4
chr12-93848367-93849213,NUDT4
chr12-93847380-93848120,NUDT4
chr12-92928317-92929833,UBE2N
chr12-92970774-92971395,UBE2N
chr12-92987298-92988564,UBE2N
chr12-93097862-93098556,UBE2N
chr12-93138896-93139401,UBE2N
chr12-93183942-93184948,UBE2N
chr12-93243442-93244860,UBE2N
chr12-93377421-93378934,UBE2N
chr12-93440945-93442566,UBE2N
chr12-93447415-93448226,UBE2N
chr12-93466961-93468076,UBE2N
chr12-93569516-93572201,UBE2N
chr12-93591052-93591896,UBE2N
chr12-93676669-93678085,UBE2N
chr12-93741664-93742966,UBE2N
chr12-93772702-93773658,UBE2N
chr12-93848367-93849213,UBE2N
chr12-93847380-93848120,UBE2N
chr12-92970774-92971395,MRPL42
chr12-92987298-92988564,MRPL42
chr12-93097862-93098556,MRPL42
chr12-93138896-93139401,MRPL42
chr12-93183942-93184948,MRPL42
chr12-93243442-93244860,MRPL42
chr12-93377421-93378934,MRPL42
chr12-93440945-93442566,MRPL42
chr12-93447415-93448226,MRPL42
chr12-93466961-93468076,MRPL42
chr12-93569516-93572201,MRPL42
chr12-93591052-93591896,MRPL42
chr12-93676669-93678085,MRPL42
chr12-93741664-93742966,MRPL42
chr12-93772702-93773658,MRPL42
chr12-93848367-93849213,MRPL42
chr12-93847380-93848120,MRPL42
chr12-93183942-93184948,CRADD
chr12-93243442-93244860,CRADD
chr12-93377421-93378934,CRADD
chr12-93440945-93442566,CRADD
chr12-93447415-93448226,CRADD
chr12-93466961-93468076,CRADD
chr12-93569516-93572201,CRADD
chr12-93591052-93591896,CRADD
chr12-93676669-93678085,CRADD
chr12-93741664-93742966,CRADD
chr12-93772702-93773658,CRADD
chr12-93848367-93849213,CRADD
chr12-94101213-94102630,CRADD
chr12-94123211-94124335,CRADD
chr12-94147816-94150823,CRADD
chr12-94172813-94173299,CRADD
chr12-94173654-94174915,CRADD
chr12-94239935-94240503,CRADD
chr12-94244219-94245198,CRADD
chr12-94262051-94264170,CRADD
chr12-94207536-94208883,CRADD
chr12-93847380-93848120,CRADD
chr12-93676669-93678085,PLXNC1
chr12-93741664-93742966,PLXNC1
chr12-93772702-93773658,PLXNC1
chr12-93848367-93849213,PLXNC1
chr12-94101213-94102630,PLXNC1
chr12-94123211-94124335,PLXNC1
chr12-94147816-94150823,PLXNC1
chr12-94172813-94173299,PLXNC1
chr12-94173654-94174915,PLXNC1
chr12-94239935-94240503,PLXNC1
chr12-94244219-94245198,PLXNC1
chr12-94262051-94264170,PLXNC1
chr12-94458773-94460601,PLXNC1
chr12-94621203-94622220,PLXNC1
chr12-94640160-94640920,PLXNC1
chr12-94643637-94644941,PLXNC1
chr12-94675629-94676652,PLXNC1
chr12-94207536-94208883,PLXNC1
chr12-94649408-94650774,PLXNC1
chr12-93847380-93848120,PLXNC1
chr12-93848367-93849213,CEP83
chr12-94101213-94102630,CEP83
chr12-94123211-94124335,CEP83
chr12-94147816-94150823,CEP83
chr12-94172813-94173299,CEP83
chr12-94173654-94174915,CEP83
chr12-94239935-94240503,CEP83
chr12-94244219-94245198,CEP83
chr12-94262051-94264170,CEP83
chr12-94458773-94460601,CEP83
chr12-94621203-94622220,CEP83
chr12-94640160-94640920,CEP83
chr12-94643637-94644941,CEP83
chr12-94675629-94676652,CEP83
chr12-94830739-94831799,CEP83
chr12-94207536-94208883,CEP83
chr12-94649408-94650774,CEP83
chr12-93847380-93848120,CEP83
chr12-94458773-94460601,NDUFA12
chr12-94621203-94622220,NDUFA12
chr12-94640160-94640920,NDUFA12
chr12-94643637-94644941,NDUFA12
chr12-94675629-94676652,NDUFA12
chr12-94830739-94831799,NDUFA12
chr12-94987471-94988871,NDUFA12
chr12-95002823-95004393,NDUFA12
chr12-95072553-95073848,NDUFA12
chr12-95216734-95219093,NDUFA12
chr12-95428131-95429005,NDUFA12
chr12-95473037-95474944,NDUFA12
chr12-94649408-94650774,NDUFA12
chr12-94621203-94622220,NR2C1
chr12-94640160-94640920,NR2C1
chr12-94643637-94644941,NR2C1
chr12-94675629-94676652,NR2C1
chr12-94830739-94831799,NR2C1
chr12-94987471-94988871,NR2C1
chr12-95002823-95004393,NR2C1
chr12-95072553-95073848,NR2C1
chr12-95216734-95219093,NR2C1
chr12-95428131-95429005,NR2C1
chr12-95473037-95474944,NR2C1
chr12-95547775-95549309,NR2C1
chr12-94649408-94650774,NR2C1
chr12-94621203-94622220,FGD6
chr12-94640160-94640920,FGD6
chr12-94643637-94644941,FGD6
chr12-94675629-94676652,FGD6
chr12-94830739-94831799,FGD6
chr12-94987471-94988871,FGD6
chr12-95002823-95004393,FGD6
chr12-95072553-95073848,FGD6
chr12-95216734-95219093,FGD6
chr12-95428131-95429005,FGD6
chr12-95473037-95474944,FGD6
chr12-95547775-95549309,FGD6
chr12-94649408-94650774,FGD6
chr12-94830739-94831799,VEZT
chr12-94987471-94988871,VEZT
chr12-95002823-95004393,VEZT
chr12-95072553-95073848,VEZT
chr12-95216734-95219093,VEZT
chr12-95428131-95429005,VEZT
chr12-95473037-95474944,VEZT
chr12-95547775-95549309,VEZT
chr12-95789509-95791453,VEZT
chr12-94987471-94988871,METAP2
chr12-95002823-95004393,METAP2
chr12-95072553-95073848,METAP2
chr12-95216734-95219093,METAP2
chr12-95428131-95429005,METAP2
chr12-95473037-95474944,METAP2
chr12-95547775-95549309,METAP2
chr12-95789509-95791453,METAP2
chr12-95857797-95859643,METAP2
chr12-95942104-95943777,METAP2
chr12-95995464-95996600,METAP2
chr12-95998310-95999212,METAP2
chr12-95428131-95429005,SNRPF
chr12-95473037-95474944,SNRPF
chr12-95547775-95549309,SNRPF
chr12-95789509-95791453,SNRPF
chr12-95857797-95859643,SNRPF
chr12-95942104-95943777,SNRPF
chr12-95995464-95996600,SNRPF
chr12-95998310-95999212,SNRPF
chr12-96020009-96020854,SNRPF
chr12-96034650-96036176,SNRPF
chr12-96037191-96037816,SNRPF
chr12-96047234-96048260,SNRPF
chr12-96053782-96055512,SNRPF
chr12-96061603-96062525,SNRPF
chr12-96120568-96121726,SNRPF
chr12-96176639-96177438,SNRPF
chr12-96193841-96194572,SNRPF
chr12-96194780-96196049,SNRPF
chr12-96214877-96215544,SNRPF
chr12-96237255-96238093,SNRPF
chr12-96241400-96242325,SNRPF
chr12-96377499-96378287,SNRPF
chr12-96398897-96401570,SNRPF
chr12-96107933-96108806,SNRPF
chr12-95547775-95549309,LTA4H
chr12-95789509-95791453,LTA4H
chr12-95857797-95859643,LTA4H
chr12-95942104-95943777,LTA4H
chr12-95995464-95996600,LTA4H
chr12-95998310-95999212,LTA4H
chr12-96020009-96020854,LTA4H
chr12-96034650-96036176,LTA4H
chr12-96037191-96037816,LTA4H
chr12-96047234-96048260,LTA4H
chr12-96053782-96055512,LTA4H
chr12-96061603-96062525,LTA4H
chr12-96120568-96121726,LTA4H
chr12-96176639-96177438,LTA4H
chr12-96193841-96194572,LTA4H
chr12-96194780-96196049,LTA4H
chr12-96214877-96215544,LTA4H
chr12-96237255-96238093,LTA4H
chr12-96241400-96242325,LTA4H
chr12-96377499-96378287,LTA4H
chr12-96398897-96401570,LTA4H
chr12-96407398-96408209,LTA4H
chr12-96433727-96434776,LTA4H
chr12-96445289-96446498,LTA4H
chr12-96489004-96490039,LTA4H
chr12-96516204-96517296,LTA4H
chr12-96107933-96108806,LTA4H
chr12-96485052-96485706,LTA4H
chr12-95789509-95791453,ELK3
chr12-95857797-95859643,ELK3
chr12-95942104-95943777,ELK3
chr12-95995464-95996600,ELK3
chr12-95998310-95999212,ELK3
chr12-96020009-96020854,ELK3
chr12-96034650-96036176,ELK3
chr12-96037191-96037816,ELK3
chr12-96047234-96048260,ELK3
chr12-96053782-96055512,ELK3
chr12-96061603-96062525,ELK3
chr12-96120568-96121726,ELK3
chr12-96176639-96177438,ELK3
chr12-96193841-96194572,ELK3
chr12-96194780-96196049,ELK3
chr12-96214877-96215544,ELK3
chr12-96237255-96238093,ELK3
chr12-96241400-96242325,ELK3
chr12-96377499-96378287,ELK3
chr12-96398897-96401570,ELK3
chr12-96407398-96408209,ELK3
chr12-96433727-96434776,ELK3
chr12-96445289-96446498,ELK3
chr12-96489004-96490039,ELK3
chr12-96516204-96517296,ELK3
chr12-96107933-96108806,ELK3
chr12-96485052-96485706,ELK3
chr12-95789509-95791453,CDK17
chr12-95857797-95859643,CDK17
chr12-95942104-95943777,CDK17
chr12-95995464-95996600,CDK17
chr12-95998310-95999212,CDK17
chr12-96020009-96020854,CDK17
chr12-96034650-96036176,CDK17
chr12-96037191-96037816,CDK17
chr12-96047234-96048260,CDK17
chr12-96053782-96055512,CDK17
chr12-96061603-96062525,CDK17
chr12-96120568-96121726,CDK17
chr12-96176639-96177438,CDK17
chr12-96193841-96194572,CDK17
chr12-96194780-96196049,CDK17
chr12-96214877-96215544,CDK17
chr12-96237255-96238093,CDK17
chr12-96241400-96242325,CDK17
chr12-96377499-96378287,CDK17
chr12-96398897-96401570,CDK17
chr12-96407398-96408209,CDK17
chr12-96433727-96434776,CDK17
chr12-96445289-96446498,CDK17
chr12-96489004-96490039,CDK17
chr12-96516204-96517296,CDK17
chr12-96107933-96108806,CDK17
chr12-96485052-96485706,CDK17
chr12-96407398-96408209,NEDD1
chr12-96433727-96434776,NEDD1
chr12-96445289-96446498,NEDD1
chr12-96489004-96490039,NEDD1
chr12-96516204-96517296,NEDD1
chr12-96906215-96908442,NEDD1
chr12-96485052-96485706,NEDD1
chr12-98397215-98397862,TMPO
chr12-98439202-98440451,TMPO
chr12-98456614-98457309,TMPO
chr12-98463766-98464614,TMPO
chr12-98490602-98491386,TMPO
chr12-98502647-98504576,TMPO
chr12-98514837-98516685,TMPO
chr12-98592730-98594446,TMPO
chr12-98606617-98607657,TMPO
chr12-98612532-98613315,TMPO
chr12-98618452-98620053,TMPO
chr12-98643774-98645797,TMPO
chr12-98397215-98397862,SLC25A3
chr12-98439202-98440451,SLC25A3
chr12-98456614-98457309,SLC25A3
chr12-98463766-98464614,SLC25A3
chr12-98490602-98491386,SLC25A3
chr12-98502647-98504576,SLC25A3
chr12-98514837-98516685,SLC25A3
chr12-98592730-98594446,SLC25A3
chr12-98606617-98607657,SLC25A3
chr12-98612532-98613315,SLC25A3
chr12-98618452-98620053,SLC25A3
chr12-98643774-98645797,SLC25A3
chr12-98397215-98397862,IKBIP
chr12-98439202-98440451,IKBIP
chr12-98456614-98457309,IKBIP
chr12-98463766-98464614,IKBIP
chr12-98490602-98491386,IKBIP
chr12-98502647-98504576,IKBIP
chr12-98514837-98516685,IKBIP
chr12-98592730-98594446,IKBIP
chr12-98606617-98607657,IKBIP
chr12-98612532-98613315,IKBIP
chr12-98618452-98620053,IKBIP
chr12-98643774-98645797,IKBIP
chr12-99130776-99132180,IKBIP
chr12-98397215-98397862,APAF1
chr12-98439202-98440451,APAF1
chr12-98456614-98457309,APAF1
chr12-98463766-98464614,APAF1
chr12-98490602-98491386,APAF1
chr12-98502647-98504576,APAF1
chr12-98514837-98516685,APAF1
chr12-98592730-98594446,APAF1
chr12-98606617-98607657,APAF1
chr12-98612532-98613315,APAF1
chr12-98618452-98620053,APAF1
chr12-98643774-98645797,APAF1
chr12-99130776-99132180,APAF1
chr12-100127741-100128808,ACTR6
chr12-100141643-100143267,ACTR6
chr12-100163480-100164580,ACTR6
chr12-100199162-100201187,ACTR6
chr12-100266321-100268189,ACTR6
chr12-100573243-100574497,ACTR6
chr12-100576420-100577049,ACTR6
chr12-100127741-100128808,SCYL2
chr12-100141643-100143267,SCYL2
chr12-100163480-100164580,SCYL2
chr12-100199162-100201187,SCYL2
chr12-100266321-100268189,SCYL2
chr12-100573243-100574497,SCYL2
chr12-100576420-100577049,SCYL2
chr12-101279197-101280465,UTP20
chr12-101406927-101408540,UTP20
chr12-101615643-101616573,UTP20
chr12-101669746-101670593,UTP20
