peak,gene
chr19-17560152-17560520,OCEL1
chr19-17605600-17606826,OCEL1
chr19-17679601-17680581,OCEL1
chr19-17703547-17704166,OCEL1
chr19-17717200-17717745,OCEL1
chr19-17719071-17719966,OCEL1
chr19-17234753-17236457,OCEL1
chr19-17333900-17335078,OCEL1
chr19-17480919-17481737,OCEL1
chr19-16802162-16802717,BABAM1
chr19-16828748-16829910,BABAM1
chr19-16895980-16898032,BABAM1
chr19-16899512-16900040,BABAM1
chr19-17001276-17002520,BABAM1
chr19-17021515-17022574,BABAM1
chr19-17035815-17036562,BABAM1
chr19-17067059-17067729,BABAM1
chr19-17074282-17076575,BABAM1
chr19-17079812-17080321,BABAM1
chr19-17089795-17090908,BABAM1
chr19-17091521-17092203,BABAM1
chr19-17107599-17108455,BABAM1
chr19-17109656-17110402,BABAM1
chr19-17124996-17126653,BABAM1
chr19-17135096-17135850,BABAM1
chr19-17138424-17138891,BABAM1
chr19-17156584-17157340,BABAM1
chr19-17183210-17184838,BABAM1
chr19-17214633-17215875,BABAM1
chr19-17225534-17227079,BABAM1
chr19-17244845-17246886,BABAM1
chr19-17260529-17261196,BABAM1
chr19-17266454-17267746,BABAM1
chr19-17281242-17282992,BABAM1
chr19-17292017-17293115,BABAM1
chr19-17302491-17303677,BABAM1
chr19-17305100-17306212,BABAM1
chr19-17309033-17310151,BABAM1
chr19-17327888-17329327,BABAM1
chr19-17336600-17338131,BABAM1
chr19-17346018-17346511,BABAM1
chr19-17369787-17370583,BABAM1
chr19-17385825-17386271,BABAM1
chr19-17390338-17391470,BABAM1
chr19-17394982-17395357,BABAM1
chr19-17403117-17403639,BABAM1
chr19-17405024-17406695,BABAM1
chr19-17419185-17420854,BABAM1
chr19-17447674-17448915,BABAM1
chr19-17466126-17466520,BABAM1
chr19-17468952-17470780,BABAM1
chr19-17488349-17489541,BABAM1
chr19-17490244-17490728,BABAM1
chr19-17495962-17496656,BABAM1
chr19-17510734-17512786,BABAM1
chr19-17522830-17523803,BABAM1
chr19-17526790-17527400,BABAM1
chr19-17538848-17540432,BABAM1
chr19-17555046-17556568,BABAM1
chr19-17560152-17560520,BABAM1
chr19-17605600-17606826,BABAM1
chr19-17679601-17680581,BABAM1
chr19-17703547-17704166,BABAM1
chr19-17717200-17717745,BABAM1
chr19-17719071-17719966,BABAM1
chr19-17747234-17747916,BABAM1
chr19-17750803-17752085,BABAM1
chr19-17754830-17755173,BABAM1
chr19-17764864-17765501,BABAM1
chr19-17234753-17236457,BABAM1
chr19-17333900-17335078,BABAM1
chr19-17480919-17481737,BABAM1
chr19-16802162-16802717,MRPL34
chr19-16828748-16829910,MRPL34
chr19-16895980-16898032,MRPL34
chr19-16899512-16900040,MRPL34
chr19-17001276-17002520,MRPL34
chr19-17021515-17022574,MRPL34
chr19-17035815-17036562,MRPL34
chr19-17067059-17067729,MRPL34
chr19-17074282-17076575,MRPL34
chr19-17079812-17080321,MRPL34
chr19-17089795-17090908,MRPL34
chr19-17091521-17092203,MRPL34
chr19-17107599-17108455,MRPL34
chr19-17109656-17110402,MRPL34
chr19-17124996-17126653,MRPL34
chr19-17135096-17135850,MRPL34
chr19-17138424-17138891,MRPL34
chr19-17156584-17157340,MRPL34
chr19-17183210-17184838,MRPL34
chr19-17214633-17215875,MRPL34
chr19-17225534-17227079,MRPL34
chr19-17244845-17246886,MRPL34
chr19-17260529-17261196,MRPL34
chr19-17266454-17267746,MRPL34
chr19-17281242-17282992,MRPL34
chr19-17292017-17293115,MRPL34
chr19-17302491-17303677,MRPL34
chr19-17305100-17306212,MRPL34
chr19-17309033-17310151,MRPL34
chr19-17327888-17329327,MRPL34
chr19-17336600-17338131,MRPL34
chr19-17346018-17346511,MRPL34
chr19-17369787-17370583,MRPL34
chr19-17385825-17386271,MRPL34
chr19-17390338-17391470,MRPL34
chr19-17394982-17395357,MRPL34
chr19-17403117-17403639,MRPL34
chr19-17405024-17406695,MRPL34
chr19-17419185-17420854,MRPL34
chr19-17447674-17448915,MRPL34
chr19-17466126-17466520,MRPL34
chr19-17468952-17470780,MRPL34
chr19-17488349-17489541,MRPL34
chr19-17490244-17490728,MRPL34
chr19-17495962-17496656,MRPL34
chr19-17510734-17512786,MRPL34
chr19-17522830-17523803,MRPL34
chr19-17526790-17527400,MRPL34
chr19-17538848-17540432,MRPL34
chr19-17555046-17556568,MRPL34
chr19-17560152-17560520,MRPL34
chr19-17605600-17606826,MRPL34
chr19-17679601-17680581,MRPL34
chr19-17703547-17704166,MRPL34
chr19-17717200-17717745,MRPL34
chr19-17719071-17719966,MRPL34
chr19-17747234-17747916,MRPL34
chr19-17750803-17752085,MRPL34
chr19-17754830-17755173,MRPL34
chr19-17764864-17765501,MRPL34
chr19-17784162-17784686,MRPL34
chr19-17802963-17803773,MRPL34
chr19-17234753-17236457,MRPL34
chr19-17333900-17335078,MRPL34
chr19-17480919-17481737,MRPL34
chr19-16828748-16829910,DDA1
chr19-16895980-16898032,DDA1
chr19-16899512-16900040,DDA1
chr19-17001276-17002520,DDA1
chr19-17021515-17022574,DDA1
chr19-17035815-17036562,DDA1
chr19-17067059-17067729,DDA1
chr19-17074282-17076575,DDA1
chr19-17079812-17080321,DDA1
chr19-17089795-17090908,DDA1
chr19-17091521-17092203,DDA1
chr19-17107599-17108455,DDA1
chr19-17109656-17110402,DDA1
chr19-17124996-17126653,DDA1
chr19-17135096-17135850,DDA1
chr19-17138424-17138891,DDA1
chr19-17156584-17157340,DDA1
chr19-17183210-17184838,DDA1
chr19-17214633-17215875,DDA1
chr19-17225534-17227079,DDA1
chr19-17244845-17246886,DDA1
chr19-17260529-17261196,DDA1
chr19-17266454-17267746,DDA1
chr19-17281242-17282992,DDA1
chr19-17292017-17293115,DDA1
chr19-17302491-17303677,DDA1
chr19-17305100-17306212,DDA1
chr19-17309033-17310151,DDA1
chr19-17327888-17329327,DDA1
chr19-17336600-17338131,DDA1
chr19-17346018-17346511,DDA1
chr19-17369787-17370583,DDA1
chr19-17385825-17386271,DDA1
chr19-17390338-17391470,DDA1
chr19-17394982-17395357,DDA1
chr19-17403117-17403639,DDA1
chr19-17405024-17406695,DDA1
chr19-17419185-17420854,DDA1
chr19-17447674-17448915,DDA1
chr19-17466126-17466520,DDA1
chr19-17468952-17470780,DDA1
chr19-17488349-17489541,DDA1
chr19-17490244-17490728,DDA1
chr19-17495962-17496656,DDA1
chr19-17510734-17512786,DDA1
chr19-17522830-17523803,DDA1
chr19-17526790-17527400,DDA1
chr19-17538848-17540432,DDA1
chr19-17555046-17556568,DDA1
chr19-17560152-17560520,DDA1
chr19-17605600-17606826,DDA1
chr19-17679601-17680581,DDA1
chr19-17703547-17704166,DDA1
chr19-17717200-17717745,DDA1
chr19-17719071-17719966,DDA1
chr19-17747234-17747916,DDA1
chr19-17750803-17752085,DDA1
chr19-17754830-17755173,DDA1
chr19-17764864-17765501,DDA1
chr19-17784162-17784686,DDA1
chr19-17802963-17803773,DDA1
chr19-17234753-17236457,DDA1
chr19-17333900-17335078,DDA1
chr19-17480919-17481737,DDA1
chr19-17001276-17002520,BST2
chr19-17021515-17022574,BST2
chr19-17035815-17036562,BST2
chr19-17067059-17067729,BST2
chr19-17074282-17076575,BST2
chr19-17079812-17080321,BST2
chr19-17089795-17090908,BST2
chr19-17091521-17092203,BST2
chr19-17107599-17108455,BST2
chr19-17109656-17110402,BST2
chr19-17124996-17126653,BST2
chr19-17135096-17135850,BST2
chr19-17138424-17138891,BST2
chr19-17156584-17157340,BST2
chr19-17183210-17184838,BST2
chr19-17214633-17215875,BST2
chr19-17225534-17227079,BST2
chr19-17244845-17246886,BST2
chr19-17260529-17261196,BST2
chr19-17266454-17267746,BST2
chr19-17281242-17282992,BST2
chr19-17292017-17293115,BST2
chr19-17302491-17303677,BST2
chr19-17305100-17306212,BST2
chr19-17309033-17310151,BST2
chr19-17327888-17329327,BST2
chr19-17336600-17338131,BST2
chr19-17346018-17346511,BST2
chr19-17369787-17370583,BST2
chr19-17385825-17386271,BST2
chr19-17390338-17391470,BST2
chr19-17394982-17395357,BST2
chr19-17403117-17403639,BST2
chr19-17405024-17406695,BST2
chr19-17419185-17420854,BST2
chr19-17447674-17448915,BST2
chr19-17466126-17466520,BST2
chr19-17468952-17470780,BST2
chr19-17488349-17489541,BST2
chr19-17490244-17490728,BST2
chr19-17495962-17496656,BST2
chr19-17510734-17512786,BST2
chr19-17522830-17523803,BST2
chr19-17526790-17527400,BST2
chr19-17538848-17540432,BST2
chr19-17555046-17556568,BST2
chr19-17560152-17560520,BST2
chr19-17605600-17606826,BST2
chr19-17679601-17680581,BST2
chr19-17703547-17704166,BST2
chr19-17717200-17717745,BST2
chr19-17719071-17719966,BST2
chr19-17747234-17747916,BST2
chr19-17750803-17752085,BST2
chr19-17754830-17755173,BST2
chr19-17764864-17765501,BST2
chr19-17784162-17784686,BST2
chr19-17802963-17803773,BST2
chr19-17847283-17848255,BST2
chr19-17850210-17850957,BST2
chr19-17855282-17855858,BST2
chr19-17859270-17860242,BST2
chr19-17871778-17873007,BST2
chr19-17873635-17874447,BST2
chr19-17234753-17236457,BST2
chr19-17333900-17335078,BST2
chr19-17480919-17481737,BST2
chr19-17001276-17002520,MVB12A
chr19-17021515-17022574,MVB12A
chr19-17035815-17036562,MVB12A
chr19-17067059-17067729,MVB12A
chr19-17074282-17076575,MVB12A
chr19-17079812-17080321,MVB12A
chr19-17089795-17090908,MVB12A
chr19-17091521-17092203,MVB12A
chr19-17107599-17108455,MVB12A
chr19-17109656-17110402,MVB12A
chr19-17124996-17126653,MVB12A
chr19-17135096-17135850,MVB12A
chr19-17138424-17138891,MVB12A
chr19-17156584-17157340,MVB12A
chr19-17183210-17184838,MVB12A
chr19-17214633-17215875,MVB12A
chr19-17225534-17227079,MVB12A
chr19-17244845-17246886,MVB12A
chr19-17260529-17261196,MVB12A
chr19-17266454-17267746,MVB12A
chr19-17281242-17282992,MVB12A
chr19-17292017-17293115,MVB12A
chr19-17302491-17303677,MVB12A
chr19-17305100-17306212,MVB12A
chr19-17309033-17310151,MVB12A
chr19-17327888-17329327,MVB12A
chr19-17336600-17338131,MVB12A
chr19-17346018-17346511,MVB12A
chr19-17369787-17370583,MVB12A
chr19-17385825-17386271,MVB12A
chr19-17390338-17391470,MVB12A
chr19-17394982-17395357,MVB12A
chr19-17403117-17403639,MVB12A
chr19-17405024-17406695,MVB12A
chr19-17419185-17420854,MVB12A
chr19-17447674-17448915,MVB12A
chr19-17466126-17466520,MVB12A
chr19-17468952-17470780,MVB12A
chr19-17488349-17489541,MVB12A
chr19-17490244-17490728,MVB12A
chr19-17495962-17496656,MVB12A
chr19-17510734-17512786,MVB12A
chr19-17522830-17523803,MVB12A
chr19-17526790-17527400,MVB12A
chr19-17538848-17540432,MVB12A
chr19-17555046-17556568,MVB12A
chr19-17560152-17560520,MVB12A
chr19-17605600-17606826,MVB12A
chr19-17679601-17680581,MVB12A
chr19-17703547-17704166,MVB12A
chr19-17717200-17717745,MVB12A
chr19-17719071-17719966,MVB12A
chr19-17747234-17747916,MVB12A
chr19-17750803-17752085,MVB12A
chr19-17754830-17755173,MVB12A
chr19-17764864-17765501,MVB12A
chr19-17784162-17784686,MVB12A
chr19-17802963-17803773,MVB12A
chr19-17847283-17848255,MVB12A
chr19-17850210-17850957,MVB12A
chr19-17855282-17855858,MVB12A
chr19-17859270-17860242,MVB12A
chr19-17871778-17873007,MVB12A
chr19-17873635-17874447,MVB12A
chr19-17931954-17933591,MVB12A
chr19-17234753-17236457,MVB12A
chr19-17333900-17335078,MVB12A
chr19-17480919-17481737,MVB12A
chr19-17001276-17002520,SLC27A1
chr19-17021515-17022574,SLC27A1
chr19-17035815-17036562,SLC27A1
chr19-17067059-17067729,SLC27A1
chr19-17074282-17076575,SLC27A1
chr19-17079812-17080321,SLC27A1
chr19-17089795-17090908,SLC27A1
chr19-17091521-17092203,SLC27A1
chr19-17107599-17108455,SLC27A1
chr19-17109656-17110402,SLC27A1
chr19-17124996-17126653,SLC27A1
chr19-17135096-17135850,SLC27A1
chr19-17138424-17138891,SLC27A1
chr19-17156584-17157340,SLC27A1
chr19-17183210-17184838,SLC27A1
chr19-17214633-17215875,SLC27A1
chr19-17225534-17227079,SLC27A1
chr19-17244845-17246886,SLC27A1
chr19-17260529-17261196,SLC27A1
chr19-17266454-17267746,SLC27A1
chr19-17281242-17282992,SLC27A1
chr19-17292017-17293115,SLC27A1
chr19-17302491-17303677,SLC27A1
chr19-17305100-17306212,SLC27A1
chr19-17309033-17310151,SLC27A1
chr19-17327888-17329327,SLC27A1
chr19-17336600-17338131,SLC27A1
chr19-17346018-17346511,SLC27A1
chr19-17369787-17370583,SLC27A1
chr19-17385825-17386271,SLC27A1
chr19-17390338-17391470,SLC27A1
chr19-17394982-17395357,SLC27A1
chr19-17403117-17403639,SLC27A1
chr19-17405024-17406695,SLC27A1
chr19-17419185-17420854,SLC27A1
chr19-17447674-17448915,SLC27A1
chr19-17466126-17466520,SLC27A1
chr19-17468952-17470780,SLC27A1
chr19-17488349-17489541,SLC27A1
chr19-17490244-17490728,SLC27A1
chr19-17495962-17496656,SLC27A1
chr19-17510734-17512786,SLC27A1
chr19-17522830-17523803,SLC27A1
chr19-17526790-17527400,SLC27A1
chr19-17538848-17540432,SLC27A1
chr19-17555046-17556568,SLC27A1
chr19-17560152-17560520,SLC27A1
chr19-17605600-17606826,SLC27A1
chr19-17679601-17680581,SLC27A1
chr19-17703547-17704166,SLC27A1
chr19-17717200-17717745,SLC27A1
chr19-17719071-17719966,SLC27A1
chr19-17747234-17747916,SLC27A1
chr19-17750803-17752085,SLC27A1
chr19-17754830-17755173,SLC27A1
chr19-17764864-17765501,SLC27A1
chr19-17784162-17784686,SLC27A1
chr19-17802963-17803773,SLC27A1
chr19-17847283-17848255,SLC27A1
chr19-17850210-17850957,SLC27A1
chr19-17855282-17855858,SLC27A1
chr19-17859270-17860242,SLC27A1
chr19-17871778-17873007,SLC27A1
chr19-17873635-17874447,SLC27A1
chr19-17931954-17933591,SLC27A1
chr19-17938058-17938587,SLC27A1
chr19-17947325-17948603,SLC27A1
chr19-17950404-17950707,SLC27A1
chr19-17996719-17997135,SLC27A1
chr19-18000257-18001937,SLC27A1
chr19-18002406-18002822,SLC27A1
chr19-17234753-17236457,SLC27A1
chr19-17333900-17335078,SLC27A1
chr19-17480919-17481737,SLC27A1
chr19-17021515-17022574,PGLS
chr19-17035815-17036562,PGLS
chr19-17067059-17067729,PGLS
chr19-17074282-17076575,PGLS
chr19-17079812-17080321,PGLS
chr19-17089795-17090908,PGLS
chr19-17091521-17092203,PGLS
chr19-17107599-17108455,PGLS
chr19-17109656-17110402,PGLS
chr19-17124996-17126653,PGLS
chr19-17135096-17135850,PGLS
chr19-17138424-17138891,PGLS
chr19-17156584-17157340,PGLS
chr19-17183210-17184838,PGLS
chr19-17214633-17215875,PGLS
chr19-17225534-17227079,PGLS
chr19-17244845-17246886,PGLS
chr19-17260529-17261196,PGLS
chr19-17266454-17267746,PGLS
chr19-17281242-17282992,PGLS
chr19-17292017-17293115,PGLS
chr19-17302491-17303677,PGLS
chr19-17305100-17306212,PGLS
chr19-17309033-17310151,PGLS
chr19-17327888-17329327,PGLS
chr19-17336600-17338131,PGLS
chr19-17346018-17346511,PGLS
chr19-17369787-17370583,PGLS
chr19-17385825-17386271,PGLS
chr19-17390338-17391470,PGLS
chr19-17394982-17395357,PGLS
chr19-17403117-17403639,PGLS
chr19-17405024-17406695,PGLS
chr19-17419185-17420854,PGLS
chr19-17447674-17448915,PGLS
chr19-17466126-17466520,PGLS
chr19-17468952-17470780,PGLS
chr19-17488349-17489541,PGLS
chr19-17490244-17490728,PGLS
chr19-17495962-17496656,PGLS
chr19-17510734-17512786,PGLS
chr19-17522830-17523803,PGLS
chr19-17526790-17527400,PGLS
chr19-17538848-17540432,PGLS
chr19-17555046-17556568,PGLS
chr19-17560152-17560520,PGLS
chr19-17605600-17606826,PGLS
chr19-17679601-17680581,PGLS
chr19-17703547-17704166,PGLS
chr19-17717200-17717745,PGLS
chr19-17719071-17719966,PGLS
chr19-17747234-17747916,PGLS
chr19-17750803-17752085,PGLS
chr19-17754830-17755173,PGLS
chr19-17764864-17765501,PGLS
chr19-17784162-17784686,PGLS
chr19-17802963-17803773,PGLS
chr19-17847283-17848255,PGLS
chr19-17850210-17850957,PGLS
chr19-17855282-17855858,PGLS
chr19-17859270-17860242,PGLS
chr19-17871778-17873007,PGLS
chr19-17873635-17874447,PGLS
chr19-17931954-17933591,PGLS
chr19-17938058-17938587,PGLS
chr19-17947325-17948603,PGLS
chr19-17950404-17950707,PGLS
chr19-17996719-17997135,PGLS
chr19-18000257-18001937,PGLS
chr19-18002406-18002822,PGLS
chr19-18006801-18008798,PGLS
chr19-18014176-18014606,PGLS
chr19-17234753-17236457,PGLS
chr19-17333900-17335078,PGLS
chr19-17480919-17481737,PGLS
chr19-18021141-18022698,PGLS
chr19-17035815-17036562,NIBAN3
chr19-17067059-17067729,NIBAN3
chr19-17074282-17076575,NIBAN3
chr19-17079812-17080321,NIBAN3
chr19-17089795-17090908,NIBAN3
chr19-17091521-17092203,NIBAN3
chr19-17107599-17108455,NIBAN3
chr19-17109656-17110402,NIBAN3
chr19-17124996-17126653,NIBAN3
chr19-17135096-17135850,NIBAN3
chr19-17138424-17138891,NIBAN3
chr19-17156584-17157340,NIBAN3
chr19-17183210-17184838,NIBAN3
chr19-17214633-17215875,NIBAN3
chr19-17225534-17227079,NIBAN3
chr19-17244845-17246886,NIBAN3
chr19-17260529-17261196,NIBAN3
chr19-17266454-17267746,NIBAN3
chr19-17281242-17282992,NIBAN3
chr19-17292017-17293115,NIBAN3
chr19-17302491-17303677,NIBAN3
chr19-17305100-17306212,NIBAN3
chr19-17309033-17310151,NIBAN3
chr19-17327888-17329327,NIBAN3
chr19-17336600-17338131,NIBAN3
chr19-17346018-17346511,NIBAN3
chr19-17369787-17370583,NIBAN3
chr19-17385825-17386271,NIBAN3
chr19-17390338-17391470,NIBAN3
chr19-17394982-17395357,NIBAN3
chr19-17403117-17403639,NIBAN3
chr19-17405024-17406695,NIBAN3
chr19-17419185-17420854,NIBAN3
chr19-17447674-17448915,NIBAN3
chr19-17466126-17466520,NIBAN3
chr19-17468952-17470780,NIBAN3
chr19-17488349-17489541,NIBAN3
chr19-17490244-17490728,NIBAN3
chr19-17495962-17496656,NIBAN3
chr19-17510734-17512786,NIBAN3
chr19-17522830-17523803,NIBAN3
chr19-17526790-17527400,NIBAN3
chr19-17538848-17540432,NIBAN3
chr19-17555046-17556568,NIBAN3
chr19-17560152-17560520,NIBAN3
chr19-17605600-17606826,NIBAN3
chr19-17679601-17680581,NIBAN3
chr19-17703547-17704166,NIBAN3
chr19-17717200-17717745,NIBAN3
chr19-17719071-17719966,NIBAN3
chr19-17747234-17747916,NIBAN3
chr19-17750803-17752085,NIBAN3
chr19-17754830-17755173,NIBAN3
chr19-17764864-17765501,NIBAN3
chr19-17784162-17784686,NIBAN3
chr19-17802963-17803773,NIBAN3
chr19-17847283-17848255,NIBAN3
chr19-17850210-17850957,NIBAN3
chr19-17855282-17855858,NIBAN3
chr19-17859270-17860242,NIBAN3
chr19-17871778-17873007,NIBAN3
chr19-17873635-17874447,NIBAN3
chr19-17931954-17933591,NIBAN3
chr19-17938058-17938587,NIBAN3
chr19-17947325-17948603,NIBAN3
chr19-17950404-17950707,NIBAN3
chr19-17996719-17997135,NIBAN3
chr19-18000257-18001937,NIBAN3
chr19-18002406-18002822,NIBAN3
chr19-18006801-18008798,NIBAN3
chr19-18014176-18014606,NIBAN3
chr19-18023393-18024299,NIBAN3
chr19-18031087-18031751,NIBAN3
chr19-18044502-18045787,NIBAN3
chr19-17234753-17236457,NIBAN3
