peak,gene
chr19-41426770-41428410,BCKDHA
chr19-41439358-41440262,BCKDHA
chr19-41449025-41449677,BCKDHA
chr19-41463230-41464180,BCKDHA
chr19-41521159-41522412,BCKDHA
chr19-41530558-41532140,BCKDHA
chr19-41542027-41542370,BCKDHA
chr19-41545612-41546804,BCKDHA
chr19-41548873-41549581,BCKDHA
chr19-41552448-41552900,BCKDHA
chr19-41554843-41555359,BCKDHA
chr19-41563204-41565556,BCKDHA
chr19-41570259-41570992,BCKDHA
chr19-41575610-41576824,BCKDHA
chr19-41595131-41595648,BCKDHA
chr19-41597425-41597951,BCKDHA
chr19-41626684-41627514,BCKDHA
chr19-41774284-41775087,BCKDHA
chr19-41784365-41786024,BCKDHA
chr19-41801521-41802245,BCKDHA
chr19-41810479-41811401,BCKDHA
chr19-41859241-41861044,BCKDHA
chr19-41871386-41872100,BCKDHA
chr19-41875242-41875853,BCKDHA
chr19-41882576-41883438,BCKDHA
chr19-41883855-41884503,BCKDHA
chr19-41887029-41888154,BCKDHA
chr19-41913090-41913395,BCKDHA
chr19-41516125-41517143,BCKDHA
chr19-41876935-41877797,BCKDHA
chr19-41120523-41121521,CEACAM21
chr19-41127530-41128230,CEACAM21
chr19-41134973-41136053,CEACAM21
chr19-41144115-41144769,CEACAM21
chr19-41175590-41176726,CEACAM21
chr19-41192753-41194455,CEACAM21
chr19-41203962-41204647,CEACAM21
chr19-41225503-41226846,CEACAM21
chr19-41233437-41234184,CEACAM21
chr19-41262017-41265084,CEACAM21
chr19-41297541-41298627,CEACAM21
chr19-41302530-41303006,CEACAM21
chr19-41307143-41307721,CEACAM21
chr19-41308196-41308948,CEACAM21
chr19-41309283-41310527,CEACAM21
chr19-41327220-41329162,CEACAM21
chr19-41334182-41335239,CEACAM21
chr19-41351083-41351927,CEACAM21
chr19-41352464-41353053,CEACAM21
chr19-41353361-41354253,CEACAM21
chr19-41357211-41357589,CEACAM21
chr19-41363196-41364790,CEACAM21
chr19-41376161-41377263,CEACAM21
chr19-41396749-41398113,CEACAM21
chr19-41409204-41410295,CEACAM21
chr19-41420139-41420955,CEACAM21
chr19-41426770-41428410,CEACAM21
chr19-41439358-41440262,CEACAM21
chr19-41449025-41449677,CEACAM21
chr19-41463230-41464180,CEACAM21
chr19-41521159-41522412,CEACAM21
chr19-41530558-41532140,CEACAM21
chr19-41542027-41542370,CEACAM21
chr19-41545612-41546804,CEACAM21
chr19-41548873-41549581,CEACAM21
chr19-41552448-41552900,CEACAM21
chr19-41554843-41555359,CEACAM21
chr19-41563204-41565556,CEACAM21
chr19-41570259-41570992,CEACAM21
chr19-41575610-41576824,CEACAM21
chr19-41595131-41595648,CEACAM21
chr19-41597425-41597951,CEACAM21
chr19-41626684-41627514,CEACAM21
chr19-41774284-41775087,CEACAM21
chr19-41784365-41786024,CEACAM21
chr19-41801521-41802245,CEACAM21
chr19-41810479-41811401,CEACAM21
chr19-41859241-41861044,CEACAM21
chr19-41871386-41872100,CEACAM21
chr19-41875242-41875853,CEACAM21
chr19-41882576-41883438,CEACAM21
chr19-41883855-41884503,CEACAM21
chr19-41887029-41888154,CEACAM21
chr19-41913090-41913395,CEACAM21
chr19-41927686-41928609,CEACAM21
chr19-41928795-41929425,CEACAM21
chr19-41934660-41935175,CEACAM21
chr19-41939797-41940710,CEACAM21
chr19-41944953-41945855,CEACAM21
chr19-41951347-41951995,CEACAM21
chr19-41993395-41994650,CEACAM21
chr19-42074938-42076606,CEACAM21
chr19-41516125-41517143,CEACAM21
chr19-41876935-41877797,CEACAM21
chr19-41957803-41959769,CEACAM21
chr19-41363196-41364790,RPS19
chr19-41376161-41377263,RPS19
chr19-41396749-41398113,RPS19
chr19-41409204-41410295,RPS19
chr19-41420139-41420955,RPS19
chr19-41426770-41428410,RPS19
chr19-41439358-41440262,RPS19
chr19-41449025-41449677,RPS19
chr19-41463230-41464180,RPS19
chr19-41521159-41522412,RPS19
chr19-41530558-41532140,RPS19
chr19-41542027-41542370,RPS19
chr19-41545612-41546804,RPS19
chr19-41548873-41549581,RPS19
chr19-41552448-41552900,RPS19
chr19-41554843-41555359,RPS19
chr19-41563204-41565556,RPS19
chr19-41570259-41570992,RPS19
chr19-41575610-41576824,RPS19
chr19-41595131-41595648,RPS19
chr19-41597425-41597951,RPS19
chr19-41626684-41627514,RPS19
chr19-41774284-41775087,RPS19
chr19-41784365-41786024,RPS19
chr19-41801521-41802245,RPS19
chr19-41810479-41811401,RPS19
chr19-41859241-41861044,RPS19
chr19-41871386-41872100,RPS19
chr19-41875242-41875853,RPS19
chr19-41882576-41883438,RPS19
chr19-41883855-41884503,RPS19
chr19-41887029-41888154,RPS19
chr19-41913090-41913395,RPS19
chr19-41927686-41928609,RPS19
chr19-41928795-41929425,RPS19
chr19-41934660-41935175,RPS19
chr19-41939797-41940710,RPS19
chr19-41944953-41945855,RPS19
chr19-41951347-41951995,RPS19
chr19-41993395-41994650,RPS19
chr19-42074938-42076606,RPS19
chr19-42108340-42108914,RPS19
chr19-42129270-42129870,RPS19
chr19-42131966-42133561,RPS19
chr19-42175978-42177494,RPS19
chr19-42185205-42185714,RPS19
chr19-42198750-42200130,RPS19
chr19-42201326-42202334,RPS19
chr19-42216605-42218202,RPS19
chr19-42219734-42220590,RPS19
chr19-42242082-42243422,RPS19
chr19-42244260-42245023,RPS19
chr19-42255799-42256096,RPS19
chr19-42267786-42269684,RPS19
chr19-42279828-42280892,RPS19
chr19-42283036-42284547,RPS19
chr19-42295867-42296398,RPS19
chr19-42301670-42303175,RPS19
chr19-42313093-42313901,RPS19
chr19-42323868-42326404,RPS19
chr19-41516125-41517143,RPS19
chr19-41876935-41877797,RPS19
chr19-41957803-41959769,RPS19
chr19-42120975-42123293,RPS19
chr19-42253461-42255436,RPS19
chr19-42270259-42270967,RPS19
chr19-41396749-41398113,CD79A
chr19-41409204-41410295,CD79A
chr19-41420139-41420955,CD79A
chr19-41426770-41428410,CD79A
chr19-41439358-41440262,CD79A
chr19-41449025-41449677,CD79A
chr19-41463230-41464180,CD79A
chr19-41521159-41522412,CD79A
chr19-41530558-41532140,CD79A
chr19-41542027-41542370,CD79A
chr19-41545612-41546804,CD79A
chr19-41548873-41549581,CD79A
chr19-41552448-41552900,CD79A
chr19-41554843-41555359,CD79A
chr19-41563204-41565556,CD79A
chr19-41570259-41570992,CD79A
chr19-41575610-41576824,CD79A
chr19-41595131-41595648,CD79A
chr19-41597425-41597951,CD79A
chr19-41626684-41627514,CD79A
chr19-41774284-41775087,CD79A
chr19-41784365-41786024,CD79A
chr19-41801521-41802245,CD79A
chr19-41810479-41811401,CD79A
chr19-41859241-41861044,CD79A
chr19-41871386-41872100,CD79A
chr19-41875242-41875853,CD79A
chr19-41882576-41883438,CD79A
chr19-41883855-41884503,CD79A
chr19-41887029-41888154,CD79A
chr19-41913090-41913395,CD79A
chr19-41927686-41928609,CD79A
chr19-41928795-41929425,CD79A
chr19-41934660-41935175,CD79A
chr19-41939797-41940710,CD79A
chr19-41944953-41945855,CD79A
chr19-41951347-41951995,CD79A
chr19-41993395-41994650,CD79A
chr19-42074938-42076606,CD79A
chr19-42108340-42108914,CD79A
chr19-42129270-42129870,CD79A
chr19-42131966-42133561,CD79A
chr19-42175978-42177494,CD79A
chr19-42185205-42185714,CD79A
chr19-42198750-42200130,CD79A
chr19-42201326-42202334,CD79A
chr19-42216605-42218202,CD79A
chr19-42219734-42220590,CD79A
chr19-42242082-42243422,CD79A
chr19-42244260-42245023,CD79A
chr19-42255799-42256096,CD79A
chr19-42267786-42269684,CD79A
chr19-42279828-42280892,CD79A
chr19-42283036-42284547,CD79A
chr19-42295867-42296398,CD79A
chr19-42301670-42303175,CD79A
chr19-42313093-42313901,CD79A
chr19-42323868-42326404,CD79A
chr19-41516125-41517143,CD79A
chr19-41876935-41877797,CD79A
chr19-41957803-41959769,CD79A
chr19-42120975-42123293,CD79A
chr19-42253461-42255436,CD79A
chr19-42270259-42270967,CD79A
chr19-41396749-41398113,ARHGEF1
chr19-41409204-41410295,ARHGEF1
chr19-41420139-41420955,ARHGEF1
chr19-41426770-41428410,ARHGEF1
chr19-41439358-41440262,ARHGEF1
chr19-41449025-41449677,ARHGEF1
chr19-41463230-41464180,ARHGEF1
chr19-41521159-41522412,ARHGEF1
chr19-41530558-41532140,ARHGEF1
chr19-41542027-41542370,ARHGEF1
chr19-41545612-41546804,ARHGEF1
chr19-41548873-41549581,ARHGEF1
chr19-41552448-41552900,ARHGEF1
chr19-41554843-41555359,ARHGEF1
chr19-41563204-41565556,ARHGEF1
chr19-41570259-41570992,ARHGEF1
chr19-41575610-41576824,ARHGEF1
chr19-41595131-41595648,ARHGEF1
chr19-41597425-41597951,ARHGEF1
chr19-41626684-41627514,ARHGEF1
chr19-41774284-41775087,ARHGEF1
chr19-41784365-41786024,ARHGEF1
chr19-41801521-41802245,ARHGEF1
chr19-41810479-41811401,ARHGEF1
chr19-41859241-41861044,ARHGEF1
chr19-41871386-41872100,ARHGEF1
chr19-41875242-41875853,ARHGEF1
chr19-41882576-41883438,ARHGEF1
chr19-41883855-41884503,ARHGEF1
chr19-41887029-41888154,ARHGEF1
chr19-41913090-41913395,ARHGEF1
chr19-41927686-41928609,ARHGEF1
chr19-41928795-41929425,ARHGEF1
chr19-41934660-41935175,ARHGEF1
chr19-41939797-41940710,ARHGEF1
chr19-41944953-41945855,ARHGEF1
chr19-41951347-41951995,ARHGEF1
chr19-41993395-41994650,ARHGEF1
chr19-42074938-42076606,ARHGEF1
chr19-42108340-42108914,ARHGEF1
chr19-42129270-42129870,ARHGEF1
chr19-42131966-42133561,ARHGEF1
chr19-42175978-42177494,ARHGEF1
chr19-42185205-42185714,ARHGEF1
chr19-42198750-42200130,ARHGEF1
chr19-42201326-42202334,ARHGEF1
chr19-42216605-42218202,ARHGEF1
chr19-42219734-42220590,ARHGEF1
chr19-42242082-42243422,ARHGEF1
chr19-42244260-42245023,ARHGEF1
chr19-42255799-42256096,ARHGEF1
chr19-42267786-42269684,ARHGEF1
chr19-42279828-42280892,ARHGEF1
chr19-42283036-42284547,ARHGEF1
chr19-42295867-42296398,ARHGEF1
chr19-42301670-42303175,ARHGEF1
chr19-42313093-42313901,ARHGEF1
chr19-42323868-42326404,ARHGEF1
chr19-42386767-42387626,ARHGEF1
chr19-42396285-42397391,ARHGEF1
chr19-42420070-42420334,ARHGEF1
chr19-42422555-42424357,ARHGEF1
chr19-41516125-41517143,ARHGEF1
chr19-41876935-41877797,ARHGEF1
chr19-41957803-41959769,ARHGEF1
chr19-42120975-42123293,ARHGEF1
chr19-42253461-42255436,ARHGEF1
chr19-42270259-42270967,ARHGEF1
chr19-42401278-42402292,ARHGEF1
chr19-41463230-41464180,RABAC1
chr19-41521159-41522412,RABAC1
chr19-41530558-41532140,RABAC1
chr19-41542027-41542370,RABAC1
chr19-41545612-41546804,RABAC1
chr19-41548873-41549581,RABAC1
chr19-41552448-41552900,RABAC1
chr19-41554843-41555359,RABAC1
chr19-41563204-41565556,RABAC1
chr19-41570259-41570992,RABAC1
chr19-41575610-41576824,RABAC1
chr19-41595131-41595648,RABAC1
chr19-41597425-41597951,RABAC1
chr19-41626684-41627514,RABAC1
chr19-41774284-41775087,RABAC1
chr19-41784365-41786024,RABAC1
chr19-41801521-41802245,RABAC1
chr19-41810479-41811401,RABAC1
chr19-41859241-41861044,RABAC1
chr19-41871386-41872100,RABAC1
chr19-41875242-41875853,RABAC1
chr19-41882576-41883438,RABAC1
chr19-41883855-41884503,RABAC1
chr19-41887029-41888154,RABAC1
chr19-41913090-41913395,RABAC1
chr19-41927686-41928609,RABAC1
chr19-41928795-41929425,RABAC1
chr19-41934660-41935175,RABAC1
chr19-41939797-41940710,RABAC1
chr19-41944953-41945855,RABAC1
chr19-41951347-41951995,RABAC1
chr19-41993395-41994650,RABAC1
chr19-42074938-42076606,RABAC1
chr19-42108340-42108914,RABAC1
chr19-42129270-42129870,RABAC1
chr19-42131966-42133561,RABAC1
chr19-42175978-42177494,RABAC1
chr19-42185205-42185714,RABAC1
chr19-42198750-42200130,RABAC1
chr19-42201326-42202334,RABAC1
chr19-42216605-42218202,RABAC1
chr19-42219734-42220590,RABAC1
chr19-42242082-42243422,RABAC1
chr19-42244260-42245023,RABAC1
chr19-42255799-42256096,RABAC1
chr19-42267786-42269684,RABAC1
chr19-42279828-42280892,RABAC1
chr19-42283036-42284547,RABAC1
chr19-42295867-42296398,RABAC1
chr19-42301670-42303175,RABAC1
chr19-42313093-42313901,RABAC1
chr19-42323868-42326404,RABAC1
chr19-42386767-42387626,RABAC1
chr19-42396285-42397391,RABAC1
chr19-42420070-42420334,RABAC1
chr19-42422555-42424357,RABAC1
chr19-42438306-42438747,RABAC1
chr19-42440322-42441432,RABAC1
chr19-42449851-42450919,RABAC1
chr19-41516125-41517143,RABAC1
chr19-41876935-41877797,RABAC1
chr19-41957803-41959769,RABAC1
chr19-42120975-42123293,RABAC1
chr19-42253461-42255436,RABAC1
chr19-42270259-42270967,RABAC1
chr19-42401278-42402292,RABAC1
chr19-41595131-41595648,POU2F2
chr19-41597425-41597951,POU2F2
chr19-41626684-41627514,POU2F2
chr19-41774284-41775087,POU2F2
chr19-41784365-41786024,POU2F2
chr19-41801521-41802245,POU2F2
chr19-41810479-41811401,POU2F2
chr19-41859241-41861044,POU2F2
chr19-41871386-41872100,POU2F2
chr19-41875242-41875853,POU2F2
chr19-41882576-41883438,POU2F2
chr19-41883855-41884503,POU2F2
chr19-41887029-41888154,POU2F2
chr19-41913090-41913395,POU2F2
chr19-41927686-41928609,POU2F2
chr19-41928795-41929425,POU2F2
chr19-41934660-41935175,POU2F2
chr19-41939797-41940710,POU2F2
chr19-41944953-41945855,POU2F2
chr19-41951347-41951995,POU2F2
chr19-41993395-41994650,POU2F2
chr19-42074938-42076606,POU2F2
chr19-42108340-42108914,POU2F2
chr19-42129270-42129870,POU2F2
chr19-42131966-42133561,POU2F2
chr19-42175978-42177494,POU2F2
chr19-42185205-42185714,POU2F2
chr19-42198750-42200130,POU2F2
chr19-42201326-42202334,POU2F2
chr19-42216605-42218202,POU2F2
chr19-42219734-42220590,POU2F2
chr19-42242082-42243422,POU2F2
chr19-42244260-42245023,POU2F2
chr19-42255799-42256096,POU2F2
chr19-42267786-42269684,POU2F2
chr19-42279828-42280892,POU2F2
chr19-42283036-42284547,POU2F2
chr19-42295867-42296398,POU2F2
chr19-42301670-42303175,POU2F2
chr19-42313093-42313901,POU2F2
chr19-42323868-42326404,POU2F2
chr19-42386767-42387626,POU2F2
chr19-42396285-42397391,POU2F2
chr19-42420070-42420334,POU2F2
chr19-42422555-42424357,POU2F2
chr19-42438306-42438747,POU2F2
chr19-42440322-42441432,POU2F2
chr19-42449851-42450919,POU2F2
chr19-42528181-42529587,POU2F2
chr19-42552781-42554048,POU2F2
chr19-41876935-41877797,POU2F2
chr19-41957803-41959769,POU2F2
chr19-42120975-42123293,POU2F2
chr19-42253461-42255436,POU2F2
chr19-42270259-42270967,POU2F2
chr19-42401278-42402292,POU2F2
chr19-41774284-41775087,DEDD2
chr19-41784365-41786024,DEDD2
chr19-41801521-41802245,DEDD2
chr19-41810479-41811401,DEDD2
chr19-41859241-41861044,DEDD2
chr19-41871386-41872100,DEDD2
chr19-41875242-41875853,DEDD2
chr19-41882576-41883438,DEDD2
chr19-41883855-41884503,DEDD2
chr19-41887029-41888154,DEDD2
chr19-41913090-41913395,DEDD2
chr19-41927686-41928609,DEDD2
chr19-41928795-41929425,DEDD2
chr19-41934660-41935175,DEDD2
chr19-41939797-41940710,DEDD2
chr19-41944953-41945855,DEDD2
chr19-41951347-41951995,DEDD2
chr19-41993395-41994650,DEDD2
chr19-42074938-42076606,DEDD2
chr19-42108340-42108914,DEDD2
chr19-42129270-42129870,DEDD2
chr19-42131966-42133561,DEDD2
chr19-42175978-42177494,DEDD2
chr19-42185205-42185714,DEDD2
chr19-42198750-42200130,DEDD2
chr19-42201326-42202334,DEDD2
chr19-42216605-42218202,DEDD2
chr19-42219734-42220590,DEDD2
chr19-42242082-42243422,DEDD2
chr19-42244260-42245023,DEDD2
chr19-42255799-42256096,DEDD2
chr19-42267786-42269684,DEDD2
chr19-42279828-42280892,DEDD2
chr19-42283036-42284547,DEDD2
chr19-42295867-42296398,DEDD2
chr19-42301670-42303175,DEDD2
chr19-42313093-42313901,DEDD2
chr19-42323868-42326404,DEDD2
chr19-42386767-42387626,DEDD2
chr19-42396285-42397391,DEDD2
chr19-42420070-42420334,DEDD2
chr19-42422555-42424357,DEDD2
chr19-42438306-42438747,DEDD2
chr19-42440322-42441432,DEDD2
chr19-42449851-42450919,DEDD2
chr19-42528181-42529587,DEDD2
chr19-42552781-42554048,DEDD2
chr19-41876935-41877797,DEDD2
chr19-41957803-41959769,DEDD2
chr19-42120975-42123293,DEDD2
chr19-42253461-42255436,DEDD2
chr19-42270259-42270967,DEDD2
chr19-42401278-42402292,DEDD2
chr19-41774284-41775087,GSK3A
chr19-41784365-41786024,GSK3A
chr19-41801521-41802245,GSK3A
chr19-41810479-41811401,GSK3A
chr19-41859241-41861044,GSK3A
chr19-41871386-41872100,GSK3A
chr19-41875242-41875853,GSK3A
chr19-41882576-41883438,GSK3A
chr19-41883855-41884503,GSK3A
chr19-41887029-41888154,GSK3A
chr19-41913090-41913395,GSK3A
chr19-41927686-41928609,GSK3A
chr19-41928795-41929425,GSK3A
chr19-41934660-41935175,GSK3A
chr19-41939797-41940710,GSK3A
chr19-41944953-41945855,GSK3A
chr19-41951347-41951995,GSK3A
chr19-41993395-41994650,GSK3A
chr19-42074938-42076606,GSK3A
chr19-42108340-42108914,GSK3A
chr19-42129270-42129870,GSK3A
chr19-42131966-42133561,GSK3A
chr19-42175978-42177494,GSK3A
chr19-42185205-42185714,GSK3A
chr19-42198750-42200130,GSK3A
chr19-42201326-42202334,GSK3A
chr19-42216605-42218202,GSK3A
chr19-42219734-42220590,GSK3A
chr19-42242082-42243422,GSK3A
chr19-42244260-42245023,GSK3A
chr19-42255799-42256096,GSK3A
chr19-42267786-42269684,GSK3A
chr19-42279828-42280892,GSK3A
chr19-42283036-42284547,GSK3A
chr19-42295867-42296398,GSK3A
chr19-42301670-42303175,GSK3A
chr19-42313093-42313901,GSK3A
chr19-42323868-42326404,GSK3A
chr19-42386767-42387626,GSK3A
chr19-42396285-42397391,GSK3A
chr19-42420070-42420334,GSK3A
chr19-42422555-42424357,GSK3A
chr19-42438306-42438747,GSK3A
chr19-42440322-42441432,GSK3A
chr19-42449851-42450919,GSK3A
chr19-42528181-42529587,GSK3A
chr19-42552781-42554048,GSK3A
chr19-41876935-41877797,GSK3A
chr19-41957803-41959769,GSK3A
chr19-42120975-42123293,GSK3A
chr19-42253461-42255436,GSK3A
chr19-42270259-42270967,GSK3A
chr19-42401278-42402292,GSK3A
chr19-41774284-41775087,ERF
chr19-41784365-41786024,ERF
chr19-41801521-41802245,ERF
chr19-41810479-41811401,ERF
chr19-41859241-41861044,ERF
chr19-41871386-41872100,ERF
chr19-41875242-41875853,ERF
chr19-41882576-41883438,ERF
chr19-41883855-41884503,ERF
chr19-41887029-41888154,ERF
chr19-41913090-41913395,ERF
chr19-41927686-41928609,ERF
chr19-41928795-41929425,ERF
chr19-41934660-41935175,ERF
chr19-41939797-41940710,ERF
chr19-41944953-41945855,ERF
chr19-41951347-41951995,ERF
chr19-41993395-41994650,ERF
chr19-42074938-42076606,ERF
chr19-42108340-42108914,ERF
chr19-42129270-42129870,ERF
chr19-42131966-42133561,ERF
chr19-42175978-42177494,ERF
chr19-42185205-42185714,ERF
chr19-42198750-42200130,ERF
chr19-42201326-42202334,ERF
chr19-42216605-42218202,ERF
chr19-42219734-42220590,ERF
chr19-42242082-42243422,ERF
chr19-42244260-42245023,ERF
chr19-42255799-42256096,ERF
chr19-42267786-42269684,ERF
chr19-42279828-42280892,ERF
chr19-42283036-42284547,ERF
chr19-42295867-42296398,ERF
chr19-42301670-42303175,ERF
