peak,gene
chr19-54158895-54160246,LILRA5
chr19-54162015-54162775,LILRA5
chr19-54164518-54164979,LILRA5
chr19-54168162-54168781,LILRA5
chr19-54189039-54191613,LILRA5
chr19-54200181-54201559,LILRA5
chr19-54207392-54208694,LILRA5
chr19-54209417-54210173,LILRA5
chr19-54210660-54211244,LILRA5
chr19-54222367-54223883,LILRA5
chr19-54231306-54232017,LILRA5
chr19-54247461-54248634,LILRA5
chr19-54270932-54272505,LILRA5
chr19-54280299-54281317,LILRA5
chr19-54302099-54302855,LILRA5
chr19-54316599-54317727,LILRA5
chr19-54318703-54319421,LILRA5
chr19-54339024-54340135,LILRA5
chr19-54364323-54365585,LILRA5
chr19-54370497-54370716,LILRA5
chr19-54372142-54372699,LILRA5
chr19-54373621-54374075,LILRA5
chr19-54375179-54375799,LILRA5
chr19-54387751-54389041,LILRA5
chr19-54448140-54449857,LILRA5
chr19-54451281-54451574,LILRA5
chr19-54462721-54465255,LILRA5
chr19-54551000-54552263,LILRA5
chr19-54572087-54573935,LILRA5
chr19-54593203-54594323,LILRA5
chr19-54606031-54607451,LILRA5
chr19-54629888-54631079,LILRA5
chr19-54642713-54644433,LILRA5
chr19-54660256-54661294,LILRA5
chr19-54662174-54663105,LILRA5
chr19-54747304-54748207,LILRA5
chr19-54311996-54313298,LILRA5
chr19-54345552-54346347,LILRA5
chr19-54361573-54362624,LILRA5
chr19-54377955-54378720,LILRA5
chr19-53851450-53852150,LAIR1
chr19-53852746-53853218,LAIR1
chr19-53866010-53866510,LAIR1
chr19-53867057-53868396,LAIR1
chr19-53868600-53869699,LAIR1
chr19-53877267-53877734,LAIR1
chr19-53878946-53879667,LAIR1
chr19-53881660-53882385,LAIR1
chr19-53889575-53890269,LAIR1
chr19-54020050-54020576,LAIR1
chr19-54023357-54024204,LAIR1
chr19-54047245-54048171,LAIR1
chr19-54095420-54096247,LAIR1
chr19-54100514-54100981,LAIR1
chr19-54102048-54103184,LAIR1
chr19-54114108-54115915,LAIR1
chr19-54136582-54138705,LAIR1
chr19-54158895-54160246,LAIR1
chr19-54162015-54162775,LAIR1
chr19-54164518-54164979,LAIR1
chr19-54168162-54168781,LAIR1
chr19-54189039-54191613,LAIR1
chr19-54200181-54201559,LAIR1
chr19-54207392-54208694,LAIR1
chr19-54209417-54210173,LAIR1
chr19-54210660-54211244,LAIR1
chr19-54222367-54223883,LAIR1
chr19-54231306-54232017,LAIR1
chr19-54247461-54248634,LAIR1
chr19-54270932-54272505,LAIR1
chr19-54280299-54281317,LAIR1
chr19-54302099-54302855,LAIR1
chr19-54316599-54317727,LAIR1
chr19-54318703-54319421,LAIR1
chr19-54339024-54340135,LAIR1
chr19-54364323-54365585,LAIR1
chr19-54370497-54370716,LAIR1
chr19-54372142-54372699,LAIR1
chr19-54373621-54374075,LAIR1
chr19-54375179-54375799,LAIR1
chr19-54387751-54389041,LAIR1
chr19-54448140-54449857,LAIR1
chr19-54451281-54451574,LAIR1
chr19-54462721-54465255,LAIR1
chr19-54551000-54552263,LAIR1
chr19-54572087-54573935,LAIR1
chr19-54593203-54594323,LAIR1
chr19-54606031-54607451,LAIR1
chr19-54629888-54631079,LAIR1
chr19-54642713-54644433,LAIR1
chr19-54660256-54661294,LAIR1
chr19-54662174-54663105,LAIR1
chr19-54747304-54748207,LAIR1
chr19-54311996-54313298,LAIR1
chr19-54345552-54346347,LAIR1
chr19-54361573-54362624,LAIR1
chr19-54377955-54378720,LAIR1
chr19-54020050-54020576,LENG8
chr19-54023357-54024204,LENG8
chr19-54047245-54048171,LENG8
chr19-54095420-54096247,LENG8
chr19-54100514-54100981,LENG8
chr19-54102048-54103184,LENG8
chr19-54114108-54115915,LENG8
chr19-54136582-54138705,LENG8
chr19-54158895-54160246,LENG8
chr19-54162015-54162775,LENG8
chr19-54164518-54164979,LENG8
chr19-54168162-54168781,LENG8
chr19-54189039-54191613,LENG8
chr19-54200181-54201559,LENG8
chr19-54207392-54208694,LENG8
chr19-54209417-54210173,LENG8
chr19-54210660-54211244,LENG8
chr19-54222367-54223883,LENG8
chr19-54231306-54232017,LENG8
chr19-54247461-54248634,LENG8
chr19-54270932-54272505,LENG8
chr19-54280299-54281317,LENG8
chr19-54302099-54302855,LENG8
chr19-54316599-54317727,LENG8
chr19-54318703-54319421,LENG8
chr19-54339024-54340135,LENG8
chr19-54364323-54365585,LENG8
chr19-54370497-54370716,LENG8
chr19-54372142-54372699,LENG8
chr19-54373621-54374075,LENG8
chr19-54375179-54375799,LENG8
chr19-54387751-54389041,LENG8
chr19-54448140-54449857,LENG8
chr19-54451281-54451574,LENG8
chr19-54462721-54465255,LENG8
chr19-54551000-54552263,LENG8
chr19-54572087-54573935,LENG8
chr19-54593203-54594323,LENG8
chr19-54606031-54607451,LENG8
chr19-54629888-54631079,LENG8
chr19-54642713-54644433,LENG8
chr19-54660256-54661294,LENG8
chr19-54662174-54663105,LENG8
chr19-54747304-54748207,LENG8
chr19-54873821-54874361,LENG8
chr19-54875117-54875860,LENG8
chr19-54900952-54901542,LENG8
chr19-54952175-54952875,LENG8
chr19-54958581-54959354,LENG8
chr19-54311996-54313298,LENG8
chr19-54345552-54346347,LENG8
chr19-54361573-54362624,LENG8
chr19-54377955-54378720,LENG8
chr19-54020050-54020576,LAIR2
chr19-54023357-54024204,LAIR2
chr19-54047245-54048171,LAIR2
chr19-54095420-54096247,LAIR2
chr19-54100514-54100981,LAIR2
chr19-54102048-54103184,LAIR2
chr19-54114108-54115915,LAIR2
chr19-54136582-54138705,LAIR2
chr19-54158895-54160246,LAIR2
chr19-54162015-54162775,LAIR2
chr19-54164518-54164979,LAIR2
chr19-54168162-54168781,LAIR2
chr19-54189039-54191613,LAIR2
chr19-54200181-54201559,LAIR2
chr19-54207392-54208694,LAIR2
chr19-54209417-54210173,LAIR2
chr19-54210660-54211244,LAIR2
chr19-54222367-54223883,LAIR2
chr19-54231306-54232017,LAIR2
chr19-54247461-54248634,LAIR2
chr19-54270932-54272505,LAIR2
chr19-54280299-54281317,LAIR2
chr19-54302099-54302855,LAIR2
chr19-54316599-54317727,LAIR2
chr19-54318703-54319421,LAIR2
chr19-54339024-54340135,LAIR2
chr19-54364323-54365585,LAIR2
chr19-54370497-54370716,LAIR2
chr19-54372142-54372699,LAIR2
chr19-54373621-54374075,LAIR2
chr19-54375179-54375799,LAIR2
chr19-54387751-54389041,LAIR2
chr19-54448140-54449857,LAIR2
chr19-54451281-54451574,LAIR2
chr19-54462721-54465255,LAIR2
chr19-54551000-54552263,LAIR2
chr19-54572087-54573935,LAIR2
chr19-54593203-54594323,LAIR2
chr19-54606031-54607451,LAIR2
chr19-54629888-54631079,LAIR2
chr19-54642713-54644433,LAIR2
chr19-54660256-54661294,LAIR2
chr19-54662174-54663105,LAIR2
chr19-54747304-54748207,LAIR2
chr19-54873821-54874361,LAIR2
chr19-54875117-54875860,LAIR2
chr19-54900952-54901542,LAIR2
chr19-54952175-54952875,LAIR2
chr19-54958581-54959354,LAIR2
chr19-55005555-55006402,LAIR2
chr19-54311996-54313298,LAIR2
chr19-54345552-54346347,LAIR2
chr19-54361573-54362624,LAIR2
chr19-54377955-54378720,LAIR2
chr19-54095420-54096247,LILRA2
chr19-54100514-54100981,LILRA2
chr19-54102048-54103184,LILRA2
chr19-54114108-54115915,LILRA2
chr19-54136582-54138705,LILRA2
chr19-54158895-54160246,LILRA2
chr19-54162015-54162775,LILRA2
chr19-54164518-54164979,LILRA2
chr19-54168162-54168781,LILRA2
chr19-54189039-54191613,LILRA2
chr19-54200181-54201559,LILRA2
chr19-54207392-54208694,LILRA2
chr19-54209417-54210173,LILRA2
chr19-54210660-54211244,LILRA2
chr19-54222367-54223883,LILRA2
chr19-54231306-54232017,LILRA2
chr19-54247461-54248634,LILRA2
chr19-54270932-54272505,LILRA2
chr19-54280299-54281317,LILRA2
chr19-54302099-54302855,LILRA2
chr19-54316599-54317727,LILRA2
chr19-54318703-54319421,LILRA2
chr19-54339024-54340135,LILRA2
chr19-54364323-54365585,LILRA2
chr19-54370497-54370716,LILRA2
chr19-54372142-54372699,LILRA2
chr19-54373621-54374075,LILRA2
chr19-54375179-54375799,LILRA2
chr19-54387751-54389041,LILRA2
chr19-54448140-54449857,LILRA2
chr19-54451281-54451574,LILRA2
chr19-54462721-54465255,LILRA2
chr19-54551000-54552263,LILRA2
chr19-54572087-54573935,LILRA2
chr19-54593203-54594323,LILRA2
chr19-54606031-54607451,LILRA2
chr19-54629888-54631079,LILRA2
chr19-54642713-54644433,LILRA2
chr19-54660256-54661294,LILRA2
chr19-54662174-54663105,LILRA2
chr19-54747304-54748207,LILRA2
chr19-54873821-54874361,LILRA2
chr19-54875117-54875860,LILRA2
chr19-54900952-54901542,LILRA2
chr19-54952175-54952875,LILRA2
chr19-54958581-54959354,LILRA2
chr19-55005555-55006402,LILRA2
chr19-55062137-55063443,LILRA2
chr19-55080058-55082685,LILRA2
chr19-55086696-55087723,LILRA2
chr19-54311996-54313298,LILRA2
chr19-54345552-54346347,LILRA2
chr19-54361573-54362624,LILRA2
chr19-54377955-54378720,LILRA2
chr19-54095420-54096247,LILRA1
chr19-54100514-54100981,LILRA1
chr19-54102048-54103184,LILRA1
chr19-54114108-54115915,LILRA1
chr19-54136582-54138705,LILRA1
chr19-54158895-54160246,LILRA1
chr19-54162015-54162775,LILRA1
chr19-54164518-54164979,LILRA1
chr19-54168162-54168781,LILRA1
chr19-54189039-54191613,LILRA1
chr19-54200181-54201559,LILRA1
chr19-54207392-54208694,LILRA1
chr19-54209417-54210173,LILRA1
chr19-54210660-54211244,LILRA1
chr19-54222367-54223883,LILRA1
chr19-54231306-54232017,LILRA1
chr19-54247461-54248634,LILRA1
chr19-54270932-54272505,LILRA1
chr19-54280299-54281317,LILRA1
chr19-54302099-54302855,LILRA1
chr19-54316599-54317727,LILRA1
chr19-54318703-54319421,LILRA1
chr19-54339024-54340135,LILRA1
chr19-54364323-54365585,LILRA1
chr19-54370497-54370716,LILRA1
chr19-54372142-54372699,LILRA1
chr19-54373621-54374075,LILRA1
chr19-54375179-54375799,LILRA1
chr19-54387751-54389041,LILRA1
chr19-54448140-54449857,LILRA1
chr19-54451281-54451574,LILRA1
chr19-54462721-54465255,LILRA1
chr19-54551000-54552263,LILRA1
chr19-54572087-54573935,LILRA1
chr19-54593203-54594323,LILRA1
chr19-54606031-54607451,LILRA1
chr19-54629888-54631079,LILRA1
chr19-54642713-54644433,LILRA1
chr19-54660256-54661294,LILRA1
chr19-54662174-54663105,LILRA1
chr19-54747304-54748207,LILRA1
chr19-54873821-54874361,LILRA1
chr19-54875117-54875860,LILRA1
chr19-54900952-54901542,LILRA1
chr19-54952175-54952875,LILRA1
chr19-54958581-54959354,LILRA1
chr19-55005555-55006402,LILRA1
chr19-55062137-55063443,LILRA1
chr19-55080058-55082685,LILRA1
chr19-55086696-55087723,LILRA1
chr19-54311996-54313298,LILRA1
chr19-54345552-54346347,LILRA1
chr19-54361573-54362624,LILRA1
chr19-54377955-54378720,LILRA1
chr19-54136582-54138705,LILRB1
chr19-54158895-54160246,LILRB1
chr19-54162015-54162775,LILRB1
chr19-54164518-54164979,LILRB1
chr19-54168162-54168781,LILRB1
chr19-54189039-54191613,LILRB1
chr19-54200181-54201559,LILRB1
chr19-54207392-54208694,LILRB1
chr19-54209417-54210173,LILRB1
chr19-54210660-54211244,LILRB1
chr19-54222367-54223883,LILRB1
chr19-54231306-54232017,LILRB1
chr19-54247461-54248634,LILRB1
chr19-54270932-54272505,LILRB1
chr19-54280299-54281317,LILRB1
chr19-54302099-54302855,LILRB1
chr19-54316599-54317727,LILRB1
chr19-54318703-54319421,LILRB1
chr19-54339024-54340135,LILRB1
chr19-54364323-54365585,LILRB1
chr19-54370497-54370716,LILRB1
chr19-54372142-54372699,LILRB1
chr19-54373621-54374075,LILRB1
chr19-54375179-54375799,LILRB1
chr19-54387751-54389041,LILRB1
chr19-54448140-54449857,LILRB1
chr19-54451281-54451574,LILRB1
chr19-54462721-54465255,LILRB1
chr19-54551000-54552263,LILRB1
chr19-54572087-54573935,LILRB1
chr19-54593203-54594323,LILRB1
chr19-54606031-54607451,LILRB1
chr19-54629888-54631079,LILRB1
chr19-54642713-54644433,LILRB1
chr19-54660256-54661294,LILRB1
chr19-54662174-54663105,LILRB1
chr19-54747304-54748207,LILRB1
chr19-54873821-54874361,LILRB1
chr19-54875117-54875860,LILRB1
chr19-54900952-54901542,LILRB1
chr19-54952175-54952875,LILRB1
chr19-54958581-54959354,LILRB1
chr19-55005555-55006402,LILRB1
chr19-55062137-55063443,LILRB1
chr19-55080058-55082685,LILRB1
chr19-55086696-55087723,LILRB1
chr19-55115997-55118194,LILRB1
chr19-54311996-54313298,LILRB1
chr19-54345552-54346347,LILRB1
chr19-54361573-54362624,LILRB1
chr19-54377955-54378720,LILRB1
chr19-54158895-54160246,LILRB4
chr19-54162015-54162775,LILRB4
chr19-54164518-54164979,LILRB4
chr19-54168162-54168781,LILRB4
chr19-54189039-54191613,LILRB4
chr19-54200181-54201559,LILRB4
chr19-54207392-54208694,LILRB4
chr19-54209417-54210173,LILRB4
chr19-54210660-54211244,LILRB4
chr19-54222367-54223883,LILRB4
chr19-54231306-54232017,LILRB4
chr19-54247461-54248634,LILRB4
chr19-54270932-54272505,LILRB4
chr19-54280299-54281317,LILRB4
chr19-54302099-54302855,LILRB4
chr19-54316599-54317727,LILRB4
chr19-54318703-54319421,LILRB4
chr19-54339024-54340135,LILRB4
chr19-54364323-54365585,LILRB4
chr19-54370497-54370716,LILRB4
chr19-54372142-54372699,LILRB4
chr19-54373621-54374075,LILRB4
chr19-54375179-54375799,LILRB4
chr19-54387751-54389041,LILRB4
chr19-54448140-54449857,LILRB4
chr19-54451281-54451574,LILRB4
chr19-54462721-54465255,LILRB4
chr19-54551000-54552263,LILRB4
chr19-54572087-54573935,LILRB4
chr19-54593203-54594323,LILRB4
chr19-54606031-54607451,LILRB4
chr19-54629888-54631079,LILRB4
chr19-54642713-54644433,LILRB4
chr19-54660256-54661294,LILRB4
chr19-54662174-54663105,LILRB4
chr19-54747304-54748207,LILRB4
chr19-54873821-54874361,LILRB4
chr19-54875117-54875860,LILRB4
chr19-54900952-54901542,LILRB4
chr19-54952175-54952875,LILRB4
chr19-54958581-54959354,LILRB4
chr19-55005555-55006402,LILRB4
chr19-55062137-55063443,LILRB4
chr19-55080058-55082685,LILRB4
chr19-55086696-55087723,LILRB4
chr19-55115997-55118194,LILRB4
chr19-55160202-55161068,LILRB4
chr19-55165907-55167273,LILRB4
chr19-54311996-54313298,LILRB4
chr19-54345552-54346347,LILRB4
chr19-54361573-54362624,LILRB4
chr19-54377955-54378720,LILRB4
chr19-54375179-54375799,FCAR
chr19-54387751-54389041,FCAR
chr19-54448140-54449857,FCAR
chr19-54451281-54451574,FCAR
chr19-54462721-54465255,FCAR
chr19-54551000-54552263,FCAR
chr19-54572087-54573935,FCAR
chr19-54593203-54594323,FCAR
chr19-54606031-54607451,FCAR
chr19-54629888-54631079,FCAR
chr19-54642713-54644433,FCAR
chr19-54660256-54661294,FCAR
chr19-54662174-54663105,FCAR
chr19-54747304-54748207,FCAR
chr19-54873821-54874361,FCAR
chr19-54875117-54875860,FCAR
chr19-54900952-54901542,FCAR
chr19-54952175-54952875,FCAR
chr19-54958581-54959354,FCAR
chr19-55005555-55006402,FCAR
chr19-55062137-55063443,FCAR
chr19-55080058-55082685,FCAR
chr19-55086696-55087723,FCAR
chr19-55115997-55118194,FCAR
chr19-55160202-55161068,FCAR
chr19-55165907-55167273,FCAR
chr19-55178855-55180361,FCAR
chr19-55216327-55217209,FCAR
chr19-55253756-55254459,FCAR
chr19-55258295-55259748,FCAR
chr19-55275972-55277083,FCAR
chr19-55291736-55292282,FCAR
chr19-55301417-55302309,FCAR
chr19-55305178-55305763,FCAR
chr19-55323008-55323587,FCAR
chr19-55324762-55325451,FCAR
chr19-55326394-55326898,FCAR
chr19-55338342-55340493,FCAR
chr19-55340695-55341057,FCAR
chr19-55341236-55341458,FCAR
chr19-55353212-55354831,FCAR
chr19-55368797-55370293,FCAR
chr19-55383503-55384428,FCAR
chr19-55384709-55386597,FCAR
chr19-54377955-54378720,FCAR
chr19-55279493-55280616,FCAR
chr19-54551000-54552263,RDH13
chr19-54572087-54573935,RDH13
chr19-54593203-54594323,RDH13
chr19-54606031-54607451,RDH13
chr19-54629888-54631079,RDH13
chr19-54642713-54644433,RDH13
chr19-54660256-54661294,RDH13
chr19-54662174-54663105,RDH13
chr19-54747304-54748207,RDH13
chr19-54873821-54874361,RDH13
chr19-54875117-54875860,RDH13
chr19-54900952-54901542,RDH13
chr19-54952175-54952875,RDH13
chr19-54958581-54959354,RDH13
chr19-55005555-55006402,RDH13
chr19-55062137-55063443,RDH13
chr19-55080058-55082685,RDH13
chr19-55086696-55087723,RDH13
chr19-55115997-55118194,RDH13
chr19-55160202-55161068,RDH13
chr19-55165907-55167273,RDH13
chr19-55178855-55180361,RDH13
chr19-55216327-55217209,RDH13
chr19-55253756-55254459,RDH13
chr19-55258295-55259748,RDH13
chr19-55275972-55277083,RDH13
chr19-55291736-55292282,RDH13
chr19-55301417-55302309,RDH13
chr19-55305178-55305763,RDH13
chr19-55323008-55323587,RDH13
chr19-55324762-55325451,RDH13
chr19-55326394-55326898,RDH13
chr19-55338342-55340493,RDH13
chr19-55340695-55341057,RDH13
chr19-55341236-55341458,RDH13
chr19-55353212-55354831,RDH13
chr19-55368797-55370293,RDH13
chr19-55383503-55384428,RDH13
chr19-55384709-55386597,RDH13
chr19-55398001-55399062,RDH13
chr19-55406772-55408560,RDH13
chr19-55451050-55452337,RDH13
chr19-55460876-55462153,RDH13
chr19-55467498-55468268,RDH13
chr19-55484595-55485792,RDH13
chr19-55503131-55504354,RDH13
chr19-55516687-55517640,RDH13
chr19-55279493-55280616,RDH13
chr19-55475875-55477346,RDH13
chr19-54593203-54594323,PPP1R12C
chr19-54606031-54607451,PPP1R12C
chr19-54629888-54631079,PPP1R12C
chr19-54642713-54644433,PPP1R12C
chr19-54660256-54661294,PPP1R12C
chr19-54662174-54663105,PPP1R12C
chr19-54747304-54748207,PPP1R12C
chr19-54873821-54874361,PPP1R12C
chr19-54875117-54875860,PPP1R12C
chr19-54900952-54901542,PPP1R12C
chr19-54952175-54952875,PPP1R12C
chr19-54958581-54959354,PPP1R12C
chr19-55005555-55006402,PPP1R12C
chr19-55062137-55063443,PPP1R12C
chr19-55080058-55082685,PPP1R12C
chr19-55086696-55087723,PPP1R12C
chr19-55115997-55118194,PPP1R12C
chr19-55160202-55161068,PPP1R12C
chr19-55165907-55167273,PPP1R12C
chr19-55178855-55180361,PPP1R12C
chr19-55216327-55217209,PPP1R12C
chr19-55253756-55254459,PPP1R12C
chr19-55258295-55259748,PPP1R12C
chr19-55275972-55277083,PPP1R12C
chr19-55291736-55292282,PPP1R12C
chr19-55301417-55302309,PPP1R12C
chr19-55305178-55305763,PPP1R12C
chr19-55323008-55323587,PPP1R12C
chr19-55324762-55325451,PPP1R12C
chr19-55326394-55326898,PPP1R12C
chr19-55338342-55340493,PPP1R12C
chr19-55340695-55341057,PPP1R12C
chr19-55341236-55341458,PPP1R12C
chr19-55353212-55354831,PPP1R12C
chr19-55368797-55370293,PPP1R12C
chr19-55383503-55384428,PPP1R12C
chr19-55384709-55386597,PPP1R12C
chr19-55398001-55399062,PPP1R12C
chr19-55406772-55408560,PPP1R12C
chr19-55451050-55452337,PPP1R12C
chr19-55460876-55462153,PPP1R12C
chr19-55467498-55468268,PPP1R12C
chr19-55484595-55485792,PPP1R12C
chr19-55503131-55504354,PPP1R12C
chr19-55516687-55517640,PPP1R12C
chr19-55579905-55581146,PPP1R12C
chr19-55586819-55587641,PPP1R12C
chr19-55598757-55600699,PPP1R12C
chr19-55604589-55606552,PPP1R12C
chr19-55279493-55280616,PPP1R12C
chr19-55475875-55477346,PPP1R12C
chr19-54747304-54748207,PPP6R1
chr19-54873821-54874361,PPP6R1
chr19-54875117-54875860,PPP6R1
chr19-54900952-54901542,PPP6R1
chr19-54952175-54952875,PPP6R1
chr19-54958581-54959354,PPP6R1
chr19-55005555-55006402,PPP6R1
chr19-55062137-55063443,PPP6R1
chr19-55080058-55082685,PPP6R1
chr19-55086696-55087723,PPP6R1
chr19-55115997-55118194,PPP6R1
chr19-55160202-55161068,PPP6R1
chr19-55165907-55167273,PPP6R1
chr19-55178855-55180361,PPP6R1
chr19-55216327-55217209,PPP6R1
chr19-55253756-55254459,PPP6R1
chr19-55258295-55259748,PPP6R1
chr19-55275972-55277083,PPP6R1
chr19-55291736-55292282,PPP6R1
chr19-55301417-55302309,PPP6R1
chr19-55305178-55305763,PPP6R1
chr19-55323008-55323587,PPP6R1
chr19-55324762-55325451,PPP6R1
chr19-55326394-55326898,PPP6R1
chr19-55338342-55340493,PPP6R1
chr19-55340695-55341057,PPP6R1
chr19-55341236-55341458,PPP6R1
chr19-55353212-55354831,PPP6R1
chr19-55368797-55370293,PPP6R1
chr19-55383503-55384428,PPP6R1
chr19-55384709-55386597,PPP6R1
chr19-55398001-55399062,PPP6R1
chr19-55406772-55408560,PPP6R1
chr19-55451050-55452337,PPP6R1
chr19-55460876-55462153,PPP6R1
chr19-55467498-55468268,PPP6R1
chr19-55484595-55485792,PPP6R1
chr19-55503131-55504354,PPP6R1
chr19-55516687-55517640,PPP6R1
chr19-55579905-55581146,PPP6R1
chr19-55586819-55587641,PPP6R1
chr19-55598757-55600699,PPP6R1
chr19-55604589-55606552,PPP6R1
chr19-55620278-55620781,PPP6R1
chr19-55623941-55625042,PPP6R1
chr19-55626230-55626760,PPP6R1
chr19-55631561-55631943,PPP6R1
chr19-55632277-55632703,PPP6R1
chr19-55634474-55635712,PPP6R1
chr19-55642566-55643772,PPP6R1
chr19-55647473-55648709,PPP6R1
chr19-55653525-55655723,PPP6R1
chr19-55674270-55675685,PPP6R1
chr19-55677849-55678489,PPP6R1
chr19-55279493-55280616,PPP6R1
chr19-55475875-55477346,PPP6R1
chr19-55640043-55642046,PPP6R1
chr19-54873821-54874361,HSPBP1
chr19-54875117-54875860,HSPBP1
chr19-54900952-54901542,HSPBP1
chr19-54952175-54952875,HSPBP1
chr19-54958581-54959354,HSPBP1
chr19-55005555-55006402,HSPBP1
chr19-55062137-55063443,HSPBP1
chr19-55080058-55082685,HSPBP1
chr19-55086696-55087723,HSPBP1
chr19-55115997-55118194,HSPBP1
chr19-55160202-55161068,HSPBP1
chr19-55165907-55167273,HSPBP1
chr19-55178855-55180361,HSPBP1
chr19-55216327-55217209,HSPBP1
chr19-55253756-55254459,HSPBP1
chr19-55258295-55259748,HSPBP1
chr19-55275972-55277083,HSPBP1
chr19-55291736-55292282,HSPBP1
