peak,gene
chr10-38355649-38356570,ZNF33A
chr10-38401686-38403511,ZNF33A
chr10-38010087-38011274,ZNF33A
chr10-37856748-37858401,ZNF37A
chr10-37975256-37977135,ZNF37A
chr10-38093526-38095332,ZNF37A
chr10-38355649-38356570,ZNF37A
chr10-38401686-38403511,ZNF37A
chr10-38010087-38011274,ZNF37A
chr10-42551770-42553319,ZNF33B
chr10-42637663-42639099,ZNF33B
chr10-42753009-42755447,ZNF33B
chr10-42781742-42783253,ZNF33B
chr10-42932686-42934324,ZNF33B
chr10-43104567-43105866,ZNF33B
chr10-43120442-43121755,ZNF33B
chr10-43128976-43129681,ZNF33B
chr10-43137491-43139183,ZNF33B
chr10-42551770-42553319,BMS1
chr10-42637663-42639099,BMS1
chr10-42753009-42755447,BMS1
chr10-42781742-42783253,BMS1
chr10-42932686-42934324,BMS1
chr10-43104567-43105866,BMS1
chr10-43120442-43121755,BMS1
chr10-43128976-43129681,BMS1
chr10-43140222-43140783,BMS1
chr10-43201870-43203218,BMS1
chr10-43228595-43230003,BMS1
chr10-43265747-43267172,BMS1
chr10-43286854-43287781,BMS1
chr10-43293892-43295117,BMS1
chr10-43322385-43323320,BMS1
chr10-43331901-43332609,BMS1
chr10-43137491-43139183,BMS1
chr10-42637663-42639099,CSGALNACT2
chr10-42753009-42755447,CSGALNACT2
chr10-42781742-42783253,CSGALNACT2
chr10-42932686-42934324,CSGALNACT2
chr10-43104567-43105866,CSGALNACT2
chr10-43120442-43121755,CSGALNACT2
chr10-43128976-43129681,CSGALNACT2
chr10-43140222-43140783,CSGALNACT2
chr10-43201870-43203218,CSGALNACT2
chr10-43228595-43230003,CSGALNACT2
chr10-43265747-43267172,CSGALNACT2
chr10-43286854-43287781,CSGALNACT2
chr10-43293892-43295117,CSGALNACT2
chr10-43322385-43323320,CSGALNACT2
chr10-43331901-43332609,CSGALNACT2
chr10-43348066-43348809,CSGALNACT2
chr10-43361259-43362851,CSGALNACT2
chr10-43395768-43397555,CSGALNACT2
chr10-43404666-43404867,CSGALNACT2
chr10-43407132-43410053,CSGALNACT2
chr10-43419849-43421240,CSGALNACT2
chr10-43426957-43427745,CSGALNACT2
chr10-43436130-43437568,CSGALNACT2
chr10-43439685-43439984,CSGALNACT2
chr10-43451717-43452462,CSGALNACT2
chr10-43454807-43456400,CSGALNACT2
chr10-43573701-43574773,CSGALNACT2
chr10-43594497-43596318,CSGALNACT2
chr10-43605964-43607037,CSGALNACT2
chr10-43648000-43649411,CSGALNACT2
chr10-43137491-43139183,CSGALNACT2
chr10-43417279-43418445,CSGALNACT2
chr10-42932686-42934324,HNRNPF
chr10-43104567-43105866,HNRNPF
chr10-43120442-43121755,HNRNPF
chr10-43128976-43129681,HNRNPF
chr10-43140222-43140783,HNRNPF
chr10-43201870-43203218,HNRNPF
chr10-43228595-43230003,HNRNPF
chr10-43265747-43267172,HNRNPF
chr10-43286854-43287781,HNRNPF
chr10-43293892-43295117,HNRNPF
chr10-43322385-43323320,HNRNPF
chr10-43331901-43332609,HNRNPF
chr10-43348066-43348809,HNRNPF
chr10-43361259-43362851,HNRNPF
chr10-43395768-43397555,HNRNPF
chr10-43404666-43404867,HNRNPF
chr10-43407132-43410053,HNRNPF
chr10-43419849-43421240,HNRNPF
chr10-43426957-43427745,HNRNPF
chr10-43436130-43437568,HNRNPF
chr10-43439685-43439984,HNRNPF
chr10-43451717-43452462,HNRNPF
chr10-43454807-43456400,HNRNPF
chr10-43573701-43574773,HNRNPF
chr10-43594497-43596318,HNRNPF
chr10-43605964-43607037,HNRNPF
chr10-43648000-43649411,HNRNPF
chr10-43689087-43690661,HNRNPF
chr10-43815947-43816707,HNRNPF
chr10-43137491-43139183,HNRNPF
chr10-43417279-43418445,HNRNPF
chr10-43104567-43105866,ZNF487
chr10-43120442-43121755,ZNF487
chr10-43128976-43129681,ZNF487
chr10-43140222-43140783,ZNF487
chr10-43201870-43203218,ZNF487
chr10-43228595-43230003,ZNF487
chr10-43265747-43267172,ZNF487
chr10-43286854-43287781,ZNF487
chr10-43293892-43295117,ZNF487
chr10-43322385-43323320,ZNF487
chr10-43331901-43332609,ZNF487
chr10-43348066-43348809,ZNF487
chr10-43361259-43362851,ZNF487
chr10-43395768-43397555,ZNF487
chr10-43404666-43404867,ZNF487
chr10-43407132-43410053,ZNF487
chr10-43419849-43421240,ZNF487
chr10-43426957-43427745,ZNF487
chr10-43436130-43437568,ZNF487
chr10-43439685-43439984,ZNF487
chr10-43451717-43452462,ZNF487
chr10-43454807-43456400,ZNF487
chr10-43573701-43574773,ZNF487
chr10-43594497-43596318,ZNF487
chr10-43605964-43607037,ZNF487
chr10-43648000-43649411,ZNF487
chr10-43689087-43690661,ZNF487
chr10-43815947-43816707,ZNF487
chr10-43137491-43139183,ZNF487
chr10-43417279-43418445,ZNF487
chr10-43201870-43203218,ZNF32
chr10-43228595-43230003,ZNF32
chr10-43265747-43267172,ZNF32
chr10-43286854-43287781,ZNF32
chr10-43293892-43295117,ZNF32
chr10-43322385-43323320,ZNF32
chr10-43331901-43332609,ZNF32
chr10-43348066-43348809,ZNF32
chr10-43361259-43362851,ZNF32
chr10-43395768-43397555,ZNF32
chr10-43404666-43404867,ZNF32
chr10-43407132-43410053,ZNF32
chr10-43419849-43421240,ZNF32
chr10-43426957-43427745,ZNF32
chr10-43436130-43437568,ZNF32
chr10-43439685-43439984,ZNF32
chr10-43451717-43452462,ZNF32
chr10-43454807-43456400,ZNF32
chr10-43573701-43574773,ZNF32
chr10-43594497-43596318,ZNF32
chr10-43605964-43607037,ZNF32
chr10-43648000-43649411,ZNF32
chr10-43689087-43690661,ZNF32
chr10-43815947-43816707,ZNF32
chr10-43417279-43418445,ZNF32
chr10-44864061-44865164,RASSF4
chr10-44878379-44879577,RASSF4
chr10-44932427-44933180,RASSF4
chr10-44958979-44960055,RASSF4
chr10-44967649-44968988,RASSF4
chr10-45000298-45001815,RASSF4
chr10-45373177-45374553,RASSF4
chr10-45375794-45376541,RASSF4
chr10-45379266-45380558,RASSF4
chr10-45380826-45381236,RASSF4
chr10-45418446-45419807,RASSF4
chr10-45420464-45421606,RASSF4
chr10-45462143-45463130,RASSF4
chr10-45464810-45465275,RASSF4
chr10-45470012-45470795,RASSF4
chr10-44973729-44975239,RASSF4
chr10-44864061-44865164,ZNF22
chr10-44878379-44879577,ZNF22
chr10-44932427-44933180,ZNF22
chr10-44958979-44960055,ZNF22
chr10-44967649-44968988,ZNF22
chr10-45000298-45001815,ZNF22
chr10-45373177-45374553,ZNF22
chr10-45375794-45376541,ZNF22
chr10-45379266-45380558,ZNF22
chr10-45380826-45381236,ZNF22
chr10-45418446-45419807,ZNF22
chr10-45420464-45421606,ZNF22
chr10-45462143-45463130,ZNF22
chr10-45464810-45465275,ZNF22
chr10-45470012-45470795,ZNF22
chr10-44973729-44975239,ZNF22
chr10-44878379-44879577,ALOX5
chr10-44932427-44933180,ALOX5
chr10-44958979-44960055,ALOX5
chr10-44967649-44968988,ALOX5
chr10-45000298-45001815,ALOX5
chr10-45373177-45374553,ALOX5
chr10-45375794-45376541,ALOX5
chr10-45379266-45380558,ALOX5
chr10-45380826-45381236,ALOX5
chr10-45418446-45419807,ALOX5
chr10-45420464-45421606,ALOX5
chr10-45462143-45463130,ALOX5
chr10-45464810-45465275,ALOX5
chr10-45470012-45470795,ALOX5
chr10-45594129-45595138,ALOX5
chr10-45671681-45673232,ALOX5
chr10-45726597-45727525,ALOX5
chr10-44973729-44975239,ALOX5
chr10-45580108-45581464,ALOX5
chr10-45373177-45374553,ZFAND4
chr10-45375794-45376541,ZFAND4
chr10-45379266-45380558,ZFAND4
chr10-45380826-45381236,ZFAND4
chr10-45418446-45419807,ZFAND4
chr10-45420464-45421606,ZFAND4
chr10-45462143-45463130,ZFAND4
chr10-45464810-45465275,ZFAND4
chr10-45470012-45470795,ZFAND4
chr10-45594129-45595138,ZFAND4
chr10-45671681-45673232,ZFAND4
chr10-45726597-45727525,ZFAND4
chr10-45971733-45972786,ZFAND4
chr10-46019661-46020330,ZFAND4
chr10-46020891-46021268,ZFAND4
chr10-46022998-46023721,ZFAND4
chr10-46029894-46030854,ZFAND4
chr10-46077025-46078139,ZFAND4
chr10-46091104-46092808,ZFAND4
chr10-46105860-46107065,ZFAND4
chr10-45580108-45581464,ZFAND4
chr10-45373177-45374553,WASHC2C
chr10-45375794-45376541,WASHC2C
chr10-45379266-45380558,WASHC2C
chr10-45380826-45381236,WASHC2C
chr10-45418446-45419807,WASHC2C
chr10-45420464-45421606,WASHC2C
chr10-45462143-45463130,WASHC2C
chr10-45464810-45465275,WASHC2C
chr10-45470012-45470795,WASHC2C
chr10-45594129-45595138,WASHC2C
chr10-45671681-45673232,WASHC2C
chr10-45726597-45727525,WASHC2C
chr10-45971733-45972786,WASHC2C
chr10-46019661-46020330,WASHC2C
chr10-46020891-46021268,WASHC2C
chr10-46022998-46023721,WASHC2C
chr10-46029894-46030854,WASHC2C
chr10-46077025-46078139,WASHC2C
chr10-46091104-46092808,WASHC2C
chr10-46105860-46107065,WASHC2C
chr10-46269476-46269906,WASHC2C
chr10-46282469-46283170,WASHC2C
chr10-45580108-45581464,WASHC2C
chr10-46284286-46285175,WASHC2C
chr10-46268162-46268879,WASHC2C
chr10-45373177-45374553,AGAP4
chr10-45375794-45376541,AGAP4
chr10-45379266-45380558,AGAP4
chr10-45380826-45381236,AGAP4
chr10-45418446-45419807,AGAP4
chr10-45420464-45421606,AGAP4
chr10-45462143-45463130,AGAP4
chr10-45464810-45465275,AGAP4
chr10-45470012-45470795,AGAP4
chr10-45594129-45595138,AGAP4
chr10-45671681-45673232,AGAP4
chr10-45726597-45727525,AGAP4
chr10-45971733-45972786,AGAP4
chr10-46019661-46020330,AGAP4
chr10-46020891-46021268,AGAP4
chr10-46022998-46023721,AGAP4
chr10-46029894-46030854,AGAP4
chr10-46077025-46078139,AGAP4
chr10-46091104-46092808,AGAP4
chr10-46105860-46107065,AGAP4
chr10-46269476-46269906,AGAP4
chr10-46282469-46283170,AGAP4
chr10-46298739-46300305,AGAP4
chr10-45580108-45581464,AGAP4
chr10-46284286-46285175,AGAP4
chr10-46268162-46268879,AGAP4
chr10-45594129-45595138,TIMM23
chr10-45671681-45673232,TIMM23
chr10-45726597-45727525,TIMM23
chr10-45971733-45972786,TIMM23
chr10-46019661-46020330,TIMM23
chr10-46020891-46021268,TIMM23
chr10-46022998-46023721,TIMM23
chr10-46029894-46030854,TIMM23
chr10-46077025-46078139,TIMM23
chr10-46091104-46092808,TIMM23
chr10-46105860-46107065,TIMM23
chr10-46269476-46269906,TIMM23
chr10-46282469-46283170,TIMM23
chr10-46298739-46300305,TIMM23
chr10-45580108-45581464,TIMM23
chr10-46284286-46285175,TIMM23
chr10-46268162-46268879,TIMM23
chr10-45594129-45595138,NCOA4
chr10-45671681-45673232,NCOA4
chr10-45726597-45727525,NCOA4
chr10-45971733-45972786,NCOA4
chr10-46019661-46020330,NCOA4
chr10-46020891-46021268,NCOA4
chr10-46022998-46023721,NCOA4
chr10-46029894-46030854,NCOA4
chr10-46077025-46078139,NCOA4
chr10-46091104-46092808,NCOA4
chr10-46105860-46107065,NCOA4
chr10-46269476-46269906,NCOA4
chr10-46282469-46283170,NCOA4
chr10-46298739-46300305,NCOA4
chr10-45580108-45581464,NCOA4
chr10-46284286-46285175,NCOA4
chr10-46268162-46268879,NCOA4
chr10-47133726-47134867,AGAP9
chr10-47165275-47166530,AGAP9
chr10-47206410-47207594,AGAP9
chr10-47254808-47255426,AGAP9
chr10-47256694-47257144,AGAP9
chr10-47257445-47258081,AGAP9
chr10-47260611-47261495,AGAP9
chr10-47310979-47312450,AGAP9
chr10-47383982-47384890,AGAP9
chr10-47552677-47553672,AGAP9
chr10-48306048-48307436,MAPK8
chr10-48576877-48577562,MAPK8
chr10-48606565-48607363,MAPK8
chr10-48633802-48634746,MAPK8
chr10-48655081-48656664,MAPK8
chr10-48667673-48668601,MAPK8
chr10-48671157-48672580,MAPK8
chr10-48683825-48685716,MAPK8
chr10-48799421-48800707,MAPK8
chr10-48306048-48307436,ARHGAP22
chr10-48576877-48577562,ARHGAP22
chr10-48606565-48607363,ARHGAP22
chr10-48633802-48634746,ARHGAP22
chr10-48655081-48656664,ARHGAP22
chr10-48667673-48668601,ARHGAP22
chr10-48671157-48672580,ARHGAP22
chr10-48683825-48685716,ARHGAP22
chr10-48799421-48800707,ARHGAP22
chr10-48306048-48307436,WDFY4
chr10-48576877-48577562,WDFY4
chr10-48606565-48607363,WDFY4
chr10-48633802-48634746,WDFY4
chr10-48655081-48656664,WDFY4
chr10-48667673-48668601,WDFY4
chr10-48671157-48672580,WDFY4
chr10-48683825-48685716,WDFY4
chr10-48799421-48800707,WDFY4
chr10-49177021-49177940,WDFY4
chr10-49188107-49188685,WDFY4
chr10-49189986-49190993,WDFY4
chr10-49285042-49285796,WDFY4
chr10-49309599-49310761,WDFY4
chr10-49362307-49363165,WDFY4
chr10-49282893-49283392,WDFY4
chr10-49177021-49177940,ERCC6
chr10-49188107-49188685,ERCC6
chr10-49189986-49190993,ERCC6
chr10-49285042-49285796,ERCC6
chr10-49309599-49310761,ERCC6
chr10-49362307-49363165,ERCC6
chr10-49538194-49539853,ERCC6
chr10-49941166-49942599,ERCC6
chr10-49282893-49283392,ERCC6
chr10-49362307-49363165,PARG
chr10-49538194-49539853,PARG
chr10-49941166-49942599,PARG
chr10-50067269-50068213,PARG
chr10-50322827-50323506,PARG
chr10-50394757-50395604,PARG
chr10-50417513-50418616,PARG
chr10-49941166-49942599,WASHC2A
chr10-50067269-50068213,WASHC2A
chr10-50322827-50323506,WASHC2A
chr10-50394757-50395604,WASHC2A
chr10-50417513-50418616,WASHC2A
chr10-50621859-50625559,WASHC2A
chr10-49941166-49942599,SGMS1
chr10-50067269-50068213,SGMS1
chr10-50322827-50323506,SGMS1
chr10-50394757-50395604,SGMS1
chr10-50417513-50418616,SGMS1
chr10-50621859-50625559,SGMS1
chr10-50636326-50637454,SGMS1
chr10-50659618-50660545,SGMS1
chr10-50739105-50740610,SGMS1
chr10-58266104-58266667,IPMK
chr10-58266854-58268403,IPMK
chr10-58268638-58269496,IPMK
chr10-58282057-58283060,IPMK
chr10-58322144-58323038,IPMK
chr10-58334607-58335928,IPMK
chr10-58383932-58385979,IPMK
chr10-58266104-58266667,CISD1
chr10-58266854-58268403,CISD1
chr10-58268638-58269496,CISD1
chr10-58282057-58283060,CISD1
chr10-58322144-58323038,CISD1
chr10-58334607-58335928,CISD1
chr10-58383932-58385979,CISD1
chr10-58266104-58266667,UBE2D1
chr10-58266854-58268403,UBE2D1
chr10-58268638-58269496,UBE2D1
chr10-58282057-58283060,UBE2D1
chr10-58322144-58323038,UBE2D1
chr10-58334607-58335928,UBE2D1
chr10-58383932-58385979,UBE2D1
chr10-58266104-58266667,TFAM
chr10-58266854-58268403,TFAM
chr10-58268638-58269496,TFAM
chr10-58282057-58283060,TFAM
chr10-58322144-58323038,TFAM
chr10-58334607-58335928,TFAM
chr10-58383932-58385979,TFAM
chr10-59885431-59885967,CCDC6
chr10-59905042-59907136,CCDC6
chr10-59991309-59992208,CCDC6
chr10-60031565-60032073,CCDC6
chr10-60032258-60033073,CCDC6
chr10-60236698-60237581,CCDC6
chr10-59885431-59885967,ANK3
chr10-59905042-59907136,ANK3
chr10-59991309-59992208,ANK3
chr10-60031565-60032073,ANK3
chr10-60032258-60033073,ANK3
chr10-60236698-60237581,ANK3
chr10-60665962-60666590,ANK3
chr10-60727713-60728407,ANK3
chr10-60732207-60733670,ANK3
chr10-60777929-60779172,ANK3
chr10-60942703-60944909,ANK3
chr10-61486359-61487192,ARID5B
chr10-61867196-61868387,ARID5B
chr10-61896818-61897349,ARID5B
chr10-61899890-61900497,ARID5B
chr10-61902363-61903987,ARID5B
chr10-61941067-61942070,ARID5B
chr10-61942625-61943878,ARID5B
chr10-61987643-61988354,ARID5B
chr10-61992052-61994389,ARID5B
chr10-62016608-62017510,ARID5B
chr10-62038495-62038990,ARID5B
chr10-62050806-62051384,ARID5B
chr10-62082479-62083702,ARID5B
chr10-62108789-62110310,ARID5B
chr10-62183161-62184097,ARID5B
chr10-62243055-62244387,ARID5B
chr10-62244855-62245322,ARID5B
chr10-62268018-62269231,ARID5B
chr10-62526942-62528926,ARID5B
chr10-62541680-62542167,ARID5B
chr10-62545242-62546301,ARID5B
chr10-62373741-62375262,ARID5B
chr10-62636931-62638404,NRBF2
chr10-62680971-62681760,NRBF2
chr10-62689199-62691098,NRBF2
chr10-62732797-62733792,NRBF2
chr10-62742375-62743012,NRBF2
chr10-62759744-62760788,NRBF2
chr10-62779078-62779889,NRBF2
chr10-62803928-62806056,NRBF2
chr10-62817777-62818244,NRBF2
chr10-62818615-62818947,NRBF2
chr10-62852899-62854080,NRBF2
chr10-63132563-63134118,NRBF2
chr10-63173669-63174615,NRBF2
chr10-63236244-63236836,NRBF2
chr10-63256177-63256697,NRBF2
chr10-63265158-63265415,NRBF2
chr10-63268627-63269487,NRBF2
chr10-63273200-63273923,NRBF2
chr10-63376675-63377556,NRBF2
chr10-63421110-63422062,NRBF2
chr10-63464852-63466630,NRBF2
chr10-63628530-63631117,NRBF2
chr10-62815122-62817485,NRBF2
chr10-63225414-63226239,NRBF2
chr10-63520621-63522617,NRBF2
chr10-62680971-62681760,JMJD1C
chr10-62689199-62691098,JMJD1C
chr10-62732797-62733792,JMJD1C
chr10-62742375-62743012,JMJD1C
chr10-62759744-62760788,JMJD1C
chr10-62779078-62779889,JMJD1C
chr10-62803928-62806056,JMJD1C
chr10-62817777-62818244,JMJD1C
chr10-62818615-62818947,JMJD1C
chr10-62852899-62854080,JMJD1C
chr10-63132563-63134118,JMJD1C
chr10-63173669-63174615,JMJD1C
chr10-63236244-63236836,JMJD1C
chr10-63256177-63256697,JMJD1C
chr10-63265158-63265415,JMJD1C
chr10-63268627-63269487,JMJD1C
chr10-63273200-63273923,JMJD1C
chr10-63376675-63377556,JMJD1C
chr10-63421110-63422062,JMJD1C
chr10-63464852-63466630,JMJD1C
chr10-63628530-63631117,JMJD1C
chr10-63702971-63703616,JMJD1C
chr10-63707225-63707668,JMJD1C
chr10-62815122-62817485,JMJD1C
chr10-63225414-63226239,JMJD1C
chr10-63520621-63522617,JMJD1C
chr10-63132563-63134118,REEP3
chr10-63173669-63174615,REEP3
chr10-63236244-63236836,REEP3
chr10-63256177-63256697,REEP3
chr10-63265158-63265415,REEP3
chr10-63268627-63269487,REEP3
chr10-63273200-63273923,REEP3
chr10-63376675-63377556,REEP3
chr10-63421110-63422062,REEP3
chr10-63464852-63466630,REEP3
chr10-63628530-63631117,REEP3
chr10-63702971-63703616,REEP3
chr10-63707225-63707668,REEP3
chr10-64040740-64041856,REEP3
chr10-63225414-63226239,REEP3
chr10-63520621-63522617,REEP3
chr10-67612597-67613676,SIRT1
chr10-67772585-67773406,SIRT1
chr10-67849156-67850258,SIRT1
chr10-67855356-67855922,SIRT1
chr10-67883881-67885457,SIRT1
chr10-67885718-67886149,SIRT1
chr10-68330885-68333026,SIRT1
chr10-68406319-68407659,SIRT1
chr10-68074020-68075773,SIRT1
chr10-67763317-67765448,SIRT1
chr10-67612597-67613676,HERC4
chr10-67772585-67773406,HERC4
chr10-67849156-67850258,HERC4
chr10-67855356-67855922,HERC4
chr10-67883881-67885457,HERC4
chr10-67885718-67886149,HERC4
chr10-68330885-68333026,HERC4
chr10-68406319-68407659,HERC4
chr10-68471077-68472265,HERC4
chr10-68526827-68528033,HERC4
chr10-68074020-68075773,HERC4
chr10-67763317-67765448,HERC4
chr10-67849156-67850258,HNRNPH3
chr10-67855356-67855922,HNRNPH3
chr10-67883881-67885457,HNRNPH3
chr10-67885718-67886149,HNRNPH3
chr10-68330885-68333026,HNRNPH3
chr10-68406319-68407659,HNRNPH3
chr10-68471077-68472265,HNRNPH3
chr10-68526827-68528033,HNRNPH3
chr10-68599966-68600792,HNRNPH3
chr10-68720335-68721986,HNRNPH3
chr10-68826874-68827607,HNRNPH3
chr10-68074020-68075773,HNRNPH3
chr10-67849156-67850258,RUFY2
chr10-67855356-67855922,RUFY2
chr10-67883881-67885457,RUFY2
chr10-67885718-67886149,RUFY2
chr10-68330885-68333026,RUFY2
chr10-68406319-68407659,RUFY2
chr10-68471077-68472265,RUFY2
chr10-68526827-68528033,RUFY2
chr10-68599966-68600792,RUFY2
chr10-68720335-68721986,RUFY2
chr10-68826874-68827607,RUFY2
chr10-68900127-68901854,RUFY2
chr10-68074020-68075773,RUFY2
chr10-68330885-68333026,SLC25A16
chr10-68406319-68407659,SLC25A16
chr10-68471077-68472265,SLC25A16
chr10-68526827-68528033,SLC25A16
chr10-68599966-68600792,SLC25A16
chr10-68720335-68721986,SLC25A16
chr10-68826874-68827607,SLC25A16
chr10-68900127-68901854,SLC25A16
chr10-68955427-68957389,SLC25A16
chr10-68988187-68989528,SLC25A16
chr10-68074020-68075773,SLC25A16
chr10-68330885-68333026,CCAR1
chr10-68406319-68407659,CCAR1
chr10-68471077-68472265,CCAR1
chr10-68526827-68528033,CCAR1
chr10-68599966-68600792,CCAR1
chr10-68720335-68721986,CCAR1
chr10-68826874-68827607,CCAR1
chr10-68900127-68901854,CCAR1
chr10-68955427-68957389,CCAR1
chr10-68988187-68989528,CCAR1
chr10-69043996-69044900,CCAR1
chr10-69045241-69046049,CCAR1
chr10-69047873-69048426,CCAR1
chr10-69051263-69051656,CCAR1
chr10-69054143-69054454,CCAR1
chr10-69056073-69056442,CCAR1
chr10-69057291-69057889,CCAR1
chr10-69061181-69062121,CCAR1
chr10-69065413-69066314,CCAR1
chr10-69087412-69088257,CCAR1
chr10-69088841-69089191,CCAR1
chr10-69089759-69090576,CCAR1
chr10-69093367-69093608,CCAR1
chr10-69101529-69102023,CCAR1
chr10-69105512-69106566,CCAR1
chr10-69179217-69181090,CCAR1
chr10-69228673-69229814,CCAR1
chr10-69237431-69237905,CCAR1
chr10-69123276-69125100,CCAR1
chr10-69221729-69223019,CCAR1
chr10-68406319-68407659,DDX50
chr10-68471077-68472265,DDX50
chr10-68526827-68528033,DDX50
chr10-68599966-68600792,DDX50
chr10-68720335-68721986,DDX50
chr10-68826874-68827607,DDX50
chr10-68900127-68901854,DDX50
chr10-68955427-68957389,DDX50
chr10-68988187-68989528,DDX50
chr10-69043996-69044900,DDX50
chr10-69045241-69046049,DDX50
chr10-69047873-69048426,DDX50
chr10-69051263-69051656,DDX50
chr10-69054143-69054454,DDX50
chr10-69056073-69056442,DDX50
chr10-69057291-69057889,DDX50
chr10-69061181-69062121,DDX50
chr10-69065413-69066314,DDX50
chr10-69087412-69088257,DDX50
chr10-69088841-69089191,DDX50
chr10-69089759-69090576,DDX50
chr10-69093367-69093608,DDX50
chr10-69101529-69102023,DDX50
chr10-69105512-69106566,DDX50
chr10-69179217-69181090,DDX50
chr10-69228673-69229814,DDX50
chr10-69237431-69237905,DDX50
chr10-69317894-69319678,DDX50
chr10-69327495-69328538,DDX50
chr10-69334385-69335485,DDX50
chr10-69337194-69337839,DDX50
chr10-69348742-69349448,DDX50
chr10-69358905-69360239,DDX50
chr10-69392058-69392870,DDX50
chr10-69408428-69409258,DDX50
chr10-69425571-69426359,DDX50
chr10-69123276-69125100,DDX50
chr10-69221729-69223019,DDX50
chr10-68471077-68472265,DDX21
chr10-68526827-68528033,DDX21
chr10-68599966-68600792,DDX21
chr10-68720335-68721986,DDX21
chr10-68826874-68827607,DDX21
chr10-68900127-68901854,DDX21
chr10-68955427-68957389,DDX21
chr10-68988187-68989528,DDX21
chr10-69043996-69044900,DDX21
chr10-69045241-69046049,DDX21
chr10-69047873-69048426,DDX21
chr10-69051263-69051656,DDX21
chr10-69054143-69054454,DDX21
chr10-69056073-69056442,DDX21
chr10-69057291-69057889,DDX21
chr10-69061181-69062121,DDX21
