peak,gene
chr19-7472889-7473334,PNPLA6
chr19-7482747-7483544,PNPLA6
chr19-7488580-7489251,PNPLA6
chr19-7491925-7492679,PNPLA6
chr19-7505405-7506828,PNPLA6
chr19-7515605-7516885,PNPLA6
chr19-7521881-7523462,PNPLA6
chr19-7533727-7534336,PNPLA6
chr19-7534605-7536286,PNPLA6
chr19-7543217-7543933,PNPLA6
chr19-7544303-7545562,PNPLA6
chr19-7568089-7568718,PNPLA6
chr19-7595329-7596974,PNPLA6
chr19-7629059-7630097,PNPLA6
chr19-7636563-7637904,PNPLA6
chr19-7644910-7645913,PNPLA6
chr19-7651752-7652529,PNPLA6
chr19-7655397-7655974,PNPLA6
chr19-7656890-7657770,PNPLA6
chr19-7658018-7658695,PNPLA6
chr19-7669772-7671068,PNPLA6
chr19-7674123-7674663,PNPLA6
chr19-7679323-7679701,PNPLA6
chr19-7680435-7682091,PNPLA6
chr19-7701654-7702254,PNPLA6
chr19-7705177-7706194,PNPLA6
chr19-7714415-7715174,PNPLA6
chr19-7729077-7730970,PNPLA6
chr19-7734090-7734642,PNPLA6
chr19-7772334-7773222,PNPLA6
chr19-7787894-7789829,PNPLA6
chr19-7799428-7800329,PNPLA6
chr19-7807079-7807996,PNPLA6
chr19-7829059-7830535,PNPLA6
chr19-7852908-7853592,PNPLA6
chr19-7862121-7863248,PNPLA6
chr19-7868448-7870099,PNPLA6
chr19-7871995-7872359,PNPLA6
chr19-7902809-7904634,PNPLA6
chr19-7916470-7917000,PNPLA6
chr19-7917398-7918079,PNPLA6
chr19-7920064-7921231,PNPLA6
chr19-7925173-7926352,PNPLA6
chr19-7929250-7929665,PNPLA6
chr19-7943011-7944527,PNPLA6
chr19-8002018-8002659,PNPLA6
chr19-8004626-8006151,PNPLA6
chr19-8050102-8051046,PNPLA6
chr19-7158932-7160016,PNPLA6
chr19-7192042-7192623,PNPLA6
chr19-7182956-7183666,XAB2
chr19-7196912-7198644,XAB2
chr19-7293279-7295145,XAB2
chr19-7337140-7338161,XAB2
chr19-7341019-7341372,XAB2
chr19-7344879-7346084,XAB2
chr19-7348476-7349301,XAB2
chr19-7349795-7350526,XAB2
chr19-7394498-7395633,XAB2
chr19-7472889-7473334,XAB2
chr19-7482747-7483544,XAB2
chr19-7488580-7489251,XAB2
chr19-7491925-7492679,XAB2
chr19-7505405-7506828,XAB2
chr19-7515605-7516885,XAB2
chr19-7521881-7523462,XAB2
chr19-7533727-7534336,XAB2
chr19-7534605-7536286,XAB2
chr19-7543217-7543933,XAB2
chr19-7544303-7545562,XAB2
chr19-7568089-7568718,XAB2
chr19-7595329-7596974,XAB2
chr19-7629059-7630097,XAB2
chr19-7636563-7637904,XAB2
chr19-7644910-7645913,XAB2
chr19-7651752-7652529,XAB2
chr19-7655397-7655974,XAB2
chr19-7656890-7657770,XAB2
chr19-7658018-7658695,XAB2
chr19-7669772-7671068,XAB2
chr19-7674123-7674663,XAB2
chr19-7679323-7679701,XAB2
chr19-7680435-7682091,XAB2
chr19-7701654-7702254,XAB2
chr19-7705177-7706194,XAB2
chr19-7714415-7715174,XAB2
chr19-7729077-7730970,XAB2
chr19-7734090-7734642,XAB2
chr19-7772334-7773222,XAB2
chr19-7787894-7789829,XAB2
chr19-7799428-7800329,XAB2
chr19-7807079-7807996,XAB2
chr19-7829059-7830535,XAB2
chr19-7852908-7853592,XAB2
chr19-7862121-7863248,XAB2
chr19-7868448-7870099,XAB2
chr19-7871995-7872359,XAB2
chr19-7902809-7904634,XAB2
chr19-7916470-7917000,XAB2
chr19-7917398-7918079,XAB2
chr19-7920064-7921231,XAB2
chr19-7925173-7926352,XAB2
chr19-7929250-7929665,XAB2
chr19-7943011-7944527,XAB2
chr19-8002018-8002659,XAB2
chr19-8004626-8006151,XAB2
chr19-8050102-8051046,XAB2
chr19-7158932-7160016,XAB2
chr19-7192042-7192623,XAB2
chr19-7182956-7183666,PET100
chr19-7196912-7198644,PET100
chr19-7293279-7295145,PET100
chr19-7337140-7338161,PET100
chr19-7341019-7341372,PET100
chr19-7344879-7346084,PET100
chr19-7348476-7349301,PET100
chr19-7349795-7350526,PET100
chr19-7394498-7395633,PET100
chr19-7472889-7473334,PET100
chr19-7482747-7483544,PET100
chr19-7488580-7489251,PET100
chr19-7491925-7492679,PET100
chr19-7505405-7506828,PET100
chr19-7515605-7516885,PET100
chr19-7521881-7523462,PET100
chr19-7533727-7534336,PET100
chr19-7534605-7536286,PET100
chr19-7543217-7543933,PET100
chr19-7544303-7545562,PET100
chr19-7568089-7568718,PET100
chr19-7595329-7596974,PET100
chr19-7629059-7630097,PET100
chr19-7636563-7637904,PET100
chr19-7644910-7645913,PET100
chr19-7651752-7652529,PET100
chr19-7655397-7655974,PET100
chr19-7656890-7657770,PET100
chr19-7658018-7658695,PET100
chr19-7669772-7671068,PET100
chr19-7674123-7674663,PET100
chr19-7679323-7679701,PET100
chr19-7680435-7682091,PET100
chr19-7701654-7702254,PET100
chr19-7705177-7706194,PET100
chr19-7714415-7715174,PET100
chr19-7729077-7730970,PET100
chr19-7734090-7734642,PET100
chr19-7772334-7773222,PET100
chr19-7787894-7789829,PET100
chr19-7799428-7800329,PET100
chr19-7807079-7807996,PET100
chr19-7829059-7830535,PET100
chr19-7852908-7853592,PET100
chr19-7862121-7863248,PET100
chr19-7868448-7870099,PET100
chr19-7871995-7872359,PET100
chr19-7902809-7904634,PET100
chr19-7916470-7917000,PET100
chr19-7917398-7918079,PET100
chr19-7920064-7921231,PET100
chr19-7925173-7926352,PET100
chr19-7929250-7929665,PET100
chr19-7943011-7944527,PET100
chr19-8002018-8002659,PET100
chr19-8004626-8006151,PET100
chr19-8050102-8051046,PET100
chr19-7158932-7160016,PET100
chr19-7192042-7192623,PET100
chr19-7182956-7183666,STXBP2
chr19-7196912-7198644,STXBP2
chr19-7293279-7295145,STXBP2
chr19-7337140-7338161,STXBP2
chr19-7341019-7341372,STXBP2
chr19-7344879-7346084,STXBP2
chr19-7348476-7349301,STXBP2
chr19-7349795-7350526,STXBP2
chr19-7394498-7395633,STXBP2
chr19-7472889-7473334,STXBP2
chr19-7482747-7483544,STXBP2
chr19-7488580-7489251,STXBP2
chr19-7491925-7492679,STXBP2
chr19-7505405-7506828,STXBP2
chr19-7515605-7516885,STXBP2
chr19-7521881-7523462,STXBP2
chr19-7533727-7534336,STXBP2
chr19-7534605-7536286,STXBP2
chr19-7543217-7543933,STXBP2
chr19-7544303-7545562,STXBP2
chr19-7568089-7568718,STXBP2
chr19-7595329-7596974,STXBP2
chr19-7629059-7630097,STXBP2
chr19-7636563-7637904,STXBP2
chr19-7644910-7645913,STXBP2
chr19-7651752-7652529,STXBP2
chr19-7655397-7655974,STXBP2
chr19-7656890-7657770,STXBP2
chr19-7658018-7658695,STXBP2
chr19-7669772-7671068,STXBP2
chr19-7674123-7674663,STXBP2
chr19-7679323-7679701,STXBP2
chr19-7680435-7682091,STXBP2
chr19-7701654-7702254,STXBP2
chr19-7705177-7706194,STXBP2
chr19-7714415-7715174,STXBP2
chr19-7729077-7730970,STXBP2
chr19-7734090-7734642,STXBP2
chr19-7772334-7773222,STXBP2
chr19-7787894-7789829,STXBP2
chr19-7799428-7800329,STXBP2
chr19-7807079-7807996,STXBP2
chr19-7829059-7830535,STXBP2
chr19-7852908-7853592,STXBP2
chr19-7862121-7863248,STXBP2
chr19-7868448-7870099,STXBP2
chr19-7871995-7872359,STXBP2
chr19-7902809-7904634,STXBP2
chr19-7916470-7917000,STXBP2
chr19-7917398-7918079,STXBP2
chr19-7920064-7921231,STXBP2
chr19-7925173-7926352,STXBP2
chr19-7929250-7929665,STXBP2
chr19-7943011-7944527,STXBP2
chr19-8002018-8002659,STXBP2
chr19-8004626-8006151,STXBP2
chr19-8050102-8051046,STXBP2
chr19-7158932-7160016,STXBP2
chr19-7192042-7192623,STXBP2
chr19-7182956-7183666,TRAPPC5
chr19-7196912-7198644,TRAPPC5
chr19-7293279-7295145,TRAPPC5
chr19-7337140-7338161,TRAPPC5
chr19-7341019-7341372,TRAPPC5
chr19-7344879-7346084,TRAPPC5
chr19-7348476-7349301,TRAPPC5
chr19-7349795-7350526,TRAPPC5
chr19-7394498-7395633,TRAPPC5
chr19-7472889-7473334,TRAPPC5
chr19-7482747-7483544,TRAPPC5
chr19-7488580-7489251,TRAPPC5
chr19-7491925-7492679,TRAPPC5
chr19-7505405-7506828,TRAPPC5
chr19-7515605-7516885,TRAPPC5
chr19-7521881-7523462,TRAPPC5
chr19-7533727-7534336,TRAPPC5
chr19-7534605-7536286,TRAPPC5
chr19-7543217-7543933,TRAPPC5
chr19-7544303-7545562,TRAPPC5
chr19-7568089-7568718,TRAPPC5
chr19-7595329-7596974,TRAPPC5
chr19-7629059-7630097,TRAPPC5
chr19-7636563-7637904,TRAPPC5
chr19-7644910-7645913,TRAPPC5
chr19-7651752-7652529,TRAPPC5
chr19-7655397-7655974,TRAPPC5
chr19-7656890-7657770,TRAPPC5
chr19-7658018-7658695,TRAPPC5
chr19-7669772-7671068,TRAPPC5
chr19-7674123-7674663,TRAPPC5
chr19-7679323-7679701,TRAPPC5
chr19-7680435-7682091,TRAPPC5
chr19-7701654-7702254,TRAPPC5
chr19-7705177-7706194,TRAPPC5
chr19-7714415-7715174,TRAPPC5
chr19-7729077-7730970,TRAPPC5
chr19-7734090-7734642,TRAPPC5
chr19-7772334-7773222,TRAPPC5
chr19-7787894-7789829,TRAPPC5
chr19-7799428-7800329,TRAPPC5
chr19-7807079-7807996,TRAPPC5
chr19-7829059-7830535,TRAPPC5
chr19-7852908-7853592,TRAPPC5
chr19-7862121-7863248,TRAPPC5
chr19-7868448-7870099,TRAPPC5
chr19-7871995-7872359,TRAPPC5
chr19-7902809-7904634,TRAPPC5
chr19-7916470-7917000,TRAPPC5
chr19-7917398-7918079,TRAPPC5
chr19-7920064-7921231,TRAPPC5
chr19-7925173-7926352,TRAPPC5
chr19-7929250-7929665,TRAPPC5
chr19-7943011-7944527,TRAPPC5
chr19-8002018-8002659,TRAPPC5
chr19-8004626-8006151,TRAPPC5
chr19-8050102-8051046,TRAPPC5
chr19-8180558-8181289,TRAPPC5
chr19-7192042-7192623,TRAPPC5
chr19-7196912-7198644,FCER2
chr19-7293279-7295145,FCER2
chr19-7337140-7338161,FCER2
chr19-7341019-7341372,FCER2
chr19-7344879-7346084,FCER2
chr19-7348476-7349301,FCER2
chr19-7349795-7350526,FCER2
chr19-7394498-7395633,FCER2
chr19-7472889-7473334,FCER2
chr19-7482747-7483544,FCER2
chr19-7488580-7489251,FCER2
chr19-7491925-7492679,FCER2
chr19-7505405-7506828,FCER2
chr19-7515605-7516885,FCER2
chr19-7521881-7523462,FCER2
chr19-7533727-7534336,FCER2
chr19-7534605-7536286,FCER2
chr19-7543217-7543933,FCER2
chr19-7544303-7545562,FCER2
chr19-7568089-7568718,FCER2
chr19-7595329-7596974,FCER2
chr19-7629059-7630097,FCER2
chr19-7636563-7637904,FCER2
chr19-7644910-7645913,FCER2
chr19-7651752-7652529,FCER2
chr19-7655397-7655974,FCER2
chr19-7656890-7657770,FCER2
chr19-7658018-7658695,FCER2
chr19-7669772-7671068,FCER2
chr19-7674123-7674663,FCER2
chr19-7679323-7679701,FCER2
chr19-7680435-7682091,FCER2
chr19-7701654-7702254,FCER2
chr19-7705177-7706194,FCER2
chr19-7714415-7715174,FCER2
chr19-7729077-7730970,FCER2
chr19-7734090-7734642,FCER2
chr19-7772334-7773222,FCER2
chr19-7787894-7789829,FCER2
chr19-7799428-7800329,FCER2
chr19-7807079-7807996,FCER2
chr19-7829059-7830535,FCER2
chr19-7852908-7853592,FCER2
chr19-7862121-7863248,FCER2
chr19-7868448-7870099,FCER2
chr19-7871995-7872359,FCER2
chr19-7902809-7904634,FCER2
chr19-7916470-7917000,FCER2
chr19-7917398-7918079,FCER2
chr19-7920064-7921231,FCER2
chr19-7925173-7926352,FCER2
chr19-7929250-7929665,FCER2
chr19-7943011-7944527,FCER2
chr19-8002018-8002659,FCER2
chr19-8004626-8006151,FCER2
chr19-8050102-8051046,FCER2
chr19-8180558-8181289,FCER2
chr19-8193657-8195647,FCER2
chr19-7192042-7192623,FCER2
chr19-7337140-7338161,EVI5L
chr19-7341019-7341372,EVI5L
chr19-7344879-7346084,EVI5L
chr19-7348476-7349301,EVI5L
chr19-7349795-7350526,EVI5L
chr19-7394498-7395633,EVI5L
chr19-7472889-7473334,EVI5L
chr19-7482747-7483544,EVI5L
chr19-7488580-7489251,EVI5L
chr19-7491925-7492679,EVI5L
chr19-7505405-7506828,EVI5L
chr19-7515605-7516885,EVI5L
chr19-7521881-7523462,EVI5L
chr19-7533727-7534336,EVI5L
chr19-7534605-7536286,EVI5L
chr19-7543217-7543933,EVI5L
chr19-7544303-7545562,EVI5L
chr19-7568089-7568718,EVI5L
chr19-7595329-7596974,EVI5L
chr19-7629059-7630097,EVI5L
chr19-7636563-7637904,EVI5L
chr19-7644910-7645913,EVI5L
chr19-7651752-7652529,EVI5L
chr19-7655397-7655974,EVI5L
chr19-7656890-7657770,EVI5L
chr19-7658018-7658695,EVI5L
chr19-7669772-7671068,EVI5L
chr19-7674123-7674663,EVI5L
chr19-7679323-7679701,EVI5L
chr19-7680435-7682091,EVI5L
chr19-7701654-7702254,EVI5L
chr19-7705177-7706194,EVI5L
chr19-7714415-7715174,EVI5L
chr19-7729077-7730970,EVI5L
chr19-7734090-7734642,EVI5L
chr19-7772334-7773222,EVI5L
chr19-7787894-7789829,EVI5L
chr19-7799428-7800329,EVI5L
chr19-7807079-7807996,EVI5L
chr19-7829059-7830535,EVI5L
chr19-7852908-7853592,EVI5L
chr19-7862121-7863248,EVI5L
chr19-7868448-7870099,EVI5L
chr19-7871995-7872359,EVI5L
chr19-7902809-7904634,EVI5L
chr19-7916470-7917000,EVI5L
chr19-7917398-7918079,EVI5L
chr19-7920064-7921231,EVI5L
chr19-7925173-7926352,EVI5L
chr19-7929250-7929665,EVI5L
chr19-7943011-7944527,EVI5L
chr19-8002018-8002659,EVI5L
chr19-8004626-8006151,EVI5L
chr19-8050102-8051046,EVI5L
chr19-8180558-8181289,EVI5L
chr19-8193657-8195647,EVI5L
chr19-8208486-8210220,EVI5L
chr19-8240082-8240774,EVI5L
chr19-8252724-8253374,EVI5L
chr19-8268489-8269656,EVI5L
chr19-8307461-8308693,EVI5L
chr19-8320591-8322027,EVI5L
chr19-8334535-8335900,EVI5L
chr19-8342279-8343562,EVI5L
chr19-8353572-8354249,EVI5L
chr19-8363554-8364467,EVI5L
chr19-7472889-7473334,MAP2K7
chr19-7482747-7483544,MAP2K7
chr19-7488580-7489251,MAP2K7
chr19-7491925-7492679,MAP2K7
chr19-7505405-7506828,MAP2K7
chr19-7515605-7516885,MAP2K7
chr19-7521881-7523462,MAP2K7
chr19-7533727-7534336,MAP2K7
chr19-7534605-7536286,MAP2K7
chr19-7543217-7543933,MAP2K7
chr19-7544303-7545562,MAP2K7
chr19-7568089-7568718,MAP2K7
chr19-7595329-7596974,MAP2K7
chr19-7629059-7630097,MAP2K7
chr19-7636563-7637904,MAP2K7
chr19-7644910-7645913,MAP2K7
chr19-7651752-7652529,MAP2K7
chr19-7655397-7655974,MAP2K7
chr19-7656890-7657770,MAP2K7
chr19-7658018-7658695,MAP2K7
chr19-7669772-7671068,MAP2K7
chr19-7674123-7674663,MAP2K7
chr19-7679323-7679701,MAP2K7
chr19-7680435-7682091,MAP2K7
chr19-7701654-7702254,MAP2K7
chr19-7705177-7706194,MAP2K7
chr19-7714415-7715174,MAP2K7
chr19-7729077-7730970,MAP2K7
chr19-7734090-7734642,MAP2K7
chr19-7772334-7773222,MAP2K7
chr19-7787894-7789829,MAP2K7
chr19-7799428-7800329,MAP2K7
chr19-7807079-7807996,MAP2K7
chr19-7829059-7830535,MAP2K7
chr19-7852908-7853592,MAP2K7
chr19-7862121-7863248,MAP2K7
chr19-7868448-7870099,MAP2K7
chr19-7871995-7872359,MAP2K7
chr19-7902809-7904634,MAP2K7
chr19-7916470-7917000,MAP2K7
chr19-7917398-7918079,MAP2K7
chr19-7920064-7921231,MAP2K7
chr19-7925173-7926352,MAP2K7
chr19-7929250-7929665,MAP2K7
chr19-7943011-7944527,MAP2K7
chr19-8002018-8002659,MAP2K7
chr19-8004626-8006151,MAP2K7
chr19-8050102-8051046,MAP2K7
chr19-8180558-8181289,MAP2K7
chr19-8193657-8195647,MAP2K7
chr19-8208486-8210220,MAP2K7
chr19-8240082-8240774,MAP2K7
chr19-8252724-8253374,MAP2K7
chr19-8268489-8269656,MAP2K7
chr19-8307461-8308693,MAP2K7
chr19-8320591-8322027,MAP2K7
chr19-8334535-8335900,MAP2K7
chr19-8342279-8343562,MAP2K7
chr19-8353572-8354249,MAP2K7
chr19-8363554-8364467,MAP2K7
chr19-8389525-8391070,MAP2K7
chr19-8412553-8413942,MAP2K7
chr19-7472889-7473334,TIMM44
chr19-7482747-7483544,TIMM44
chr19-7488580-7489251,TIMM44
chr19-7491925-7492679,TIMM44
chr19-7505405-7506828,TIMM44
chr19-7515605-7516885,TIMM44
chr19-7521881-7523462,TIMM44
chr19-7533727-7534336,TIMM44
chr19-7534605-7536286,TIMM44
chr19-7543217-7543933,TIMM44
chr19-7544303-7545562,TIMM44
chr19-7568089-7568718,TIMM44
chr19-7595329-7596974,TIMM44
chr19-7629059-7630097,TIMM44
chr19-7636563-7637904,TIMM44
chr19-7644910-7645913,TIMM44
chr19-7651752-7652529,TIMM44
chr19-7655397-7655974,TIMM44
chr19-7656890-7657770,TIMM44
chr19-7658018-7658695,TIMM44
chr19-7669772-7671068,TIMM44
chr19-7674123-7674663,TIMM44
chr19-7679323-7679701,TIMM44
chr19-7680435-7682091,TIMM44
chr19-7701654-7702254,TIMM44
chr19-7705177-7706194,TIMM44
chr19-7714415-7715174,TIMM44
chr19-7729077-7730970,TIMM44
chr19-7734090-7734642,TIMM44
chr19-7772334-7773222,TIMM44
chr19-7787894-7789829,TIMM44
chr19-7799428-7800329,TIMM44
chr19-7807079-7807996,TIMM44
chr19-7829059-7830535,TIMM44
chr19-7852908-7853592,TIMM44
chr19-7862121-7863248,TIMM44
chr19-7868448-7870099,TIMM44
chr19-7871995-7872359,TIMM44
chr19-7902809-7904634,TIMM44
chr19-7916470-7917000,TIMM44
chr19-7917398-7918079,TIMM44
chr19-7920064-7921231,TIMM44
chr19-7925173-7926352,TIMM44
chr19-7929250-7929665,TIMM44
chr19-7943011-7944527,TIMM44
chr19-8002018-8002659,TIMM44
chr19-8004626-8006151,TIMM44
chr19-8050102-8051046,TIMM44
chr19-8180558-8181289,TIMM44
chr19-8193657-8195647,TIMM44
chr19-8208486-8210220,TIMM44
chr19-8240082-8240774,TIMM44
chr19-8252724-8253374,TIMM44
chr19-8268489-8269656,TIMM44
chr19-8307461-8308693,TIMM44
chr19-8320591-8322027,TIMM44
chr19-8334535-8335900,TIMM44
chr19-8342279-8343562,TIMM44
chr19-8353572-8354249,TIMM44
chr19-8363554-8364467,TIMM44
chr19-8389525-8391070,TIMM44
chr19-8412553-8413942,TIMM44
chr19-8423088-8424243,TIMM44
chr19-7472889-7473334,ELAVL1
chr19-7482747-7483544,ELAVL1
chr19-7488580-7489251,ELAVL1
chr19-7491925-7492679,ELAVL1
chr19-7505405-7506828,ELAVL1
