peak,gene
chr16-50664920-50665653,SNX20
chr16-50666544-50667359,SNX20
chr16-50680940-50681768,SNX20
chr16-50683750-50684359,SNX20
chr16-50684731-50685574,SNX20
chr16-50685759-50685968,SNX20
chr16-50688913-50689174,SNX20
chr16-50693007-50693681,SNX20
chr16-50695552-50695922,SNX20
chr16-50696616-50697009,SNX20
chr16-50697846-50698488,SNX20
chr16-50747165-50747977,SNX20
chr16-50708353-50709662,SNX20
chr16-50741245-50742870,SNX20
chr16-50805880-50806834,SNX20
chr16-50209430-50210841,NOD2
chr16-50245343-50246981,NOD2
chr16-50266139-50266736,NOD2
chr16-50267458-50267938,NOD2
chr16-50273813-50274675,NOD2
chr16-50279137-50279478,NOD2
chr16-50281592-50282386,NOD2
chr16-50313615-50314062,NOD2
chr16-50326764-50327586,NOD2
chr16-50338480-50339445,NOD2
chr16-50367993-50369260,NOD2
chr16-50547325-50548842,NOD2
chr16-50588731-50589668,NOD2
chr16-50626752-50627792,NOD2
chr16-50664920-50665653,NOD2
chr16-50666544-50667359,NOD2
chr16-50680940-50681768,NOD2
chr16-50683750-50684359,NOD2
chr16-50684731-50685574,NOD2
chr16-50685759-50685968,NOD2
chr16-50688913-50689174,NOD2
chr16-50693007-50693681,NOD2
chr16-50695552-50695922,NOD2
chr16-50696616-50697009,NOD2
chr16-50697846-50698488,NOD2
chr16-50747165-50747977,NOD2
chr16-50708353-50709662,NOD2
chr16-50741245-50742870,NOD2
chr16-50805880-50806834,NOD2
chr16-50245343-50246981,CYLD
chr16-50266139-50266736,CYLD
chr16-50267458-50267938,CYLD
chr16-50273813-50274675,CYLD
chr16-50279137-50279478,CYLD
chr16-50281592-50282386,CYLD
chr16-50313615-50314062,CYLD
chr16-50326764-50327586,CYLD
chr16-50338480-50339445,CYLD
chr16-50367993-50369260,CYLD
chr16-50547325-50548842,CYLD
chr16-50588731-50589668,CYLD
chr16-50626752-50627792,CYLD
chr16-50664920-50665653,CYLD
chr16-50666544-50667359,CYLD
chr16-50680940-50681768,CYLD
chr16-50683750-50684359,CYLD
chr16-50684731-50685574,CYLD
chr16-50685759-50685968,CYLD
chr16-50688913-50689174,CYLD
chr16-50693007-50693681,CYLD
chr16-50695552-50695922,CYLD
chr16-50696616-50697009,CYLD
chr16-50697846-50698488,CYLD
chr16-50747165-50747977,CYLD
chr16-50708353-50709662,CYLD
chr16-50741245-50742870,CYLD
chr16-50805880-50806834,CYLD
chr16-53054375-53055470,CHD9
chr16-53061417-53062185,CHD9
chr16-53090483-53092191,CHD9
chr16-53098546-53100086,CHD9
chr16-53129869-53131987,CHD9
chr16-53207784-53208608,CHD9
chr16-53372913-53373701,CHD9
chr16-53433956-53435699,CHD9
chr16-53456303-53458064,CHD9
chr16-53481806-53482888,CHD9
chr16-53502318-53504359,CHD9
chr16-53518496-53519596,CHD9
chr16-53703388-53704444,CHD9
chr16-53509942-53510740,CHD9
chr16-53054375-53055470,RBL2
chr16-53061417-53062185,RBL2
chr16-53090483-53092191,RBL2
chr16-53098546-53100086,RBL2
chr16-53129869-53131987,RBL2
chr16-53207784-53208608,RBL2
chr16-53372913-53373701,RBL2
chr16-53433956-53435699,RBL2
chr16-53456303-53458064,RBL2
chr16-53481806-53482888,RBL2
chr16-53502318-53504359,RBL2
chr16-53518496-53519596,RBL2
chr16-53703388-53704444,RBL2
chr16-53509942-53510740,RBL2
chr16-53054375-53055470,AKTIP
chr16-53061417-53062185,AKTIP
chr16-53090483-53092191,AKTIP
chr16-53098546-53100086,AKTIP
chr16-53129869-53131987,AKTIP
chr16-53207784-53208608,AKTIP
chr16-53372913-53373701,AKTIP
chr16-53433956-53435699,AKTIP
chr16-53456303-53458064,AKTIP
chr16-53481806-53482888,AKTIP
chr16-53502318-53504359,AKTIP
chr16-53518496-53519596,AKTIP
chr16-53703388-53704444,AKTIP
chr16-53509942-53510740,AKTIP
chr16-53207784-53208608,FTO
chr16-53372913-53373701,FTO
chr16-53433956-53435699,FTO
chr16-53456303-53458064,FTO
chr16-53481806-53482888,FTO
chr16-53502318-53504359,FTO
chr16-53518496-53519596,FTO
chr16-53703388-53704444,FTO
chr16-53509942-53510740,FTO
chr16-55437369-55438152,LPCAT2
chr16-55444038-55445480,LPCAT2
chr16-55464850-55465550,LPCAT2
chr16-56048301-56049316,LPCAT2
chr16-55508227-55510509,LPCAT2
chr16-55437369-55438152,CES1
chr16-55444038-55445480,CES1
chr16-55464850-55465550,CES1
chr16-56048301-56049316,CES1
chr16-56190606-56191840,CES1
chr16-56194147-56194688,CES1
chr16-55508227-55510509,CES1
chr16-56261807-56262694,CES1
chr16-56048301-56049316,AMFR
chr16-56190606-56191840,AMFR
chr16-56194147-56194688,AMFR
chr16-56356224-56357523,AMFR
chr16-56424110-56425863,AMFR
chr16-56450369-56452464,AMFR
chr16-56519170-56520487,AMFR
chr16-56576586-56577408,AMFR
chr16-56607950-56608676,AMFR
chr16-56609253-56609915,AMFR
chr16-56610095-56610794,AMFR
chr16-56624959-56626294,AMFR
chr16-56642982-56643771,AMFR
chr16-56657136-56658541,AMFR
chr16-56662227-56663378,AMFR
chr16-56675541-56676269,AMFR
chr16-56681760-56683176,AMFR
chr16-56701292-56702432,AMFR
chr16-56729152-56730716,AMFR
chr16-56858187-56858695,AMFR
chr16-56860183-56861317,AMFR
chr16-56910375-56911127,AMFR
chr16-56911381-56912223,AMFR
chr16-56916494-56917396,AMFR
chr16-56261807-56262694,AMFR
chr16-56048301-56049316,NUDT21
chr16-56190606-56191840,NUDT21
chr16-56194147-56194688,NUDT21
chr16-56356224-56357523,NUDT21
chr16-56424110-56425863,NUDT21
chr16-56450369-56452464,NUDT21
chr16-56519170-56520487,NUDT21
chr16-56576586-56577408,NUDT21
chr16-56607950-56608676,NUDT21
chr16-56609253-56609915,NUDT21
chr16-56610095-56610794,NUDT21
chr16-56624959-56626294,NUDT21
chr16-56642982-56643771,NUDT21
chr16-56657136-56658541,NUDT21
chr16-56662227-56663378,NUDT21
chr16-56675541-56676269,NUDT21
chr16-56681760-56683176,NUDT21
chr16-56701292-56702432,NUDT21
chr16-56729152-56730716,NUDT21
chr16-56858187-56858695,NUDT21
chr16-56860183-56861317,NUDT21
chr16-56910375-56911127,NUDT21
chr16-56911381-56912223,NUDT21
chr16-56916494-56917396,NUDT21
chr16-56931119-56933223,NUDT21
chr16-56938397-56940063,NUDT21
chr16-56950888-56951879,NUDT21
chr16-56261807-56262694,NUDT21
chr16-56048301-56049316,OGFOD1
chr16-56190606-56191840,OGFOD1
chr16-56194147-56194688,OGFOD1
chr16-56356224-56357523,OGFOD1
chr16-56424110-56425863,OGFOD1
chr16-56450369-56452464,OGFOD1
chr16-56519170-56520487,OGFOD1
chr16-56576586-56577408,OGFOD1
chr16-56607950-56608676,OGFOD1
chr16-56609253-56609915,OGFOD1
chr16-56610095-56610794,OGFOD1
chr16-56624959-56626294,OGFOD1
chr16-56642982-56643771,OGFOD1
chr16-56657136-56658541,OGFOD1
chr16-56662227-56663378,OGFOD1
chr16-56675541-56676269,OGFOD1
chr16-56681760-56683176,OGFOD1
chr16-56701292-56702432,OGFOD1
chr16-56729152-56730716,OGFOD1
chr16-56858187-56858695,OGFOD1
chr16-56860183-56861317,OGFOD1
chr16-56910375-56911127,OGFOD1
chr16-56911381-56912223,OGFOD1
chr16-56916494-56917396,OGFOD1
chr16-56931119-56933223,OGFOD1
chr16-56938397-56940063,OGFOD1
chr16-56950888-56951879,OGFOD1
chr16-56964208-56965129,OGFOD1
chr16-56261807-56262694,OGFOD1
chr16-56048301-56049316,BBS2
chr16-56190606-56191840,BBS2
chr16-56194147-56194688,BBS2
chr16-56356224-56357523,BBS2
chr16-56424110-56425863,BBS2
chr16-56450369-56452464,BBS2
chr16-56519170-56520487,BBS2
chr16-56576586-56577408,BBS2
chr16-56607950-56608676,BBS2
chr16-56609253-56609915,BBS2
chr16-56610095-56610794,BBS2
chr16-56624959-56626294,BBS2
chr16-56642982-56643771,BBS2
chr16-56657136-56658541,BBS2
chr16-56662227-56663378,BBS2
chr16-56675541-56676269,BBS2
chr16-56681760-56683176,BBS2
chr16-56701292-56702432,BBS2
chr16-56729152-56730716,BBS2
chr16-56858187-56858695,BBS2
chr16-56860183-56861317,BBS2
chr16-56910375-56911127,BBS2
chr16-56911381-56912223,BBS2
chr16-56916494-56917396,BBS2
chr16-56931119-56933223,BBS2
chr16-56938397-56940063,BBS2
chr16-56950888-56951879,BBS2
chr16-56964208-56965129,BBS2
chr16-56988395-56989920,BBS2
chr16-57013999-57015080,BBS2
chr16-57023482-57024178,BBS2
chr16-57039117-57039485,BBS2
chr16-57041199-57041703,BBS2
chr16-57041956-57042452,BBS2
chr16-56261807-56262694,BBS2
chr16-56999269-57000317,BBS2
chr16-56190606-56191840,MT2A
chr16-56194147-56194688,MT2A
chr16-56356224-56357523,MT2A
chr16-56424110-56425863,MT2A
chr16-56450369-56452464,MT2A
chr16-56519170-56520487,MT2A
chr16-56576586-56577408,MT2A
chr16-56607950-56608676,MT2A
chr16-56609253-56609915,MT2A
chr16-56610095-56610794,MT2A
chr16-56624959-56626294,MT2A
chr16-56642982-56643771,MT2A
chr16-56657136-56658541,MT2A
chr16-56662227-56663378,MT2A
chr16-56675541-56676269,MT2A
chr16-56681760-56683176,MT2A
chr16-56701292-56702432,MT2A
chr16-56729152-56730716,MT2A
chr16-56858187-56858695,MT2A
chr16-56860183-56861317,MT2A
chr16-56910375-56911127,MT2A
chr16-56911381-56912223,MT2A
chr16-56916494-56917396,MT2A
chr16-56931119-56933223,MT2A
chr16-56938397-56940063,MT2A
chr16-56950888-56951879,MT2A
chr16-56964208-56965129,MT2A
chr16-56988395-56989920,MT2A
chr16-57013999-57015080,MT2A
chr16-57023482-57024178,MT2A
chr16-57039117-57039485,MT2A
chr16-57041199-57041703,MT2A
chr16-57041956-57042452,MT2A
chr16-57083912-57085192,MT2A
chr16-57091786-57093259,MT2A
chr16-56261807-56262694,MT2A
chr16-56999269-57000317,MT2A
chr16-56190606-56191840,MT1X
chr16-56194147-56194688,MT1X
chr16-56356224-56357523,MT1X
chr16-56424110-56425863,MT1X
chr16-56450369-56452464,MT1X
chr16-56519170-56520487,MT1X
chr16-56576586-56577408,MT1X
chr16-56607950-56608676,MT1X
chr16-56609253-56609915,MT1X
chr16-56610095-56610794,MT1X
chr16-56624959-56626294,MT1X
chr16-56642982-56643771,MT1X
chr16-56657136-56658541,MT1X
chr16-56662227-56663378,MT1X
chr16-56675541-56676269,MT1X
chr16-56681760-56683176,MT1X
chr16-56701292-56702432,MT1X
chr16-56729152-56730716,MT1X
chr16-56858187-56858695,MT1X
chr16-56860183-56861317,MT1X
chr16-56910375-56911127,MT1X
chr16-56911381-56912223,MT1X
chr16-56916494-56917396,MT1X
chr16-56931119-56933223,MT1X
chr16-56938397-56940063,MT1X
chr16-56950888-56951879,MT1X
chr16-56964208-56965129,MT1X
chr16-56988395-56989920,MT1X
chr16-57013999-57015080,MT1X
chr16-57023482-57024178,MT1X
chr16-57039117-57039485,MT1X
chr16-57041199-57041703,MT1X
chr16-57041956-57042452,MT1X
chr16-57083912-57085192,MT1X
chr16-57091786-57093259,MT1X
chr16-57128688-57129365,MT1X
chr16-57134578-57135378,MT1X
chr16-57141501-57142500,MT1X
chr16-56261807-56262694,MT1X
chr16-56999269-57000317,MT1X
chr16-56356224-56357523,NUP93
chr16-56424110-56425863,NUP93
chr16-56450369-56452464,NUP93
chr16-56519170-56520487,NUP93
chr16-56576586-56577408,NUP93
chr16-56607950-56608676,NUP93
chr16-56609253-56609915,NUP93
chr16-56610095-56610794,NUP93
chr16-56624959-56626294,NUP93
chr16-56642982-56643771,NUP93
chr16-56657136-56658541,NUP93
chr16-56662227-56663378,NUP93
chr16-56675541-56676269,NUP93
chr16-56681760-56683176,NUP93
chr16-56701292-56702432,NUP93
chr16-56729152-56730716,NUP93
chr16-56858187-56858695,NUP93
chr16-56860183-56861317,NUP93
chr16-56910375-56911127,NUP93
chr16-56911381-56912223,NUP93
chr16-56916494-56917396,NUP93
chr16-56931119-56933223,NUP93
chr16-56938397-56940063,NUP93
chr16-56950888-56951879,NUP93
chr16-56964208-56965129,NUP93
chr16-56988395-56989920,NUP93
chr16-57013999-57015080,NUP93
chr16-57023482-57024178,NUP93
chr16-57039117-57039485,NUP93
chr16-57041199-57041703,NUP93
chr16-57041956-57042452,NUP93
chr16-57083912-57085192,NUP93
chr16-57091786-57093259,NUP93
chr16-57128688-57129365,NUP93
chr16-57134578-57135378,NUP93
chr16-57141501-57142500,NUP93
chr16-57185184-57187752,NUP93
chr16-57266395-57267559,NUP93
chr16-57283742-57285106,NUP93
chr16-57297837-57298196,NUP93
chr16-57299239-57301063,NUP93
chr16-57348890-57349569,NUP93
chr16-56261807-56262694,NUP93
chr16-56999269-57000317,NUP93
chr16-57244308-57245793,NUP93
chr16-56450369-56452464,HERPUD1
chr16-56519170-56520487,HERPUD1
chr16-56576586-56577408,HERPUD1
chr16-56607950-56608676,HERPUD1
chr16-56609253-56609915,HERPUD1
chr16-56610095-56610794,HERPUD1
chr16-56624959-56626294,HERPUD1
chr16-56642982-56643771,HERPUD1
chr16-56657136-56658541,HERPUD1
chr16-56662227-56663378,HERPUD1
chr16-56675541-56676269,HERPUD1
chr16-56681760-56683176,HERPUD1
chr16-56701292-56702432,HERPUD1
chr16-56729152-56730716,HERPUD1
chr16-56858187-56858695,HERPUD1
chr16-56860183-56861317,HERPUD1
chr16-56910375-56911127,HERPUD1
chr16-56911381-56912223,HERPUD1
chr16-56916494-56917396,HERPUD1
chr16-56931119-56933223,HERPUD1
chr16-56938397-56940063,HERPUD1
chr16-56950888-56951879,HERPUD1
chr16-56964208-56965129,HERPUD1
chr16-56988395-56989920,HERPUD1
chr16-57013999-57015080,HERPUD1
chr16-57023482-57024178,HERPUD1
chr16-57039117-57039485,HERPUD1
chr16-57041199-57041703,HERPUD1
chr16-57041956-57042452,HERPUD1
chr16-57083912-57085192,HERPUD1
chr16-57091786-57093259,HERPUD1
chr16-57128688-57129365,HERPUD1
chr16-57134578-57135378,HERPUD1
chr16-57141501-57142500,HERPUD1
chr16-57185184-57187752,HERPUD1
chr16-57266395-57267559,HERPUD1
chr16-57283742-57285106,HERPUD1
chr16-57297837-57298196,HERPUD1
chr16-57299239-57301063,HERPUD1
chr16-57348890-57349569,HERPUD1
chr16-57416427-57417328,HERPUD1
chr16-57418703-57419248,HERPUD1
chr16-57432871-57434452,HERPUD1
chr16-56999269-57000317,HERPUD1
chr16-57244308-57245793,HERPUD1
chr16-56519170-56520487,NLRC5
chr16-56576586-56577408,NLRC5
chr16-56607950-56608676,NLRC5
chr16-56609253-56609915,NLRC5
chr16-56610095-56610794,NLRC5
chr16-56624959-56626294,NLRC5
chr16-56642982-56643771,NLRC5
chr16-56657136-56658541,NLRC5
chr16-56662227-56663378,NLRC5
chr16-56675541-56676269,NLRC5
chr16-56681760-56683176,NLRC5
chr16-56701292-56702432,NLRC5
chr16-56729152-56730716,NLRC5
chr16-56858187-56858695,NLRC5
chr16-56860183-56861317,NLRC5
chr16-56910375-56911127,NLRC5
chr16-56911381-56912223,NLRC5
chr16-56916494-56917396,NLRC5
chr16-56931119-56933223,NLRC5
chr16-56938397-56940063,NLRC5
chr16-56950888-56951879,NLRC5
chr16-56964208-56965129,NLRC5
chr16-56988395-56989920,NLRC5
chr16-57013999-57015080,NLRC5
chr16-57023482-57024178,NLRC5
chr16-57039117-57039485,NLRC5
chr16-57041199-57041703,NLRC5
chr16-57041956-57042452,NLRC5
chr16-57083912-57085192,NLRC5
chr16-57091786-57093259,NLRC5
chr16-57128688-57129365,NLRC5
chr16-57134578-57135378,NLRC5
chr16-57141501-57142500,NLRC5
chr16-57185184-57187752,NLRC5
chr16-57266395-57267559,NLRC5
chr16-57283742-57285106,NLRC5
chr16-57297837-57298196,NLRC5
chr16-57299239-57301063,NLRC5
chr16-57348890-57349569,NLRC5
chr16-57416427-57417328,NLRC5
chr16-57418703-57419248,NLRC5
chr16-57432871-57434452,NLRC5
chr16-57446463-57447878,NLRC5
chr16-57462092-57463295,NLRC5
chr16-57475558-57476210,NLRC5
chr16-57485205-57486714,NLRC5
chr16-57519674-57520100,NLRC5
chr16-57529559-57530517,NLRC5
chr16-57535578-57537233,NLRC5
chr16-57542264-57542858,NLRC5
chr16-57544019-57544841,NLRC5
chr16-57576397-57576745,NLRC5
chr16-56999269-57000317,NLRC5
chr16-57244308-57245793,NLRC5
chr16-56701292-56702432,RSPRY1
chr16-56729152-56730716,RSPRY1
chr16-56858187-56858695,RSPRY1
chr16-56860183-56861317,RSPRY1
chr16-56910375-56911127,RSPRY1
chr16-56911381-56912223,RSPRY1
chr16-56916494-56917396,RSPRY1
chr16-56931119-56933223,RSPRY1
chr16-56938397-56940063,RSPRY1
chr16-56950888-56951879,RSPRY1
chr16-56964208-56965129,RSPRY1
chr16-56988395-56989920,RSPRY1
