peak,gene
chr14-102369917-102370923,TRAF3
chr14-102499838-102500814,TRAF3
chr14-102508922-102510562,TRAF3
chr14-102516452-102517750,TRAF3
chr14-102523857-102525620,TRAF3
chr14-102544385-102545460,TRAF3
chr14-102554694-102555836,TRAF3
chr14-102565102-102565865,TRAF3
chr14-102591392-102593597,TRAF3
chr14-102594548-102594808,TRAF3
chr14-102767982-102768753,TRAF3
chr14-102774522-102775160,TRAF3
chr14-102794935-102795691,TRAF3
chr14-102900978-102902290,TRAF3
chr14-102916647-102918142,TRAF3
chr14-102927827-102929406,TRAF3
chr14-102948625-102949704,TRAF3
chr14-103056312-103058239,TRAF3
chr14-103074816-103075959,TRAF3
chr14-103078141-103078617,TRAF3
chr14-103090985-103091924,TRAF3
chr14-103104769-103105252,TRAF3
chr14-103118809-103119407,TRAF3
chr14-103121205-103124043,TRAF3
chr14-103345094-103346162,TRAF3
chr14-103384564-103386269,TRAF3
chr14-103390826-103391426,TRAF3
chr14-102530574-102531295,TRAF3
chr14-102776524-102778367,TRAF3
chr14-103333219-103335513,TRAF3
chr14-102499838-102500814,CDC42BPB
chr14-102508922-102510562,CDC42BPB
chr14-102516452-102517750,CDC42BPB
chr14-102523857-102525620,CDC42BPB
chr14-102544385-102545460,CDC42BPB
chr14-102554694-102555836,CDC42BPB
chr14-102565102-102565865,CDC42BPB
chr14-102591392-102593597,CDC42BPB
chr14-102594548-102594808,CDC42BPB
chr14-102767982-102768753,CDC42BPB
chr14-102774522-102775160,CDC42BPB
chr14-102794935-102795691,CDC42BPB
chr14-102900978-102902290,CDC42BPB
chr14-102916647-102918142,CDC42BPB
chr14-102927827-102929406,CDC42BPB
chr14-102948625-102949704,CDC42BPB
chr14-103056312-103058239,CDC42BPB
chr14-103074816-103075959,CDC42BPB
chr14-103078141-103078617,CDC42BPB
chr14-103090985-103091924,CDC42BPB
chr14-103104769-103105252,CDC42BPB
chr14-103118809-103119407,CDC42BPB
chr14-103121205-103124043,CDC42BPB
chr14-103345094-103346162,CDC42BPB
chr14-103384564-103386269,CDC42BPB
chr14-103390826-103391426,CDC42BPB
chr14-103417720-103418749,CDC42BPB
chr14-103520693-103522972,CDC42BPB
chr14-103527278-103527685,CDC42BPB
chr14-103528629-103529486,CDC42BPB
chr14-102530574-102531295,CDC42BPB
chr14-102776524-102778367,CDC42BPB
chr14-103333219-103335513,CDC42BPB
chr14-103546627-103547122,CDC42BPB
chr14-102767982-102768753,TNFAIP2
chr14-102774522-102775160,TNFAIP2
chr14-102794935-102795691,TNFAIP2
chr14-102900978-102902290,TNFAIP2
chr14-102916647-102918142,TNFAIP2
chr14-102927827-102929406,TNFAIP2
chr14-102948625-102949704,TNFAIP2
chr14-103056312-103058239,TNFAIP2
chr14-103074816-103075959,TNFAIP2
chr14-103078141-103078617,TNFAIP2
chr14-103090985-103091924,TNFAIP2
chr14-103104769-103105252,TNFAIP2
chr14-103118809-103119407,TNFAIP2
chr14-103121205-103124043,TNFAIP2
chr14-103345094-103346162,TNFAIP2
chr14-103384564-103386269,TNFAIP2
chr14-103390826-103391426,TNFAIP2
chr14-103417720-103418749,TNFAIP2
chr14-103520693-103522972,TNFAIP2
chr14-103527278-103527685,TNFAIP2
chr14-103528629-103529486,TNFAIP2
chr14-103606881-103608375,TNFAIP2
chr14-103624988-103625686,TNFAIP2
chr14-102776524-102778367,TNFAIP2
chr14-103333219-103335513,TNFAIP2
chr14-103561601-103563315,TNFAIP2
chr14-103628085-103629934,TNFAIP2
chr14-103546627-103547122,TNFAIP2
chr14-102900978-102902290,EIF5
chr14-102916647-102918142,EIF5
chr14-102927827-102929406,EIF5
chr14-102948625-102949704,EIF5
chr14-103056312-103058239,EIF5
chr14-103074816-103075959,EIF5
chr14-103078141-103078617,EIF5
chr14-103090985-103091924,EIF5
chr14-103104769-103105252,EIF5
chr14-103118809-103119407,EIF5
chr14-103121205-103124043,EIF5
chr14-103345094-103346162,EIF5
chr14-103384564-103386269,EIF5
chr14-103390826-103391426,EIF5
chr14-103417720-103418749,EIF5
chr14-103520693-103522972,EIF5
chr14-103527278-103527685,EIF5
chr14-103528629-103529486,EIF5
chr14-103606881-103608375,EIF5
chr14-103624988-103625686,EIF5
chr14-103714945-103716495,EIF5
chr14-103333219-103335513,EIF5
chr14-103561601-103563315,EIF5
chr14-103628085-103629934,EIF5
chr14-103546627-103547122,EIF5
chr14-102900978-102902290,MARK3
chr14-102916647-102918142,MARK3
chr14-102927827-102929406,MARK3
chr14-102948625-102949704,MARK3
chr14-103056312-103058239,MARK3
chr14-103074816-103075959,MARK3
chr14-103078141-103078617,MARK3
chr14-103090985-103091924,MARK3
chr14-103104769-103105252,MARK3
chr14-103118809-103119407,MARK3
chr14-103121205-103124043,MARK3
chr14-103345094-103346162,MARK3
chr14-103384564-103386269,MARK3
chr14-103390826-103391426,MARK3
chr14-103417720-103418749,MARK3
chr14-103520693-103522972,MARK3
chr14-103527278-103527685,MARK3
chr14-103528629-103529486,MARK3
chr14-103606881-103608375,MARK3
chr14-103624988-103625686,MARK3
chr14-103714945-103716495,MARK3
chr14-103846631-103848668,MARK3
chr14-103871386-103872878,MARK3
chr14-103920870-103921796,MARK3
chr14-103333219-103335513,MARK3
chr14-103561601-103563315,MARK3
chr14-103628085-103629934,MARK3
chr14-103546627-103547122,MARK3
chr14-103056312-103058239,BAG5
chr14-103074816-103075959,BAG5
chr14-103078141-103078617,BAG5
chr14-103090985-103091924,BAG5
chr14-103104769-103105252,BAG5
chr14-103118809-103119407,BAG5
chr14-103121205-103124043,BAG5
chr14-103345094-103346162,BAG5
chr14-103384564-103386269,BAG5
chr14-103390826-103391426,BAG5
chr14-103417720-103418749,BAG5
chr14-103520693-103522972,BAG5
chr14-103527278-103527685,BAG5
chr14-103528629-103529486,BAG5
chr14-103606881-103608375,BAG5
chr14-103624988-103625686,BAG5
chr14-103714945-103716495,BAG5
chr14-103846631-103848668,BAG5
chr14-103871386-103872878,BAG5
chr14-103920870-103921796,BAG5
chr14-103333219-103335513,BAG5
chr14-103561601-103563315,BAG5
chr14-103628085-103629934,BAG5
chr14-103546627-103547122,BAG5
chr14-103074816-103075959,KLC1
chr14-103078141-103078617,KLC1
chr14-103090985-103091924,KLC1
chr14-103104769-103105252,KLC1
chr14-103118809-103119407,KLC1
chr14-103121205-103124043,KLC1
chr14-103345094-103346162,KLC1
chr14-103384564-103386269,KLC1
chr14-103390826-103391426,KLC1
chr14-103417720-103418749,KLC1
chr14-103520693-103522972,KLC1
chr14-103527278-103527685,KLC1
chr14-103528629-103529486,KLC1
chr14-103606881-103608375,KLC1
chr14-103624988-103625686,KLC1
chr14-103714945-103716495,KLC1
chr14-103846631-103848668,KLC1
chr14-103871386-103872878,KLC1
chr14-103920870-103921796,KLC1
chr14-104077619-104078389,KLC1
chr14-103333219-103335513,KLC1
chr14-103561601-103563315,KLC1
chr14-103628085-103629934,KLC1
chr14-103546627-103547122,KLC1
chr14-103074816-103075959,COA8
chr14-103078141-103078617,COA8
chr14-103090985-103091924,COA8
chr14-103104769-103105252,COA8
chr14-103118809-103119407,COA8
chr14-103121205-103124043,COA8
chr14-103345094-103346162,COA8
chr14-103384564-103386269,COA8
chr14-103390826-103391426,COA8
chr14-103417720-103418749,COA8
chr14-103520693-103522972,COA8
chr14-103527278-103527685,COA8
chr14-103528629-103529486,COA8
chr14-103606881-103608375,COA8
chr14-103624988-103625686,COA8
chr14-103714945-103716495,COA8
chr14-103846631-103848668,COA8
chr14-103871386-103872878,COA8
chr14-103920870-103921796,COA8
chr14-104077619-104078389,COA8
chr14-103333219-103335513,COA8
chr14-103561601-103563315,COA8
chr14-103628085-103629934,COA8
chr14-103546627-103547122,COA8
chr14-103345094-103346162,PPP1R13B
chr14-103384564-103386269,PPP1R13B
chr14-103390826-103391426,PPP1R13B
chr14-103417720-103418749,PPP1R13B
chr14-103520693-103522972,PPP1R13B
chr14-103527278-103527685,PPP1R13B
chr14-103528629-103529486,PPP1R13B
chr14-103606881-103608375,PPP1R13B
chr14-103624988-103625686,PPP1R13B
chr14-103714945-103716495,PPP1R13B
chr14-103846631-103848668,PPP1R13B
chr14-103871386-103872878,PPP1R13B
chr14-103920870-103921796,PPP1R13B
chr14-104077619-104078389,PPP1R13B
chr14-103333219-103335513,PPP1R13B
chr14-103561601-103563315,PPP1R13B
chr14-103628085-103629934,PPP1R13B
chr14-103546627-103547122,PPP1R13B
chr14-104389360-104390281,INF2
chr14-104393676-104394766,INF2
chr14-104650000-104650776,INF2
chr14-104656816-104657568,INF2
chr14-104665448-104666415,INF2
chr14-104688675-104690055,INF2
chr14-104694767-104695769,INF2
chr14-104708265-104708951,INF2
chr14-104723149-104724853,INF2
chr14-104751904-104753960,INF2
chr14-104768319-104769223,INF2
chr14-104786139-104786600,INF2
chr14-104794758-104795925,INF2
chr14-104800092-104801298,INF2
chr14-104815210-104816799,INF2
chr14-104825599-104827926,INF2
chr14-104864062-104866097,INF2
chr14-104926292-104926955,INF2
chr14-104932705-104934217,INF2
chr14-104975643-104976406,INF2
chr14-104977784-104978625,INF2
chr14-104985116-104986477,INF2
chr14-105024661-105025203,INF2
chr14-105045480-105046288,INF2
chr14-105059073-105060077,INF2
chr14-105060634-105061090,INF2
chr14-105061378-105061849,INF2
chr14-105064803-105066117,INF2
chr14-105067277-105067565,INF2
chr14-105075333-105076222,INF2
chr14-105076572-105077478,INF2
chr14-105092623-105094161,INF2
chr14-105180587-105181668,INF2
chr14-104676947-104678554,INF2
chr14-105020256-105021860,INF2
chr14-105069856-105070695,INF2
chr14-105086576-105087775,INF2
chr14-105167447-105169351,INF2
chr14-104389360-104390281,SIVA1
chr14-104393676-104394766,SIVA1
chr14-104650000-104650776,SIVA1
chr14-104656816-104657568,SIVA1
chr14-104665448-104666415,SIVA1
chr14-104688675-104690055,SIVA1
chr14-104694767-104695769,SIVA1
chr14-104708265-104708951,SIVA1
chr14-104723149-104724853,SIVA1
chr14-104751904-104753960,SIVA1
chr14-104768319-104769223,SIVA1
chr14-104786139-104786600,SIVA1
chr14-104794758-104795925,SIVA1
chr14-104800092-104801298,SIVA1
chr14-104815210-104816799,SIVA1
chr14-104825599-104827926,SIVA1
chr14-104864062-104866097,SIVA1
chr14-104926292-104926955,SIVA1
chr14-104932705-104934217,SIVA1
chr14-104975643-104976406,SIVA1
chr14-104977784-104978625,SIVA1
chr14-104985116-104986477,SIVA1
chr14-105024661-105025203,SIVA1
chr14-105045480-105046288,SIVA1
chr14-105059073-105060077,SIVA1
chr14-105060634-105061090,SIVA1
chr14-105061378-105061849,SIVA1
chr14-105064803-105066117,SIVA1
chr14-105067277-105067565,SIVA1
chr14-105075333-105076222,SIVA1
chr14-105076572-105077478,SIVA1
chr14-105092623-105094161,SIVA1
chr14-105180587-105181668,SIVA1
chr14-105247788-105249320,SIVA1
chr14-104676947-104678554,SIVA1
chr14-105020256-105021860,SIVA1
chr14-105069856-105070695,SIVA1
chr14-105086576-105087775,SIVA1
chr14-105167447-105169351,SIVA1
chr14-104389360-104390281,AKT1
chr14-104393676-104394766,AKT1
chr14-104650000-104650776,AKT1
chr14-104656816-104657568,AKT1
chr14-104665448-104666415,AKT1
chr14-104688675-104690055,AKT1
chr14-104694767-104695769,AKT1
chr14-104708265-104708951,AKT1
chr14-104723149-104724853,AKT1
chr14-104751904-104753960,AKT1
chr14-104768319-104769223,AKT1
chr14-104786139-104786600,AKT1
chr14-104794758-104795925,AKT1
chr14-104800092-104801298,AKT1
chr14-104815210-104816799,AKT1
chr14-104825599-104827926,AKT1
chr14-104864062-104866097,AKT1
chr14-104926292-104926955,AKT1
chr14-104932705-104934217,AKT1
chr14-104975643-104976406,AKT1
chr14-104977784-104978625,AKT1
chr14-104985116-104986477,AKT1
chr14-105024661-105025203,AKT1
chr14-105045480-105046288,AKT1
chr14-105059073-105060077,AKT1
chr14-105060634-105061090,AKT1
chr14-105061378-105061849,AKT1
chr14-105064803-105066117,AKT1
chr14-105067277-105067565,AKT1
chr14-105075333-105076222,AKT1
chr14-105076572-105077478,AKT1
chr14-105092623-105094161,AKT1
chr14-105180587-105181668,AKT1
chr14-105247788-105249320,AKT1
chr14-105290476-105291226,AKT1
chr14-105292657-105293681,AKT1
chr14-105293971-105294631,AKT1
chr14-104676947-104678554,AKT1
chr14-105020256-105021860,AKT1
chr14-105069856-105070695,AKT1
chr14-105086576-105087775,AKT1
chr14-105167447-105169351,AKT1
chr14-104650000-104650776,PLD4
chr14-104656816-104657568,PLD4
chr14-104665448-104666415,PLD4
chr14-104688675-104690055,PLD4
chr14-104694767-104695769,PLD4
chr14-104708265-104708951,PLD4
chr14-104723149-104724853,PLD4
chr14-104751904-104753960,PLD4
chr14-104768319-104769223,PLD4
chr14-104786139-104786600,PLD4
chr14-104794758-104795925,PLD4
chr14-104800092-104801298,PLD4
chr14-104815210-104816799,PLD4
chr14-104825599-104827926,PLD4
chr14-104864062-104866097,PLD4
chr14-104926292-104926955,PLD4
chr14-104932705-104934217,PLD4
chr14-104975643-104976406,PLD4
chr14-104977784-104978625,PLD4
chr14-104985116-104986477,PLD4
chr14-105024661-105025203,PLD4
chr14-105045480-105046288,PLD4
chr14-105059073-105060077,PLD4
chr14-105060634-105061090,PLD4
chr14-105061378-105061849,PLD4
chr14-105064803-105066117,PLD4
chr14-105067277-105067565,PLD4
chr14-105075333-105076222,PLD4
chr14-105076572-105077478,PLD4
chr14-105092623-105094161,PLD4
chr14-105180587-105181668,PLD4
chr14-105247788-105249320,PLD4
chr14-105290476-105291226,PLD4
chr14-105292657-105293681,PLD4
chr14-105293971-105294631,PLD4
chr14-105313518-105315639,PLD4
chr14-105351848-105352878,PLD4
chr14-105363769-105364656,PLD4
chr14-105370507-105371148,PLD4
chr14-105389858-105390516,PLD4
chr14-105393917-105394169,PLD4
chr14-105411024-105411821,PLD4
chr14-105419276-105420711,PLD4
chr14-104676947-104678554,PLD4
chr14-105020256-105021860,PLD4
chr14-105069856-105070695,PLD4
chr14-105086576-105087775,PLD4
chr14-105167447-105169351,PLD4
chr14-105299921-105301842,PLD4
chr14-105397628-105399169,PLD4
chr14-105414578-105415344,PLD4
chr14-104650000-104650776,GPR132
chr14-104656816-104657568,GPR132
chr14-104665448-104666415,GPR132
chr14-104688675-104690055,GPR132
chr14-104694767-104695769,GPR132
chr14-104708265-104708951,GPR132
chr14-104723149-104724853,GPR132
chr14-104751904-104753960,GPR132
chr14-104768319-104769223,GPR132
chr14-104786139-104786600,GPR132
chr14-104794758-104795925,GPR132
chr14-104800092-104801298,GPR132
chr14-104815210-104816799,GPR132
chr14-104825599-104827926,GPR132
chr14-104864062-104866097,GPR132
chr14-104926292-104926955,GPR132
chr14-104932705-104934217,GPR132
chr14-104975643-104976406,GPR132
chr14-104977784-104978625,GPR132
chr14-104985116-104986477,GPR132
chr14-105024661-105025203,GPR132
chr14-105045480-105046288,GPR132
chr14-105059073-105060077,GPR132
chr14-105060634-105061090,GPR132
chr14-105061378-105061849,GPR132
chr14-105064803-105066117,GPR132
chr14-105067277-105067565,GPR132
chr14-105075333-105076222,GPR132
chr14-105076572-105077478,GPR132
chr14-105092623-105094161,GPR132
chr14-105180587-105181668,GPR132
chr14-105247788-105249320,GPR132
chr14-105290476-105291226,GPR132
chr14-105292657-105293681,GPR132
chr14-105293971-105294631,GPR132
chr14-105313518-105315639,GPR132
chr14-105351848-105352878,GPR132
chr14-105363769-105364656,GPR132
chr14-105370507-105371148,GPR132
chr14-105389858-105390516,GPR132
chr14-105393917-105394169,GPR132
chr14-105411024-105411821,GPR132
chr14-105419276-105420711,GPR132
chr14-105448326-105448956,GPR132
chr14-105473571-105474881,GPR132
chr14-105480893-105482301,GPR132
chr14-105487176-105487800,GPR132
chr14-105489788-105490279,GPR132
chr14-105490486-105491413,GPR132
chr14-105491594-105491847,GPR132
chr14-105525960-105527322,GPR132
chr14-105527899-105528734,GPR132
chr14-104676947-104678554,GPR132
chr14-105020256-105021860,GPR132
chr14-105069856-105070695,GPR132
chr14-105086576-105087775,GPR132
chr14-105167447-105169351,GPR132
chr14-105299921-105301842,GPR132
chr14-105397628-105399169,GPR132
chr14-105414578-105415344,GPR132
chr14-104723149-104724853,BRF1
chr14-104751904-104753960,BRF1
chr14-104768319-104769223,BRF1
chr14-104786139-104786600,BRF1
chr14-104794758-104795925,BRF1
chr14-104800092-104801298,BRF1
chr14-104815210-104816799,BRF1
chr14-104825599-104827926,BRF1
chr14-104864062-104866097,BRF1
chr14-104926292-104926955,BRF1
chr14-104932705-104934217,BRF1
chr14-104975643-104976406,BRF1
chr14-104977784-104978625,BRF1
chr14-104985116-104986477,BRF1
chr14-105024661-105025203,BRF1
chr14-105045480-105046288,BRF1
chr14-105059073-105060077,BRF1
chr14-105060634-105061090,BRF1
chr14-105061378-105061849,BRF1
chr14-105064803-105066117,BRF1
chr14-105067277-105067565,BRF1
chr14-105075333-105076222,BRF1
chr14-105076572-105077478,BRF1
chr14-105092623-105094161,BRF1
chr14-105180587-105181668,BRF1
chr14-105247788-105249320,BRF1
chr14-105290476-105291226,BRF1
chr14-105292657-105293681,BRF1
chr14-105293971-105294631,BRF1
chr14-105313518-105315639,BRF1
chr14-105351848-105352878,BRF1
chr14-105363769-105364656,BRF1
chr14-105370507-105371148,BRF1
chr14-105389858-105390516,BRF1
chr14-105393917-105394169,BRF1
chr14-105411024-105411821,BRF1
chr14-105419276-105420711,BRF1
chr14-105448326-105448956,BRF1
chr14-105473571-105474881,BRF1
chr14-105480893-105482301,BRF1
chr14-105487176-105487800,BRF1
chr14-105489788-105490279,BRF1
chr14-105490486-105491413,BRF1
chr14-105491594-105491847,BRF1
chr14-105525960-105527322,BRF1
chr14-105527899-105528734,BRF1
chr14-105020256-105021860,BRF1
chr14-105069856-105070695,BRF1
chr14-105086576-105087775,BRF1
chr14-105167447-105169351,BRF1
chr14-105299921-105301842,BRF1
chr14-105397628-105399169,BRF1
chr14-105414578-105415344,BRF1
chr14-104800092-104801298,PACS2
chr14-104815210-104816799,PACS2
chr14-104825599-104827926,PACS2
chr14-104864062-104866097,PACS2
chr14-104926292-104926955,PACS2
chr14-104932705-104934217,PACS2
chr14-104975643-104976406,PACS2
chr14-104977784-104978625,PACS2
chr14-104985116-104986477,PACS2
chr14-105024661-105025203,PACS2
chr14-105045480-105046288,PACS2
chr14-105059073-105060077,PACS2
chr14-105060634-105061090,PACS2
chr14-105061378-105061849,PACS2
chr14-105064803-105066117,PACS2
chr14-105067277-105067565,PACS2
chr14-105075333-105076222,PACS2
chr14-105076572-105077478,PACS2
chr14-105092623-105094161,PACS2
chr14-105180587-105181668,PACS2
chr14-105247788-105249320,PACS2
chr14-105290476-105291226,PACS2
chr14-105292657-105293681,PACS2
chr14-105293971-105294631,PACS2
chr14-105313518-105315639,PACS2
chr14-105351848-105352878,PACS2
chr14-105363769-105364656,PACS2
chr14-105370507-105371148,PACS2
chr14-105389858-105390516,PACS2
chr14-105393917-105394169,PACS2
chr14-105411024-105411821,PACS2
chr14-105419276-105420711,PACS2
chr14-105448326-105448956,PACS2
chr14-105473571-105474881,PACS2
chr14-105480893-105482301,PACS2
chr14-105487176-105487800,PACS2
chr14-105489788-105490279,PACS2
chr14-105490486-105491413,PACS2
chr14-105491594-105491847,PACS2
chr14-105525960-105527322,PACS2
chr14-105527899-105528734,PACS2
chr14-105817692-105818886,PACS2
chr14-105857859-105858697,PACS2
chr14-105020256-105021860,PACS2
chr14-105069856-105070695,PACS2
chr14-105086576-105087775,PACS2
chr14-105167447-105169351,PACS2
chr14-105299921-105301842,PACS2
chr14-105397628-105399169,PACS2
chr14-105414578-105415344,PACS2
chr14-104926292-104926955,MTA1
chr14-104932705-104934217,MTA1
chr14-104975643-104976406,MTA1
chr14-104977784-104978625,MTA1
chr14-104985116-104986477,MTA1
chr14-105024661-105025203,MTA1
chr14-105045480-105046288,MTA1
chr14-105059073-105060077,MTA1
chr14-105060634-105061090,MTA1
chr14-105061378-105061849,MTA1
chr14-105064803-105066117,MTA1
chr14-105067277-105067565,MTA1
chr14-105075333-105076222,MTA1
chr14-105076572-105077478,MTA1
chr14-105092623-105094161,MTA1
chr14-105180587-105181668,MTA1
chr14-105247788-105249320,MTA1
chr14-105290476-105291226,MTA1
chr14-105292657-105293681,MTA1
chr14-105293971-105294631,MTA1
chr14-105313518-105315639,MTA1
chr14-105351848-105352878,MTA1
chr14-105363769-105364656,MTA1
chr14-105370507-105371148,MTA1
chr14-105389858-105390516,MTA1
chr14-105393917-105394169,MTA1
chr14-105411024-105411821,MTA1
chr14-105419276-105420711,MTA1
chr14-105448326-105448956,MTA1
chr14-105473571-105474881,MTA1
chr14-105480893-105482301,MTA1
chr14-105487176-105487800,MTA1
chr14-105489788-105490279,MTA1
chr14-105490486-105491413,MTA1
chr14-105491594-105491847,MTA1
chr14-105525960-105527322,MTA1
chr14-105527899-105528734,MTA1
chr14-105817692-105818886,MTA1
chr14-105857859-105858697,MTA1
chr14-105020256-105021860,MTA1
chr14-105069856-105070695,MTA1
chr14-105086576-105087775,MTA1
chr14-105167447-105169351,MTA1
chr14-105299921-105301842,MTA1
chr14-105397628-105399169,MTA1
chr14-105414578-105415344,MTA1
chr14-104985116-104986477,CRIP1
chr14-105024661-105025203,CRIP1
chr14-105045480-105046288,CRIP1
chr14-105059073-105060077,CRIP1
chr14-105060634-105061090,CRIP1
chr14-105061378-105061849,CRIP1
chr14-105064803-105066117,CRIP1
chr14-105067277-105067565,CRIP1
chr14-105075333-105076222,CRIP1
chr14-105076572-105077478,CRIP1
chr14-105092623-105094161,CRIP1
chr14-105180587-105181668,CRIP1
chr14-105247788-105249320,CRIP1
chr14-105290476-105291226,CRIP1
chr14-105292657-105293681,CRIP1
chr14-105293971-105294631,CRIP1
chr14-105313518-105315639,CRIP1
chr14-105351848-105352878,CRIP1
chr14-105363769-105364656,CRIP1
chr14-105370507-105371148,CRIP1
chr14-105389858-105390516,CRIP1
chr14-105393917-105394169,CRIP1
chr14-105411024-105411821,CRIP1
chr14-105419276-105420711,CRIP1
chr14-105448326-105448956,CRIP1
chr14-105473571-105474881,CRIP1
chr14-105480893-105482301,CRIP1
chr14-105487176-105487800,CRIP1
chr14-105489788-105490279,CRIP1
chr14-105490486-105491413,CRIP1
chr14-105491594-105491847,CRIP1
chr14-105525960-105527322,CRIP1
chr14-105527899-105528734,CRIP1
chr14-105817692-105818886,CRIP1
chr14-105857859-105858697,CRIP1
chr14-105981156-105982129,CRIP1
chr14-105986162-105987069,CRIP1
chr14-105020256-105021860,CRIP1
chr14-105069856-105070695,CRIP1
chr14-105086576-105087775,CRIP1
chr14-105167447-105169351,CRIP1
chr14-105299921-105301842,CRIP1
chr14-105397628-105399169,CRIP1
chr14-105414578-105415344,CRIP1
chr14-105247788-105249320,IGHA1
chr14-105290476-105291226,IGHA1
chr14-105292657-105293681,IGHA1
chr14-105293971-105294631,IGHA1
chr14-105313518-105315639,IGHA1
chr14-105351848-105352878,IGHA1
chr14-105363769-105364656,IGHA1
chr14-105370507-105371148,IGHA1
chr14-105389858-105390516,IGHA1
chr14-105393917-105394169,IGHA1
chr14-105411024-105411821,IGHA1
chr14-105419276-105420711,IGHA1
chr14-105448326-105448956,IGHA1
chr14-105473571-105474881,IGHA1
chr14-105480893-105482301,IGHA1
chr14-105487176-105487800,IGHA1
chr14-105489788-105490279,IGHA1
chr14-105490486-105491413,IGHA1
chr14-105491594-105491847,IGHA1
chr14-105525960-105527322,IGHA1
chr14-105527899-105528734,IGHA1
chr14-105817692-105818886,IGHA1
chr14-105857859-105858697,IGHA1
chr14-105981156-105982129,IGHA1
chr14-105986162-105987069,IGHA1
chr14-105998519-105999662,IGHA1
chr14-106004730-106006316,IGHA1
chr14-106061532-106062390,IGHA1
chr14-106173941-106174755,IGHA1
chr14-106177129-106177657,IGHA1
chr14-105299921-105301842,IGHA1
chr14-105397628-105399169,IGHA1
chr14-105414578-105415344,IGHA1
chr14-106184511-106185330,IGHA1
chr14-105351848-105352878,IGHD
chr14-105363769-105364656,IGHD
chr14-105370507-105371148,IGHD
chr14-105389858-105390516,IGHD
chr14-105393917-105394169,IGHD
chr14-105411024-105411821,IGHD
chr14-105419276-105420711,IGHD
chr14-105448326-105448956,IGHD
chr14-105473571-105474881,IGHD
chr14-105480893-105482301,IGHD
chr14-105487176-105487800,IGHD
chr14-105489788-105490279,IGHD
chr14-105490486-105491413,IGHD
chr14-105491594-105491847,IGHD
chr14-105525960-105527322,IGHD
chr14-105527899-105528734,IGHD
chr14-105817692-105818886,IGHD
chr14-105857859-105858697,IGHD
chr14-105981156-105982129,IGHD
chr14-105986162-105987069,IGHD
chr14-105998519-105999662,IGHD
chr14-106004730-106006316,IGHD
chr14-106061532-106062390,IGHD
chr14-106173941-106174755,IGHD
chr14-106177129-106177657,IGHD
chr14-106223938-106224846,IGHD
chr14-106228355-106229099,IGHD
chr14-106267817-106268872,IGHD
chr14-105397628-105399169,IGHD
chr14-105414578-105415344,IGHD
chr14-106184511-106185330,IGHD
chr14-105351848-105352878,IGHM
chr14-105363769-105364656,IGHM
chr14-105370507-105371148,IGHM
chr14-105389858-105390516,IGHM
chr14-105393917-105394169,IGHM
chr14-105411024-105411821,IGHM
chr14-105419276-105420711,IGHM
chr14-105448326-105448956,IGHM
chr14-105473571-105474881,IGHM
chr14-105480893-105482301,IGHM
chr14-105487176-105487800,IGHM
chr14-105489788-105490279,IGHM
chr14-105490486-105491413,IGHM
chr14-105491594-105491847,IGHM
chr14-105525960-105527322,IGHM
chr14-105527899-105528734,IGHM
chr14-105817692-105818886,IGHM
