peak,gene
chr3-138367270-138368223,NME9
chr3-138370981-138371554,NME9
chr3-138593368-138595099,NME9
chr3-138780698-138781510,NME9
chr3-138786479-138787283,NME9
chr3-138328932-138330176,NME9
chr3-138608181-138609739,NME9
chr3-138173845-138175066,PIK3CB
chr3-138186667-138188348,PIK3CB
chr3-138221724-138223191,PIK3CB
chr3-138347269-138348946,PIK3CB
chr3-138367270-138368223,PIK3CB
chr3-138370981-138371554,PIK3CB
chr3-138593368-138595099,PIK3CB
chr3-138780698-138781510,PIK3CB
chr3-138786479-138787283,PIK3CB
chr3-138833241-138835293,PIK3CB
chr3-138890540-138891567,PIK3CB
chr3-138914902-138916314,PIK3CB
chr3-138944864-138947289,PIK3CB
chr3-138328932-138330176,PIK3CB
chr3-138608181-138609739,PIK3CB
chr3-138935864-138936528,PIK3CB
chr3-139329093-139329694,PIK3CB
chr3-138593368-138595099,MRPS22
chr3-138780698-138781510,MRPS22
chr3-138786479-138787283,MRPS22
chr3-138833241-138835293,MRPS22
chr3-138890540-138891567,MRPS22
chr3-138914902-138916314,MRPS22
chr3-138944864-138947289,MRPS22
chr3-139343358-139344534,MRPS22
chr3-139388860-139390410,MRPS22
chr3-139676719-139678195,MRPS22
chr3-138608181-138609739,MRPS22
chr3-138935864-138936528,MRPS22
chr3-139329093-139329694,MRPS22
chr3-138890540-138891567,COPB2
chr3-138914902-138916314,COPB2
chr3-138944864-138947289,COPB2
chr3-139343358-139344534,COPB2
chr3-139388860-139390410,COPB2
chr3-139676719-139678195,COPB2
chr3-138935864-138936528,COPB2
chr3-139329093-139329694,COPB2
chr3-140843027-140843850,SLC25A36
chr3-140941240-140942838,SLC25A36
chr3-141191924-141192623,SLC25A36
chr3-141230812-141232725,SLC25A36
chr3-141243005-141243725,SLC25A36
chr3-141255775-141256513,SLC25A36
chr3-141266301-141267470,SLC25A36
chr3-141303251-141304090,SLC25A36
chr3-141306781-141307669,SLC25A36
chr3-141367912-141368588,SLC25A36
chr3-141369922-141370723,SLC25A36
chr3-141401677-141403110,SLC25A36
chr3-141410902-141411723,SLC25A36
chr3-141412076-141412506,SLC25A36
chr3-141413955-141414360,SLC25A36
chr3-141440981-141441920,SLC25A36
chr3-141451849-141452455,SLC25A36
chr3-141459790-141460631,SLC25A36
chr3-141311069-141312260,SLC25A36
chr3-140843027-140843850,PXYLP1
chr3-140941240-140942838,PXYLP1
chr3-141191924-141192623,PXYLP1
chr3-141230812-141232725,PXYLP1
chr3-141243005-141243725,PXYLP1
chr3-141255775-141256513,PXYLP1
chr3-141266301-141267470,PXYLP1
chr3-141303251-141304090,PXYLP1
chr3-141306781-141307669,PXYLP1
chr3-141367912-141368588,PXYLP1
chr3-141369922-141370723,PXYLP1
chr3-141401677-141403110,PXYLP1
chr3-141410902-141411723,PXYLP1
chr3-141412076-141412506,PXYLP1
chr3-141413955-141414360,PXYLP1
chr3-141440981-141441920,PXYLP1
chr3-141451849-141452455,PXYLP1
chr3-141459790-141460631,PXYLP1
chr3-141483410-141483876,PXYLP1
chr3-141485649-141486273,PXYLP1
chr3-141486660-141488070,PXYLP1
chr3-141498314-141500264,PXYLP1
chr3-141529682-141530648,PXYLP1
chr3-141552406-141553467,PXYLP1
chr3-141686426-141687133,PXYLP1
chr3-141796079-141798331,PXYLP1
chr3-141852887-141853803,PXYLP1
chr3-141863081-141864822,PXYLP1
chr3-141311069-141312260,PXYLP1
chr3-141737703-141739337,PXYLP1
chr3-140843027-140843850,ZBTB38
chr3-140941240-140942838,ZBTB38
chr3-141191924-141192623,ZBTB38
chr3-141230812-141232725,ZBTB38
chr3-141243005-141243725,ZBTB38
chr3-141255775-141256513,ZBTB38
chr3-141266301-141267470,ZBTB38
chr3-141303251-141304090,ZBTB38
chr3-141306781-141307669,ZBTB38
chr3-141367912-141368588,ZBTB38
chr3-141369922-141370723,ZBTB38
chr3-141401677-141403110,ZBTB38
chr3-141410902-141411723,ZBTB38
chr3-141412076-141412506,ZBTB38
chr3-141413955-141414360,ZBTB38
chr3-141440981-141441920,ZBTB38
chr3-141451849-141452455,ZBTB38
chr3-141459790-141460631,ZBTB38
chr3-141483410-141483876,ZBTB38
chr3-141485649-141486273,ZBTB38
chr3-141486660-141488070,ZBTB38
chr3-141498314-141500264,ZBTB38
chr3-141529682-141530648,ZBTB38
chr3-141552406-141553467,ZBTB38
chr3-141686426-141687133,ZBTB38
chr3-141796079-141798331,ZBTB38
chr3-141852887-141853803,ZBTB38
chr3-141863081-141864822,ZBTB38
chr3-141875523-141877511,ZBTB38
chr3-141311069-141312260,ZBTB38
chr3-141737703-141739337,ZBTB38
chr3-141191924-141192623,RASA2
chr3-141230812-141232725,RASA2
chr3-141243005-141243725,RASA2
chr3-141255775-141256513,RASA2
chr3-141266301-141267470,RASA2
chr3-141303251-141304090,RASA2
chr3-141306781-141307669,RASA2
chr3-141367912-141368588,RASA2
chr3-141369922-141370723,RASA2
chr3-141401677-141403110,RASA2
chr3-141410902-141411723,RASA2
chr3-141412076-141412506,RASA2
chr3-141413955-141414360,RASA2
chr3-141440981-141441920,RASA2
chr3-141451849-141452455,RASA2
chr3-141459790-141460631,RASA2
chr3-141483410-141483876,RASA2
chr3-141485649-141486273,RASA2
chr3-141486660-141488070,RASA2
chr3-141498314-141500264,RASA2
chr3-141529682-141530648,RASA2
chr3-141552406-141553467,RASA2
chr3-141686426-141687133,RASA2
chr3-141796079-141798331,RASA2
chr3-141852887-141853803,RASA2
chr3-141863081-141864822,RASA2
chr3-141875523-141877511,RASA2
chr3-141311069-141312260,RASA2
chr3-141737703-141739337,RASA2
chr3-141243005-141243725,RNF7
chr3-141255775-141256513,RNF7
chr3-141266301-141267470,RNF7
chr3-141303251-141304090,RNF7
chr3-141306781-141307669,RNF7
chr3-141367912-141368588,RNF7
chr3-141369922-141370723,RNF7
chr3-141401677-141403110,RNF7
chr3-141410902-141411723,RNF7
chr3-141412076-141412506,RNF7
chr3-141413955-141414360,RNF7
chr3-141440981-141441920,RNF7
chr3-141451849-141452455,RNF7
chr3-141459790-141460631,RNF7
chr3-141483410-141483876,RNF7
chr3-141485649-141486273,RNF7
chr3-141486660-141488070,RNF7
chr3-141498314-141500264,RNF7
chr3-141529682-141530648,RNF7
chr3-141552406-141553467,RNF7
chr3-141686426-141687133,RNF7
chr3-141796079-141798331,RNF7
chr3-141852887-141853803,RNF7
chr3-141863081-141864822,RNF7
chr3-141875523-141877511,RNF7
chr3-142148510-142149927,RNF7
chr3-142224607-142225837,RNF7
chr3-141311069-141312260,RNF7
chr3-141737703-141739337,RNF7
chr3-141401677-141403110,ATP1B3
chr3-141410902-141411723,ATP1B3
chr3-141412076-141412506,ATP1B3
chr3-141413955-141414360,ATP1B3
chr3-141440981-141441920,ATP1B3
chr3-141451849-141452455,ATP1B3
chr3-141459790-141460631,ATP1B3
chr3-141483410-141483876,ATP1B3
chr3-141485649-141486273,ATP1B3
chr3-141486660-141488070,ATP1B3
chr3-141498314-141500264,ATP1B3
chr3-141529682-141530648,ATP1B3
chr3-141552406-141553467,ATP1B3
chr3-141686426-141687133,ATP1B3
chr3-141796079-141798331,ATP1B3
chr3-141852887-141853803,ATP1B3
chr3-141863081-141864822,ATP1B3
chr3-141875523-141877511,ATP1B3
chr3-142148510-142149927,ATP1B3
chr3-142224607-142225837,ATP1B3
chr3-142269749-142271032,ATP1B3
chr3-142275538-142276407,ATP1B3
chr3-141737703-141739337,ATP1B3
chr3-141451849-141452455,TFDP2
chr3-141459790-141460631,TFDP2
chr3-141483410-141483876,TFDP2
chr3-141485649-141486273,TFDP2
chr3-141486660-141488070,TFDP2
chr3-141498314-141500264,TFDP2
chr3-141529682-141530648,TFDP2
chr3-141552406-141553467,TFDP2
chr3-141686426-141687133,TFDP2
chr3-141796079-141798331,TFDP2
chr3-141852887-141853803,TFDP2
chr3-141863081-141864822,TFDP2
chr3-141875523-141877511,TFDP2
chr3-142148510-142149927,TFDP2
chr3-142224607-142225837,TFDP2
chr3-142269749-142271032,TFDP2
chr3-142275538-142276407,TFDP2
chr3-142445775-142446262,TFDP2
chr3-142447110-142448330,TFDP2
chr3-142508502-142509403,TFDP2
chr3-142577800-142579316,TFDP2
chr3-142595522-142596788,TFDP2
chr3-141737703-141739337,TFDP2
chr3-141686426-141687133,GK5
chr3-141796079-141798331,GK5
chr3-141852887-141853803,GK5
chr3-141863081-141864822,GK5
chr3-141875523-141877511,GK5
chr3-142148510-142149927,GK5
chr3-142224607-142225837,GK5
chr3-142269749-142271032,GK5
chr3-142275538-142276407,GK5
chr3-142445775-142446262,GK5
chr3-142447110-142448330,GK5
chr3-142508502-142509403,GK5
chr3-142577800-142579316,GK5
chr3-142595522-142596788,GK5
chr3-142723584-142725039,GK5
chr3-141737703-141739337,GK5
chr3-141852887-141853803,XRN1
chr3-141863081-141864822,XRN1
chr3-141875523-141877511,XRN1
chr3-142148510-142149927,XRN1
chr3-142224607-142225837,XRN1
chr3-142269749-142271032,XRN1
chr3-142275538-142276407,XRN1
chr3-142445775-142446262,XRN1
chr3-142447110-142448330,XRN1
chr3-142508502-142509403,XRN1
chr3-142577800-142579316,XRN1
chr3-142595522-142596788,XRN1
chr3-142723584-142725039,XRN1
chr3-142148510-142149927,ATR
chr3-142224607-142225837,ATR
chr3-142269749-142271032,ATR
chr3-142275538-142276407,ATR
chr3-142445775-142446262,ATR
chr3-142447110-142448330,ATR
chr3-142508502-142509403,ATR
chr3-142577800-142579316,ATR
chr3-142595522-142596788,ATR
chr3-142723584-142725039,ATR
chr3-143000614-143002571,ATR
chr3-143035523-143037008,ATR
chr3-142508502-142509403,U2SURP
chr3-142577800-142579316,U2SURP
chr3-142595522-142596788,U2SURP
chr3-142723584-142725039,U2SURP
chr3-143000614-143002571,U2SURP
chr3-143035523-143037008,U2SURP
chr3-143118954-143121657,U2SURP
chr3-143170095-143171795,U2SURP
chr3-143443523-143444474,U2SURP
chr3-143000614-143002571,SLC9A9
chr3-143035523-143037008,SLC9A9
chr3-143118954-143121657,SLC9A9
chr3-143170095-143171795,SLC9A9
chr3-143443523-143444474,SLC9A9
chr3-143674026-143674691,SLC9A9
chr3-143751093-143752728,SLC9A9
chr3-143814108-143815052,SLC9A9
chr3-143825481-143826700,SLC9A9
chr3-143847708-143848664,SLC9A9
chr3-143970660-143973411,SLC9A9
chr3-143998002-143998701,SLC9A9
chr3-144028146-144029395,SLC9A9
chr3-143674026-143674691,DIPK2A
chr3-143751093-143752728,DIPK2A
chr3-143814108-143815052,DIPK2A
chr3-143825481-143826700,DIPK2A
chr3-143847708-143848664,DIPK2A
chr3-143970660-143973411,DIPK2A
chr3-143998002-143998701,DIPK2A
chr3-144028146-144029395,DIPK2A
chr3-146468892-146470027,PLSCR1
chr3-146497103-146498687,PLSCR1
chr3-146506334-146507056,PLSCR1
chr3-146541956-146542567,PLSCR1
chr3-146543663-146545000,PLSCR1
chr3-148990250-148992406,GYG1
chr3-149085589-149086940,GYG1
chr3-149128917-149130526,GYG1
chr3-149145081-149146518,GYG1
chr3-149245393-149246109,GYG1
chr3-149447910-149448913,GYG1
chr3-149507295-149508359,GYG1
chr3-149224555-149225536,GYG1
chr3-148990250-148992406,HLTF
chr3-149085589-149086940,HLTF
chr3-149128917-149130526,HLTF
chr3-149145081-149146518,HLTF
chr3-149245393-149246109,HLTF
chr3-149447910-149448913,HLTF
chr3-149507295-149508359,HLTF
chr3-149224555-149225536,HLTF
chr3-148990250-148992406,HPS3
chr3-149085589-149086940,HPS3
chr3-149128917-149130526,HPS3
chr3-149145081-149146518,HPS3
chr3-149245393-149246109,HPS3
chr3-149447910-149448913,HPS3
chr3-149507295-149508359,HPS3
chr3-149224555-149225536,HPS3
chr3-149245393-149246109,COMMD2
chr3-149447910-149448913,COMMD2
chr3-149507295-149508359,COMMD2
chr3-149751368-149752873,COMMD2
chr3-149812320-149814202,COMMD2
chr3-149816870-149817346,COMMD2
chr3-149969813-149971768,COMMD2
chr3-149447910-149448913,ANKUB1
chr3-149507295-149508359,ANKUB1
chr3-149751368-149752873,ANKUB1
chr3-149812320-149814202,ANKUB1
chr3-149816870-149817346,ANKUB1
chr3-149969813-149971768,ANKUB1
chr3-150384422-150385830,ANKUB1
chr3-150407660-150410985,ANKUB1
chr3-149447910-149448913,RNF13
chr3-149507295-149508359,RNF13
chr3-149751368-149752873,RNF13
chr3-149812320-149814202,RNF13
chr3-149816870-149817346,RNF13
chr3-149969813-149971768,RNF13
chr3-150384422-150385830,RNF13
chr3-150407660-150410985,RNF13
chr3-149969813-149971768,TSC22D2
chr3-150384422-150385830,TSC22D2
chr3-150407660-150410985,TSC22D2
chr3-150545509-150547187,TSC22D2
chr3-150602851-150604163,TSC22D2
chr3-150605972-150606396,TSC22D2
chr3-150702578-150704339,TSC22D2
chr3-150760436-150760750,TSC22D2
chr3-150761890-150764103,TSC22D2
chr3-150864926-150865648,TSC22D2
chr3-150889167-150890995,TSC22D2
chr3-150384422-150385830,SERP1
chr3-150407660-150410985,SERP1
chr3-150545509-150547187,SERP1
chr3-150602851-150604163,SERP1
chr3-150605972-150606396,SERP1
chr3-150702578-150704339,SERP1
chr3-150760436-150760750,SERP1
chr3-150761890-150764103,SERP1
chr3-150864926-150865648,SERP1
chr3-150889167-150890995,SERP1
chr3-151085143-151087221,SERP1
chr3-150384422-150385830,EIF2A
chr3-150407660-150410985,EIF2A
chr3-150545509-150547187,EIF2A
chr3-150602851-150604163,EIF2A
chr3-150605972-150606396,EIF2A
chr3-150702578-150704339,EIF2A
chr3-150760436-150760750,EIF2A
chr3-150761890-150764103,EIF2A
chr3-150864926-150865648,EIF2A
chr3-150889167-150890995,EIF2A
chr3-151085143-151087221,EIF2A
chr3-150384422-150385830,SELENOT
chr3-150407660-150410985,SELENOT
chr3-150545509-150547187,SELENOT
chr3-150602851-150604163,SELENOT
chr3-150605972-150606396,SELENOT
chr3-150702578-150704339,SELENOT
chr3-150760436-150760750,SELENOT
chr3-150761890-150764103,SELENOT
chr3-150864926-150865648,SELENOT
chr3-150889167-150890995,SELENOT
chr3-151085143-151087221,SELENOT
chr3-150384422-150385830,SIAH2
chr3-150407660-150410985,SIAH2
chr3-150545509-150547187,SIAH2
chr3-150602851-150604163,SIAH2
chr3-150605972-150606396,SIAH2
chr3-150702578-150704339,SIAH2
chr3-150760436-150760750,SIAH2
chr3-150761890-150764103,SIAH2
chr3-150864926-150865648,SIAH2
chr3-150889167-150890995,SIAH2
chr3-151085143-151087221,SIAH2
chr3-151168352-151168597,SIAH2
chr3-151169235-151170415,SIAH2
chr3-151170872-151171480,SIAH2
chr3-151202716-151203353,SIAH2
chr3-151227503-151228030,SIAH2
chr3-151230396-151231048,SIAH2
chr3-150702578-150704339,GPR171
chr3-150760436-150760750,GPR171
chr3-150761890-150764103,GPR171
chr3-150864926-150865648,GPR171
chr3-150889167-150890995,GPR171
chr3-151085143-151087221,GPR171
chr3-151168352-151168597,GPR171
chr3-151169235-151170415,GPR171
chr3-151170872-151171480,GPR171
chr3-151202716-151203353,GPR171
chr3-151227503-151228030,GPR171
chr3-151230396-151231048,GPR171
chr3-151264772-151266320,GPR171
chr3-151276234-151277053,GPR171
chr3-151278105-151278648,GPR171
chr3-151345698-151346698,GPR171
chr3-151347403-151347776,GPR171
chr3-151350752-151351947,GPR171
chr3-150760436-150760750,P2RY14
chr3-150761890-150764103,P2RY14
chr3-150864926-150865648,P2RY14
chr3-150889167-150890995,P2RY14
chr3-151085143-151087221,P2RY14
chr3-151168352-151168597,P2RY14
chr3-151169235-151170415,P2RY14
chr3-151170872-151171480,P2RY14
chr3-151202716-151203353,P2RY14
chr3-151227503-151228030,P2RY14
chr3-151230396-151231048,P2RY14
chr3-151264772-151266320,P2RY14
chr3-151276234-151277053,P2RY14
chr3-151278105-151278648,P2RY14
chr3-151345698-151346698,P2RY14
chr3-151347403-151347776,P2RY14
chr3-151350752-151351947,P2RY14
chr3-150864926-150865648,P2RY13
chr3-150889167-150890995,P2RY13
chr3-151085143-151087221,P2RY13
chr3-151168352-151168597,P2RY13
chr3-151169235-151170415,P2RY13
chr3-151170872-151171480,P2RY13
chr3-151202716-151203353,P2RY13
chr3-151227503-151228030,P2RY13
chr3-151230396-151231048,P2RY13
chr3-151264772-151266320,P2RY13
chr3-151276234-151277053,P2RY13
chr3-151278105-151278648,P2RY13
chr3-151345698-151346698,P2RY13
chr3-151347403-151347776,P2RY13
chr3-151350752-151351947,P2RY13
chr3-151871182-151872050,MBNL1
chr3-152193280-152194196,MBNL1
chr3-152196746-152197054,MBNL1
chr3-152205056-152205662,MBNL1
chr3-152242677-152244429,MBNL1
chr3-152252111-152253297,MBNL1
chr3-152257292-152258008,MBNL1
chr3-152258322-152258890,MBNL1
chr3-152268337-152270108,MBNL1
chr3-152298399-152299566,MBNL1
chr3-152376448-152377112,MBNL1
chr3-152471772-152472678,MBNL1
chr3-152834503-152835890,MBNL1
chr3-151871182-151872050,MBNL1-AS1
chr3-152193280-152194196,MBNL1-AS1
chr3-152196746-152197054,MBNL1-AS1
chr3-152205056-152205662,MBNL1-AS1
chr3-152242677-152244429,MBNL1-AS1
chr3-152252111-152253297,MBNL1-AS1
chr3-152257292-152258008,MBNL1-AS1
chr3-152258322-152258890,MBNL1-AS1
chr3-152268337-152270108,MBNL1-AS1
chr3-152298399-152299566,MBNL1-AS1
chr3-152376448-152377112,MBNL1-AS1
chr3-152471772-152472678,MBNL1-AS1
chr3-152834503-152835890,RAP2B
chr3-153160287-153163228,RAP2B
chr3-153209331-153210987,RAP2B
chr3-153221402-153222678,RAP2B
chr3-153284137-153284774,RAP2B
chr3-153623990-153624910,RAP2B
chr3-154323509-154324798,DHX36
chr3-155744084-155745289,SLC33A1
chr3-155805277-155806599,SLC33A1
chr3-155853549-155855251,SLC33A1
chr3-155862231-155863010,SLC33A1
chr3-155869828-155871880,SLC33A1
chr3-155744084-155745289,GMPS
chr3-155805277-155806599,GMPS
chr3-155853549-155855251,GMPS
chr3-155862231-155863010,GMPS
chr3-155869828-155871880,GMPS
chr3-156524215-156525074,SSR3
chr3-156554391-156555684,SSR3
chr3-156605642-156607035,SSR3
chr3-156642810-156644227,SSR3
chr3-156673753-156675899,SSR3
chr3-156676979-156677361,SSR3
chr3-156815850-156817660,SSR3
chr3-156825556-156827146,SSR3
chr3-156483091-156484851,SSR3
chr3-156524215-156525074,TIPARP
chr3-156554391-156555684,TIPARP
chr3-156605642-156607035,TIPARP
chr3-156642810-156644227,TIPARP
chr3-156673753-156675899,TIPARP
chr3-156676979-156677361,TIPARP
chr3-156815850-156817660,TIPARP
chr3-156825556-156827146,TIPARP
chr3-157081394-157082082,TIPARP
chr3-157128228-157130860,TIPARP
chr3-157137026-157137961,TIPARP
chr3-157145661-157147092,TIPARP
chr3-157159128-157161013,TIPARP
chr3-157174161-157176093,TIPARP
chr3-156483091-156484851,TIPARP
chr3-157088470-157090167,TIPARP
chr3-156673753-156675899,CCNL1
chr3-156676979-156677361,CCNL1
chr3-156815850-156817660,CCNL1
chr3-156825556-156827146,CCNL1
chr3-157081394-157082082,CCNL1
chr3-157128228-157130860,CCNL1
chr3-157137026-157137961,CCNL1
chr3-157145661-157147092,CCNL1
chr3-157159128-157161013,CCNL1
chr3-157174161-157176093,CCNL1
chr3-157088470-157090167,CCNL1
chr3-158097464-158098401,RSRC1
chr3-158109654-158110660,RSRC1
chr3-158570591-158571711,RSRC1
chr3-158643948-158644910,RSRC1
chr3-158671726-158673048,RSRC1
chr3-158722549-158723326,RSRC1
chr3-158801220-158802829,RSRC1
chr3-158810603-158811577,RSRC1
chr3-158105067-158106067,RSRC1
chr3-158570591-158571711,GFM1
chr3-158643948-158644910,GFM1
chr3-158671726-158673048,GFM1
chr3-158722549-158723326,GFM1
chr3-158801220-158802829,GFM1
chr3-158810603-158811577,GFM1
chr3-158570591-158571711,MFSD1
chr3-158643948-158644910,MFSD1
chr3-158671726-158673048,MFSD1
chr3-158722549-158723326,MFSD1
chr3-158801220-158802829,MFSD1
chr3-158810603-158811577,MFSD1
chr3-159762798-159764418,IFT80
chr3-159929145-159930149,IFT80
chr3-159988080-159989263,IFT80
chr3-160129394-160129917,IFT80
chr3-160134567-160135708,IFT80
chr3-160224742-160226811,IFT80
chr3-160448852-160450437,IFT80
chr3-160564258-160566227,IFT80
chr3-160754332-160756449,IFT80
chr3-160801062-160802336,IFT80
chr3-160398822-160401057,IFT80
chr3-159929145-159930149,SMC4
chr3-159988080-159989263,SMC4
chr3-160129394-160129917,SMC4
chr3-160134567-160135708,SMC4
chr3-160224742-160226811,SMC4
chr3-160448852-160450437,SMC4
chr3-160564258-160566227,SMC4
chr3-160754332-160756449,SMC4
chr3-160801062-160802336,SMC4
chr3-160398822-160401057,SMC4
chr3-159988080-159989263,TRIM59
chr3-160129394-160129917,TRIM59
chr3-160134567-160135708,TRIM59
chr3-160224742-160226811,TRIM59
chr3-160448852-160450437,TRIM59
chr3-160564258-160566227,TRIM59
chr3-160754332-160756449,TRIM59
chr3-160801062-160802336,TRIM59
chr3-160980782-160981643,TRIM59
chr3-160398822-160401057,TRIM59
chr3-160129394-160129917,KPNA4
chr3-160134567-160135708,KPNA4
chr3-160224742-160226811,KPNA4
chr3-160448852-160450437,KPNA4
chr3-160564258-160566227,KPNA4
chr3-160754332-160756449,KPNA4
chr3-160801062-160802336,KPNA4
chr3-160980782-160981643,KPNA4
chr3-161034958-161036210,KPNA4
chr3-160398822-160401057,KPNA4
chr3-160448852-160450437,PPM1L
chr3-160564258-160566227,PPM1L
chr3-160754332-160756449,PPM1L
chr3-160801062-160802336,PPM1L
chr3-160980782-160981643,PPM1L
chr3-161034958-161036210,PPM1L
chr3-161220762-161222171,PPM1L
chr3-161310421-161311592,PPM1L
chr3-161371398-161373126,PPM1L
chr3-161394696-161395712,PPM1L
chr3-160398822-160401057,PPM1L
chr3-160754332-160756449,NMD3
chr3-160801062-160802336,NMD3
chr3-160980782-160981643,NMD3
chr3-161034958-161036210,NMD3
chr3-161220762-161222171,NMD3
chr3-161310421-161311592,NMD3
chr3-161371398-161373126,NMD3
chr3-161394696-161395712,NMD3
chr3-167379707-167380526,WDR49
chr3-167734039-167735854,WDR49
chr3-167750172-167750719,WDR49
chr3-168094675-168096569,WDR49
chr3-167379707-167380526,PDCD10
chr3-167734039-167735854,PDCD10
chr3-167750172-167750719,PDCD10
chr3-168094675-168096569,PDCD10
chr3-167734039-167735854,GOLIM4
chr3-167750172-167750719,GOLIM4
chr3-168094675-168096569,GOLIM4
chr3-169327455-169328312,MYNN
chr3-169661538-169663243,MYNN
chr3-169762878-169763268,MYNN
chr3-169764183-169765428,MYNN
chr3-169769312-169769690,MYNN
chr3-169771615-169773817,MYNN
chr3-169811712-169814281,MYNN
chr3-169865015-169865773,MYNN
chr3-169944883-169945728,MYNN
chr3-169953867-169954696,MYNN
chr3-170006829-170007375,MYNN
chr3-170033219-170033870,MYNN
chr3-170037422-170039132,MYNN
chr3-170044174-170045298,MYNN
chr3-170154285-170155095,MYNN
chr3-170221813-170223642,MYNN
chr3-169966015-169967626,MYNN
chr3-170180100-170181896,MYNN
chr3-169661538-169663243,SEC62
chr3-169762878-169763268,SEC62
chr3-169764183-169765428,SEC62
chr3-169769312-169769690,SEC62
chr3-169771615-169773817,SEC62
chr3-169811712-169814281,SEC62
chr3-169865015-169865773,SEC62
chr3-169944883-169945728,SEC62
chr3-169953867-169954696,SEC62
chr3-170006829-170007375,SEC62
chr3-170033219-170033870,SEC62
chr3-170037422-170039132,SEC62
chr3-170044174-170045298,SEC62
chr3-170154285-170155095,SEC62
chr3-170221813-170223642,SEC62
chr3-170352969-170353205,SEC62
chr3-170355998-170358558,SEC62
chr3-169966015-169967626,SEC62
chr3-170180100-170181896,SEC62
chr3-169661538-169663243,PHC3
chr3-169762878-169763268,PHC3
chr3-169764183-169765428,PHC3
chr3-169769312-169769690,PHC3
chr3-169771615-169773817,PHC3
chr3-169811712-169814281,PHC3
chr3-169865015-169865773,PHC3
chr3-169944883-169945728,PHC3
chr3-169953867-169954696,PHC3
chr3-170006829-170007375,PHC3
chr3-170033219-170033870,PHC3
chr3-170037422-170039132,PHC3
chr3-170044174-170045298,PHC3
