"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"IL1B","chr2-112699857-112701738","chr2-112749484-112750443","-8.58337047329937","0.17548375623638","0.0120300161348479","0.44"
"IL1B","chr2-112699857-112701738","chr2-112839167-112839999","-8.72014107899314","0.379533258832242","1.1488157360286e-17","8e-04"
"IL1B","chr2-112699857-112701738","chr2-112841179-112842025","-8.69367489550998","0.380887977161456","1.52799557104923e-17","8e-04"
"IL1B","chr2-112699857-112701738","chr2-112836503-112836973","-8.69386381135161","0.503501981529905","1.19249289893886e-25","4e-04"
"IL1B","chr2-112749484-112750443","chr2-112839167-112839999","-8.75826384175391","0.363902245545239","6.21288653158296e-23","8e-04"
"IL1B","chr2-112749484-112750443","chr2-112841179-112842025","-8.73760522237868","0.389542567805024","5.7025449094825e-26","4e-04"
"IL1B","chr2-112749484-112750443","chr2-112836503-112836973","-8.7346465021384","0.516287007983746","1.81799082888474e-39","4e-04"
"IL1B","chr2-112839167-112839999","chr2-112841179-112842025","-8.69421039643257","0.32681972516405","2.43512700345568e-10","0.0104"
"IL1B","chr2-112839167-112839999","chr2-112836503-112836973","-8.69245992078347","0.476037610153358","7.97431673003971e-17","4e-04"
"IL1B","chr2-112841179-112842025","chr2-112836503-112836973","-8.91447959284121","0.576681892468493","8.12470908780387e-30","4e-04"
"MGAT4A","chr2-98730186-98731774","chr2-98770360-98772351","-10.1964617146168","0.726126466475699","2.35688013110775e-06","4e-04"
"MGAT4A","chr2-98730186-98731774","chr2-99140597-99142026","-10.3204997413589","0.622232181235573","2.26391736805324e-07","4e-04"
"MGAT4A","chr2-98730186-98731774","chr2-99154139-99155795","-10.2547141385055","0.48179921495334","9.37779910400672e-05","4e-04"
"MGAT4A","chr2-98730186-98731774","chr2-99180547-99181504","-10.2185890939478","0.25193274249401","0.0277121366167979","0.0648"
"MGAT4A","chr2-98770360-98772351","chr2-99140597-99142026","-10.2601553844518","0.626754731921876","8.78308970045434e-10","4e-04"
"MGAT4A","chr2-98770360-98772351","chr2-99154139-99155795","-10.216457196989","0.504329003393645","1.16154479499934e-06","4e-04"
"MGAT4A","chr2-98770360-98772351","chr2-99180547-99181504","-10.1988155684744","0.371647944253878","0.000138296411362577","0.0024"
"MGAT4A","chr2-99140597-99142026","chr2-99154139-99155795","-10.4095176222736","0.45281215145041","0.000269132664045182","4e-04"
"MGAT4A","chr2-99140597-99142026","chr2-99180547-99181504","-10.4425026341432","0.348125110068129","0.00177560804914175","0.0104"
"MGAT4A","chr2-99154139-99155795","chr2-99180547-99181504","-10.2657361316849","0.396118159560013","0.000185891388006133","4e-04"
"NOSIP","chr19-49499803-49501349","chr19-49555606-49556839","-10.3128125380368","0.451625147915772","0.0100827239055765","0.0084"
"NOSIP","chr19-49499803-49501349","chr19-49569942-49570478","-10.3091095067256","0.312787590715128","0.0362260837200039","0.0324"
"NOSIP","chr19-49499803-49501349","chr19-49589758-49591874","-10.3000728397038","0.0473879801254235","0.609136717123297","0.54"
"NOSIP","chr19-49499803-49501349","chr19-49663737-49666289","-10.2818045653734","0.00337680482243419","0.970397876570828","0.98"
"NOSIP","chr19-49555606-49556839","chr19-49569942-49570478","-10.0019732899703","0.343284324925285","0.00545303944467758","0.004"
"NOSIP","chr19-49555606-49556839","chr19-49589758-49591874","-10.1519484374825","0.335371434292072","1.87789024676831e-05","4e-04"
"NOSIP","chr19-49555606-49556839","chr19-49663737-49666289","-10.0881686272397","0.219995367553166","0.00555923635578064","0.0216"
"NOSIP","chr19-49569942-49570478","chr19-49589758-49591874","-10.0986070783168","0.3229292983532","3.441495292448e-05","8e-04"
"NOSIP","chr19-49569942-49570478","chr19-49663737-49666289","-10.0473875791529","0.229044142346189","0.00371944771899732","0.0136"
"NOSIP","chr19-49589758-49591874","chr19-49663737-49666289","-10.2079282572576","0.0709821317637478","0.508639495753772","0.56"
"CD68","chr17-7314644-7315714","chr17-7383545-7384678","-9.36853134598438","-0.282353303366668","0.00675325015157862","0.0176"
"CD68","chr17-7314644-7315714","chr17-7393465-7395191","-9.37376629163736","-0.115135696187517","0.0973519113381775","0.2"
"CD68","chr17-7314644-7315714","chr17-7454979-7456633","-9.35160265062475","-0.273543789018686","0.0007137808193655","0.0076"
"CD68","chr17-7314644-7315714","chr17-7478339-7479799","-9.36807640887331","-0.181986510025661","0.0154463486655553","0.038"
"CD68","chr17-7383545-7384678","chr17-7393465-7395191","-9.37317761329719","-0.154641681522345","0.00653818175261663","0.0216"
"CD68","chr17-7383545-7384678","chr17-7454979-7456633","-9.3776259657785","-0.148545001459892","0.0164287501298409","0.0496"
"CD68","chr17-7383545-7384678","chr17-7478339-7479799","-9.37404262105706","-0.17005879020178","0.0050632892915403","0.0156"
"CD68","chr17-7393465-7395191","chr17-7454979-7456633","-9.35517676802696","-0.0868305003951345","0.203540276736518","0.32"
"CD68","chr17-7393465-7395191","chr17-7478339-7479799","-9.34336664718192","-0.144346831505113","0.0328169311752601","0.1"
"CD68","chr17-7454979-7456633","chr17-7478339-7479799","-9.36793904943915","-0.243346917152988","0.00024344147203078","0.0012"
"LST1","chr6-31203321-31204552","chr6-31366530-31367419","-8.65784909317267","-0.181432188401788","0.00803473292438434","0.0328"
"LST1","chr6-31203321-31204552","chr6-31541066-31542615","-8.61856445253245","-0.149833974969491","0.00109354791687055","0.0088"
"LST1","chr6-31203321-31204552","chr6-31651651-31653359","-8.61347819717215","-0.118176844172786","0.0103959782944366","0.034"
"LST1","chr6-31203321-31204552","chr6-31571862-31572932","-8.66121793551658","-0.248063975356538","0.0174968122085995","0.07"
"LST1","chr6-31366530-31367419","chr6-31541066-31542615","-8.6044463260161","-0.128424739958521","0.00164152479612204","0.0084"
"LST1","chr6-31366530-31367419","chr6-31651651-31653359","-8.60212873264819","-0.103951699906258","0.0117243558316613","0.0388"
"LST1","chr6-31366530-31367419","chr6-31571862-31572932","-8.64668502189501","-0.151905902102434","0.0686992173728341","0.16"
"LST1","chr6-31541066-31542615","chr6-31651651-31653359","-8.61133727479393","-0.0168291828936369","0.758284523629702","0.68"
"LST1","chr6-31541066-31542615","chr6-31571862-31572932","-8.61606418443515","-0.0910882516606913","0.501027761826311","0.72"
"LST1","chr6-31651651-31653359","chr6-31571862-31572932","-8.61340872987935","-0.272712033926135","0.169329651161107","0.3"
"HLA-DMB","chr6-33027601-33028840","chr6-33029051-33030140","-9.37133293332236","0.197188770191224","0.000420594592627514","8e-04"
"HLA-DMB","chr6-33027601-33028840","chr6-33073311-33073903","-9.35699787517664","0.158641876898978","0.00798582111721494","0.026"
"HLA-DMB","chr6-33027601-33028840","chr6-33075303-33076229","-9.37736318470201","0.16716809930686","0.00310365238429676","0.0108"
"HLA-DMB","chr6-33027601-33028840","chr6-32636861-32637580","-9.36067979913876","0.281655656611014","4.85846495009053e-06","4e-04"
"HLA-DMB","chr6-33029051-33030140","chr6-33073311-33073903","-9.41636871451834","0.0828429577904493","0.214576906076589","0.5"
"HLA-DMB","chr6-33029051-33030140","chr6-33075303-33076229","-9.48159292223132","0.264338353714102","1.48687871420729e-05","4e-04"
"HLA-DMB","chr6-33029051-33030140","chr6-32636861-32637580","-9.43293335231124","0.299425495927274","9.38682074333718e-06","4e-04"
"HLA-DMB","chr6-33073311-33073903","chr6-33075303-33076229","-9.35217266221071","0.18204799778229","0.00159119163542945","0.0044"
"HLA-DMB","chr6-33073311-33073903","chr6-32636861-32637580","-9.33849999006758","0.250562483114453","6.54958571775475e-05","4e-04"
"HLA-DMB","chr6-33075303-33076229","chr6-32636861-32637580","-9.45702894054161","0.316842398904064","1.38194277957161e-06","4e-04"
"DGKA","chr12-55645946-55646772","chr12-55742759-55744256","-10.1774971544232","0.292109407928387","0.144333365621778","0.14"
"DGKA","chr12-55645946-55646772","chr12-55816989-55818597","-10.3562178399316","0.34082751869247","0.0196165935167244","0.1"
"DGKA","chr12-55645946-55646772","chr12-55929167-55929806","-10.224419552883","0.798306275888869","5.19809354660986e-05","4e-04"
"DGKA","chr12-55645946-55646772","chr12-55966022-55967281","-10.2514678990664","0.452918994566594","0.00465803651659363","0.002"
"DGKA","chr12-55742759-55744256","chr12-55816989-55818597","-10.3964109602931","0.421453484186103","0.000458123086198154","0.0016"
"DGKA","chr12-55742759-55744256","chr12-55929167-55929806","-10.2448196534689","0.949808519893743","1.11051142846788e-10","4e-04"
"DGKA","chr12-55742759-55744256","chr12-55966022-55967281","-10.2185772966396","0.427253832077995","0.000477141457006684","4e-04"
"DGKA","chr12-55816989-55818597","chr12-55929167-55929806","-10.0773080072883","0.152214456171741","0.739470639521616","0.54"
"DGKA","chr12-55816989-55818597","chr12-55966022-55967281","-10.1220691876565","0.289359723492287","0.231988897929597","0.28"
"DGKA","chr12-55929167-55929806","chr12-55966022-55967281","-10.2445231502161","0.323788628346319","0.00770496948432622","0.0096"
