"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"RUNX3","chr1-24910747-24911735","chr1-24928575-24930729","-9.88033142838891","0.705436972980652","0.000113593928726789","4e-04"
"RUNX3","chr1-24910747-24911735","chr1-25021927-25023220","-10.2065483342014","0.72371170160159","0.000803319681905818","0.0016"
"RUNX3","chr1-24928575-24930729","chr1-25021927-25023220","-10.2881895815026","0.289337581163997","0.00820566318034773","0.0284"
"BACH2","chr6-90273982-90275046","chr6-90285624-90286436","-9.69363275520087","2.68714863013981","0","4e-04"
"BACH2","chr6-90273982-90275046","chr6-90294613-90297274","-10.3117522312775","2.74458928298531","5.55349170960743e-129","4e-04"
"BACH2","chr6-90285624-90286436","chr6-90294613-90297274","-9.91673216663558","0.780543731370232","2.94223407837451e-07","0.0088"
"RPL10A","chr6-35451551-35453007","chr6-35731313-35732377","-8.58539449971959","0.178230657712638","4.31154450562351e-05","0.0024"
"SH3RF3","chr2-109127963-109130379","chr2-109213252-109214449","-10.0753748602796","0.734432420442249","2.47514466067834e-05","8e-04"
"MXD1","chr2-70029440-70030411","chr2-69926852-69927474","-8.22711044419514","0.172150214017264","7.56286945271168e-07","4e-04"
"RPS3A","chr4-151014427-151016400","chr4-151407604-151409995","-7.81855479431122","0.248633346654728","2.83107377834327e-15","4e-04"
"RBM38","chr20-57397549-57398813","chr20-57480487-57481742","-11.4837172810725","0.805537053649994","3.05510910302356e-06","4e-04"
"RPL32","chr3-12462155-12463213","chr3-12556337-12557552","-7.69668642315292","-0.131691957703407","0.000268287466883144","0.0064"
"SCML4","chr6-107488677-107491345","chr6-107823877-107824946","-10.8449419218482","1.14516344060027","8.58351391587963e-07","4e-04"
"ANK3","chr10-59905042-59907136","chr10-60732207-60733670","-9.68382730820518","1.13424033967471","7.22340807361536e-34","4e-04"
"POLR2L","chr11-504038-504252","chr11-843890-844168","-10.1579205362661","0.393564976433768","0.000249591673068372","0.0012"
"RPS4X","chrX-72238372-72239483","chrX-72276316-72277491","-7.76634028690692","0.0425174509510822","0.366285218505752","0.5"
"CEBPD","chr8-47734624-47735547","chr8-47737214-47739071","-8.50798468338267","0.13934525119693","0.00517487829903739","0.0428"
"ISG20","chr15-88624356-88625058","chr15-88620858-88621788","-9.86861346084773","0.202422671168362","0.29993150822479","0.24"
"FCGRT","chr19-49468357-49469487","chr19-49499803-49501349","-9.35748980629393","-0.0917333805322662","0.179775543968759","0.22"
"CAMK4","chr5-111511677-111513251","chr5-110738152-110739625","-9.65130056340761","0.959855436338945","4.04089529091195e-17","4e-04"
"MAPK14","chr6-36118466-36118953","chr6-36369201-36369803","-7.72722446469703","0.17505612923798","4.13107380413788e-07","4e-04"
"CD96","chr3-111070583-111072524","chr3-111673694-111675190","-10.4140543991477","1.39294996726611","3.72696856064834e-13","4e-04"
"S100A9","chr1-153357164-153358371","chr1-153386141-153386994","-6.59599149082813","0.140857947422068","4.00198940493184e-19","0.0012"
"CORO1B","chr11-67312311-67312898","chr11-67648822-67649541","-10.8677692104071","0.335904447914468","0.0485428610910544","0.0452"
"RPS10","chr6-34248278-34249615","chr6-34887371-34889937","-8.64876677482203","0.0717344555541172","0.116405796684902","0.18"
"PIM2","chrX-48475402-48476579","chrX-48910905-48912375","-11.7022414975459","0.520390091396851","0.00880105652480504","0.016"
"RBM22","chr5-151151834-151152179","chr5-151164552-151165107","-10.401048462433","0.325964452916556","0.00636116184626697","0.0056"
"JPT1","chr17-74971729-74973141","chr17-75046089-75048038","-10.5106585308221","0.558111806667393","0.00500810608722406","0.0012"
"PLCG2","chr16-81313990-81315927","chr16-81444011-81445723","-7.10894946156228","-0.100230196884976","0.00941792440315202","0.056"
"PBXIP1","chr1-154954976-154956383","chr1-155126421-155128326","-10.6890435907843","0.532778115998961","3.81829105976488e-05","4e-04"
"C12orf57","chr12-6605895-6608567","chr12-6943229-6944876","-10.0223329521636","0.165624111711847","0.0999953386419894","0.16"
"SAMHD1","chr20-36773133-36774515","chr20-37276477-37277317","-7.00029433450528","-0.0758844286113763","3.92152406893419e-05","0.0016"
"MLLT3","chr9-20620346-20623780","chr9-20683338-20685038","-9.69351479411034","0.486796144163711","4.75874291169578e-07","4e-04"
"ARHGAP45","chr19-908678-909575","chr19-1130687-1133894","-9.44197670286887","0.148226140890448","0.137468406995296","0.12"
"CHMP7","chr8-23162369-23164332","chr8-23217860-23219819","-11.2681397377455","0.326331975803429","0.0174997009925821","0.0168"
"CYP1B1-AS1","chr2-37615524-37616568","chr2-38148129-38148962","-9.3257537792273","0.483363834998263","2.48796156817375e-06","4e-04"
"NMT1","chr17-45018748-45019625","chr17-45432409-45433078","-9.31653301188181","0.286447766964518","0.00100934657121755","0.0016"
"RPL13","chr16-89557447-89557706","chr16-90018598-90019850","-6.88900303936681","0.176707319799031","3.02053086568942e-10","8e-04"
"ABCG1","chr21-42218536-42220706","chr21-42424666-42425840","-11.179138405207","0.616633592623225","4.57477272408638e-06","4e-04"
"PLAUR","chr19-43664002-43664359","chr19-43669666-43670399","-7.91876263229304","0.152867229333608","0.0152239573215939","0.2"
"VCAN","chr5-83368147-83369455","chr5-83471086-83471886","-5.76559123841538","0.151429074579396","8.93851539529316e-36","4e-04"
"NOP53","chr19-48169222-48171024","chr19-48203582-48204673","-9.12390528786462","0.221813878513808","4.24622778096614e-06","4e-04"
"SAMSN1","chr21-14541703-14542381","chr21-14548737-14549088","-8.50592376383992","0.151494095496924","0.00573933743329426","0.0776"
"MAN1C1","chr1-25561510-25562892","chr1-25819194-25821352","-10.1830049344947","0.338577493449435","0.153303408161994","0.2"
"MX1","chr21-41419768-41420836","chr21-41425618-41427096","-8.30463517779516","0.191762383772907","5.45050279874281e-06","0.0024"
"TRAPPC4","chr11-118530303-118531929","chr11-119356113-119357213","-11.3838602363044","0.748449093310631","0.0001661220968451","4e-04"
"DUSP16","chr12-12481367-12483254","chr12-12736144-12737428","-11.2814775495011","0.784261831533812","0.000168150023298083","4e-04"
"HLA-DQA2","chr6-32685221-32686056","chr6-32636861-32637580","-12.6113557707741","0.65628736287487","0.00353891834450948","0.0016"
"PPP2R5C","chr14-101721599-101722759","chr14-102319089-102320393","-8.53211886773015","0.285926910426633","3.13180590717368e-05","4e-04"
"LSM7","chr19-2252921-2253452","chr19-2775184-2776242","-10.1064980560614","0.379284258304572","0.00167987868575531","0.0032"
"GGNBP2","chr17-36591243-36592846","chr17-36721447-36723207","-8.89553201554076","0.228766270899867","0.000242352554091279","8e-04"
"ELF1","chr13-41032548-41034018","chr13-41053180-41053769","-7.24905600905824","0.093961949357122","0.00116447010578021","0.0112"
"PRXL2C","chr9-96654051-96655675","chr9-97038536-97039467","-11.178306165098","0.253060014710095","0.0812859894196645","0.16"
"TNIK","chr3-170907676-170909292","chr3-171458900-171461312","-9.63050418975534","0.691654912387304","6.52728571638046e-13","4e-04"
"CD55","chr1-207328655-207329837","chr1-207823579-207824296","-8.07176106628149","0.202907726251874","0.0011651413270343","0.0032"
"PDK1","chr2-172461855-172463707","chr2-172555302-172556858","-10.2811689725594","0.655548583041088","0.00315251258386819","0.0036"
